,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12
cell_94,8,2,NA,NA,0,0,NA,NA,2,NA,4,8
cell_95,8,2,NA,4,NA,2,3,2,0,11,4,0
cell_96,NA,2,2,4,0,0,3,2,0,11,4,0
cell_97,8,NA,2,NA,0,2,3,4,2,5,4,2
cell_98,8,NA,2,4,NA,NA,NA,4,NA,NA,4,NA
cell_99,8,2,2,4,0,2,NA,4,NA,NA,4,2
cell_100,8,NA,2,4,0,2,3,4,2,5,4,2
cell_101,8,2,2,4,0,NA,3,4,NA,5,NA,2
cell_102,8,NA,2,4,5,2,3,NA,2,5,4,NA
cell_103,8,2,2,4,NA,2,3,4,2,5,4,NA
cell_104,NA,2,2,4,0,NA,3,4,2,5,4,NA
cell_105,8,NA,NA,4,3,0,3,0,2,NA,4,2
cell_106,8,2,NA,4,0,0,3,0,2,5,NA,0
cell_107,8,2,2,4,NA,0,3,NA,NA,5,4,2
cell_108,8,2,NA,4,0,2,NA,0,2,5,4,2
cell_109,NA,NA,2,4,0,5,3,21,2,NA,NA,0
cell_110,8,2,2,4,NA,NA,3,NA,2,5,4,0
cell_111,8,NA,2,4,0,NA,3,0,2,NA,4,0
cell_112,8,NA,NA,4,0,0,3,NA,2,5,4,0
cell_113,8,2,2,4,0,5,3,3,2,4,4,2
cell_114,NA,2,NA,4,0,5,NA,3,2,4,4,2
cell_115,NA,2,NA,4,2,0,NA,0,2,NA,4,2
cell_116,NA,2,NA,4,0,2,3,0,2,4,4,2
cell_117,8,2,2,4,3,0,3,3,NA,4,NA,2
cell_118,NA,2,NA,4,0,0,3,3,2,4,4,NA
cell_119,8,2,2,4,0,NA,NA,0,2,4,4,NA
cell_120,8,2,2,4,3,0,3,NA,2,NA,4,2
cell_121,NA,NA,2,4,0,6,3,0,2,4,4,NA
cell_122,8,2,NA,NA,0,6,3,2,2,4,4,2
cell_123,NA,2,2,4,0,6,3,0,NA,4,NA,2
cell_124,NA,NA,2,NA,NA,6,3,0,2,4,4,2
cell_125,8,2,2,NA,0,NA,3,2,2,4,4,0
cell_126,8,2,2,NA,NA,0,3,2,2,4,4,0
cell_127,8,NA,NA,4,0,2,NA,2,2,4,4,NA
cell_128,NA,2,2,4,NA,2,3,NA,NA,4,4,NA
cell_129,NA,5,5,0,4,24,3,3,0,2,23,2
cell_130,NA,5,5,NA,0,24,3,3,0,2,23,2
cell_131,8,NA,5,5,0,24,NA,NA,5,2,23,2
cell_132,8,5,5,0,NA,NA,2,3,5,2,23,2
cell_133,NA,5,5,11,0,24,0,3,2,2,NA,2
cell_134,8,5,5,11,NA,24,NA,NA,2,2,23,2
cell_135,8,5,5,0,2,NA,0,NA,2,2,23,2
cell_136,NA,5,5,0,NA,24,0,3,2,NA,23,2
cell_137,8,5,5,0,2,NA,2,3,NA,2,23,2
cell_138,8,5,5,0,2,0,NA,3,NA,2,23,NA
cell_139,8,5,5,0,2,2,2,3,0,NA,23,2
cell_140,NA,5,5,0,2,2,2,3,0,NA,23,2
cell_141,8,5,5,2,2,0,2,NA,0,2,23,NA
cell_142,8,5,NA,2,2,0,2,NA,NA,NA,23,NA
cell_143,8,5,5,0,NA,2,2,3,3,2,23,2
cell_144,8,NA,5,0,0,10,2,3,3,NA,23,2
cell_145,NA,NA,5,2,2,NA,2,3,5,2,NA,2
cell_146,8,13,5,2,2,0,NA,3,5,2,23,2
cell_147,8,13,5,0,2,0,2,NA,NA,2,23,NA
cell_148,8,13,5,0,NA,0,2,NA,5,2,23,2
cell_149,NA,0,5,0,NA,0,NA,3,NA,2,23,NA
cell_150,NA,0,5,0,2,NA,3,3,NA,2,23,2
cell_151,8,0,5,2,NA,0,0,3,5,2,NA,NA
cell_152,8,0,5,0,2,NA,0,3,5,2,23,2
cell_153,8,0,5,7,5,0,5,3,5,2,23,2
cell_154,8,6,5,7,0,0,5,3,5,2,23,2
cell_155,NA,0,5,0,8,0,5,NA,NA,2,23,2
cell_156,8,4,NA,0,0,5,5,NA,NA,2,NA,2
cell_157,NA,0,5,NA,0,5,0,3,5,2,23,NA
cell_158,8,15,5,0,NA,0,NA,3,NA,NA,23,2
cell_159,NA,0,NA,0,0,0,0,3,5,2,23,2
cell_160,8,0,5,0,NA,0,0,3,5,2,23,2
cell_161,NA,0,5,2,3,0,8,3,2,NA,NA,NA
cell_162,NA,0,5,2,3,0,NA,NA,NA,2,0,2
cell_163,8,2,5,2,3,0,8,3,2,2,0,NA
cell_164,8,2,NA,NA,3,0,NA,3,2,2,0,2
cell_165,8,2,NA,NA,0,0,8,3,NA,2,NA,2
cell_166,8,0,5,2,0,NA,8,3,2,NA,0,2
cell_167,8,NA,5,2,3,0,8,3,2,2,0,2
cell_168,8,NA,5,2,3,0,8,3,2,NA,0,NA
cell_169,NA,2,5,NA,NA,2,8,3,NA,2,0,2
cell_170,8,2,5,0,NA,2,NA,3,2,2,NA,2
cell_171,8,2,5,0,5,2,8,3,NA,2,2,2
cell_172,NA,NA,5,0,NA,2,NA,3,2,NA,2,2
cell_173,8,NA,5,2,2,2,8,3,2,2,NA,2
cell_174,NA,2,5,2,2,2,8,NA,NA,2,0,NA
cell_175,8,2,5,NA,5,NA,8,3,NA,2,0,2
cell_176,NA,2,NA,2,5,NA,8,NA,2,2,0,NA
cell_177,8,4,5,NA,0,2,8,3,4,2,0,2
cell_178,8,NA,5,0,0,2,8,3,4,2,0,2
cell_179,8,4,5,4,0,2,8,3,4,2,0,NA
cell_180,8,4,5,4,0,2,8,3,4,2,0,2
cell_181,8,4,5,2,0,2,NA,3,4,2,3,NA
cell_182,8,4,5,NA,0,2,8,3,4,NA,0,2
cell_183,NA,4,NA,NA,NA,2,8,3,NA,2,0,2
cell_184,8,NA,NA,2,NA,2,8,NA,NA,2,NA,2
cell_185,8,4,5,6,2,2,8,3,4,2,0,NA
cell_186,8,4,NA,6,2,2,8,3,4,2,2,2
cell_187,8,4,NA,NA,NA,2,NA,3,NA,NA,0,2
cell_188,8,NA,5,6,2,NA,8,3,4,2,NA,NA
cell_189,NA,4,NA,NA,NA,2,8,3,4,2,NA,2
cell_190,8,4,5,NA,2,2,8,3,4,2,0,2
cell_191,NA,4,5,2,NA,2,NA,3,NA,2,0,2
cell_192,NA,4,5,0,NA,2,8,NA,4,NA,2,2
cell_193,8,5,3,2,2,NA,2,NA,3,2,2,NA
cell_194,8,NA,3,0,2,NA,2,3,3,2,NA,2
cell_195,8,5,3,3,2,3,NA,3,3,2,NA,2
cell_196,NA,5,3,3,2,NA,3,3,3,2,2,2
cell_197,8,5,3,0,2,3,0,3,3,2,NA,2
cell_198,8,5,NA,0,2,NA,0,3,3,2,NA,2
cell_199,NA,NA,3,0,2,3,0,NA,3,2,2,NA
cell_200,8,5,3,0,2,3,0,3,NA,NA,2,2
cell_201,8,5,3,4,NA,3,5,NA,3,NA,2,2
cell_202,8,5,3,4,2,NA,5,3,3,2,2,NA
cell_203,8,NA,3,4,2,3,5,NA,3,2,2,2
cell_204,8,5,3,NA,2,3,5,3,3,2,2,NA
cell_205,8,5,3,NA,2,3,5,3,3,2,2,2
cell_206,NA,5,3,0,2,3,5,NA,3,2,NA,2
cell_207,8,NA,3,0,2,3,5,3,3,2,2,2
cell_208,8,5,3,3,NA,3,5,3,3,NA,2,NA
cell_209,8,NA,3,NA,2,3,2,3,3,NA,NA,NA
cell_210,8,5,3,0,2,3,2,3,3,2,0,2
cell_211,8,NA,3,0,2,3,3,3,3,NA,0,2
cell_212,8,5,3,NA,2,3,3,3,3,2,0,2
cell_213,8,5,3,2,2,3,0,3,3,2,3,2
cell_214,NA,5,3,2,2,NA,0,3,3,2,3,2
cell_215,8,5,3,0,2,3,NA,3,NA,NA,2,2
cell_216,8,5,3,6,2,3,0,3,3,2,0,2
cell_217,8,5,3,2,2,3,0,3,3,2,0,2
cell_218,8,5,NA,2,2,3,0,3,3,2,0,2
cell_219,NA,5,NA,2,2,3,2,3,NA,2,NA,NA
cell_220,8,5,3,2,2,3,2,3,3,NA,52,2
cell_221,8,5,NA,0,2,3,NA,NA,3,NA,NA,2
cell_222,8,5,3,0,2,3,0,NA,3,2,0,2
cell_223,8,NA,3,5,2,3,0,3,3,2,0,2
cell_224,8,5,3,NA,2,3,0,3,3,2,0,2
cell_225,8,2,2,0,2,2,0,3,3,NA,11,2
cell_226,8,2,0,0,2,2,0,3,3,2,11,2
cell_227,8,2,0,0,2,2,0,NA,3,NA,11,NA
cell_228,8,2,0,0,NA,NA,0,3,3,2,11,2
cell_229,8,2,4,5,2,NA,0,3,3,2,11,2
cell_230,8,2,4,0,2,2,0,3,3,2,11,2
cell_231,NA,2,4,NA,2,NA,0,NA,3,2,11,2
cell_232,NA,2,4,NA,2,2,NA,3,3,2,NA,2
cell_233,8,2,0,0,NA,2,0,3,3,2,2,2
cell_234,8,2,2,0,NA,2,NA,3,3,NA,2,2
cell_235,8,2,2,0,NA,2,0,3,3,2,0,NA
cell_236,8,2,2,0,2,2,0,3,NA,2,0,2
cell_237,NA,2,0,0,2,2,0,3,NA,2,NA,2
cell_238,NA,2,2,0,NA,2,0,3,3,2,0,NA
cell_239,8,2,NA,NA,2,2,NA,3,3,2,0,2
cell_240,8,2,9,0,2,2,3,NA,3,2,NA,NA
cell_241,8,2,0,0,2,0,0,3,3,NA,2,2
cell_242,8,2,0,0,2,0,NA,3,3,2,2,NA
cell_243,8,2,0,0,2,0,2,3,3,2,2,2
cell_244,8,2,0,0,NA,0,NA,NA,3,2,2,2
cell_245,8,2,2,2,2,0,NA,3,3,NA,2,2
cell_246,8,2,2,0,2,NA,0,3,3,2,2,2
cell_247,8,2,2,0,2,0,2,3,3,2,2,2
cell_248,8,2,2,2,2,0,2,NA,3,2,2,2
cell_249,8,2,2,NA,2,NA,85,3,3,2,2,2
cell_250,NA,2,0,0,2,0,85,3,NA,2,2,2
cell_251,8,2,0,0,NA,0,9,NA,3,NA,2,NA
cell_252,8,NA,NA,NA,NA,NA,0,3,NA,2,2,2
cell_253,8,2,4,3,2,2,2,3,3,2,2,NA
cell_254,8,2,4,0,2,2,2,NA,3,NA,NA,2
cell_255,8,2,3,11,2,8,0,3,3,2,2,2
cell_256,8,2,3,11,2,8,0,3,3,2,2,2
cell_257,NA,2,2,5,0,51,2,2,9,2,5,3
cell_258,8,NA,2,NA,0,51,NA,2,9,NA,NA,0
cell_259,8,NA,2,5,2,51,2,2,NA,2,5,NA
cell_260,8,2,2,NA,2,51,2,2,9,2,5,0
cell_261,8,2,0,5,NA,51,2,2,0,2,5,0
cell_262,8,2,0,NA,0,51,2,2,0,2,5,19
cell_263,NA,2,0,NA,NA,51,2,2,3,2,5,11
cell_264,8,NA,0,NA,0,51,2,2,NA,NA,5,11
cell_265,8,NA,NA,5,5,51,2,2,2,2,5,0
cell_266,8,2,13,5,NA,51,NA,NA,NA,2,5,0
cell_267,8,2,0,5,NA,51,NA,2,NA,NA,5,0
cell_268,8,2,0,NA,5,51,NA,2,NA,2,5,0
cell_269,8,NA,5,NA,2,51,2,2,2,2,5,NA
cell_270,8,2,5,5,2,51,2,2,2,2,5,NA
cell_271,NA,NA,2,5,NA,NA,2,NA,2,2,NA,NA
cell_272,8,2,2,5,2,51,NA,NA,NA,NA,5,2
cell_273,8,2,2,5,0,2,2,2,2,2,5,4
cell_274,8,2,2,5,NA,2,2,2,NA,2,5,4
cell_275,8,2,NA,5,0,2,2,NA,NA,2,NA,2
cell_276,8,2,NA,5,NA,2,2,2,2,2,5,0
cell_277,8,2,0,NA,0,2,2,2,NA,2,NA,2
cell_278,8,2,0,5,0,2,2,2,2,2,5,2
cell_279,8,2,2,5,2,2,2,2,NA,2,NA,2
cell_280,8,NA,NA,5,0,2,2,NA,2,2,5,NA
cell_281,8,2,2,5,4,NA,NA,2,2,2,5,0
cell_282,8,NA,NA,5,2,NA,2,2,2,2,NA,0
cell_283,8,2,NA,5,8,0,NA,NA,2,2,5,0
cell_284,8,2,2,5,0,NA,2,2,2,2,5,NA
cell_285,8,NA,2,5,0,2,2,2,2,2,5,2
cell_286,8,NA,2,5,0,2,2,2,2,2,NA,2
cell_287,NA,2,NA,5,0,2,2,2,NA,2,NA,5
cell_288,8,2,2,5,2,2,2,2,2,2,5,5
cell_289,8,2,5,5,NA,2,NA,2,9,2,2,7
cell_290,8,2,NA,5,0,2,2,NA,9,NA,NA,5
cell_291,8,2,0,5,0,2,2,NA,9,2,2,0
cell_292,8,2,NA,NA,3,2,2,2,9,2,2,0
cell_293,8,2,5,5,NA,2,2,2,NA,2,NA,NA
cell_294,8,2,5,5,2,NA,2,2,0,NA,NA,2
cell_295,8,NA,0,5,0,2,2,2,0,2,NA,2
cell_296,8,2,0,NA,0,NA,2,2,0,2,2,2
cell_297,8,2,0,5,0,NA,2,2,3,2,NA,2
cell_298,8,2,0,5,2,2,2,2,0,2,2,NA
cell_299,8,2,2,NA,2,2,2,2,2,2,2,0
cell_300,8,2,2,5,2,NA,2,2,0,2,2,2
cell_301,8,NA,3,NA,0,2,2,2,2,2,2,0
cell_302,NA,2,3,5,2,2,NA,2,NA,2,2,NA
cell_303,8,2,0,5,0,2,2,2,2,2,2,2
cell_304,8,2,10,NA,0,2,2,2,2,2,NA,0
cell_305,8,2,2,5,2,0,2,2,2,2,2,2
cell_306,NA,2,2,NA,2,0,2,NA,2,NA,2,2
cell_307,8,2,0,5,2,0,2,2,NA,2,2,2
cell_308,8,2,0,5,2,0,2,2,2,2,2,2
cell_309,NA,2,0,NA,2,0,2,2,2,2,2,0
cell_310,8,2,0,5,2,0,2,2,2,NA,2,0
cell_311,8,2,2,5,2,0,2,2,2,2,NA,0
cell_312,8,2,0,5,NA,0,2,2,2,2,2,0
cell_313,8,2,5,5,NA,3,2,2,2,NA,NA,2
cell_314,8,2,NA,5,0,3,2,2,2,2,0,2
cell_315,8,2,5,NA,0,3,2,2,NA,NA,2,2
cell_316,8,2,5,5,NA,NA,2,2,2,2,0,2
cell_317,8,2,5,NA,0,NA,2,2,2,NA,0,NA
cell_318,8,2,5,5,0,0,2,2,2,2,0,2
cell_319,NA,2,2,5,0,2,2,2,2,NA,0,2
cell_320,8,2,0,5,0,NA,2,2,2,2,0,2
cell_321,8,2,11,NA,0,0,2,2,2,NA,2,0
cell_322,8,2,NA,5,0,0,NA,2,2,0,2,0
cell_323,8,2,11,5,0,0,2,NA,2,0,2,3
cell_324,8,2,11,5,0,0,NA,2,2,0,NA,NA
cell_325,8,2,11,5,0,4,2,2,2,8,0,0
cell_326,8,2,11,5,0,3,NA,2,2,8,0,2
cell_327,NA,2,NA,5,2,0,NA,2,2,8,NA,0
cell_328,NA,2,NA,5,2,0,2,2,NA,8,NA,8
cell_329,8,2,3,5,NA,4,2,2,2,0,2,0
cell_330,8,2,3,5,0,4,NA,2,2,0,2,5
cell_331,8,2,3,5,NA,4,2,2,2,NA,2,0
cell_332,8,2,NA,5,0,4,2,2,2,NA,2,NA
cell_333,NA,2,8,5,3,4,2,2,2,0,0,2
cell_334,NA,NA,8,NA,3,4,2,2,2,0,0,2
cell_335,NA,2,8,5,0,NA,2,NA,2,0,0,2
cell_336,8,NA,8,5,0,4,2,2,2,NA,4,2
cell_337,8,2,2,NA,0,2,2,2,NA,NA,4,8
cell_338,8,NA,2,5,0,2,2,2,2,2,0,8
cell_339,8,2,0,5,0,0,2,NA,2,0,13,0
cell_340,8,2,9,5,2,0,NA,2,2,2,0,6
cell_341,8,2,NA,5,0,NA,NA,2,2,2,NA,NA
cell_342,NA,2,0,5,NA,2,2,2,2,2,0,0
cell_343,8,2,0,NA,0,2,2,2,2,0,0,0
cell_344,8,2,2,5,0,2,2,NA,2,0,NA,2
cell_345,8,NA,NA,5,0,2,NA,2,2,NA,3,NA
cell_346,8,2,4,5,0,2,2,2,2,5,0,0
cell_347,8,NA,4,NA,NA,2,NA,2,2,5,0,NA
cell_348,8,2,4,5,0,2,2,2,2,5,0,2
cell_349,8,2,NA,NA,NA,2,2,2,2,NA,11,0
cell_350,8,2,4,5,0,2,2,2,2,NA,NA,NA
cell_351,8,2,4,NA,2,NA,NA,2,2,0,2,NA
cell_352,8,NA,4,5,0,2,2,NA,2,0,2,2
cell_353,8,2,0,5,NA,4,NA,NA,6,2,2,0
cell_354,8,2,0,5,2,4,2,2,NA,2,NA,NA
cell_355,NA,2,NA,5,2,4,2,2,6,2,0,NA
cell_356,NA,2,0,5,2,4,2,2,6,NA,0,NA
cell_357,8,2,2,5,2,4,NA,2,6,2,2,0
cell_358,8,NA,NA,5,NA,4,2,2,6,2,0,NA
cell_359,8,2,0,5,2,4,2,NA,6,2,0,3
cell_360,NA,2,0,NA,2,4,2,2,NA,2,0,0
cell_361,NA,2,2,5,NA,4,2,2,NA,2,5,0
cell_362,NA,2,NA,5,2,4,NA,2,6,NA,5,0
cell_363,NA,2,2,5,2,4,NA,2,6,NA,5,0
cell_364,8,2,NA,5,2,4,2,2,6,2,5,0
cell_365,8,2,2,NA,2,4,2,2,6,2,5,0
cell_366,8,2,2,5,2,4,2,NA,6,2,NA,NA
cell_367,8,2,2,5,2,4,2,2,NA,2,5,2
cell_368,8,2,2,NA,2,4,2,NA,6,2,5,0
cell_369,8,2,3,5,2,0,2,2,2,2,0,4
cell_370,8,2,3,5,2,0,NA,2,NA,2,0,NA
cell_371,8,2,NA,5,2,2,2,2,NA,2,0,4
cell_372,8,2,3,5,2,2,2,NA,0,2,2,4
cell_373,8,2,3,5,2,0,2,2,0,NA,NA,4
cell_374,8,2,3,5,2,0,2,NA,0,2,5,4
cell_375,NA,2,3,5,2,0,2,NA,0,2,0,4
cell_376,8,2,NA,5,2,0,2,2,0,2,NA,4
cell_377,8,2,3,5,2,0,2,2,2,2,0,NA
cell_378,8,2,3,NA,2,2,2,NA,2,NA,NA,NA
cell_379,NA,2,3,5,2,2,2,2,NA,NA,0,0
cell_380,8,2,NA,5,2,2,NA,2,2,NA,0,0
cell_381,8,2,3,5,NA,0,2,2,0,2,2,NA
cell_382,8,2,3,5,2,0,NA,NA,0,NA,2,0
cell_383,8,2,NA,5,2,NA,2,2,0,2,NA,2
cell_384,8,2,NA,NA,2,5,2,2,0,2,2,0
cell_385,8,NA,5,2,NA,2,2,2,NA,5,2,NA
cell_386,NA,NA,5,2,5,2,2,2,4,5,2,5
cell_387,8,NA,5,2,5,2,NA,2,4,5,2,5
cell_388,8,2,5,2,5,2,NA,2,NA,5,2,5
cell_389,8,NA,5,2,5,2,2,2,4,5,2,NA
cell_390,8,2,5,NA,NA,2,2,NA,4,5,2,5
cell_391,8,NA,5,2,5,2,2,2,NA,5,2,5
cell_392,8,2,5,2,5,2,2,2,4,5,2,5
cell_393,8,2,NA,NA,5,2,2,2,4,5,2,5
cell_394,8,NA,5,2,5,2,NA,2,4,NA,2,NA
cell_395,8,2,5,2,NA,2,2,2,NA,5,NA,5
cell_396,8,2,5,2,5,2,2,2,4,NA,2,5
cell_397,8,2,5,2,5,NA,NA,2,4,5,2,NA
cell_398,8,2,NA,2,5,2,2,2,NA,5,2,5
cell_399,NA,2,5,2,5,2,2,2,4,5,2,5
cell_400,8,2,NA,2,5,NA,NA,2,NA,5,2,5
cell_401,8,2,5,2,12,2,2,2,4,0,2,5
cell_402,8,2,5,2,12,2,2,2,4,0,2,5
cell_403,8,2,5,2,0,2,2,NA,4,0,2,5
cell_404,8,NA,5,2,12,2,2,2,4,0,2,5
cell_405,8,2,5,NA,2,2,2,2,4,2,2,5
cell_406,8,2,NA,2,2,NA,2,2,4,2,2,5
cell_407,8,2,5,2,0,NA,2,2,4,0,2,5
cell_408,8,NA,5,2,NA,2,NA,NA,NA,0,2,5
cell_409,8,2,NA,NA,3,2,2,2,4,0,2,5
cell_410,NA,2,NA,2,3,2,NA,2,4,0,2,NA
cell_411,8,NA,5,2,NA,2,2,2,4,0,NA,5
cell_412,8,2,NA,2,NA,2,2,NA,4,2,NA,5
cell_413,8,2,5,2,0,2,2,2,4,0,NA,NA
cell_414,8,2,5,2,0,NA,2,2,4,0,NA,5
cell_415,8,NA,5,2,0,2,2,2,4,0,2,5
cell_416,8,2,5,2,NA,2,2,2,4,7,2,NA
cell_417,8,2,2,NA,5,2,2,2,NA,0,2,5
cell_418,8,NA,2,2,NA,2,2,NA,4,0,NA,5
cell_419,8,2,2,2,15,2,2,2,4,0,2,5
cell_420,NA,2,2,2,0,2,2,2,4,0,2,NA
cell_421,8,2,0,2,NA,2,NA,2,4,0,2,5
cell_422,NA,2,NA,2,0,2,2,2,NA,0,NA,5
cell_423,8,2,NA,2,0,2,2,2,4,0,2,5
cell_424,8,2,2,NA,0,2,2,2,4,0,2,5
cell_425,8,2,4,2,NA,2,2,2,4,2,2,NA
cell_426,NA,NA,NA,NA,0,2,2,2,4,NA,2,5
cell_427,8,2,4,2,0,NA,2,2,NA,0,2,5
cell_428,8,2,4,2,NA,NA,2,2,4,0,2,5
cell_429,8,2,4,2,0,2,2,2,4,0,2,NA
cell_430,8,2,4,2,0,2,2,2,4,NA,2,5
cell_431,8,2,NA,2,0,2,NA,2,4,0,2,5
cell_432,NA,2,4,2,2,2,2,2,4,0,NA,5
cell_433,8,2,4,2,2,2,NA,2,4,0,2,5
cell_434,8,2,4,NA,NA,NA,2,2,4,0,2,5
cell_435,8,2,4,2,67,NA,2,2,4,0,NA,5
cell_436,8,2,4,2,67,NA,2,2,4,0,2,5
cell_437,NA,NA,4,2,2,2,NA,2,NA,NA,2,5
cell_438,8,NA,4,2,2,NA,2,2,4,12,2,5
cell_439,8,2,4,2,2,2,2,2,4,12,2,5
cell_440,8,NA,NA,2,2,2,NA,2,NA,12,2,5
cell_441,8,2,NA,NA,NA,2,2,2,4,0,NA,5
cell_442,8,2,4,0,2,2,2,NA,4,3,2,5
cell_443,8,NA,4,2,2,2,2,NA,4,0,2,5
cell_444,8,2,4,NA,2,2,2,2,4,0,2,5
cell_445,NA,2,4,0,2,2,2,2,NA,4,2,5
