,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12
cell_30,NA,NA,NA,NA,NA,NA,2,2,NA,5,3,6
cell_31,NA,NA,NA,NA,NA,NA,NA,2,2,5,3,6
cell_32,NA,NA,NA,NA,NA,NA,2,2,2,5,3,6
cell_33,NA,NA,NA,NA,NA,NA,2,2,13,5,3,2
cell_34,NA,NA,NA,NA,NA,NA,2,2,13,NA,3,2
cell_35,NA,NA,NA,NA,NA,NA,2,2,NA,NA,3,2
cell_36,NA,NA,NA,NA,NA,NA,2,2,13,5,3,2
cell_37,NA,NA,NA,NA,NA,NA,2,2,13,5,3,2
cell_38,NA,NA,NA,NA,NA,NA,2,2,NA,5,3,2
cell_39,NA,NA,NA,NA,NA,NA,2,2,13,5,NA,4
cell_40,NA,NA,NA,NA,NA,NA,2,2,13,5,3,4
cell_41,NA,NA,NA,NA,NA,NA,NA,2,4,5,3,0
cell_42,NA,NA,NA,NA,NA,NA,2,2,4,5,3,0
cell_43,NA,NA,NA,NA,NA,NA,2,2,NA,5,3,11
cell_44,NA,NA,NA,NA,NA,NA,NA,2,4,5,3,3
cell_45,NA,NA,NA,NA,NA,NA,2,2,NA,NA,3,NA
cell_46,NA,NA,NA,NA,NA,NA,2,2,2,5,NA,9
cell_47,NA,NA,NA,NA,NA,NA,2,2,2,5,3,0
cell_48,NA,NA,NA,NA,NA,NA,2,NA,2,5,3,5
cell_49,NA,NA,NA,NA,NA,NA,2,2,2,5,3,NA
cell_50,NA,NA,NA,NA,NA,NA,2,2,NA,NA,3,5
cell_51,NA,NA,NA,NA,NA,NA,NA,NA,2,5,3,0
cell_52,NA,NA,NA,NA,NA,NA,2,2,2,5,NA,0
cell_53,NA,NA,NA,NA,NA,NA,2,2,NA,5,3,NA
cell_54,NA,NA,NA,NA,NA,NA,2,2,3,5,3,NA
cell_55,NA,NA,NA,NA,NA,NA,2,2,0,NA,3,NA
cell_56,NA,NA,NA,NA,NA,NA,2,NA,NA,5,3,2
cell_57,NA,NA,NA,NA,NA,NA,2,2,NA,5,3,5
cell_58,NA,NA,NA,NA,NA,NA,2,2,0,5,3,5
cell_59,NA,NA,NA,NA,NA,NA,2,2,2,5,3,5
cell_60,NA,NA,NA,NA,NA,NA,2,2,0,NA,NA,5
cell_61,NA,NA,NA,NA,NA,NA,2,2,6,5,NA,5
cell_62,NA,NA,NA,NA,NA,NA,2,2,6,5,3,5
cell_63,NA,NA,NA,NA,NA,NA,2,NA,NA,5,3,NA
cell_64,NA,NA,NA,NA,NA,NA,NA,2,6,5,3,5
cell_65,NA,NA,NA,NA,NA,NA,2,NA,2,NA,3,5
cell_66,NA,NA,NA,NA,NA,NA,NA,NA,2,5,3,5
cell_67,NA,NA,NA,NA,NA,NA,2,NA,NA,5,3,5
cell_68,NA,NA,NA,NA,NA,NA,2,2,NA,5,3,5
cell_69,NA,NA,NA,NA,NA,NA,2,2,2,5,3,5
cell_70,NA,NA,NA,NA,NA,NA,2,2,2,5,3,5
cell_71,NA,NA,NA,NA,NA,NA,2,NA,NA,5,3,5
cell_72,NA,NA,NA,NA,NA,NA,2,2,2,5,3,5
cell_73,NA,NA,NA,NA,NA,NA,2,NA,5,5,3,5
cell_74,NA,NA,NA,NA,NA,NA,2,2,5,NA,3,NA
cell_75,NA,NA,NA,NA,NA,NA,2,2,5,5,3,NA
cell_76,NA,NA,NA,NA,NA,NA,2,2,5,5,3,5
cell_77,NA,NA,NA,NA,NA,NA,2,2,5,5,3,5
cell_78,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,3,NA
cell_79,NA,NA,NA,NA,NA,NA,2,2,5,5,3,NA
cell_80,NA,NA,NA,NA,NA,NA,2,2,NA,NA,3,5
cell_81,NA,NA,NA,NA,NA,NA,NA,NA,6,5,3,5
cell_82,NA,NA,NA,NA,NA,NA,2,2,6,5,3,5
cell_83,NA,NA,NA,NA,NA,NA,2,2,6,5,3,5
cell_84,NA,NA,NA,NA,NA,NA,NA,2,NA,5,NA,NA
cell_85,NA,NA,NA,NA,NA,NA,2,2,NA,5,3,5
cell_86,NA,NA,NA,NA,NA,NA,2,2,6,5,NA,5
cell_87,NA,NA,NA,NA,NA,NA,NA,2,NA,5,3,NA
cell_88,NA,NA,NA,NA,NA,NA,2,2,NA,5,3,NA
cell_89,NA,NA,NA,NA,NA,NA,2,2,6,5,NA,5
cell_90,NA,NA,NA,NA,NA,NA,2,NA,6,5,3,5
cell_91,NA,NA,NA,NA,NA,NA,NA,2,NA,5,3,5
cell_92,NA,NA,NA,NA,NA,NA,2,2,NA,5,3,5
cell_93,NA,NA,NA,NA,NA,NA,NA,2,6,NA,3,NA
cell_94,NA,NA,NA,NA,NA,NA,2,2,6,5,3,5
cell_95,NA,NA,NA,NA,NA,NA,2,NA,6,5,3,5
cell_96,NA,NA,NA,NA,NA,NA,2,2,NA,5,3,5
cell_97,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,2
cell_98,NA,NA,NA,NA,NA,NA,2,NA,2,5,3,2
cell_99,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,3,2
cell_100,NA,NA,NA,NA,NA,NA,2,2,2,5,3,2
cell_101,NA,NA,NA,NA,NA,NA,2,2,NA,5,3,NA
cell_102,NA,NA,NA,NA,NA,NA,2,2,2,NA,3,NA
cell_103,NA,NA,NA,NA,NA,NA,NA,2,2,5,3,2
cell_104,NA,NA,NA,NA,NA,NA,2,2,2,5,3,2
cell_105,NA,NA,NA,NA,NA,NA,NA,2,2,5,3,NA
cell_106,NA,NA,NA,NA,NA,NA,NA,2,2,5,3,5
cell_107,NA,NA,NA,NA,NA,NA,2,2,NA,5,3,5
cell_108,NA,NA,NA,NA,NA,NA,2,NA,2,5,3,5
cell_109,NA,NA,NA,NA,NA,NA,2,2,2,5,3,11
cell_110,NA,NA,NA,NA,NA,NA,2,2,2,5,3,0
cell_111,NA,NA,NA,NA,NA,NA,2,2,2,5,3,2
cell_112,NA,NA,NA,NA,NA,NA,2,2,NA,5,3,2
cell_113,NA,NA,NA,NA,NA,NA,2,NA,11,5,3,5
cell_114,NA,NA,NA,NA,NA,NA,2,2,NA,5,3,5
cell_115,NA,NA,NA,NA,NA,NA,2,2,11,NA,NA,5
cell_116,NA,NA,NA,NA,NA,NA,2,2,11,NA,3,5
cell_117,NA,NA,NA,NA,NA,NA,2,2,11,5,3,NA
cell_118,NA,NA,NA,NA,NA,NA,2,NA,NA,5,NA,5
cell_119,NA,NA,NA,NA,NA,NA,NA,2,11,NA,3,5
cell_120,NA,NA,NA,NA,NA,NA,2,2,11,5,3,5
cell_121,NA,NA,NA,NA,NA,NA,2,NA,11,NA,NA,5
cell_122,NA,NA,NA,NA,NA,NA,2,2,11,NA,3,5
cell_123,NA,NA,NA,NA,NA,NA,2,2,11,NA,NA,5
cell_124,NA,NA,NA,NA,NA,NA,2,2,11,5,3,5
cell_125,NA,NA,NA,NA,NA,NA,2,2,11,5,3,5
cell_126,NA,NA,NA,NA,NA,NA,2,2,NA,NA,3,5
cell_127,NA,NA,NA,NA,NA,NA,2,2,11,5,3,5
cell_128,NA,NA,NA,NA,NA,NA,NA,NA,11,5,3,5
cell_129,NA,NA,NA,NA,NA,NA,2,2,4,5,NA,NA
cell_130,NA,NA,NA,NA,NA,NA,NA,2,4,5,3,NA
cell_131,NA,NA,NA,NA,NA,NA,2,2,4,NA,3,2
cell_132,NA,NA,NA,NA,NA,NA,2,NA,4,NA,3,2
cell_133,NA,NA,NA,NA,NA,NA,NA,2,NA,5,3,NA
cell_134,NA,NA,NA,NA,NA,NA,2,2,4,5,3,NA
cell_135,NA,NA,NA,NA,NA,NA,2,2,4,5,3,NA
cell_136,NA,NA,NA,NA,NA,NA,2,2,4,5,3,2
cell_137,NA,NA,NA,NA,NA,NA,2,NA,4,5,3,2
cell_138,NA,NA,NA,NA,NA,NA,2,NA,4,5,3,2
cell_139,NA,NA,NA,NA,NA,NA,2,2,4,NA,3,2
cell_140,NA,NA,NA,NA,NA,NA,2,2,4,5,3,2
cell_141,NA,NA,NA,NA,NA,NA,2,2,4,5,NA,2
cell_142,NA,NA,NA,NA,NA,NA,NA,2,NA,5,3,2
cell_143,NA,NA,NA,NA,NA,NA,NA,2,4,5,3,NA
cell_144,NA,NA,NA,NA,NA,NA,2,2,4,5,3,2
cell_145,NA,NA,NA,NA,NA,NA,2,2,NA,5,3,2
cell_146,NA,NA,NA,NA,NA,NA,2,2,4,5,3,2
cell_147,NA,NA,NA,NA,NA,NA,2,NA,4,5,NA,2
cell_148,NA,NA,NA,NA,NA,NA,NA,2,4,NA,3,2
cell_149,NA,NA,NA,NA,NA,NA,2,2,NA,5,3,2
cell_150,NA,NA,NA,NA,NA,NA,2,2,4,5,NA,2
cell_151,NA,NA,NA,NA,NA,NA,NA,2,4,5,3,NA
cell_152,NA,NA,NA,NA,NA,NA,NA,NA,4,5,3,2
cell_153,NA,NA,NA,NA,NA,NA,2,2,4,5,NA,NA
cell_154,NA,NA,NA,NA,NA,NA,2,2,NA,NA,3,2
cell_155,NA,NA,NA,NA,NA,NA,2,2,NA,5,3,2
cell_156,NA,NA,NA,NA,NA,NA,2,2,NA,5,3,NA
cell_157,NA,NA,NA,NA,NA,NA,2,2,4,NA,3,2
cell_158,NA,NA,NA,NA,NA,NA,2,2,NA,NA,3,2
cell_159,NA,NA,NA,NA,NA,NA,2,2,4,5,3,2
cell_160,NA,NA,NA,NA,NA,NA,2,2,4,5,3,2
cell_161,NA,NA,NA,NA,NA,NA,2,2,4,5,NA,2
cell_162,NA,NA,NA,NA,NA,NA,2,2,NA,5,3,2
cell_163,NA,NA,NA,NA,NA,NA,2,NA,4,5,3,2
cell_164,NA,NA,NA,NA,NA,NA,2,NA,4,NA,3,2
cell_165,NA,NA,NA,NA,NA,NA,2,NA,4,5,3,2
cell_166,NA,NA,NA,NA,NA,NA,2,2,4,5,NA,2
cell_167,NA,NA,NA,NA,NA,NA,NA,2,NA,5,3,2
cell_168,NA,NA,NA,NA,NA,NA,NA,2,NA,5,3,2
cell_169,NA,NA,NA,NA,NA,NA,2,NA,4,5,3,2
cell_170,NA,NA,NA,NA,NA,NA,2,2,4,5,3,NA
cell_171,NA,NA,NA,NA,NA,NA,2,2,4,5,3,2
cell_172,NA,NA,NA,NA,NA,NA,2,2,4,NA,3,2
cell_173,NA,NA,NA,NA,NA,NA,2,2,4,5,3,2
cell_174,NA,NA,NA,NA,NA,NA,2,2,4,NA,3,NA
cell_175,NA,NA,NA,NA,NA,NA,2,2,NA,5,3,NA
cell_176,NA,NA,NA,NA,NA,NA,2,2,4,5,3,NA
cell_177,NA,NA,NA,NA,NA,NA,2,2,4,5,3,2
cell_178,NA,NA,NA,NA,NA,NA,2,NA,4,5,3,2
cell_179,NA,NA,NA,NA,NA,NA,2,NA,4,5,3,2
cell_180,NA,NA,NA,NA,NA,NA,2,2,4,5,3,2
cell_181,NA,NA,NA,NA,NA,NA,NA,2,4,5,3,2
cell_182,NA,NA,NA,NA,NA,NA,2,2,4,5,3,2
cell_183,NA,NA,NA,NA,NA,NA,2,2,4,5,3,NA
cell_184,NA,NA,NA,NA,NA,NA,2,2,NA,5,3,2
cell_185,NA,NA,NA,NA,NA,NA,NA,2,NA,5,3,2
cell_186,NA,NA,NA,NA,NA,NA,2,NA,4,5,3,2
cell_187,NA,NA,NA,NA,NA,NA,2,2,4,NA,3,2
cell_188,NA,NA,NA,NA,NA,NA,2,2,4,NA,3,NA
cell_189,NA,NA,NA,NA,NA,NA,2,2,4,5,3,2
cell_190,NA,NA,NA,NA,NA,NA,2,2,NA,5,NA,2
cell_191,NA,NA,NA,NA,NA,NA,2,NA,4,5,3,2
cell_192,NA,NA,NA,NA,NA,NA,2,2,4,5,3,2
cell_193,NA,NA,NA,NA,NA,NA,2,2,NA,5,3,2
cell_194,NA,NA,NA,NA,NA,NA,2,NA,2,5,3,NA
cell_195,NA,NA,NA,NA,NA,NA,NA,2,2,5,3,2
cell_196,NA,NA,NA,NA,NA,NA,NA,2,2,5,3,2
cell_197,NA,NA,NA,NA,NA,NA,2,2,NA,5,3,NA
cell_198,NA,NA,NA,NA,NA,NA,2,2,2,5,3,2
cell_199,NA,NA,NA,NA,NA,NA,2,2,2,5,NA,2
cell_200,NA,NA,NA,NA,NA,NA,2,2,2,5,3,2
cell_201,NA,NA,NA,NA,NA,NA,NA,NA,2,5,3,2
cell_202,NA,NA,NA,NA,NA,NA,2,2,NA,5,3,2
cell_203,NA,NA,NA,NA,NA,NA,2,2,NA,5,3,2
cell_204,NA,NA,NA,NA,NA,NA,2,2,2,5,3,NA
cell_205,NA,NA,NA,NA,NA,NA,2,2,2,5,3,NA
cell_206,NA,NA,NA,NA,NA,NA,2,2,2,5,3,NA
cell_207,NA,NA,NA,NA,NA,NA,NA,2,NA,5,3,2
cell_208,NA,NA,NA,NA,NA,NA,2,2,2,5,3,2
cell_209,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA
cell_210,NA,NA,NA,NA,NA,NA,2,2,NA,5,3,2
cell_211,NA,NA,NA,NA,NA,NA,2,2,2,5,3,2
cell_212,NA,NA,NA,NA,NA,NA,2,2,2,5,3,2
cell_213,NA,NA,NA,NA,NA,NA,NA,2,2,5,3,2
cell_214,NA,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA
cell_215,NA,NA,NA,NA,NA,NA,2,2,2,5,3,2
cell_216,NA,NA,NA,NA,NA,NA,2,2,2,5,3,2
cell_217,NA,NA,NA,NA,NA,NA,2,2,NA,5,3,NA
cell_218,NA,NA,NA,NA,NA,NA,2,NA,2,5,NA,2
cell_219,NA,NA,NA,NA,NA,NA,2,2,2,5,NA,2
cell_220,NA,NA,NA,NA,NA,NA,NA,2,2,NA,3,NA
cell_221,NA,NA,NA,NA,NA,NA,NA,2,2,NA,3,2
cell_222,NA,NA,NA,NA,NA,NA,2,2,2,5,3,2
cell_223,NA,NA,NA,NA,NA,NA,2,NA,2,5,3,2
cell_224,NA,NA,NA,NA,NA,NA,2,NA,2,5,NA,2
cell_225,NA,NA,NA,NA,NA,NA,2,2,NA,5,3,NA
cell_226,NA,NA,NA,NA,NA,NA,2,2,2,NA,3,2
cell_227,NA,NA,NA,NA,NA,NA,2,2,NA,5,3,2
cell_228,NA,NA,NA,NA,NA,NA,NA,2,2,5,3,2
cell_229,NA,NA,NA,NA,NA,NA,2,NA,2,5,3,2
cell_230,NA,NA,NA,NA,NA,NA,2,2,2,5,NA,2
cell_231,NA,NA,NA,NA,NA,NA,2,NA,NA,5,3,2
cell_232,NA,NA,NA,NA,NA,NA,NA,2,2,5,NA,2
cell_233,NA,NA,NA,NA,NA,NA,2,2,2,5,NA,2
cell_234,NA,NA,NA,NA,NA,NA,2,2,2,5,3,2
cell_235,NA,NA,NA,NA,NA,NA,2,2,NA,5,3,2
cell_236,NA,NA,NA,NA,NA,NA,NA,2,NA,5,NA,2
cell_237,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
cell_238,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,3,2
cell_239,NA,NA,NA,NA,NA,NA,2,2,2,NA,3,2
cell_240,NA,NA,NA,NA,NA,NA,2,NA,2,5,3,2
cell_241,NA,NA,NA,NA,NA,NA,2,2,2,5,3,2
cell_242,NA,NA,NA,NA,NA,NA,2,2,NA,5,3,NA
cell_243,NA,NA,NA,NA,NA,NA,2,2,2,5,3,2
cell_244,NA,NA,NA,NA,NA,NA,2,2,NA,5,3,2
cell_245,NA,NA,NA,NA,NA,NA,2,NA,2,5,NA,2
cell_246,NA,NA,NA,NA,NA,NA,2,2,2,5,3,2
cell_247,NA,NA,NA,NA,NA,NA,NA,2,2,5,3,2
cell_248,NA,NA,NA,NA,NA,NA,2,2,2,NA,3,2
cell_249,NA,NA,NA,NA,NA,NA,2,2,2,5,3,NA
cell_250,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2
cell_251,NA,NA,NA,NA,NA,NA,2,2,2,5,3,2
cell_252,NA,NA,NA,NA,NA,NA,2,2,2,5,3,2
cell_253,NA,NA,NA,NA,NA,NA,2,2,2,NA,3,NA
cell_254,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,2
cell_255,NA,NA,NA,NA,NA,NA,2,NA,2,5,3,NA
cell_256,NA,NA,NA,NA,NA,NA,NA,2,2,5,3,NA
cell_257,NA,NA,NA,NA,NA,NA,2,2,2,5,3,5
cell_258,NA,NA,NA,NA,NA,NA,2,2,NA,5,3,5
cell_259,NA,NA,NA,NA,NA,NA,2,2,2,5,3,5
cell_260,NA,NA,NA,NA,NA,NA,2,2,NA,5,NA,NA
cell_261,NA,NA,NA,NA,NA,NA,2,2,2,5,3,5
cell_262,NA,NA,NA,NA,NA,NA,2,2,2,NA,3,5
cell_263,NA,NA,NA,NA,NA,NA,2,2,2,5,3,5
cell_264,NA,NA,NA,NA,NA,NA,2,2,2,NA,3,5
cell_265,NA,NA,NA,NA,NA,NA,2,2,2,5,NA,NA
cell_266,NA,NA,NA,NA,NA,NA,2,2,NA,5,3,5
cell_267,NA,NA,NA,NA,NA,NA,2,NA,2,5,3,5
cell_268,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,5
cell_269,NA,NA,NA,NA,NA,NA,2,2,2,5,3,NA
cell_270,NA,NA,NA,NA,NA,NA,2,2,2,5,3,5
cell_271,NA,NA,NA,NA,NA,NA,2,2,2,5,3,5
cell_272,NA,NA,NA,NA,NA,NA,2,NA,2,5,3,5
cell_273,NA,NA,NA,NA,NA,NA,2,2,NA,5,3,5
cell_274,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3,5
cell_275,NA,NA,NA,NA,NA,NA,2,2,2,5,NA,NA
cell_276,NA,NA,NA,NA,NA,NA,2,2,NA,5,3,5
cell_277,NA,NA,NA,NA,NA,NA,2,2,2,5,NA,5
cell_278,NA,NA,NA,NA,NA,NA,2,2,2,NA,3,5
cell_279,NA,NA,NA,NA,NA,NA,2,2,NA,NA,3,5
cell_280,NA,NA,NA,NA,NA,NA,2,2,NA,5,3,NA
cell_281,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,NA
cell_282,NA,NA,NA,NA,NA,NA,2,2,2,5,NA,5
cell_283,NA,NA,NA,NA,NA,NA,2,2,2,5,3,NA
cell_284,NA,NA,NA,NA,NA,NA,2,2,2,5,3,5
cell_285,NA,NA,NA,NA,NA,NA,NA,2,2,5,NA,NA
cell_286,NA,NA,NA,NA,NA,NA,2,2,2,5,3,5
cell_287,NA,NA,NA,NA,NA,NA,2,2,NA,5,NA,NA
cell_288,NA,NA,NA,NA,NA,NA,2,2,2,NA,3,NA
cell_289,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3,5
cell_290,NA,NA,NA,NA,NA,NA,2,2,2,5,NA,5
cell_291,NA,NA,NA,NA,NA,NA,2,2,2,5,3,NA
cell_292,NA,NA,NA,NA,NA,NA,2,NA,2,5,3,5
cell_293,NA,NA,NA,NA,NA,NA,2,NA,2,5,3,5
cell_294,NA,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA
cell_295,NA,NA,NA,NA,NA,NA,2,NA,2,5,3,5
cell_296,NA,NA,NA,NA,NA,NA,2,2,2,5,3,5
cell_297,NA,NA,NA,NA,NA,NA,2,2,2,NA,3,5
cell_298,NA,NA,NA,NA,NA,NA,2,2,NA,5,3,5
cell_299,NA,NA,NA,NA,NA,NA,2,2,NA,5,3,5
cell_300,NA,NA,NA,NA,NA,NA,2,NA,2,NA,3,5
cell_301,NA,NA,NA,NA,NA,NA,2,NA,2,5,3,5
cell_302,NA,NA,NA,NA,NA,NA,2,2,NA,5,3,5
cell_303,NA,NA,NA,NA,NA,NA,NA,NA,2,5,3,5
cell_304,NA,NA,NA,NA,NA,NA,2,2,NA,5,3,5
cell_305,NA,NA,NA,NA,NA,NA,2,NA,2,5,3,5
cell_306,NA,NA,NA,NA,NA,NA,NA,2,2,5,NA,5
cell_307,NA,NA,NA,NA,NA,NA,2,2,2,5,3,5
cell_308,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA
cell_309,NA,NA,NA,NA,NA,NA,2,2,NA,5,NA,5
cell_310,NA,NA,NA,NA,NA,NA,2,2,NA,5,3,5
cell_311,NA,NA,NA,NA,NA,NA,2,2,2,5,NA,NA
cell_312,NA,NA,NA,NA,NA,NA,NA,2,2,NA,3,5
cell_313,NA,NA,NA,NA,NA,NA,2,2,NA,5,NA,5
cell_314,NA,NA,NA,NA,NA,NA,2,2,2,5,NA,NA
cell_315,NA,NA,NA,NA,NA,NA,2,2,2,5,3,5
cell_316,NA,NA,NA,NA,NA,NA,2,2,2,5,3,5
cell_317,NA,NA,NA,NA,NA,NA,2,2,2,NA,3,5
cell_318,NA,NA,NA,NA,NA,NA,2,2,NA,5,3,5
cell_319,NA,NA,NA,NA,NA,NA,2,2,2,5,3,5
cell_320,NA,NA,NA,NA,NA,NA,2,2,2,5,NA,5
cell_321,NA,NA,NA,NA,NA,NA,2,2,2,5,3,5
cell_322,NA,NA,NA,NA,NA,NA,2,2,2,5,3,5
cell_323,NA,NA,NA,NA,NA,NA,2,2,2,5,3,5
cell_324,NA,NA,NA,NA,NA,NA,2,2,2,5,3,NA
cell_325,NA,NA,NA,NA,NA,NA,2,2,2,5,3,5
cell_326,NA,NA,NA,NA,NA,NA,NA,2,2,5,3,NA
cell_327,NA,NA,NA,NA,NA,NA,2,2,2,5,NA,5
cell_328,NA,NA,NA,NA,NA,NA,2,2,2,5,3,5
cell_329,NA,NA,NA,NA,NA,NA,2,2,2,5,3,5
cell_330,NA,NA,NA,NA,NA,NA,2,2,2,5,NA,NA
cell_331,NA,NA,NA,NA,NA,NA,2,NA,2,5,NA,5
cell_332,NA,NA,NA,NA,NA,NA,2,2,NA,5,3,NA
cell_333,NA,NA,NA,NA,NA,NA,2,2,2,5,3,NA
cell_334,NA,NA,NA,NA,NA,NA,2,NA,2,5,3,5
cell_335,NA,NA,NA,NA,NA,NA,2,2,2,5,NA,5
cell_336,NA,NA,NA,NA,NA,NA,2,NA,2,5,NA,5
cell_337,NA,NA,NA,NA,NA,NA,2,2,2,5,NA,NA
cell_338,NA,NA,NA,NA,NA,NA,2,2,2,5,3,5
cell_339,NA,NA,NA,NA,NA,NA,2,2,2,5,NA,5
cell_340,NA,NA,NA,NA,NA,NA,2,2,2,5,3,NA
cell_341,NA,NA,NA,NA,NA,NA,2,2,2,NA,3,5
cell_342,NA,NA,NA,NA,NA,NA,NA,NA,2,5,3,5
cell_343,NA,NA,NA,NA,NA,NA,2,2,2,5,3,5
cell_344,NA,NA,NA,NA,NA,NA,2,2,2,5,3,NA
cell_345,NA,NA,NA,NA,NA,NA,2,2,2,5,3,5
cell_346,NA,NA,NA,NA,NA,NA,2,NA,2,5,3,5
cell_347,NA,NA,NA,NA,NA,NA,2,2,2,NA,3,5
cell_348,NA,NA,NA,NA,NA,NA,2,2,NA,5,3,5
cell_349,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,5
cell_350,NA,NA,NA,NA,NA,NA,2,2,2,5,3,NA
cell_351,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,5
cell_352,NA,NA,NA,NA,NA,NA,NA,2,2,5,3,5
cell_353,NA,NA,NA,NA,NA,NA,2,2,2,5,3,5
cell_354,NA,NA,NA,NA,NA,NA,NA,2,NA,5,3,NA
cell_355,NA,NA,NA,NA,NA,NA,2,2,2,NA,3,NA
cell_356,NA,NA,NA,NA,NA,NA,2,2,2,5,NA,5
cell_357,NA,NA,NA,NA,NA,NA,2,NA,2,5,NA,5
cell_358,NA,NA,NA,NA,NA,NA,2,2,2,5,3,5
cell_359,NA,NA,NA,NA,NA,NA,2,2,2,5,3,5
cell_360,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3,5
cell_361,NA,NA,NA,NA,NA,NA,NA,2,2,5,NA,5
cell_362,NA,NA,NA,NA,NA,NA,2,NA,2,5,3,NA
cell_363,NA,NA,NA,NA,NA,NA,NA,2,2,5,3,5
cell_364,NA,NA,NA,NA,NA,NA,2,2,2,5,3,5
cell_365,NA,NA,NA,NA,NA,NA,2,2,2,5,3,5
cell_366,NA,NA,NA,NA,NA,NA,2,2,2,5,3,5
cell_367,NA,NA,NA,NA,NA,NA,2,2,2,5,NA,5
cell_368,NA,NA,NA,NA,NA,NA,2,2,2,5,3,5
cell_369,NA,NA,NA,NA,NA,NA,2,2,NA,NA,3,5
cell_370,NA,NA,NA,NA,NA,NA,2,2,2,5,3,5
cell_371,NA,NA,NA,NA,NA,NA,2,2,2,5,3,NA
cell_372,NA,NA,NA,NA,NA,NA,2,NA,NA,5,NA,5
cell_373,NA,NA,NA,NA,NA,NA,2,2,2,5,3,NA
cell_374,NA,NA,NA,NA,NA,NA,NA,NA,2,5,3,5
cell_375,NA,NA,NA,NA,NA,NA,2,NA,2,5,3,NA
cell_376,NA,NA,NA,NA,NA,NA,NA,2,2,NA,3,5
cell_377,NA,NA,NA,NA,NA,NA,2,2,2,5,3,NA
cell_378,NA,NA,NA,NA,NA,NA,NA,2,2,5,3,5
cell_379,NA,NA,NA,NA,NA,NA,NA,2,2,5,3,5
cell_380,NA,NA,NA,NA,NA,NA,2,NA,NA,5,3,5
cell_381,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,5
cell_382,NA,NA,NA,NA,NA,NA,NA,2,NA,5,3,5
cell_383,NA,NA,NA,NA,NA,NA,2,2,2,5,3,5
cell_384,NA,NA,NA,NA,NA,NA,2,NA,2,5,3,5
