,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12
cell_422,4,3,2,4,2,NA,0,NA,3,8,2,NA
cell_423,NA,NA,2,4,NA,0,0,NA,NA,8,NA,2
cell_424,4,0,2,NA,2,0,0,NA,3,NA,2,2
cell_425,4,NA,2,4,NA,NA,0,NA,NA,NA,2,2
cell_426,4,0,NA,4,2,0,0,3,NA,8,2,NA
cell_427,4,0,2,4,2,36,NA,3,3,8,2,2
cell_428,NA,0,2,4,2,NA,NA,NA,3,NA,2,2
cell_429,4,NA,2,4,2,0,2,3,NA,8,2,NA
cell_430,4,2,2,NA,2,0,2,NA,NA,NA,2,2
cell_431,4,0,2,4,2,0,NA,NA,3,8,2,NA
cell_432,4,0,2,4,NA,2,2,NA,NA,8,NA,2
cell_433,4,3,2,4,2,NA,2,3,3,8,NA,NA
cell_434,4,3,2,4,NA,NA,NA,NA,3,8,2,2
cell_435,NA,3,2,4,2,NA,NA,3,3,NA,2,NA
cell_436,4,3,2,4,2,2,NA,3,3,NA,2,2
cell_437,4,3,2,NA,NA,0,2,3,NA,8,2,2
cell_438,4,3,2,NA,2,0,2,3,NA,8,2,NA
cell_439,4,NA,NA,NA,2,0,2,3,NA,8,2,2
cell_440,4,3,2,NA,2,0,2,3,3,8,2,NA
cell_441,4,NA,2,NA,2,NA,2,3,3,NA,2,2
cell_442,NA,3,NA,NA,2,24,2,3,3,8,NA,2
cell_443,4,NA,NA,4,2,2,0,3,NA,8,NA,2
cell_444,4,3,NA,4,2,NA,0,NA,3,8,2,2
cell_445,NA,3,2,4,2,NA,8,3,3,8,2,NA
cell_446,4,NA,2,NA,2,5,8,3,NA,8,2,2
cell_447,4,NA,2,4,2,0,8,3,3,8,NA,NA
cell_448,NA,3,2,4,2,NA,8,NA,3,8,NA,NA
cell_449,4,2,2,5,2,NA,5,9,3,2,2,2
cell_450,4,2,2,5,NA,0,5,NA,3,2,NA,2
cell_451,4,NA,2,5,2,11,0,9,3,NA,2,2
cell_452,NA,2,NA,5,2,11,NA,NA,3,2,2,2
cell_453,4,NA,NA,NA,2,2,NA,9,3,2,NA,NA
cell_454,4,NA,2,4,2,NA,NA,NA,3,2,2,2
cell_455,4,NA,2,NA,NA,0,NA,9,3,2,2,2
cell_456,4,2,NA,NA,2,0,0,9,3,2,2,2
cell_457,NA,2,2,2,2,NA,0,9,NA,2,2,2
cell_458,0,2,NA,0,2,2,0,9,NA,2,2,NA
cell_459,NA,NA,2,NA,2,NA,NA,9,3,NA,NA,2
cell_460,4,2,NA,2,NA,2,NA,9,NA,NA,2,NA
cell_461,0,2,NA,NA,NA,2,NA,NA,3,2,NA,2
cell_462,0,2,NA,2,2,NA,4,NA,3,2,2,NA
cell_463,0,2,NA,0,2,2,0,NA,3,NA,2,2
cell_464,0,NA,2,2,NA,2,2,9,NA,2,2,2
cell_465,NA,NA,2,NA,2,2,5,NA,NA,0,NA,2
cell_466,2,2,2,2,NA,2,NA,9,3,0,NA,NA
cell_467,NA,2,2,NA,2,2,0,9,NA,3,2,2
cell_468,2,NA,2,2,2,NA,0,9,NA,3,2,2
cell_469,NA,NA,NA,2,NA,0,0,NA,3,0,2,2
cell_470,NA,NA,NA,2,2,0,0,NA,3,0,2,2
cell_471,2,2,2,2,2,0,0,NA,3,0,2,2
cell_472,2,NA,2,NA,2,0,NA,NA,NA,0,2,2
cell_473,NA,NA,NA,2,2,2,2,9,3,NA,2,NA
cell_474,3,NA,2,NA,2,2,2,NA,3,0,2,2
cell_475,3,NA,NA,2,NA,0,2,9,3,0,2,2
cell_476,3,NA,2,2,NA,0,2,NA,NA,NA,2,2
cell_477,3,NA,2,NA,2,0,NA,NA,3,NA,2,NA
cell_478,3,NA,2,2,NA,2,2,NA,3,0,NA,NA
cell_479,NA,2,2,2,2,NA,NA,9,NA,NA,2,2
cell_480,3,NA,2,2,NA,2,NA,9,NA,21,2,2
cell_481,54,2,2,0,NA,NA,2,2,NA,12,2,2
cell_482,54,NA,2,0,2,2,2,2,3,NA,NA,NA
cell_483,NA,NA,2,NA,2,NA,NA,0,NA,NA,NA,2
cell_484,54,2,2,NA,2,NA,2,0,3,12,2,2
cell_485,54,NA,2,15,2,NA,2,0,3,12,2,2
cell_486,54,2,2,NA,2,NA,NA,4,3,12,NA,NA
cell_487,54,2,2,0,2,2,2,NA,3,NA,NA,2
cell_488,54,NA,2,0,2,2,NA,0,3,12,2,NA
cell_489,54,NA,2,0,NA,2,NA,2,3,12,NA,2
cell_490,54,2,2,NA,2,2,2,NA,NA,12,2,NA
cell_491,NA,2,2,2,2,NA,2,NA,3,NA,NA,2
cell_492,NA,2,2,2,2,2,2,NA,NA,NA,2,2
cell_493,NA,2,2,NA,2,2,NA,2,NA,NA,2,NA
cell_494,54,2,2,NA,2,NA,2,NA,3,12,2,2
cell_495,54,2,2,0,2,NA,2,2,3,NA,NA,2
cell_496,54,2,2,4,2,2,NA,NA,3,12,NA,NA
cell_497,NA,2,2,NA,2,2,5,0,3,NA,2,2
cell_498,2,2,NA,2,2,NA,5,NA,3,NA,NA,2
cell_499,2,2,NA,NA,NA,2,0,0,3,NA,2,2
cell_500,2,2,NA,9,2,2,NA,NA,3,NA,NA,NA
cell_501,0,2,2,NA,2,NA,5,0,3,2,2,2
cell_502,NA,2,2,15,NA,2,5,0,NA,NA,2,2
cell_503,0,2,NA,NA,NA,2,NA,0,3,2,NA,NA
cell_504,0,NA,2,NA,2,2,5,0,3,2,2,2
cell_505,2,NA,NA,NA,2,2,2,0,3,0,2,2
cell_506,0,NA,2,NA,2,2,2,NA,3,2,2,2
cell_507,0,2,2,2,2,2,0,0,3,0,2,NA
cell_508,0,NA,2,NA,2,2,NA,0,3,0,2,2
cell_509,NA,2,2,NA,2,2,2,0,NA,8,2,2
cell_510,0,2,2,0,2,2,2,0,3,NA,2,2
cell_511,0,NA,NA,NA,2,2,NA,0,NA,8,NA,2
cell_512,0,NA,NA,NA,2,NA,NA,NA,3,NA,NA,2
cell_513,3,NA,NA,2,40,NA,NA,5,8,0,4,2
cell_514,3,2,2,NA,40,NA,NA,5,8,0,4,2
cell_515,3,2,NA,NA,NA,2,NA,5,8,2,4,NA
cell_516,3,NA,2,2,40,2,21,NA,NA,0,4,2
cell_517,NA,2,2,2,40,2,21,5,8,0,4,2
cell_518,NA,2,NA,NA,NA,2,NA,NA,8,0,4,2
cell_519,3,2,2,2,NA,2,NA,5,8,3,4,NA
cell_520,3,NA,2,2,40,2,21,5,8,0,NA,2
cell_521,NA,2,2,2,NA,NA,21,NA,8,5,NA,NA
cell_522,NA,NA,2,NA,0,NA,21,5,NA,5,NA,0
cell_523,3,2,2,NA,0,2,NA,5,8,NA,4,NA
cell_524,3,NA,2,2,0,2,NA,NA,8,0,4,0
cell_525,NA,2,2,2,0,2,21,5,NA,4,NA,0
cell_526,3,2,2,2,NA,2,21,5,NA,4,4,2
cell_527,3,2,NA,2,0,2,NA,5,NA,4,4,2
cell_528,NA,2,2,2,2,2,NA,5,NA,4,4,2
cell_529,3,NA,2,2,NA,NA,NA,5,8,5,NA,NA
cell_530,NA,2,NA,2,2,2,NA,5,8,5,NA,NA
cell_531,3,2,2,2,NA,2,21,NA,NA,2,4,0
cell_532,NA,2,NA,2,2,NA,21,NA,8,0,4,0
cell_533,3,2,2,NA,NA,NA,21,NA,8,NA,4,2
cell_534,3,2,2,NA,2,2,21,5,8,5,NA,2
cell_535,3,2,2,2,2,2,21,5,8,0,NA,NA
cell_536,NA,2,2,NA,2,NA,NA,5,8,NA,4,2
cell_537,NA,2,NA,2,2,2,NA,5,8,9,4,NA
cell_538,NA,2,NA,2,NA,2,NA,NA,8,9,4,NA
cell_539,3,2,2,2,2,2,21,NA,8,9,4,NA
cell_540,NA,NA,2,NA,2,2,21,NA,8,NA,4,NA
cell_541,3,NA,NA,2,2,2,21,NA,NA,3,NA,0
cell_542,3,2,NA,2,2,NA,21,5,NA,3,4,3
cell_543,3,NA,NA,2,2,2,NA,5,8,3,NA,NA
cell_544,NA,2,2,2,2,NA,NA,5,NA,3,4,5
cell_545,3,NA,2,NA,2,2,21,NA,8,10,4,2
cell_546,3,2,2,NA,2,2,21,5,NA,10,4,NA
cell_547,NA,2,NA,2,NA,2,NA,5,8,NA,NA,0
cell_548,3,NA,NA,NA,2,2,NA,5,8,0,4,0
cell_549,3,2,2,NA,0,2,21,NA,8,0,NA,NA
cell_550,NA,2,NA,2,0,NA,21,5,NA,0,4,5
cell_551,3,2,2,NA,0,NA,NA,5,8,NA,4,4
cell_552,NA,2,2,NA,0,NA,21,5,8,0,4,NA
cell_553,3,NA,NA,2,3,2,NA,NA,NA,2,4,15
cell_554,3,2,2,2,3,2,21,NA,8,NA,4,15
cell_555,3,2,2,2,NA,2,21,5,8,0,NA,NA
cell_556,NA,2,2,2,3,NA,21,5,NA,NA,4,15
cell_557,3,2,NA,2,2,2,21,5,NA,10,NA,0
cell_558,NA,2,2,2,2,2,21,5,8,10,4,0
cell_559,3,2,2,2,0,2,21,5,8,10,4,2
cell_560,3,2,2,2,0,2,NA,5,NA,NA,NA,0
cell_561,3,2,NA,NA,NA,2,NA,5,8,2,4,NA
cell_562,3,2,2,2,32,2,NA,5,NA,0,4,2
cell_563,NA,2,NA,2,NA,2,NA,5,8,0,NA,2
cell_564,3,NA,2,2,NA,2,21,5,8,5,NA,NA
cell_565,3,NA,NA,2,NA,NA,21,5,NA,14,4,2
cell_566,3,2,2,NA,32,NA,NA,5,NA,14,4,NA
cell_567,3,2,2,2,32,NA,21,NA,8,NA,NA,NA
cell_568,NA,NA,2,2,NA,2,21,NA,8,14,4,2
cell_569,NA,2,2,2,32,NA,21,5,8,2,4,5
cell_570,3,2,NA,2,32,NA,21,5,NA,2,NA,NA
cell_571,NA,2,2,NA,32,2,21,NA,8,2,4,NA
cell_572,NA,NA,2,NA,NA,2,21,5,8,2,4,0
cell_573,3,2,2,2,NA,2,NA,NA,8,2,NA,6
cell_574,3,NA,2,2,NA,NA,21,5,NA,NA,4,NA
cell_575,3,NA,NA,2,NA,2,NA,5,NA,2,4,6
cell_576,3,2,2,2,32,2,21,NA,8,2,4,NA
cell_577,NA,2,2,NA,NA,2,NA,NA,8,NA,NA,10
cell_578,0,2,NA,NA,NA,2,21,5,8,2,4,10
cell_579,0,2,2,2,NA,2,21,NA,8,2,NA,64
cell_580,0,2,2,NA,2,2,NA,NA,NA,NA,NA,NA
cell_581,2,NA,2,2,2,2,21,NA,8,2,NA,0
cell_582,2,2,NA,2,2,NA,21,5,NA,2,NA,0
cell_583,2,2,2,2,NA,2,NA,5,8,2,4,29
cell_584,NA,2,NA,2,NA,2,21,5,8,2,4,NA
cell_585,2,NA,2,2,2,2,21,5,NA,2,4,NA
cell_586,NA,2,2,2,2,NA,21,5,NA,2,4,2
cell_587,NA,NA,2,2,2,2,NA,5,8,2,4,2
cell_588,NA,NA,2,2,2,2,21,5,NA,2,4,2
cell_589,2,2,NA,2,2,2,21,5,NA,NA,4,NA
cell_590,NA,2,2,2,2,2,21,5,8,2,4,2
cell_591,2,NA,2,NA,2,2,21,5,8,2,4,2
cell_592,NA,2,2,NA,NA,2,NA,5,NA,2,4,2
cell_593,0,NA,2,2,2,NA,NA,5,NA,2,4,NA
cell_594,0,2,2,2,2,NA,21,NA,8,NA,4,14
cell_595,NA,NA,2,2,NA,NA,NA,5,NA,2,NA,0
cell_596,0,2,2,NA,2,NA,21,NA,NA,2,NA,0
cell_597,NA,2,NA,2,NA,2,NA,5,8,NA,NA,0
cell_598,NA,2,2,NA,2,NA,21,5,8,NA,4,2
cell_599,0,2,NA,2,2,2,21,5,8,2,4,NA
cell_600,NA,2,2,2,2,2,21,5,NA,2,4,0
cell_601,0,2,2,2,NA,2,21,NA,8,2,4,0
cell_602,0,2,NA,2,2,NA,NA,5,8,NA,4,NA
cell_603,5,2,NA,NA,2,NA,21,5,8,NA,NA,0
cell_604,5,NA,NA,2,NA,NA,21,NA,8,NA,4,3
cell_605,2,2,NA,2,2,2,NA,5,NA,2,NA,NA
cell_606,2,2,2,2,2,2,21,5,NA,NA,NA,2
cell_607,5,2,NA,2,2,2,21,5,8,2,4,0
cell_608,NA,2,2,2,2,NA,21,5,8,NA,4,0
cell_609,2,2,2,2,2,2,NA,NA,8,NA,NA,NA
cell_610,2,2,2,2,2,NA,21,5,8,2,4,NA
cell_611,2,2,2,NA,2,2,21,5,NA,2,4,0
cell_612,2,NA,NA,2,NA,2,NA,5,8,2,4,0
cell_613,NA,2,2,2,NA,2,21,5,8,2,4,3
cell_614,NA,2,2,NA,NA,NA,21,5,8,2,4,3
cell_615,2,2,2,NA,2,NA,21,5,NA,2,4,3
cell_616,2,2,NA,2,2,NA,NA,NA,8,2,NA,3
cell_617,NA,2,NA,2,2,2,NA,5,8,2,4,2
cell_618,2,2,2,2,2,2,NA,NA,8,2,4,2
cell_619,2,2,2,2,2,2,21,5,8,NA,4,2
cell_620,NA,2,2,2,2,NA,21,5,NA,2,4,2
cell_621,2,2,NA,2,NA,NA,21,NA,8,NA,4,NA
cell_622,2,2,NA,NA,NA,2,21,NA,8,NA,NA,2
cell_623,NA,2,2,NA,2,2,21,5,8,NA,4,2
cell_624,2,NA,2,2,2,2,21,5,8,2,4,2
cell_625,2,NA,2,2,2,NA,21,5,8,2,NA,2
cell_626,2,2,2,2,2,2,21,5,NA,2,NA,NA
cell_627,2,NA,NA,NA,2,2,21,5,8,2,4,0
cell_628,2,2,2,2,2,2,NA,5,8,NA,4,0
cell_629,2,2,2,2,2,2,21,NA,8,NA,4,NA
cell_630,2,2,2,2,2,2,NA,5,8,NA,4,NA
cell_631,2,NA,2,2,2,NA,21,5,8,2,4,0
cell_632,2,2,2,2,2,2,21,NA,8,2,4,NA
cell_633,2,NA,2,2,2,2,NA,NA,8,NA,4,2
cell_634,2,2,2,NA,2,2,NA,5,NA,NA,4,NA
cell_635,2,NA,2,2,2,2,NA,5,8,2,NA,0
cell_636,NA,2,2,2,2,2,21,5,8,2,4,0
cell_637,NA,NA,2,2,2,2,21,5,8,2,4,0
cell_638,NA,2,2,NA,2,NA,NA,5,8,2,4,NA
cell_639,NA,NA,2,2,NA,NA,21,5,8,2,NA,0
cell_640,2,2,2,NA,2,2,21,5,NA,NA,NA,0
cell_641,0,2,NA,2,2,2,21,2,NA,NA,4,3
cell_642,0,NA,NA,2,2,2,21,2,NA,2,4,NA
cell_643,2,2,NA,NA,2,2,21,NA,NA,NA,4,3
cell_644,2,2,2,2,2,NA,21,NA,NA,NA,4,3
cell_645,NA,NA,2,2,4,2,NA,NA,NA,2,4,3
cell_646,2,2,NA,NA,2,2,NA,NA,5,2,4,3
cell_647,2,NA,2,NA,0,2,21,NA,5,NA,NA,3
cell_648,2,NA,2,2,0,2,21,NA,5,2,4,3
cell_649,0,2,2,2,2,2,21,2,NA,NA,4,3
cell_650,0,2,2,2,NA,2,NA,2,NA,NA,NA,3
cell_651,2,2,NA,2,0,2,21,NA,NA,2,4,NA
cell_652,2,NA,NA,2,2,NA,21,2,NA,2,4,3
cell_653,8,2,NA,2,0,2,21,2,5,0,NA,NA
cell_654,8,2,2,2,2,2,NA,2,5,NA,NA,3
cell_655,2,2,NA,2,2,2,21,2,5,0,4,3
cell_656,2,NA,2,2,13,NA,21,2,NA,0,4,3
cell_657,0,2,2,2,2,NA,NA,2,5,NA,4,3
cell_658,NA,2,2,NA,2,NA,21,2,5,2,4,NA
cell_659,0,NA,NA,2,2,NA,NA,2,NA,2,4,3
cell_660,0,NA,2,2,2,2,21,2,NA,NA,4,3
cell_661,0,NA,NA,2,NA,2,NA,2,5,2,4,3
cell_662,0,NA,2,NA,2,2,21,2,5,2,NA,NA
cell_663,NA,2,2,NA,2,NA,NA,2,5,2,4,3
cell_664,0,2,NA,NA,2,2,21,NA,5,2,NA,3
cell_665,0,2,2,2,0,NA,21,2,NA,2,4,3
cell_666,0,NA,NA,2,2,2,21,2,5,2,4,3
cell_667,0,NA,2,2,0,NA,21,2,5,NA,4,3
cell_668,NA,NA,2,2,NA,NA,21,2,5,NA,4,3
cell_669,0,2,NA,2,0,NA,NA,2,NA,NA,4,3
cell_670,6,2,2,2,0,2,NA,NA,NA,2,4,NA
cell_671,0,NA,2,2,NA,NA,21,NA,NA,2,4,3
cell_672,0,NA,NA,NA,NA,2,21,NA,5,NA,NA,NA
cell_673,30,2,2,2,2,2,21,2,NA,0,4,NA
cell_674,30,2,2,2,2,NA,21,2,5,0,4,3
cell_675,0,2,2,2,2,NA,NA,2,5,NA,4,3
cell_676,2,2,NA,2,2,2,21,2,5,3,4,3
cell_677,5,2,2,2,NA,2,NA,2,NA,2,4,NA
cell_678,5,2,2,2,NA,2,NA,2,5,NA,4,3
cell_679,NA,2,2,2,2,2,21,NA,NA,2,4,3
cell_680,NA,NA,2,NA,NA,2,NA,2,NA,2,4,3
cell_681,5,NA,2,NA,2,2,21,2,NA,NA,4,3
cell_682,5,2,2,2,NA,2,NA,2,5,0,NA,3
cell_683,5,2,2,NA,NA,2,NA,NA,5,NA,4,3
cell_684,5,2,2,2,2,2,NA,2,NA,2,4,3
cell_685,0,2,NA,2,NA,2,21,NA,NA,10,NA,NA
cell_686,0,NA,2,2,2,2,21,NA,5,0,NA,3
cell_687,0,2,NA,2,2,2,21,2,5,0,4,3
cell_688,0,2,2,NA,2,NA,21,2,5,NA,4,NA
cell_689,0,NA,2,2,5,2,21,2,NA,2,4,3
cell_690,0,2,2,NA,5,2,NA,2,5,2,4,NA
cell_691,0,NA,NA,2,5,2,21,2,5,2,NA,3
cell_692,0,NA,NA,2,NA,2,21,2,5,2,4,3
cell_693,2,2,NA,2,5,2,21,NA,5,2,4,3
cell_694,NA,2,NA,NA,5,NA,21,NA,NA,2,4,3
cell_695,2,NA,2,2,5,2,NA,2,5,NA,4,3
cell_696,2,2,NA,2,5,2,NA,2,5,NA,NA,3
cell_697,2,2,2,2,5,NA,NA,NA,5,2,4,3
cell_698,5,2,NA,2,5,2,21,NA,5,2,NA,NA
cell_699,0,2,NA,2,5,NA,NA,2,NA,NA,NA,3
cell_700,NA,2,2,2,5,2,21,2,NA,2,NA,3
cell_701,2,NA,NA,2,NA,NA,21,2,NA,NA,4,3
cell_702,NA,2,NA,NA,NA,NA,21,NA,5,NA,4,3
cell_703,0,2,2,2,NA,NA,NA,NA,NA,2,4,3
cell_704,0,2,NA,2,5,NA,21,2,5,2,4,3
cell_705,0,2,NA,2,0,NA,21,4,5,2,4,3
cell_706,0,NA,2,2,0,NA,21,4,NA,2,NA,3
cell_707,NA,2,2,NA,0,2,21,NA,5,NA,NA,3
cell_708,2,NA,NA,NA,2,2,21,0,NA,2,4,3
cell_709,NA,2,2,2,0,2,NA,NA,NA,NA,4,NA
cell_710,NA,NA,NA,NA,0,2,21,0,NA,0,4,3
cell_711,NA,2,2,2,NA,2,21,4,5,0,4,NA
cell_712,4,2,NA,2,0,2,21,0,5,0,4,NA
cell_713,NA,NA,2,2,0,2,NA,NA,5,4,NA,3
cell_714,0,2,2,NA,0,2,NA,45,5,NA,NA,NA
cell_715,3,2,2,2,NA,2,21,NA,5,NA,NA,3
cell_716,4,2,NA,2,0,2,NA,0,5,4,4,3
cell_717,0,2,NA,NA,5,2,21,NA,5,4,4,NA
cell_718,NA,NA,2,2,NA,2,NA,0,5,NA,4,3
cell_719,0,NA,2,NA,5,2,21,NA,5,NA,4,NA
cell_720,NA,2,2,2,5,2,21,0,5,4,NA,3
cell_721,NA,2,NA,2,3,2,21,3,5,NA,NA,3
cell_722,NA,NA,NA,NA,NA,2,21,NA,5,2,4,NA
cell_723,NA,2,NA,2,2,NA,21,NA,5,2,4,3
cell_724,64,2,NA,NA,NA,2,NA,3,5,NA,4,3
cell_725,4,2,NA,2,NA,2,21,3,5,2,4,3
cell_726,NA,2,NA,NA,0,NA,21,NA,5,2,4,3
cell_727,2,2,2,2,2,NA,NA,3,5,2,NA,3
cell_728,0,2,NA,2,0,2,21,3,5,NA,4,3
cell_729,NA,2,2,2,2,NA,NA,NA,5,0,4,3
cell_730,0,2,2,NA,NA,2,21,3,5,0,4,3
cell_731,0,NA,2,2,2,2,NA,NA,5,0,4,3
cell_732,0,2,NA,2,2,2,NA,3,5,0,4,3
cell_733,2,2,NA,2,NA,2,21,3,5,5,4,3
cell_734,2,2,2,2,2,NA,21,NA,NA,5,4,3
cell_735,2,2,2,2,2,NA,NA,3,5,0,4,NA
cell_736,2,2,2,2,NA,2,NA,NA,5,0,4,3
cell_737,5,NA,2,2,0,NA,NA,0,NA,2,4,3
cell_738,NA,2,2,NA,0,2,21,2,5,NA,NA,3
cell_739,NA,2,2,2,NA,2,NA,0,5,NA,NA,NA
cell_740,5,2,NA,2,NA,2,21,0,NA,2,4,3
cell_741,5,2,2,NA,NA,NA,NA,NA,NA,NA,4,3
cell_742,5,2,2,2,NA,NA,NA,NA,NA,NA,NA,3
cell_743,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_744,5,2,NA,NA,NA,NA,NA,NA,NA,NA,4,3
cell_745,4,NA,2,NA,0,2,21,2,NA,2,4,3
cell_746,4,2,NA,NA,0,2,21,NA,NA,NA,NA,3
cell_747,4,NA,2,NA,NA,NA,NA,NA,5,2,4,3
cell_748,4,2,NA,NA,0,2,NA,2,5,2,NA,3
cell_749,NA,2,2,2,4,2,NA,9,NA,0,NA,3
cell_750,NA,2,2,2,4,2,21,0,5,0,4,3
cell_751,NA,NA,2,2,2,2,21,0,5,0,4,NA
cell_752,NA,2,NA,NA,0,NA,NA,3,NA,0,4,3
cell_753,0,2,2,2,14,2,NA,2,5,NA,4,3
cell_754,0,2,2,2,14,2,21,2,5,10,4,3
cell_755,NA,2,NA,2,14,2,21,2,NA,10,4,3
cell_756,NA,2,NA,2,14,2,21,2,NA,NA,4,3
cell_757,0,2,2,2,14,2,NA,2,NA,NA,4,3
cell_758,0,2,2,2,14,2,NA,NA,5,NA,4,3
cell_759,0,NA,2,2,NA,2,NA,2,5,0,4,NA
cell_760,0,NA,NA,NA,14,2,21,NA,NA,0,4,3
cell_761,5,2,2,2,0,2,NA,NA,5,2,4,3
cell_762,5,NA,2,NA,0,2,NA,5,5,2,4,3
cell_763,0,2,NA,NA,NA,2,21,0,5,NA,4,3
cell_764,0,2,2,2,0,2,21,0,5,2,NA,3
cell_765,0,2,2,2,NA,2,21,NA,5,0,4,3
cell_766,NA,2,2,2,0,2,21,2,5,4,4,3
cell_767,0,2,2,NA,NA,2,21,NA,5,0,NA,NA
cell_768,NA,NA,2,2,2,NA,21,2,5,0,4,3
cell_769,8,NA,2,NA,2,8,5,2,0,2,4,3
cell_770,8,NA,0,2,NA,8,5,2,NA,NA,NA,3
cell_771,8,NA,2,2,NA,8,NA,2,0,NA,4,NA
cell_772,8,2,NA,NA,2,8,5,2,NA,3,4,3
cell_773,8,NA,10,2,NA,8,5,NA,0,0,NA,3
cell_774,NA,NA,NA,2,2,NA,5,NA,0,NA,NA,3
cell_775,8,2,2,NA,2,NA,5,2,NA,2,4,NA
cell_776,NA,NA,5,NA,2,8,NA,NA,2,0,4,NA
cell_777,8,2,0,2,NA,8,5,2,0,54,4,NA
cell_778,NA,2,3,2,2,NA,5,NA,NA,54,4,3
cell_779,NA,2,0,NA,2,8,5,NA,NA,NA,4,3
cell_780,8,NA,0,2,2,8,NA,2,0,5,4,NA
cell_781,NA,2,0,2,2,8,5,2,NA,NA,4,3
cell_782,8,NA,0,2,2,NA,5,2,NA,NA,4,3
cell_783,8,NA,0,2,NA,8,NA,NA,0,NA,4,3
cell_784,8,NA,0,2,NA,8,NA,NA,NA,0,NA,3
cell_785,8,2,2,2,2,8,5,NA,NA,2,4,3
cell_786,8,2,0,2,NA,NA,5,2,2,2,4,3
cell_787,8,NA,0,2,2,8,5,NA,0,NA,4,3
cell_788,8,2,0,NA,2,8,5,NA,2,0,NA,NA
cell_789,8,2,NA,NA,NA,NA,NA,NA,NA,NA,4,NA
cell_790,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA
cell_791,8,NA,NA,2,NA,8,5,2,0,0,NA,3
cell_792,8,NA,2,NA,NA,8,NA,2,0,0,NA,NA
cell_793,8,2,NA,2,NA,8,5,2,19,5,4,3
cell_794,8,2,NA,2,2,8,5,2,19,5,NA,3
cell_795,8,2,3,2,NA,8,NA,2,19,NA,NA,3
cell_796,8,2,NA,2,2,8,5,2,NA,NA,4,3
cell_797,NA,NA,NA,2,2,NA,NA,NA,2,5,NA,NA
cell_798,8,NA,2,NA,NA,NA,5,2,2,5,4,3
cell_799,8,2,NA,2,2,NA,NA,NA,2,5,4,3
cell_800,NA,2,2,NA,NA,NA,5,2,2,NA,NA,3
cell_801,8,2,11,2,2,NA,2,2,2,5,4,3
cell_802,NA,2,11,2,2,NA,2,NA,2,5,4,3
cell_803,8,2,NA,2,2,8,2,2,2,NA,4,NA
cell_804,8,2,11,NA,2,8,2,2,NA,5,4,NA
cell_805,8,2,11,NA,NA,8,NA,2,NA,5,NA,NA
cell_806,8,2,11,NA,NA,NA,NA,NA,2,5,NA,3
cell_807,8,2,NA,NA,NA,8,NA,2,2,5,NA,3
cell_808,8,NA,11,2,2,8,2,NA,NA,NA,4,3
cell_809,8,2,NA,NA,NA,NA,0,2,2,NA,4,3
cell_810,NA,2,NA,NA,2,8,NA,2,2,0,4,NA
cell_811,8,2,NA,2,NA,8,0,NA,2,NA,4,3
cell_812,NA,2,NA,NA,2,NA,0,2,2,NA,NA,3
cell_813,NA,2,11,2,2,8,2,2,2,3,4,3
cell_814,8,2,11,2,2,8,NA,2,2,NA,4,NA
cell_815,NA,2,NA,NA,2,8,10,2,2,3,4,3
cell_816,8,NA,11,2,NA,8,0,2,2,3,NA,3
cell_817,8,2,11,2,NA,8,3,2,2,0,4,3
cell_818,8,2,11,NA,NA,8,3,NA,2,NA,NA,NA
cell_819,8,2,11,2,2,8,3,NA,NA,NA,4,3
cell_820,8,2,11,NA,2,8,3,NA,2,NA,4,NA
cell_821,NA,2,11,NA,NA,8,5,NA,2,2,4,3
cell_822,8,NA,11,NA,NA,NA,5,NA,NA,NA,NA,3
cell_823,8,2,NA,2,2,8,NA,2,2,NA,NA,3
cell_824,8,2,11,2,NA,8,NA,2,2,NA,4,3
cell_825,NA,2,NA,NA,NA,8,NA,NA,NA,NA,NA,3
cell_826,8,2,NA,2,NA,8,0,2,2,12,4,NA
cell_827,NA,NA,11,2,NA,NA,0,2,2,NA,4,3
cell_828,NA,2,11,2,NA,8,0,2,NA,0,4,NA
cell_829,8,NA,11,2,NA,NA,2,2,2,0,NA,NA
cell_830,NA,2,11,NA,NA,8,2,2,2,0,4,3
cell_831,NA,2,11,NA,2,8,0,NA,2,0,4,NA
cell_832,NA,NA,11,2,2,8,NA,2,NA,0,4,3
cell_833,8,NA,3,2,2,0,NA,2,5,0,NA,3
cell_834,8,2,0,2,2,0,4,2,5,0,4,3
cell_835,NA,2,0,2,NA,NA,4,2,5,0,4,NA
cell_836,8,2,0,NA,NA,5,NA,2,5,0,4,3
cell_837,8,NA,NA,2,2,0,NA,NA,5,NA,4,3
cell_838,8,2,NA,2,2,3,4,NA,NA,0,NA,NA
cell_839,NA,2,NA,NA,2,NA,4,2,5,0,4,NA
cell_840,8,NA,0,2,NA,0,4,2,5,0,NA,3
cell_841,8,2,NA,NA,2,5,4,NA,5,6,4,3
cell_842,8,NA,2,2,2,5,NA,NA,5,NA,NA,3
cell_843,8,NA,2,NA,2,0,4,NA,5,NA,NA,3
cell_844,8,2,2,NA,2,0,4,NA,NA,6,4,NA
cell_845,8,2,2,2,NA,NA,4,2,5,0,4,3
cell_846,8,NA,2,2,2,NA,4,2,5,NA,NA,3
