cell_id,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12
cell_190,2,-,5,4,2,-,5,3,9,2,5,2
cell_191,2,2,5,4,-,2,5,3,9,2,5,2
cell_192,2,-,5,4,2,-,5,-,9,2,-,2
cell_193,2,2,-,4,2,2,5,3,9,2,5,12
cell_194,-,2,5,4,2,2,5,3,-,2,5,12
cell_195,2,2,5,4,2,2,5,-,9,2,5,-
cell_196,2,2,-,4,-,2,5,3,9,2,5,-
cell_197,2,2,5,4,2,2,5,3,9,2,5,12
cell_198,2,2,5,-,2,2,-,-,9,2,5,12
cell_199,2,-,5,4,2,2,5,3,9,2,5,12
cell_200,2,2,5,4,2,-,5,3,9,2,5,-
cell_201,2,2,5,4,2,2,-,3,9,2,5,-
cell_202,2,-,5,4,2,-,5,3,9,-,-,-
cell_203,2,2,-,4,2,2,5,3,-,2,5,4
cell_204,2,-,5,4,2,2,5,3,9,2,-,0
cell_205,2,2,5,4,2,-,5,3,9,2,5,2
cell_206,2,2,5,4,-,-,5,3,9,2,5,0
cell_207,2,2,5,4,2,2,5,3,9,-,-,2
cell_208,2,-,5,4,2,-,5,-,9,2,5,0
cell_209,2,-,5,4,2,2,5,3,-,2,5,3
cell_210,2,2,5,4,2,2,5,3,9,2,-,3
cell_211,2,2,5,4,-,2,5,-,9,-,5,0
cell_212,2,2,5,-,2,2,-,3,9,2,5,2
cell_213,2,-,5,-,-,2,5,3,9,2,-,0
cell_214,2,2,5,4,0,2,5,3,9,2,-,0
cell_215,2,2,5,4,-,-,5,-,9,2,5,0
cell_216,-,2,5,-,-,2,5,3,9,2,-,37
cell_217,-,2,5,4,3,2,5,3,-,2,-,-
cell_218,2,-,-,4,3,-,5,3,-,2,-,0
cell_219,2,2,5,-,3,2,-,3,9,2,-,-
cell_220,2,2,5,4,3,2,-,-,9,2,-,0
cell_221,2,2,5,4,-,2,5,3,-,-,-,4
cell_222,2,2,5,4,0,2,5,-,9,-,5,4
cell_223,2,2,5,4,0,2,-,3,-,-,5,3
cell_224,2,2,5,-,0,2,5,3,9,2,5,3
cell_225,2,2,5,4,5,-,5,3,9,2,5,-
cell_226,2,2,5,4,5,2,5,3,-,2,-,-
cell_227,2,-,5,4,-,2,-,3,-,-,5,3
cell_228,2,2,5,-,5,2,-,-,9,2,5,3
cell_229,-,2,5,4,5,-,5,3,9,2,5,3
cell_230,2,2,5,4,5,2,5,3,9,-,5,3
cell_231,2,2,5,4,5,-,5,3,9,2,5,3
cell_232,2,2,5,4,5,2,5,3,-,2,5,3
cell_233,-,-,5,4,6,2,5,3,-,2,5,2
cell_234,-,2,5,4,6,2,5,-,9,2,5,5
cell_235,2,2,5,4,5,-,5,3,9,2,5,0
cell_236,2,-,5,4,5,2,5,3,9,-,-,0
cell_237,-,2,-,4,-,2,5,3,-,2,5,5
cell_238,-,2,5,4,5,2,5,3,9,2,5,5
cell_239,-,2,5,-,5,2,5,3,9,-,5,5
cell_240,2,2,5,4,5,2,5,3,-,2,5,5
cell_241,-,2,5,4,2,2,5,3,-,2,-,8
cell_242,2,2,-,4,2,2,5,3,9,2,5,8
cell_243,2,2,5,4,2,2,5,3,9,-,5,8
cell_244,2,2,5,4,-,-,5,3,-,2,5,8
cell_245,2,2,5,4,-,2,-,-,9,2,5,3
cell_246,2,-,5,4,0,2,5,3,9,-,5,0
cell_247,2,-,5,4,4,2,5,3,9,2,-,-
cell_248,2,2,5,4,4,-,5,3,9,2,5,66
cell_249,2,2,5,4,-,-,5,3,9,2,5,2
cell_250,-,2,5,4,-,2,5,-,9,2,-,2
cell_251,2,2,5,4,2,2,5,3,-,2,5,2
cell_252,2,2,5,4,2,-,-,-,9,-,5,2
cell_253,2,2,-,4,-,2,5,3,9,2,-,2
cell_254,2,-,5,4,18,-,-,-,9,2,5,2
cell_255,2,-,5,4,2,2,5,-,9,-,5,2
cell_256,-,2,-,4,2,2,5,-,9,2,5,2
cell_257,2,2,-,2,2,56,2,3,9,3,3,4
cell_258,2,2,0,-,2,-,2,3,9,3,3,4
cell_259,2,2,0,2,2,-,2,3,9,3,3,4
cell_260,2,2,0,2,-,56,-,3,-,-,3,4
cell_261,2,2,0,2,2,56,-,3,9,-,3,4
cell_262,2,-,2,2,2,-,2,3,9,3,3,4
cell_263,-,2,3,2,-,-,2,3,9,3,3,4
cell_264,2,2,-,2,2,56,2,-,-,-,3,4
cell_265,2,2,2,2,2,56,-,3,9,3,3,4
cell_266,2,2,-,2,2,56,2,-,9,3,3,4
cell_267,2,2,-,2,-,56,2,3,9,3,3,4
cell_268,2,2,2,2,2,-,-,3,-,-,-,4
cell_269,-,2,-,2,2,-,2,-,9,3,3,4
cell_270,2,2,6,2,2,56,2,3,9,-,3,4
cell_271,2,2,-,-,2,-,2,3,9,3,3,4
cell_272,2,2,6,2,-,56,-,3,-,3,3,4
cell_273,-,2,3,2,2,56,-,3,-,3,3,4
cell_274,2,2,0,2,2,-,3,3,9,3,3,4
cell_275,2,2,3,2,2,56,2,3,9,3,-,4
cell_276,2,2,3,2,2,-,2,3,-,3,-,4
cell_277,2,2,-,2,-,56,5,3,-,3,3,4
cell_278,2,2,-,-,2,56,-,3,9,-,3,4
cell_279,2,2,2,-,-,56,5,-,-,3,3,-
cell_280,2,2,0,2,2,56,5,3,9,3,3,4
cell_281,2,2,4,2,2,56,2,3,9,3,3,4
cell_282,-,2,-,2,2,-,-,3,9,3,3,-
cell_283,2,-,4,-,2,-,2,3,9,3,3,-
cell_284,2,2,-,-,2,56,2,3,9,3,3,-
cell_285,2,2,4,2,2,56,2,3,-,3,3,4
cell_286,2,2,4,2,-,56,2,3,9,-,3,4
cell_287,2,-,4,2,2,56,2,3,9,3,3,4
cell_288,2,2,4,-,2,56,2,3,9,3,3,4
cell_289,-,2,-,2,2,-,8,3,9,3,3,-
cell_290,2,2,2,-,2,56,-,3,9,3,3,-
cell_291,2,-,-,2,2,56,8,3,9,3,3,-
cell_292,2,2,2,2,2,56,8,3,9,3,3,4
cell_293,2,-,2,2,2,56,8,3,9,3,3,4
cell_294,2,-,2,2,-,56,-,3,9,3,3,4
cell_295,2,2,2,-,2,56,8,3,9,3,3,4
cell_296,2,2,2,-,2,56,-,3,9,3,3,4
cell_297,2,-,2,2,-,56,8,-,9,-,3,4
cell_298,2,2,2,2,2,56,8,3,-,3,-,4
cell_299,2,2,2,-,2,56,8,3,9,3,-,4
cell_300,2,2,2,2,-,-,-,3,9,-,3,4
cell_301,2,2,2,2,2,56,8,3,9,3,3,4
cell_302,2,2,2,2,2,56,8,3,9,-,3,4
cell_303,-,2,2,-,2,56,8,3,-,-,3,-
cell_304,2,-,2,2,-,56,-,3,9,-,3,4
cell_305,2,2,2,2,-,-,8,3,-,3,3,4
cell_306,-,2,2,2,2,56,8,-,-,-,3,-
cell_307,2,2,2,2,2,56,8,3,9,3,3,4
cell_308,2,2,2,2,2,56,8,3,9,3,3,4
cell_309,2,2,2,-,2,-,8,3,9,-,3,4
cell_310,2,-,2,2,2,56,8,3,-,3,3,4
cell_311,-,2,2,2,2,56,8,3,9,3,3,4
cell_312,-,2,2,2,2,56,-,3,9,3,3,4
cell_313,2,2,2,2,2,-,8,3,9,3,3,-
cell_314,2,-,2,-,2,56,8,3,9,3,3,4
cell_315,2,2,2,2,2,-,8,3,9,-,-,4
cell_316,-,2,2,2,2,56,-,3,-,3,3,4
cell_317,2,2,2,2,-,-,-,3,9,3,3,4
cell_318,-,-,-,2,2,-,-,3,9,3,3,4
cell_319,-,2,2,2,2,56,8,3,9,3,3,4
cell_320,2,2,2,2,2,56,8,3,-,3,3,4
cell_321,2,2,0,2,2,0,5,3,-,3,3,4
cell_322,-,-,2,2,2,2,5,3,9,-,3,4
cell_323,2,2,2,2,2,0,5,3,9,3,3,4
cell_324,-,2,2,2,2,0,5,3,9,-,-,4
cell_325,2,2,0,2,2,2,-,3,9,-,3,4
cell_326,2,2,0,-,2,2,5,3,9,-,3,4
cell_327,-,2,-,-,2,-,5,3,9,3,3,4
cell_328,2,2,2,-,2,2,5,3,-,3,3,4
cell_329,-,2,0,-,2,23,5,-,9,-,3,-
cell_330,-,2,0,2,2,23,5,3,9,-,-,-
cell_331,2,2,0,2,-,23,5,-,9,3,3,4
cell_332,2,2,0,-,2,-,5,3,9,3,3,-
cell_333,2,2,0,2,-,23,5,3,9,3,3,4
cell_334,-,2,0,2,2,23,5,3,9,-,-,4
cell_335,-,2,-,2,2,23,5,3,9,3,3,4
cell_336,2,2,0,2,-,-,5,3,9,3,3,-
cell_337,2,2,0,-,2,0,5,3,9,3,-,4
cell_338,2,2,0,2,2,2,5,3,-,3,3,-
cell_339,2,2,0,2,2,-,5,3,9,3,-,-
cell_340,2,-,-,-,2,0,5,3,-,3,3,4
cell_341,2,2,-,2,2,0,5,-,9,3,3,4
cell_342,2,2,2,-,2,39,5,3,9,3,3,-
cell_343,-,2,2,2,2,0,5,-,9,3,3,4
cell_344,2,2,2,-,2,-,5,3,9,-,3,4
cell_345,2,2,2,-,-,0,5,-,9,-,3,4
cell_346,2,2,2,2,2,0,-,3,9,3,3,4
cell_347,2,2,2,-,2,0,5,3,9,-,3,4
cell_348,2,2,2,2,-,0,5,3,9,3,3,4
cell_349,2,2,2,2,-,5,5,3,9,3,-,4
cell_350,2,-,-,2,2,-,5,3,9,-,3,4
cell_351,2,2,-,2,2,0,5,-,9,3,3,4
cell_352,2,2,2,2,2,0,5,3,9,3,3,4
cell_353,2,2,19,-,2,12,3,3,9,3,3,4
cell_354,2,2,19,2,2,12,3,-,9,3,3,4
cell_355,2,2,19,2,2,12,8,3,9,3,3,4
cell_356,2,2,19,-,2,12,-,3,9,3,3,4
cell_357,2,-,19,2,2,0,3,3,9,3,3,4
cell_358,-,2,-,2,2,0,3,3,9,3,3,4
cell_359,2,2,-,2,-,2,4,3,9,3,3,4
cell_360,2,2,19,2,2,2,0,3,9,3,-,4
cell_361,-,2,19,-,2,2,2,-,9,3,3,4
cell_362,2,2,-,-,2,-,-,-,9,3,3,-
cell_363,2,2,19,2,2,2,2,3,9,-,3,4
cell_364,2,2,-,2,2,2,2,3,9,3,3,4
cell_365,2,2,19,2,2,0,0,3,9,-,-,4
cell_366,2,-,-,2,2,-,-,3,9,-,-,4
cell_367,2,2,-,2,2,2,-,-,9,3,3,4
cell_368,2,2,19,-,2,2,0,3,9,3,3,4
cell_369,-,2,-,2,2,-,3,3,9,-,3,4
cell_370,2,2,19,2,-,5,3,3,-,-,3,-
cell_371,2,2,19,2,2,3,-,3,9,3,3,4
cell_372,2,2,19,2,-,3,-,3,-,3,3,-
cell_373,-,2,19,2,2,-,2,-,-,-,3,4
cell_374,2,2,19,2,2,0,2,-,9,3,3,-
cell_375,-,-,19,2,2,5,2,3,9,3,3,4
cell_376,2,2,-,2,-,0,2,-,9,3,3,4
cell_377,2,2,19,-,2,2,-,3,-,3,-,4
cell_378,-,2,19,2,-,2,0,-,-,3,3,-
cell_379,2,2,19,2,2,2,0,-,9,3,3,4
cell_380,2,2,-,2,-,2,0,3,-,3,3,4
cell_381,-,-,19,2,2,2,-,3,9,-,-,4
cell_382,2,2,-,-,2,2,0,3,-,3,3,-
cell_383,2,2,19,2,2,2,2,3,9,3,3,4
cell_384,2,-,19,2,2,2,0,3,9,3,3,4
cell_385,2,2,2,-,-,-,-,-,-,-,3,4
cell_386,2,2,2,-,-,-,-,-,-,-,3,4
cell_387,2,2,2,-,-,-,-,-,-,-,3,4
cell_388,2,2,2,-,-,-,-,-,-,-,3,4
cell_389,2,2,2,-,-,-,-,-,-,-,3,4
cell_390,2,2,-,-,-,-,-,-,-,-,3,4
cell_391,2,2,2,-,-,-,-,-,-,-,3,4
cell_392,2,2,2,-,-,-,-,-,-,-,3,4
cell_393,2,2,2,-,-,-,-,-,-,-,3,4
cell_394,2,2,2,-,-,-,-,-,-,-,3,4
cell_395,2,-,2,-,-,-,-,-,-,-,3,4
cell_396,2,2,2,-,-,-,-,-,-,-,3,4
cell_397,2,2,2,-,-,-,-,-,-,-,3,4
cell_398,2,2,2,-,-,-,-,-,-,-,3,4
cell_399,2,2,2,-,-,-,-,-,-,-,3,4
cell_400,2,2,2,-,-,-,-,-,-,-,3,4
cell_401,2,2,2,2,2,2,18,3,-,9,3,4
cell_402,-,2,-,0,-,2,0,3,9,-,3,4
cell_403,-,2,2,2,2,2,-,3,9,0,3,4
cell_404,-,2,2,2,2,2,0,3,9,0,3,4
cell_405,2,2,2,0,0,2,8,3,9,0,3,4
cell_406,2,2,2,0,0,2,8,3,9,0,3,4
cell_407,-,-,2,2,-,2,0,3,9,2,-,4
cell_408,-,2,-,2,-,-,-,3,9,-,3,-
cell_409,2,-,2,2,0,2,-,3,9,2,3,4
cell_410,2,2,2,2,2,2,0,3,9,2,3,4
cell_411,2,-,2,2,0,-,0,3,9,-,3,4
cell_412,2,-,2,2,3,2,0,3,9,-,-,4
cell_413,2,-,2,2,-,2,2,3,9,3,3,4
cell_414,2,2,2,-,2,2,-,3,9,3,3,4
cell_415,-,2,2,2,0,2,0,-,9,3,3,4
cell_416,-,-,-,-,-,2,5,-,9,3,3,-
cell_417,2,-,2,5,2,-,-,3,9,52,3,4
cell_418,2,-,2,5,2,2,-,3,-,52,3,4
cell_419,2,2,-,-,-,2,2,3,9,52,3,4
cell_420,-,2,2,5,2,2,-,3,9,52,3,4
cell_421,2,2,2,5,2,-,5,3,9,52,3,4
cell_422,2,2,2,5,2,2,10,3,9,-,3,4
cell_423,2,-,2,5,0,2,2,3,-,-,3,-
cell_424,2,2,2,5,3,2,0,3,-,52,3,4
cell_425,2,2,2,5,2,2,2,3,9,-,3,4
cell_426,2,2,2,5,0,2,2,3,9,-,3,4
cell_427,-,2,2,5,2,2,2,3,9,-,3,-
cell_428,2,2,2,5,2,2,2,3,-,-,3,4
cell_429,2,2,-,5,16,2,0,3,-,52,3,4
cell_430,2,2,2,5,2,-,0,3,-,-,3,4
cell_431,2,2,2,-,0,2,0,-,-,52,3,4
cell_432,2,2,2,5,4,2,0,3,9,52,3,4
cell_433,2,2,2,5,2,2,0,3,9,2,3,4
cell_434,-,2,2,5,-,2,0,3,-,2,3,4
cell_435,2,2,2,5,-,2,2,3,9,2,3,4
cell_436,2,2,-,5,2,-,2,3,9,-,3,-
cell_437,-,-,2,5,-,2,-,3,9,2,3,4
cell_438,2,2,-,5,2,2,5,3,-,2,3,4
cell_439,2,2,2,5,-,2,0,3,9,2,3,4
cell_440,-,2,2,5,2,2,0,3,9,2,-,4
cell_441,-,2,2,-,2,-,-,3,-,-,3,-
cell_442,2,-,-,5,-,2,4,3,9,8,-,4
cell_443,2,2,2,5,2,-,4,3,9,-,3,4
cell_444,2,2,2,5,0,-,4,3,-,8,3,-
cell_445,2,2,-,5,0,2,4,3,9,-,3,4
cell_446,2,2,2,-,2,2,4,3,9,0,3,4
cell_447,2,2,2,5,2,2,4,3,9,-,-,-
cell_448,2,2,-,5,2,2,4,-,9,0,3,4
cell_449,2,2,-,3,2,0,9,3,9,-,-,-
cell_450,2,2,2,3,2,0,9,3,9,-,3,4
cell_451,2,2,2,-,2,0,9,-,-,-,3,4
cell_452,2,-,-,3,2,0,9,3,9,2,3,4
cell_453,2,-,2,-,2,-,9,3,9,-,3,-
cell_454,2,2,-,3,-,0,9,3,9,2,3,4
cell_455,2,2,2,3,2,2,9,3,9,2,3,4
cell_456,2,2,2,3,2,6,9,3,9,2,3,4
cell_457,2,-,2,3,0,2,9,3,9,2,3,4
cell_458,2,2,2,-,0,0,9,3,9,2,3,-
cell_459,2,2,2,3,0,0,9,3,9,-,3,-
cell_460,2,2,2,3,0,2,9,3,9,2,3,4
cell_461,2,2,2,-,2,-,9,3,9,2,3,4
cell_462,2,2,-,3,2,2,9,3,9,2,3,4
cell_463,2,2,2,3,2,3,-,3,9,-,3,-
cell_464,2,-,2,3,2,3,9,3,9,2,3,4
cell_465,2,-,2,2,27,0,9,3,9,-,-,-
cell_466,2,2,2,2,27,0,9,3,9,2,3,4
cell_467,2,2,-,2,27,-,9,3,9,2,3,4
cell_468,-,-,2,2,27,0,9,3,9,2,3,4
cell_469,2,2,2,-,27,5,9,3,9,2,3,4
cell_470,2,2,-,2,-,5,-,3,9,2,3,-
cell_471,-,2,2,2,27,5,9,3,9,2,3,4
cell_472,2,2,-,-,27,5,9,3,9,2,3,4
cell_473,2,2,2,0,-,12,9,3,9,2,3,4
cell_474,2,2,2,2,27,12,-,3,9,-,3,4
cell_475,2,2,2,36,27,12,9,3,-,2,3,4
cell_476,2,2,2,36,27,12,9,3,-,2,3,4
cell_477,2,2,2,4,27,12,9,-,-,2,3,4
cell_478,2,2,2,0,27,12,9,-,9,-,3,4
cell_479,2,2,2,0,27,-,9,3,9,2,3,4
