,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12
cell_72,3,2,5,2,11,NA,0,NA,NA,15,11,5
cell_73,3,2,0,NA,11,21,3,0,NA,15,NA,5
cell_74,NA,NA,0,NA,NA,21,3,2,2,15,NA,5
cell_75,3,NA,2,2,11,21,3,9,2,15,11,5
cell_76,3,2,NA,NA,11,21,3,NA,2,15,11,5
cell_77,3,NA,0,2,NA,21,3,0,NA,15,11,5
cell_78,NA,2,NA,2,NA,NA,3,0,NA,15,11,5
cell_79,3,2,NA,2,11,21,NA,0,2,15,11,5
cell_80,3,2,0,NA,NA,21,3,0,2,15,11,5
cell_81,3,2,NA,2,NA,21,0,0,NA,15,NA,5
cell_82,3,2,2,2,11,21,0,0,2,NA,NA,NA
cell_83,3,2,NA,2,11,21,0,0,NA,15,NA,NA
cell_84,3,2,NA,2,11,21,NA,0,2,15,NA,5
cell_85,3,NA,2,NA,NA,21,5,0,NA,15,NA,5
cell_86,3,2,2,2,11,NA,5,0,2,15,11,NA
cell_87,3,2,NA,2,NA,21,5,0,2,NA,11,5
cell_88,3,2,NA,NA,NA,21,NA,0,2,15,11,5
cell_89,NA,NA,0,2,11,21,NA,2,NA,NA,11,5
cell_90,3,2,0,NA,NA,21,0,2,NA,15,11,NA
cell_91,3,NA,0,2,NA,NA,NA,2,2,15,11,NA
cell_92,3,2,NA,2,11,NA,NA,2,2,15,11,NA
cell_93,3,2,0,2,11,21,0,0,2,15,11,NA
cell_94,NA,2,0,2,11,21,0,0,2,15,11,5
cell_95,3,2,0,2,11,21,11,NA,2,15,11,5
cell_96,NA,NA,NA,2,11,21,0,NA,2,NA,NA,NA
cell_97,3,2,NA,NA,NA,21,NA,2,NA,NA,11,5
cell_98,NA,2,15,2,11,NA,0,NA,2,15,11,NA
cell_99,3,NA,NA,2,11,NA,3,2,2,15,NA,5
cell_100,3,2,15,2,11,NA,3,2,2,15,11,5
cell_101,3,NA,15,2,11,21,0,NA,2,15,11,5
cell_102,3,2,15,NA,11,21,NA,2,2,NA,11,5
cell_103,3,2,15,2,11,21,NA,2,2,15,11,NA
cell_104,3,2,15,NA,11,NA,NA,NA,2,NA,11,5
cell_105,3,NA,15,NA,NA,NA,NA,2,2,15,11,5
cell_106,3,NA,15,2,11,21,0,2,2,15,11,NA
cell_107,3,NA,15,NA,NA,21,0,NA,2,15,11,5
cell_108,3,2,15,2,11,21,0,2,NA,NA,11,NA
cell_109,3,NA,15,2,NA,21,0,0,NA,15,11,5
cell_110,3,2,NA,2,NA,21,0,NA,2,15,11,5
cell_111,3,NA,15,2,11,NA,0,0,2,15,NA,5
cell_112,3,2,15,2,11,21,2,0,2,15,11,NA
cell_113,NA,2,0,2,11,NA,3,51,NA,15,11,NA
cell_114,NA,2,0,NA,11,21,3,51,2,15,11,5
cell_115,NA,2,0,2,11,21,3,51,2,NA,11,NA
cell_116,3,NA,0,2,11,21,3,51,2,NA,NA,5
cell_117,3,NA,0,2,11,NA,NA,51,2,15,NA,5
cell_118,NA,NA,NA,2,11,21,2,NA,2,NA,11,5
cell_119,3,2,2,2,NA,21,NA,NA,NA,NA,11,5
cell_120,NA,2,0,NA,11,21,2,NA,NA,15,11,NA
cell_121,3,2,0,2,11,21,NA,0,2,15,11,5
cell_122,3,NA,0,NA,11,21,2,0,2,15,11,5
cell_123,3,2,NA,2,NA,21,2,0,2,NA,NA,5
cell_124,NA,NA,0,2,11,NA,NA,NA,NA,15,11,NA
cell_125,NA,2,0,2,11,21,2,2,2,15,NA,5
cell_126,3,2,0,NA,11,21,NA,NA,2,15,11,5
cell_127,3,NA,0,2,11,NA,2,NA,2,15,11,5
cell_128,NA,2,NA,2,NA,21,2,0,2,15,NA,NA
cell_129,NA,2,0,2,NA,NA,NA,NA,2,15,11,NA
cell_130,3,2,0,2,11,NA,3,2,2,15,NA,NA
cell_131,3,NA,NA,NA,11,5,3,NA,2,15,11,NA
cell_132,3,NA,NA,2,11,5,NA,2,2,NA,NA,2
cell_133,3,2,0,2,11,0,3,2,NA,NA,NA,0
cell_134,3,NA,0,2,11,NA,3,NA,2,NA,11,0
cell_135,NA,2,NA,2,11,0,3,NA,2,NA,11,NA
cell_136,3,2,0,2,NA,NA,3,2,2,15,11,0
cell_137,3,2,0,2,11,2,3,2,NA,15,11,2
cell_138,3,2,NA,2,11,2,3,NA,NA,NA,11,NA
cell_139,3,NA,0,2,11,2,NA,2,NA,15,11,0
cell_140,3,2,0,NA,11,NA,3,2,2,15,11,NA
cell_141,NA,NA,0,2,NA,NA,NA,2,2,NA,NA,0
cell_142,NA,2,0,2,11,5,NA,2,2,15,11,0
cell_143,3,2,NA,2,11,NA,3,NA,2,15,11,0
cell_144,3,2,0,NA,NA,0,NA,2,NA,NA,11,0
cell_145,NA,NA,NA,NA,11,2,3,NA,2,15,NA,2
cell_146,NA,2,2,2,11,2,3,2,2,NA,NA,0
cell_147,3,NA,2,NA,11,2,3,2,NA,15,11,0
cell_148,NA,NA,2,NA,11,2,NA,2,2,NA,11,0
cell_149,3,2,NA,2,NA,0,3,NA,2,NA,11,NA
cell_150,NA,NA,2,NA,11,0,NA,NA,2,15,11,0
cell_151,3,2,2,NA,11,2,NA,NA,NA,NA,11,NA
cell_152,3,2,2,2,11,2,3,2,2,15,11,NA
cell_153,3,2,0,2,11,5,3,2,2,15,11,0
cell_154,3,NA,0,NA,11,5,3,2,NA,NA,11,0
cell_155,3,2,0,2,11,5,NA,2,2,15,11,NA
cell_156,3,NA,4,NA,11,NA,3,2,NA,NA,NA,0
cell_157,NA,NA,0,2,11,5,3,2,2,15,11,0
cell_158,3,2,2,2,11,5,3,2,2,15,NA,NA
cell_159,3,NA,2,2,NA,5,3,2,2,NA,11,5
cell_160,3,2,2,2,11,5,3,2,NA,15,NA,NA
cell_161,3,NA,0,2,11,0,3,2,2,NA,11,0
cell_162,3,2,0,2,NA,NA,3,2,2,15,NA,NA
cell_163,3,2,NA,2,11,0,3,2,NA,NA,NA,0
cell_164,3,NA,0,2,11,NA,3,NA,2,NA,11,0
cell_165,NA,NA,NA,2,11,0,3,2,NA,15,NA,0
cell_166,3,2,0,NA,11,0,3,2,NA,NA,11,0
cell_167,3,2,0,2,NA,0,3,NA,2,15,11,NA
cell_168,3,2,NA,2,11,0,3,NA,2,15,11,0
cell_169,3,NA,NA,NA,11,4,NA,2,2,15,NA,0
cell_170,3,2,0,2,NA,4,3,NA,NA,15,11,4
cell_171,3,2,0,NA,11,4,3,NA,NA,15,11,0
cell_172,3,2,0,NA,NA,4,3,NA,2,15,11,0
cell_173,NA,NA,NA,2,11,4,NA,2,NA,NA,11,0
cell_174,NA,2,NA,NA,11,4,3,2,2,15,NA,NA
cell_175,3,NA,0,NA,11,NA,3,NA,2,15,11,0
cell_176,NA,2,0,2,11,4,3,2,2,15,11,NA
cell_177,3,NA,0,2,11,NA,NA,NA,NA,15,11,NA
cell_178,NA,NA,0,2,NA,2,NA,NA,2,15,11,0
cell_179,NA,NA,0,2,11,NA,3,2,NA,15,11,0
cell_180,NA,2,0,NA,11,2,NA,NA,2,15,11,NA
cell_181,3,2,0,2,11,2,3,2,2,15,11,3
cell_182,NA,2,0,2,11,2,NA,2,2,NA,11,3
cell_183,3,2,0,2,11,NA,3,2,NA,15,11,3
cell_184,NA,2,0,2,11,2,3,2,2,NA,11,3
cell_185,3,2,2,2,11,2,3,2,NA,15,11,0
cell_186,NA,2,2,2,11,NA,3,NA,2,15,NA,5
cell_187,3,NA,2,2,11,NA,NA,NA,2,15,11,NA
cell_188,3,2,NA,NA,11,2,3,2,2,NA,NA,0
cell_189,3,NA,NA,NA,11,2,NA,2,NA,NA,NA,0
cell_190,3,2,0,2,NA,2,3,NA,NA,15,11,0
cell_191,3,2,0,2,11,NA,3,2,2,15,11,0
cell_192,3,NA,0,NA,11,2,3,2,2,15,11,0
cell_193,3,2,NA,NA,11,NA,NA,5,2,15,11,0
cell_194,NA,NA,0,NA,NA,2,3,5,2,NA,11,0
cell_195,3,2,NA,NA,11,2,NA,5,NA,15,NA,NA
cell_196,3,2,0,2,11,2,2,5,2,15,NA,0
cell_197,3,2,2,2,11,0,0,NA,2,15,11,NA
cell_198,3,2,2,NA,11,NA,0,5,2,15,11,NA
cell_199,3,2,0,NA,11,NA,3,5,2,15,11,0
cell_200,3,NA,NA,NA,NA,0,0,NA,2,15,NA,0
cell_201,3,2,NA,2,11,0,NA,2,NA,NA,11,2
cell_202,3,NA,NA,NA,NA,0,NA,2,2,NA,NA,0
cell_203,3,2,0,2,11,NA,NA,2,2,15,11,2
cell_204,3,2,0,2,NA,NA,0,NA,NA,15,11,2
cell_205,3,NA,NA,NA,11,0,NA,2,2,15,NA,2
cell_206,3,NA,3,2,11,2,0,0,2,15,NA,2
cell_207,3,2,NA,2,NA,4,NA,29,2,15,11,2
cell_208,3,2,NA,NA,11,0,0,NA,2,15,11,2
cell_209,3,2,NA,2,NA,0,0,2,2,15,11,NA
cell_210,NA,NA,0,NA,NA,NA,0,2,2,NA,11,0
cell_211,3,2,0,2,11,NA,0,11,NA,15,11,0
cell_212,3,2,NA,2,11,0,0,NA,2,NA,NA,0
cell_213,3,2,NA,NA,11,0,0,0,2,15,11,NA
cell_214,3,NA,0,2,NA,0,0,0,2,15,NA,0
cell_215,NA,2,NA,2,11,0,0,6,2,NA,11,0
cell_216,NA,NA,NA,NA,NA,0,0,0,2,15,11,0
cell_217,NA,NA,0,NA,NA,2,NA,NA,NA,NA,11,NA
cell_218,3,2,0,NA,11,0,0,2,2,15,NA,NA
cell_219,3,2,NA,NA,11,0,0,0,2,NA,11,0
cell_220,3,2,2,2,11,NA,0,NA,2,15,NA,NA
cell_221,3,NA,NA,2,11,NA,4,5,NA,15,11,0
cell_222,3,2,0,2,NA,4,NA,5,2,15,11,2
cell_223,3,NA,0,2,11,NA,0,5,2,15,11,0
cell_224,NA,2,0,2,11,0,0,5,2,15,11,0
cell_225,NA,NA,NA,2,11,0,NA,2,NA,15,11,0
cell_226,3,2,0,2,NA,0,0,NA,2,15,11,0
cell_227,3,2,0,2,11,0,2,2,NA,NA,NA,0
cell_228,NA,2,0,2,11,0,2,2,2,15,11,0
cell_229,3,2,0,2,11,NA,2,2,2,NA,11,NA
cell_230,NA,2,0,2,11,0,2,2,NA,15,11,0
cell_231,3,2,0,2,NA,0,0,2,NA,15,11,0
cell_232,3,2,0,2,11,0,NA,NA,NA,15,NA,0
cell_233,3,2,2,2,11,0,0,2,2,15,11,27
cell_234,3,2,NA,2,11,0,0,2,NA,NA,11,27
cell_235,3,2,0,NA,11,NA,0,2,NA,15,11,NA
cell_236,NA,NA,0,NA,NA,0,0,2,2,15,11,27
cell_237,NA,NA,0,NA,11,2,2,2,NA,NA,11,27
cell_238,3,NA,0,2,NA,2,2,NA,2,15,NA,NA
cell_239,3,2,NA,NA,11,2,NA,NA,2,NA,11,27
cell_240,3,NA,NA,NA,11,NA,2,2,2,NA,11,27
cell_241,3,2,3,2,11,NA,0,0,2,15,11,0
cell_242,NA,NA,3,NA,NA,0,0,0,2,15,NA,NA
cell_243,3,2,3,2,NA,4,0,4,2,NA,11,2
cell_244,NA,2,3,2,11,4,0,0,NA,15,11,2
cell_245,NA,2,0,2,11,NA,NA,NA,2,NA,11,5
cell_246,3,2,NA,2,NA,0,NA,0,2,15,11,0
cell_247,NA,2,0,2,11,NA,0,NA,NA,15,11,0
cell_248,3,NA,0,NA,NA,NA,0,0,2,15,11,0
cell_249,NA,2,0,2,11,2,2,NA,NA,NA,11,0
cell_250,3,NA,NA,2,11,2,NA,NA,2,15,11,NA
cell_251,3,2,NA,NA,11,2,0,NA,2,NA,11,0
cell_252,NA,NA,0,2,NA,NA,NA,NA,2,15,11,0
cell_253,3,2,0,2,11,0,NA,NA,NA,15,11,0
cell_254,NA,NA,0,2,NA,0,0,0,2,15,11,0
cell_255,3,NA,0,2,NA,0,0,0,2,NA,11,0
cell_256,3,2,0,2,11,0,NA,0,NA,15,11,0
cell_257,NA,NA,108,2,11,NA,0,0,2,NA,11,3
cell_258,3,NA,108,2,11,0,0,4,2,15,11,NA
cell_259,NA,NA,108,NA,NA,0,0,0,2,NA,11,3
cell_260,3,2,NA,2,NA,0,0,10,2,NA,11,NA
cell_261,3,NA,NA,NA,NA,0,NA,0,2,15,11,3
cell_262,3,NA,108,2,11,0,0,NA,2,NA,11,NA
cell_263,NA,2,108,2,NA,4,39,0,2,15,11,NA
cell_264,3,2,108,2,11,4,0,NA,2,15,11,3
cell_265,3,2,NA,4,11,4,0,2,2,15,11,NA
cell_266,3,2,108,0,NA,NA,0,0,2,NA,11,3
cell_267,3,2,108,NA,NA,NA,2,0,NA,15,11,3
cell_268,NA,2,NA,NA,11,4,2,NA,2,15,NA,3
cell_269,3,NA,NA,2,11,0,0,0,2,NA,11,NA
cell_270,3,NA,NA,2,11,0,2,0,2,15,11,NA
cell_271,3,2,108,2,11,0,0,0,2,15,NA,3
cell_272,NA,2,NA,NA,11,0,NA,0,NA,15,11,3
cell_273,3,2,NA,0,NA,3,3,2,NA,15,11,0
cell_274,NA,2,108,NA,11,3,0,NA,2,15,NA,0
cell_275,NA,2,108,NA,NA,NA,NA,2,NA,15,NA,0
cell_276,3,NA,108,0,11,3,0,2,NA,NA,11,0
cell_277,3,2,108,0,11,0,0,2,2,NA,11,3
cell_278,3,2,NA,NA,NA,0,0,2,2,15,NA,0
cell_279,NA,2,NA,0,11,0,0,NA,NA,NA,11,NA
cell_280,NA,NA,108,0,NA,0,0,2,2,15,11,0
cell_281,3,NA,NA,0,11,10,0,56,2,15,NA,0
cell_282,NA,2,NA,NA,11,NA,0,56,NA,15,11,NA
cell_283,3,2,108,NA,11,10,0,NA,2,15,11,NA
cell_284,3,2,NA,0,11,10,0,NA,2,NA,11,0
cell_285,3,2,NA,0,11,10,9,56,NA,NA,11,0
cell_286,3,2,108,NA,11,10,NA,56,NA,15,11,0
cell_287,3,2,108,NA,11,NA,9,NA,2,15,NA,0
cell_288,3,2,NA,0,NA,10,NA,56,2,15,11,NA
cell_289,NA,2,108,2,NA,0,NA,0,NA,15,11,NA
cell_290,3,2,NA,2,11,0,24,0,NA,15,11,2
cell_291,NA,2,108,2,11,0,0,0,NA,15,11,2
cell_292,3,2,108,2,11,2,0,0,2,15,11,NA
cell_293,3,2,NA,NA,11,NA,NA,0,2,15,11,NA
cell_294,3,2,NA,2,11,NA,0,0,2,NA,11,NA
cell_295,3,2,108,NA,11,0,0,0,2,15,NA,NA
cell_296,NA,2,108,2,11,0,0,5,2,15,11,2
cell_297,3,NA,108,2,11,0,NA,NA,NA,NA,11,2
cell_298,3,2,108,2,11,0,NA,2,2,15,NA,2
cell_299,NA,2,108,2,NA,0,NA,0,2,NA,11,NA
cell_300,3,2,108,NA,11,0,0,NA,2,15,NA,NA
cell_301,3,2,NA,NA,11,0,0,2,2,15,11,2
cell_302,3,NA,108,2,11,NA,NA,2,2,NA,NA,2
cell_303,NA,2,108,2,NA,2,NA,0,NA,NA,11,NA
cell_304,NA,2,108,2,NA,NA,0,NA,2,15,NA,2
cell_305,3,2,108,2,11,0,NA,0,NA,NA,NA,2
cell_306,3,2,NA,NA,11,0,0,0,2,15,11,NA
cell_307,3,2,108,2,NA,0,0,0,NA,15,11,2
cell_308,3,NA,108,2,11,0,5,NA,2,15,NA,2
cell_309,3,2,108,2,11,0,0,NA,2,15,11,2
cell_310,3,2,NA,2,NA,NA,NA,0,2,15,11,2
cell_311,3,2,NA,NA,11,NA,0,0,NA,15,NA,2
cell_312,NA,NA,108,NA,NA,0,NA,0,NA,15,11,NA
cell_313,3,2,NA,2,11,0,0,30,NA,NA,11,2
cell_314,3,2,NA,2,11,NA,0,NA,2,15,NA,2
cell_315,3,2,NA,2,NA,9,0,30,2,NA,11,NA
cell_316,NA,NA,108,2,11,NA,NA,30,NA,15,11,NA
cell_317,3,NA,108,0,11,0,NA,NA,2,15,11,2
cell_318,3,2,108,NA,NA,NA,NA,30,NA,15,11,2
cell_319,3,NA,NA,0,11,NA,0,30,NA,NA,11,NA
cell_320,3,2,108,NA,11,0,0,30,NA,15,NA,2
cell_321,NA,2,NA,0,11,2,11,0,NA,15,NA,0
cell_322,3,2,108,0,11,NA,11,3,NA,15,11,NA
cell_323,3,2,108,NA,11,2,11,0,2,15,NA,NA
cell_324,3,2,108,NA,NA,2,11,NA,NA,15,11,NA
cell_325,3,2,108,0,11,NA,11,2,NA,15,NA,0
cell_326,3,2,108,0,NA,2,11,NA,2,15,11,0
cell_327,3,2,108,NA,NA,NA,11,NA,NA,NA,11,0
cell_328,3,NA,108,NA,11,2,11,NA,NA,NA,11,0
cell_329,3,NA,108,0,NA,2,11,NA,NA,15,NA,0
cell_330,NA,NA,NA,0,11,2,11,0,NA,NA,11,0
cell_331,NA,2,NA,2,11,2,11,0,NA,15,11,0
cell_332,3,2,108,2,11,NA,NA,0,NA,15,11,0
cell_333,3,2,108,0,NA,2,11,0,2,15,NA,0
cell_334,NA,NA,108,NA,11,NA,11,0,NA,15,11,0
cell_335,NA,2,108,0,NA,2,11,NA,NA,15,NA,NA
cell_336,3,NA,108,NA,NA,2,11,2,2,NA,11,0
cell_337,NA,NA,108,0,11,NA,11,NA,2,NA,NA,NA
cell_338,3,2,NA,NA,NA,0,NA,0,NA,NA,11,2
cell_339,3,2,108,NA,11,0,NA,0,NA,15,NA,2
cell_340,NA,2,108,0,11,NA,11,NA,NA,15,11,2
cell_341,3,2,108,0,11,NA,11,2,2,15,11,0
cell_342,NA,2,108,0,11,0,11,2,2,NA,11,0
cell_343,3,2,108,0,NA,NA,11,NA,2,NA,11,0
cell_344,3,2,108,0,11,0,11,2,2,15,11,0
cell_345,3,2,108,NA,11,0,11,0,2,15,11,2
cell_346,3,2,108,0,11,0,NA,0,2,15,NA,NA
cell_347,3,2,NA,NA,NA,2,11,0,2,15,11,2
cell_348,NA,NA,108,0,11,2,11,NA,2,15,NA,2
cell_349,3,2,108,NA,11,0,NA,0,NA,15,11,2
cell_350,3,NA,NA,4,11,NA,11,NA,2,15,11,NA
cell_351,3,2,108,4,11,0,11,5,2,NA,NA,2
cell_352,3,2,108,NA,11,NA,NA,5,2,15,NA,2
cell_353,NA,2,108,NA,11,0,NA,5,NA,15,NA,8
cell_354,NA,NA,NA,0,11,0,53,NA,2,15,NA,8
cell_355,NA,NA,NA,0,11,NA,53,5,2,NA,11,NA
cell_356,3,NA,108,NA,11,0,53,5,2,15,NA,0
cell_357,NA,2,NA,NA,11,0,53,5,2,NA,11,0
cell_358,3,2,108,NA,11,0,53,5,2,15,NA,0
cell_359,3,2,NA,NA,NA,0,53,NA,2,NA,11,NA
cell_360,NA,NA,108,0,11,0,53,5,2,15,11,0
cell_361,3,NA,108,NA,NA,0,NA,5,2,15,11,0
cell_362,NA,2,NA,2,11,0,53,5,2,15,11,4
cell_363,NA,2,108,NA,11,NA,53,5,2,15,11,0
cell_364,3,2,108,3,11,NA,53,5,NA,NA,11,0
cell_365,3,2,108,NA,11,2,NA,5,2,NA,11,NA
cell_366,NA,NA,108,0,11,NA,53,5,2,15,NA,0
cell_367,3,2,108,NA,11,0,53,5,2,15,11,0
cell_368,3,2,108,0,11,0,NA,5,2,15,11,NA
cell_369,3,2,108,NA,11,NA,2,5,NA,15,11,3
cell_370,3,2,108,NA,11,NA,NA,5,2,NA,NA,3
cell_371,3,2,NA,15,11,NA,0,5,2,NA,11,NA
cell_372,NA,NA,NA,15,11,NA,NA,NA,2,15,11,NA
cell_373,3,NA,108,15,11,2,0,5,2,15,11,NA
cell_374,NA,NA,108,NA,NA,2,0,5,2,NA,11,0
cell_375,NA,2,108,NA,NA,2,0,5,2,15,NA,0
cell_376,NA,NA,108,NA,NA,2,0,5,NA,15,11,0
cell_377,3,2,108,2,11,0,2,5,NA,15,11,0
cell_378,3,2,108,2,NA,0,NA,NA,NA,15,11,NA
cell_379,NA,2,108,NA,NA,0,2,5,2,NA,NA,0
cell_380,NA,2,108,NA,NA,NA,2,5,NA,15,11,0
cell_381,3,2,NA,2,NA,0,0,5,2,NA,11,3
cell_382,NA,NA,108,2,11,3,0,5,NA,15,NA,0
cell_383,3,2,108,2,NA,NA,0,5,NA,NA,NA,NA
cell_384,3,2,108,2,NA,0,0,5,NA,NA,11,0
cell_385,NA,2,0,NA,NA,NA,NA,5,2,15,11,NA
cell_386,3,NA,0,NA,NA,NA,NA,NA,2,NA,11,NA
cell_387,NA,2,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
cell_388,3,2,0,NA,NA,NA,NA,NA,2,NA,11,0
cell_389,3,2,2,NA,NA,NA,NA,4,NA,15,11,0
cell_390,NA,NA,2,NA,NA,NA,NA,NA,2,15,11,0
cell_391,NA,2,0,NA,NA,NA,NA,0,2,NA,NA,0
cell_392,3,2,NA,NA,NA,NA,NA,0,NA,15,11,0
cell_393,3,2,NA,NA,NA,NA,NA,NA,2,15,11,2
cell_394,NA,NA,0,NA,NA,NA,NA,2,2,15,11,0
cell_395,NA,2,0,NA,NA,NA,NA,3,NA,NA,11,NA
cell_396,NA,2,0,NA,NA,NA,NA,0,2,15,11,0
cell_397,3,2,0,NA,NA,NA,NA,0,2,15,11,3
cell_398,3,2,0,NA,NA,NA,NA,0,2,15,NA,NA
cell_399,NA,2,0,NA,NA,NA,NA,0,2,15,NA,NA
cell_400,3,2,3,NA,NA,NA,NA,0,2,15,11,NA
cell_401,NA,2,0,0,11,2,2,2,NA,15,11,NA
cell_402,3,NA,NA,0,11,NA,2,2,2,NA,11,2
cell_403,3,NA,0,4,11,26,2,2,2,NA,NA,2
cell_404,3,NA,0,NA,11,26,2,NA,2,15,11,NA
cell_405,NA,NA,NA,5,11,NA,NA,2,2,15,11,2
cell_406,3,2,0,5,11,NA,2,NA,2,15,11,2
cell_407,3,NA,4,5,NA,NA,2,2,2,15,NA,2
cell_408,3,2,4,5,NA,5,2,NA,NA,15,11,2
cell_409,3,2,0,0,11,4,NA,0,2,NA,NA,NA
cell_410,NA,NA,0,0,11,4,NA,0,NA,NA,NA,NA
cell_411,3,2,NA,0,11,NA,NA,0,2,15,11,NA
cell_412,NA,2,0,0,11,3,0,NA,2,15,11,NA
cell_413,3,2,0,NA,11,NA,2,0,2,NA,NA,NA
cell_414,3,2,0,0,11,0,2,NA,2,15,11,NA
cell_415,NA,2,0,NA,11,0,2,0,2,15,11,2
cell_416,3,2,NA,0,11,0,2,0,2,15,11,NA
cell_417,3,2,0,NA,NA,2,NA,0,2,NA,11,0
cell_418,3,2,0,2,11,2,0,3,NA,15,11,NA
cell_419,3,2,0,NA,11,2,NA,2,2,NA,NA,NA
cell_420,3,2,0,NA,NA,NA,0,NA,NA,NA,11,NA
cell_421,3,2,NA,0,NA,NA,NA,NA,NA,15,11,NA
cell_422,3,NA,0,NA,11,2,0,0,NA,15,11,0
cell_423,3,2,0,0,NA,NA,0,0,2,15,11,0
cell_424,3,NA,0,0,11,2,0,0,2,15,NA,0
cell_425,NA,2,NA,0,11,2,0,0,NA,NA,11,0
