,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12
cell_192,2,0,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
cell_193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
cell_194,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
cell_195,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_196,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
cell_197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_198,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
cell_199,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_200,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
cell_201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
cell_202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
cell_203,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
cell_204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
cell_205,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
cell_206,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
cell_207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_208,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
cell_209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
cell_210,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
cell_211,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
cell_212,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
cell_213,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
cell_214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
cell_216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
cell_217,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
cell_218,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
cell_219,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
cell_220,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
cell_221,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_222,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_223,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
cell_224,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_225,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
cell_226,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_227,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
cell_228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
cell_229,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
cell_230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
cell_233,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_234,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
cell_235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
cell_237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
cell_238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_239,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_240,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_241,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
cell_242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_243,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
cell_244,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
cell_245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
cell_246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
cell_247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
cell_248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
cell_249,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
cell_250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
cell_253,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
cell_255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
cell_256,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
cell_257,NA,0,0,4,2,NA,NA,2,5,5,NA,5
cell_258,2,0,0,4,2,NA,NA,NA,5,5,5,NA
cell_259,NA,0,0,NA,2,2,5,2,5,5,5,5
cell_260,NA,0,NA,4,2,2,5,2,5,5,5,5
cell_261,NA,0,NA,4,2,2,5,2,5,NA,5,5
cell_262,2,0,0,NA,2,2,NA,2,NA,5,5,NA
cell_263,NA,NA,2,4,2,2,5,2,5,NA,NA,NA
cell_264,2,0,NA,4,NA,2,5,NA,5,NA,5,5
cell_265,2,0,2,NA,2,2,5,2,5,5,5,5
cell_266,NA,NA,NA,NA,2,2,5,2,5,5,NA,5
cell_267,NA,0,2,NA,2,NA,NA,2,5,NA,5,NA
cell_268,2,NA,NA,4,2,2,5,2,5,5,5,5
cell_269,2,NA,NA,NA,NA,2,NA,2,5,5,5,5
cell_270,2,NA,NA,4,2,2,5,2,5,NA,5,5
cell_271,2,NA,NA,4,NA,2,5,2,5,5,5,NA
cell_272,2,NA,2,4,NA,NA,5,NA,NA,NA,5,5
cell_273,NA,5,2,NA,NA,NA,5,2,5,0,5,5
cell_274,NA,0,2,4,2,NA,5,2,5,0,5,5
cell_275,NA,19,2,NA,2,2,NA,2,5,0,5,5
cell_276,2,19,NA,NA,NA,2,NA,2,NA,0,NA,NA
cell_277,2,0,2,NA,2,NA,5,NA,5,0,5,5
cell_278,2,0,NA,4,2,2,5,2,NA,NA,5,5
cell_279,2,4,2,4,NA,2,5,NA,5,0,5,5
cell_280,2,NA,2,NA,NA,NA,5,2,5,NA,NA,NA
cell_281,2,0,2,4,2,2,NA,NA,5,NA,5,5
cell_282,2,NA,2,4,2,2,5,NA,5,0,NA,5
cell_283,2,0,2,4,2,2,NA,NA,5,0,5,5
cell_284,2,NA,2,4,2,2,5,2,5,0,5,5
cell_285,NA,2,NA,NA,2,2,5,2,5,2,NA,5
cell_286,2,NA,NA,4,2,2,5,NA,5,NA,5,5
cell_287,2,2,NA,4,2,2,5,NA,NA,2,5,5
cell_288,2,2,2,NA,NA,2,5,NA,5,NA,5,5
cell_289,2,3,3,4,2,NA,5,2,5,0,NA,NA
cell_290,2,3,3,4,2,2,NA,2,5,NA,5,2
cell_291,2,3,NA,NA,NA,NA,NA,2,NA,3,5,3
cell_292,NA,NA,3,4,2,2,5,2,5,NA,NA,3
cell_293,2,NA,0,4,NA,2,5,2,NA,3,NA,0
cell_294,NA,3,0,4,2,2,5,NA,5,3,5,0
cell_295,NA,3,5,NA,2,2,5,2,NA,NA,5,NA
cell_296,NA,3,5,4,NA,NA,NA,2,5,0,5,3
cell_297,NA,3,0,2,2,2,5,NA,5,NA,5,0
cell_298,2,NA,0,2,NA,2,NA,2,NA,2,NA,0
cell_299,2,3,3,0,NA,2,5,2,5,NA,5,3
cell_300,2,3,NA,8,2,2,NA,2,5,2,5,NA
cell_301,2,3,4,0,2,2,NA,2,5,NA,NA,NA
cell_302,2,3,4,NA,2,2,5,2,5,2,5,0
cell_303,NA,3,NA,0,2,2,NA,2,NA,NA,NA,0
cell_304,2,NA,2,NA,NA,2,5,2,NA,2,NA,2
cell_305,NA,NA,2,NA,2,2,NA,NA,5,NA,5,2
cell_306,NA,NA,0,3,NA,NA,NA,2,NA,9,5,2
cell_307,2,3,0,3,2,2,NA,2,5,9,NA,NA
cell_308,2,3,NA,NA,2,2,NA,2,NA,9,5,NA
cell_309,NA,3,0,3,2,NA,5,2,NA,5,5,NA
cell_310,NA,3,13,3,2,2,5,2,5,5,NA,5
cell_311,2,3,0,NA,2,NA,5,2,5,5,5,0
cell_312,NA,3,NA,3,NA,2,5,2,5,5,5,NA
cell_313,2,NA,NA,NA,NA,2,5,NA,NA,5,NA,NA
cell_314,NA,3,NA,NA,2,2,5,NA,NA,5,NA,NA
cell_315,2,NA,2,2,2,NA,5,2,5,NA,5,2
cell_316,2,3,2,2,2,2,5,2,NA,5,5,2
cell_317,2,3,0,NA,NA,NA,5,NA,NA,5,5,2
cell_318,2,NA,NA,2,NA,NA,NA,NA,NA,5,5,2
cell_319,2,NA,2,2,2,2,5,2,NA,5,NA,2
cell_320,2,3,NA,2,2,NA,5,2,5,5,NA,NA
cell_321,2,2,2,3,2,NA,NA,2,5,2,5,NA
cell_322,2,2,2,3,NA,2,5,2,NA,NA,NA,0
cell_323,2,2,NA,3,2,2,NA,2,NA,2,5,2
cell_324,2,NA,2,NA,2,NA,NA,2,NA,NA,5,0
cell_325,NA,NA,2,NA,NA,2,5,2,5,2,5,2
cell_326,NA,2,2,NA,2,2,5,2,5,2,5,NA
cell_327,2,2,2,NA,2,2,5,2,5,2,NA,2
cell_328,2,2,NA,NA,2,NA,NA,2,NA,2,5,NA
cell_329,2,2,NA,NA,2,2,NA,2,5,2,5,2
cell_330,2,2,2,NA,NA,2,NA,2,5,2,5,2
cell_331,NA,NA,2,3,2,2,5,2,5,NA,5,2
cell_332,NA,NA,NA,3,2,2,5,2,NA,2,5,2
cell_333,2,NA,NA,3,2,2,5,NA,NA,2,NA,0
cell_334,NA,2,NA,3,2,2,NA,2,5,NA,5,0
cell_335,2,2,2,3,2,NA,5,NA,5,2,5,NA
cell_336,2,2,2,3,NA,2,5,2,5,2,5,0
cell_337,2,5,NA,3,2,2,NA,2,NA,2,5,2
cell_338,2,0,2,3,2,2,5,2,5,2,5,2
cell_339,2,0,2,3,2,2,5,2,5,NA,NA,2
cell_340,2,0,NA,3,2,2,5,NA,5,2,5,2
cell_341,2,NA,2,NA,2,2,5,2,NA,2,5,2
cell_342,NA,NA,2,0,2,NA,5,2,5,NA,5,2
cell_343,NA,NA,NA,0,2,2,NA,2,NA,2,5,2
cell_344,2,0,NA,0,2,2,5,NA,NA,2,5,NA
cell_345,2,4,2,5,2,2,NA,2,NA,2,NA,NA
cell_346,2,4,2,NA,2,2,5,2,5,2,5,2
cell_347,2,NA,2,5,2,2,5,2,5,2,5,2
cell_348,2,4,2,5,2,2,5,NA,5,2,5,2
cell_349,2,4,NA,0,2,2,NA,NA,5,NA,NA,2
cell_350,2,NA,NA,0,2,2,NA,2,NA,2,NA,2
cell_351,2,4,2,NA,NA,2,5,2,5,2,5,NA
cell_352,2,4,2,0,2,2,5,2,5,2,NA,2
cell_353,2,5,NA,2,2,2,5,NA,NA,NA,5,NA
cell_354,2,5,2,NA,2,2,NA,2,5,2,5,15
cell_355,2,5,NA,2,NA,2,NA,2,5,NA,5,15
cell_356,2,5,2,2,2,2,NA,2,5,2,NA,15
cell_357,NA,0,2,2,2,2,5,2,5,2,5,16
cell_358,2,5,2,2,2,2,NA,2,NA,2,NA,16
cell_359,2,14,NA,2,2,2,5,2,5,NA,5,0
cell_360,NA,14,2,NA,2,2,5,2,5,NA,5,0
cell_361,2,NA,2,2,2,2,5,2,NA,2,NA,0
cell_362,2,2,NA,2,NA,NA,5,NA,5,NA,NA,0
cell_363,NA,2,2,2,2,2,5,2,NA,2,NA,0
cell_364,2,2,2,2,2,2,5,NA,NA,2,5,NA
cell_365,2,NA,2,2,2,2,5,2,NA,NA,5,2
cell_366,NA,NA,2,2,2,NA,NA,2,NA,NA,5,2
cell_367,2,NA,NA,2,2,2,5,2,5,2,5,NA
cell_368,NA,NA,2,2,2,2,5,2,NA,2,5,2
cell_369,NA,3,NA,0,2,2,5,2,5,2,5,5
cell_370,NA,3,NA,0,2,NA,NA,2,NA,NA,5,5
cell_371,NA,NA,2,NA,NA,NA,5,2,NA,2,5,5
cell_372,2,3,2,0,2,NA,5,NA,NA,NA,5,5
cell_373,NA,NA,2,0,2,2,5,NA,NA,2,5,5
cell_374,2,0,2,0,2,2,5,NA,5,NA,5,5
cell_375,2,0,2,0,2,2,NA,NA,5,2,5,5
cell_376,NA,0,NA,0,NA,NA,5,2,5,2,5,5
cell_377,2,0,2,NA,2,NA,5,NA,NA,2,5,NA
cell_378,2,0,2,0,2,2,5,2,5,2,5,5
cell_379,2,19,2,0,2,2,5,2,NA,NA,5,NA
cell_380,2,5,NA,0,NA,NA,NA,2,5,2,5,5
cell_381,2,0,NA,NA,2,NA,NA,NA,NA,2,5,NA
cell_382,2,NA,2,0,2,NA,NA,NA,NA,2,NA,5
cell_383,2,NA,2,5,NA,2,5,NA,5,2,5,NA
cell_384,2,2,2,NA,NA,2,NA,2,5,NA,NA,NA
cell_385,2,0,NA,5,2,2,5,2,NA,42,NA,4
cell_386,2,0,NA,5,NA,NA,5,2,5,0,NA,4
cell_387,2,NA,3,NA,2,2,5,2,NA,0,2,4
cell_388,2,NA,NA,5,2,NA,5,2,NA,0,2,4
cell_389,2,0,3,5,2,NA,5,NA,5,0,NA,NA
cell_390,NA,8,3,NA,2,2,5,2,5,NA,2,NA
cell_391,2,NA,3,5,NA,2,5,2,5,2,2,4
cell_392,NA,0,3,NA,2,2,NA,2,5,3,2,4
cell_393,2,0,3,NA,NA,2,NA,2,NA,0,2,4
cell_394,2,0,3,5,2,2,5,2,5,0,2,4
cell_395,NA,2,3,5,NA,2,5,2,5,0,2,4
cell_396,2,2,NA,NA,2,NA,5,NA,5,NA,NA,4
cell_397,2,NA,3,5,2,2,5,2,5,0,2,4
cell_398,2,0,NA,5,2,2,5,2,5,0,2,4
cell_399,NA,NA,NA,5,2,NA,5,NA,5,3,NA,4
cell_400,2,0,3,5,2,2,5,2,NA,3,NA,4
cell_401,2,3,3,NA,2,NA,5,2,5,2,NA,4
cell_402,2,NA,NA,NA,2,NA,5,2,5,2,NA,4
cell_403,2,2,3,5,2,2,5,2,5,2,NA,4
cell_404,NA,NA,3,NA,2,2,5,2,NA,NA,NA,4
cell_405,2,0,3,5,NA,2,5,NA,5,2,2,4
cell_406,NA,0,3,5,2,2,5,2,5,2,2,4
cell_407,2,5,3,5,NA,2,5,NA,NA,2,2,4
