,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12
cell_63,NA,NA,4,0,NA,0,0,2,0,NA,0,5
cell_64,5,2,4,NA,0,NA,NA,2,0,0,0,0
cell_65,5,0,0,2,2,0,4,2,2,4,NA,2
cell_66,5,0,0,NA,2,0,4,NA,2,4,2,2
cell_67,NA,0,0,2,114,0,4,2,2,4,2,NA
cell_68,5,0,0,2,NA,0,4,2,NA,4,2,NA
cell_69,NA,NA,NA,2,4,0,NA,2,2,4,2,2
cell_70,5,3,0,NA,4,0,4,2,2,4,2,2
cell_71,NA,2,0,2,NA,NA,4,2,2,4,2,2
cell_72,5,2,0,2,0,0,4,NA,2,4,NA,NA
cell_73,5,5,NA,2,0,0,4,2,NA,4,2,2
cell_74,5,5,0,NA,NA,NA,4,2,NA,4,2,2
cell_75,5,5,0,2,0,0,4,NA,2,4,2,2
cell_76,5,5,0,NA,NA,0,4,2,2,4,2,2
cell_77,5,5,0,2,NA,0,4,NA,NA,4,2,2
cell_78,NA,5,0,NA,0,0,4,2,2,4,2,2
cell_79,5,5,0,2,0,2,NA,2,NA,4,2,2
cell_80,5,NA,0,2,NA,NA,4,2,2,4,2,2
cell_81,5,0,3,2,4,0,4,2,2,4,2,8
cell_82,5,0,NA,NA,4,NA,4,2,2,4,2,0
cell_83,5,0,3,2,4,3,NA,2,2,4,2,0
cell_84,NA,0,NA,2,4,3,4,2,2,4,NA,0
cell_85,5,NA,3,2,0,NA,NA,2,2,4,2,0
cell_86,5,NA,3,2,0,0,4,NA,2,NA,2,0
cell_87,NA,0,3,2,3,0,4,2,NA,4,2,0
cell_88,NA,0,3,2,3,0,NA,NA,NA,4,2,0
cell_89,5,5,3,2,0,0,4,2,NA,4,2,0
cell_90,5,5,3,2,0,NA,4,2,2,4,2,0
cell_91,5,NA,3,NA,0,0,NA,2,2,4,2,0
cell_92,NA,5,NA,2,0,NA,4,2,2,4,2,NA
cell_93,5,5,3,2,0,NA,4,NA,NA,4,2,0
cell_94,5,NA,NA,2,NA,0,NA,2,NA,4,2,0
cell_95,5,5,3,2,0,2,NA,2,2,NA,2,0
cell_96,NA,5,NA,2,NA,2,4,2,2,4,2,0
cell_97,NA,2,0,2,NA,2,0,2,2,3,0,NA
cell_98,5,0,0,2,0,2,NA,2,2,NA,0,0
cell_99,5,NA,0,2,0,2,0,2,2,3,0,NA
cell_100,5,NA,3,2,0,2,0,2,NA,NA,NA,0
cell_101,5,2,5,2,0,NA,0,NA,NA,NA,0,0
cell_102,5,NA,5,2,NA,2,108,2,2,3,0,0
cell_103,5,0,NA,NA,0,2,0,2,2,3,3,NA
cell_104,5,0,NA,2,0,2,0,2,2,NA,3,2
cell_105,NA,2,NA,2,0,2,2,NA,2,3,2,NA
cell_106,5,NA,0,2,0,2,0,NA,2,3,2,9
cell_107,NA,8,NA,2,0,2,NA,NA,2,3,NA,9
cell_108,5,NA,3,2,0,2,0,2,2,3,2,9
cell_109,5,0,0,2,0,2,0,2,2,3,2,9
cell_110,5,0,0,2,0,2,0,2,2,3,2,9
cell_111,NA,0,0,2,0,2,0,2,2,3,2,9
cell_112,NA,2,NA,NA,NA,2,0,2,2,NA,2,NA
cell_113,5,2,NA,2,3,0,0,2,2,3,2,NA
cell_114,5,0,NA,NA,NA,3,0,2,2,3,2,5
cell_115,NA,0,0,NA,NA,2,2,2,NA,NA,2,5
cell_116,5,NA,2,2,NA,0,2,2,NA,3,2,5
cell_117,5,0,0,NA,3,0,0,NA,2,3,2,5
cell_118,5,2,0,2,3,0,NA,2,2,NA,2,5
cell_119,5,5,0,2,3,0,0,2,2,NA,2,5
cell_120,5,NA,0,2,NA,0,2,2,2,NA,2,NA
cell_121,5,NA,NA,2,3,2,0,2,2,3,2,5
cell_122,5,0,0,NA,3,2,0,NA,2,3,NA,5
cell_123,5,0,0,2,3,2,0,2,2,3,NA,5
cell_124,5,0,0,2,3,2,0,NA,2,3,NA,5
cell_125,5,0,0,2,3,NA,0,2,NA,3,2,NA
cell_126,5,0,0,2,3,0,0,2,2,3,2,5
cell_127,5,0,0,NA,3,0,5,2,2,3,NA,5
cell_128,5,NA,2,2,3,0,0,2,2,NA,NA,5
cell_129,12,2,5,3,0,0,2,NA,NA,2,2,0
cell_130,12,2,5,3,0,0,2,2,0,2,2,0
cell_131,12,NA,NA,3,0,2,2,2,0,NA,0,0
cell_132,12,NA,5,3,0,5,2,2,0,2,0,0
cell_133,12,NA,5,3,0,0,NA,2,NA,2,NA,0
cell_134,12,NA,NA,NA,0,0,2,NA,0,2,0,61
cell_135,12,NA,5,3,0,0,2,2,NA,2,0,0
cell_136,NA,0,5,3,0,0,2,2,NA,2,0,0
cell_137,12,0,3,NA,4,NA,2,2,2,8,2,0
cell_138,12,0,3,2,4,0,2,2,2,8,2,NA
cell_139,12,NA,3,2,4,0,2,2,2,8,0,0
cell_140,12,NA,3,2,4,NA,2,2,2,8,0,0
cell_141,12,0,0,2,4,NA,2,2,NA,8,0,2
cell_142,12,0,0,2,4,2,2,2,NA,8,0,2
cell_143,12,0,NA,2,NA,2,2,2,2,8,NA,2
cell_144,12,0,0,2,4,2,2,2,NA,8,0,2
cell_145,12,0,2,5,2,2,0,2,0,NA,0,NA
cell_146,NA,0,NA,5,2,2,0,2,5,0,0,2
cell_147,12,NA,2,5,0,2,2,2,NA,NA,0,0
cell_148,12,0,NA,5,0,2,2,2,0,0,0,0
cell_149,12,0,2,NA,NA,NA,0,2,2,0,3,0
cell_150,12,0,2,0,NA,0,0,2,0,0,NA,NA
cell_151,12,0,2,0,0,0,0,2,2,8,3,NA
cell_152,12,0,NA,0,0,0,NA,NA,NA,NA,3,0
cell_153,12,NA,2,0,0,42,NA,NA,NA,0,0,NA
cell_154,NA,2,2,0,NA,NA,3,2,3,0,NA,NA
cell_155,NA,2,2,NA,2,0,NA,2,2,2,0,5
cell_156,NA,2,2,NA,NA,2,3,2,2,0,0,0
cell_157,12,0,2,NA,0,0,3,2,5,2,8,0
cell_158,12,NA,2,NA,0,0,3,2,0,2,8,0
cell_159,12,0,NA,0,NA,2,NA,2,0,0,8,5
cell_160,NA,0,NA,0,0,0,3,2,5,0,8,0
cell_161,2,2,3,0,0,2,2,2,NA,0,3,2
cell_162,NA,2,NA,NA,0,2,2,2,2,2,3,2
cell_163,2,2,3,3,NA,2,2,2,2,0,3,2
cell_164,NA,2,NA,NA,0,2,2,2,2,0,NA,2
cell_165,2,2,3,NA,0,2,0,2,2,0,3,0
cell_166,2,NA,3,NA,NA,NA,0,NA,2,0,3,0
cell_167,2,2,3,0,0,NA,NA,NA,2,0,3,NA
cell_168,2,2,3,0,NA,2,0,2,2,0,3,0
cell_169,0,2,0,NA,0,0,4,2,26,NA,3,2
cell_170,0,2,0,0,0,NA,0,2,26,NA,NA,0
cell_171,0,2,0,NA,0,0,0,2,NA,8,3,NA
cell_172,0,2,0,3,0,0,0,2,26,8,3,NA
cell_173,0,2,0,NA,0,0,0,2,26,8,NA,0
cell_174,3,2,0,3,0,NA,0,2,26,8,3,NA
cell_175,2,2,21,2,0,0,NA,2,26,8,3,0
cell_176,0,NA,21,0,0,NA,0,2,NA,8,NA,0
cell_177,0,2,0,0,0,0,NA,2,2,2,0,0
cell_178,0,2,2,NA,NA,0,0,2,NA,NA,0,0
cell_179,0,2,0,0,0,2,0,2,0,NA,2,0
cell_180,NA,2,0,0,NA,0,0,2,0,0,2,0
cell_181,0,2,0,0,0,0,0,2,0,0,0,NA
cell_182,NA,2,0,0,NA,0,NA,NA,NA,NA,0,0
cell_183,2,NA,0,0,0,0,NA,2,0,0,0,0
cell_184,0,2,0,0,0,3,5,2,0,0,0,5
cell_185,0,2,2,NA,0,NA,0,2,0,0,0,3
cell_186,0,2,2,NA,2,9,NA,2,0,0,0,3
cell_187,2,NA,NA,0,0,0,2,2,0,0,0,NA
cell_188,0,2,2,0,0,0,2,2,0,0,0,3
cell_189,2,2,2,NA,0,NA,0,2,0,0,0,0
cell_190,2,2,2,0,0,2,NA,2,5,NA,0,0
cell_191,NA,2,NA,0,0,NA,0,2,0,0,0,0
cell_192,6,2,2,NA,0,NA,0,2,0,0,0,0
cell_193,5,0,2,2,0,0,NA,2,0,0,5,0
cell_194,5,0,0,NA,0,0,4,2,0,0,5,0
cell_195,0,0,4,2,0,2,4,NA,0,0,0,0
cell_196,NA,0,4,2,0,2,4,NA,0,0,0,0
cell_197,0,0,0,2,0,0,4,2,2,0,NA,3
cell_198,0,0,0,2,0,0,NA,NA,NA,0,0,3
cell_199,0,0,NA,NA,NA,0,4,2,NA,NA,0,3
cell_200,NA,0,NA,2,8,3,NA,NA,2,NA,3,3
cell_201,0,4,0,2,0,0,4,NA,NA,2,2,0
cell_202,0,4,0,2,0,NA,NA,2,0,2,2,0
cell_203,0,0,0,2,0,NA,4,NA,0,2,2,0
cell_204,0,0,12,2,0,0,NA,2,2,2,2,0
cell_205,NA,NA,NA,2,NA,0,4,2,0,2,2,0
cell_206,0,0,NA,2,0,0,NA,NA,0,2,2,0
cell_207,0,14,5,2,NA,NA,NA,2,0,2,2,0
cell_208,0,14,NA,2,0,NA,4,2,0,2,2,0
cell_209,0,0,0,2,0,0,0,2,0,2,0,2
cell_210,0,0,0,2,0,0,2,2,NA,2,0,2
cell_211,NA,0,0,NA,0,0,0,2,2,2,NA,NA
cell_212,NA,0,0,2,0,0,0,2,NA,2,0,NA
cell_213,0,0,0,2,0,NA,2,2,5,NA,NA,2
cell_214,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
cell_215,0,20,0,2,0,2,2,2,5,2,0,2
cell_216,0,0,43,NA,0,2,2,NA,5,2,0,2
cell_217,0,0,5,2,NA,0,0,2,0,2,0,2
cell_218,0,NA,5,2,0,0,NA,2,0,2,0,2
cell_219,0,0,5,NA,0,0,3,2,0,2,2,2
cell_220,0,2,5,NA,0,0,3,2,0,2,0,0
cell_221,NA,5,5,2,0,0,NA,NA,0,2,0,0
cell_222,0,5,5,2,0,0,0,2,0,2,NA,NA
cell_223,0,2,5,2,0,2,NA,NA,0,2,0,0
cell_224,0,NA,5,2,0,0,0,2,0,2,0,0
cell_225,0,2,NA,2,NA,0,NA,NA,NA,3,0,0
cell_226,0,2,NA,NA,5,0,0,2,0,3,NA,0
cell_227,0,2,2,2,5,0,0,NA,0,3,0,2
cell_228,0,NA,2,2,5,NA,0,2,NA,3,0,0
cell_229,5,2,2,2,NA,0,0,2,0,3,0,0
cell_230,5,NA,2,2,5,0,0,2,0,3,0,0
cell_231,5,2,2,2,NA,3,0,2,0,3,0,0
cell_232,5,2,NA,2,5,0,0,2,0,3,0,0
cell_233,2,2,2,2,5,0,0,2,0,3,2,NA
cell_234,NA,2,2,2,5,NA,0,2,0,3,2,NA
cell_235,NA,2,2,2,5,0,0,2,NA,3,2,0
cell_236,2,2,2,NA,5,0,8,NA,0,3,2,0
cell_237,0,2,2,2,5,0,0,2,0,3,2,0
cell_238,2,2,2,2,5,0,0,NA,0,NA,2,NA
cell_239,0,NA,2,2,5,0,0,NA,0,NA,NA,0
cell_240,0,2,NA,2,5,0,0,2,5,3,2,0
cell_241,3,NA,NA,NA,5,0,0,NA,0,3,0,3
cell_242,NA,0,NA,2,5,NA,11,2,0,3,0,3
cell_243,3,0,2,2,5,NA,3,2,0,3,0,NA
cell_244,3,0,2,2,5,0,0,2,0,NA,0,3
cell_245,0,0,2,NA,5,0,5,2,0,3,2,3
cell_246,0,0,NA,2,5,0,5,2,2,NA,2,NA
cell_247,6,NA,NA,2,5,0,5,2,0,3,0,3
cell_248,NA,0,2,2,NA,0,5,NA,NA,3,NA,3
cell_249,NA,0,2,2,5,0,NA,2,0,NA,0,0
cell_250,0,NA,2,2,5,0,0,2,0,3,0,NA
cell_251,2,0,NA,2,5,0,3,NA,0,NA,NA,NA
cell_252,NA,0,2,2,5,0,3,2,0,NA,0,4
cell_253,0,5,2,2,5,0,0,2,0,NA,2,2
cell_254,NA,0,NA,2,5,0,0,NA,3,3,0,2
cell_255,NA,NA,2,2,5,2,NA,2,NA,3,0,NA
cell_256,0,2,2,2,5,0,0,2,0,3,0,2
cell_257,2,NA,NA,9,2,2,4,2,0,2,2,3
cell_258,2,0,2,9,2,2,4,2,0,2,2,0
cell_259,2,NA,2,9,2,2,4,NA,0,2,2,0
cell_260,NA,NA,2,9,2,2,NA,0,0,2,2,NA
cell_261,2,NA,2,9,0,2,4,0,19,2,2,NA
cell_262,2,NA,NA,9,0,2,4,NA,19,2,2,3
cell_263,2,32,2,9,0,2,4,0,5,2,NA,0
cell_264,2,NA,NA,9,0,2,NA,NA,NA,NA,NA,0
cell_265,2,0,2,9,0,2,4,0,NA,2,2,NA
cell_266,2,0,2,NA,0,2,NA,0,0,2,2,NA
cell_267,2,0,2,9,NA,2,4,NA,0,2,2,NA
cell_268,2,0,NA,NA,2,2,4,5,14,2,2,0
cell_269,2,0,2,9,0,2,4,0,0,2,2,9
cell_270,NA,0,2,9,0,NA,NA,0,0,2,NA,NA
cell_271,2,5,2,NA,0,2,NA,2,2,2,2,NA
cell_272,NA,NA,2,9,0,2,4,0,2,2,2,0
cell_273,NA,0,2,9,0,NA,4,2,0,NA,2,0
cell_274,2,0,2,9,2,2,4,2,0,2,2,0
cell_275,2,2,2,9,0,2,4,NA,0,NA,2,0
cell_276,2,NA,2,NA,0,2,4,2,0,0,2,NA
cell_277,2,5,2,9,0,2,4,NA,0,0,2,12
cell_278,2,NA,2,9,0,2,4,NA,0,0,2,NA
cell_279,2,0,NA,9,0,2,4,2,0,4,2,5
cell_280,NA,0,2,9,0,NA,4,2,0,NA,2,12
cell_281,2,NA,2,9,0,2,4,2,NA,NA,2,0
cell_282,2,0,2,9,NA,2,4,2,0,2,2,0
cell_283,2,0,2,9,NA,NA,4,NA,0,NA,2,NA
cell_284,2,NA,2,NA,0,2,4,2,0,0,2,0
cell_285,2,NA,2,9,NA,2,4,2,0,2,2,0
cell_286,2,0,2,9,NA,2,4,2,0,2,NA,NA
cell_287,2,NA,NA,9,0,2,4,2,11,2,2,0
cell_288,NA,2,2,9,0,2,4,2,0,2,2,0
cell_289,2,0,NA,NA,4,2,4,2,NA,3,NA,0
cell_290,2,0,2,NA,NA,2,NA,2,3,3,2,0
cell_291,NA,NA,NA,9,0,NA,4,2,NA,3,2,2
cell_292,NA,2,2,9,0,2,4,2,3,3,2,0
cell_293,2,NA,2,9,5,2,NA,5,2,NA,2,NA
cell_294,NA,NA,NA,9,5,2,4,NA,NA,5,2,NA
cell_295,2,0,2,9,NA,2,NA,5,NA,8,2,0
cell_296,2,0,2,9,0,2,4,5,2,8,2,0
cell_297,2,0,NA,9,0,NA,4,5,NA,2,NA,NA
cell_298,2,NA,2,9,NA,2,NA,5,0,2,2,0
cell_299,2,NA,2,9,0,2,4,2,NA,2,2,0
cell_300,NA,NA,2,NA,0,2,4,NA,0,2,2,8
cell_301,NA,2,2,NA,0,2,4,2,0,NA,2,0
cell_302,2,2,2,9,0,2,4,NA,NA,2,2,NA
cell_303,2,2,2,9,0,NA,4,NA,0,2,2,NA
cell_304,NA,2,2,9,0,2,NA,NA,0,NA,2,0
cell_305,NA,0,2,9,0,2,4,0,0,0,2,0
cell_306,2,0,2,9,0,2,4,NA,NA,0,2,0
cell_307,2,NA,NA,9,0,2,4,0,0,0,2,NA
cell_308,2,0,2,9,0,2,NA,0,0,NA,2,0
cell_309,2,4,2,9,0,NA,4,0,0,0,2,NA
cell_310,2,12,2,9,0,2,4,2,0,0,2,0
cell_311,NA,0,2,NA,0,2,4,NA,0,NA,2,0
cell_312,NA,0,2,9,0,2,4,0,NA,2,2,0
cell_313,2,0,2,9,2,NA,4,3,NA,0,2,NA
cell_314,2,2,2,NA,2,2,4,3,3,0,NA,NA
cell_315,2,0,2,9,0,2,4,0,3,0,2,2
cell_316,NA,0,NA,9,0,2,4,NA,3,NA,2,NA
cell_317,2,NA,2,9,0,2,4,NA,3,0,2,0
cell_318,2,2,2,9,8,2,4,0,3,NA,2,NA
cell_319,NA,0,2,9,0,NA,4,0,0,0,2,0
cell_320,2,0,2,9,0,2,4,0,0,0,NA,0
cell_321,2,NA,NA,9,16,NA,2,2,2,2,NA,2
cell_322,NA,0,15,9,NA,2,2,NA,2,NA,3,0
cell_323,2,0,15,9,16,NA,2,2,NA,2,3,0
cell_324,NA,NA,15,9,16,2,2,2,0,NA,3,5
cell_325,NA,2,15,9,NA,NA,0,NA,0,2,3,0
cell_326,2,2,15,NA,16,2,0,2,0,2,3,0
cell_327,NA,2,15,9,16,NA,0,0,4,NA,3,0
cell_328,2,NA,15,9,16,2,0,0,0,2,3,0
cell_329,NA,2,15,9,16,2,2,0,0,NA,NA,NA
cell_330,2,2,NA,9,16,NA,2,NA,0,0,NA,NA
cell_331,2,NA,15,9,16,2,NA,9,0,2,2,0
cell_332,NA,2,15,9,16,2,2,0,0,2,NA,0
cell_333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_335,NA,NA,15,9,16,NA,0,0,0,0,2,NA
cell_336,2,NA,15,9,NA,NA,0,0,NA,0,2,0
cell_337,2,3,2,9,16,2,0,2,0,NA,0,2
cell_338,2,3,0,9,16,2,NA,2,0,NA,0,NA
cell_339,2,NA,0,9,16,2,0,0,0,NA,0,2
cell_340,2,NA,0,9,16,2,0,NA,NA,NA,NA,2
cell_341,NA,3,0,9,16,2,5,0,0,NA,0,2
cell_342,NA,3,0,9,NA,NA,0,0,NA,2,NA,2
cell_343,2,3,0,9,16,2,0,NA,0,NA,0,0
cell_344,NA,3,0,NA,16,2,0,0,0,2,0,0
cell_345,NA,2,0,NA,16,2,0,3,2,2,NA,0
cell_346,2,NA,0,9,16,2,0,3,0,2,3,0
cell_347,2,0,0,9,16,2,0,NA,0,2,3,NA
cell_348,2,6,0,NA,16,2,0,NA,0,2,3,0
cell_349,NA,0,0,9,16,2,0,0,NA,NA,3,NA
cell_350,2,0,0,9,NA,2,2,0,2,2,3,0
cell_351,NA,0,2,9,16,2,0,NA,0,2,3,0
cell_352,NA,0,2,NA,16,2,NA,NA,3,2,NA,0
cell_353,NA,NA,NA,9,NA,2,3,0,0,3,2,NA
cell_354,2,3,7,9,0,2,3,0,0,3,2,0
cell_355,2,3,7,9,NA,NA,0,0,8,3,0,0
cell_356,NA,3,7,9,0,2,NA,0,0,3,0,0
cell_357,NA,2,7,9,0,2,0,NA,0,0,51,NA
cell_358,2,2,7,9,0,2,0,0,NA,0,NA,0
cell_359,2,0,NA,9,0,2,0,NA,NA,NA,NA,NA
cell_360,2,0,7,9,0,2,NA,NA,NA,NA,NA,NA
cell_361,2,0,NA,9,NA,2,3,0,0,NA,0,NA
cell_362,2,0,NA,9,0,2,3,0,0,NA,0,0
cell_363,NA,8,7,9,3,2,3,0,0,0,NA,0
cell_364,NA,2,NA,NA,3,2,3,0,0,0,0,0
cell_365,2,2,7,9,0,2,0,0,3,0,0,0
cell_366,2,NA,7,9,NA,2,0,0,3,0,0,0
cell_367,2,0,7,9,NA,2,0,0,0,0,0,0
cell_368,2,0,7,9,13,NA,NA,0,0,0,0,0
cell_369,NA,2,7,9,0,2,NA,0,0,2,NA,2
cell_370,2,0,7,9,0,2,NA,NA,0,2,0,0
cell_371,2,0,NA,9,0,2,NA,NA,0,2,0,0
cell_372,2,NA,NA,9,NA,2,3,0,3,2,NA,0
cell_373,2,2,7,9,0,2,2,5,0,2,0,NA
cell_374,2,NA,7,9,0,2,2,5,0,2,0,0
cell_375,2,2,NA,9,0,NA,2,0,52,2,0,5
cell_376,2,2,7,9,0,2,2,NA,0,2,0,0
cell_377,2,0,NA,9,2,2,2,0,0,NA,0,0
cell_378,2,0,NA,9,2,NA,0,0,0,8,0,0
cell_379,2,73,7,NA,2,2,0,5,10,0,0,0
cell_380,2,73,7,9,2,NA,0,5,0,0,0,0
cell_381,2,0,NA,9,NA,2,0,4,0,0,2,NA
cell_382,2,NA,7,9,0,2,0,0,0,0,2,0
cell_383,2,NA,NA,9,NA,2,NA,2,2,0,2,0
cell_384,2,0,7,9,NA,NA,2,5,2,0,2,0
cell_385,2,0,2,NA,2,2,0,NA,NA,3,2,0
cell_386,2,0,2,9,2,2,NA,2,13,3,2,5
cell_387,2,0,2,9,2,2,0,NA,13,3,NA,0
cell_388,2,0,2,9,2,2,0,0,NA,NA,2,0
cell_389,2,0,2,9,2,NA,0,NA,13,3,2,0
cell_390,NA,NA,NA,9,2,2,0,NA,13,3,NA,0
cell_391,2,0,NA,NA,2,2,NA,NA,13,3,2,0
cell_392,2,0,2,9,2,2,0,0,13,3,NA,0
cell_393,NA,0,2,9,2,2,2,0,13,3,2,NA
cell_394,2,0,2,9,2,NA,NA,NA,13,3,NA,2
cell_395,2,NA,2,9,2,2,2,0,13,3,2,2
cell_396,2,11,NA,9,NA,2,2,0,13,3,2,2
cell_397,2,0,2,9,2,2,2,0,13,3,2,NA
cell_398,2,0,2,9,2,NA,2,0,NA,3,2,0
cell_399,2,0,2,9,NA,2,NA,0,NA,3,2,0
cell_400,2,0,2,9,2,NA,2,0,13,3,NA,0
cell_401,2,NA,NA,9,2,2,0,0,13,NA,2,0
cell_402,2,0,2,9,2,2,0,NA,13,3,2,0
cell_403,2,0,2,9,2,2,2,NA,13,3,2,0
cell_404,2,NA,2,9,NA,2,0,NA,13,3,2,NA
cell_405,NA,0,2,NA,2,NA,8,5,NA,3,2,0
cell_406,2,0,2,9,2,2,0,NA,13,3,2,0
cell_407,2,0,2,9,2,2,NA,0,13,3,NA,NA
cell_408,2,0,2,NA,2,2,NA,NA,NA,3,2,NA
cell_409,2,0,2,9,NA,2,0,0,13,3,2,2
cell_410,2,0,NA,9,2,2,0,0,13,3,2,2
cell_411,2,NA,NA,NA,2,2,0,0,13,3,NA,NA
cell_412,NA,0,NA,NA,2,2,0,0,13,3,2,2
cell_413,2,0,2,9,2,2,NA,NA,13,3,NA,2
cell_414,2,0,2,NA,2,2,0,NA,13,3,2,2
cell_415,NA,0,2,9,2,2,NA,0,13,3,2,2
cell_416,2,0,NA,9,NA,2,73,0,13,3,2,NA
cell_417,2,3,0,9,0,2,0,5,13,NA,2,NA
cell_418,2,3,0,9,0,2,0,5,NA,3,2,5
cell_419,NA,4,0,9,NA,2,0,5,13,3,2,11
cell_420,2,4,5,9,NA,NA,0,NA,13,3,2,NA
cell_421,2,NA,NA,9,3,2,0,NA,13,3,NA,37
cell_422,2,NA,NA,NA,0,NA,NA,NA,13,3,2,NA
cell_423,2,NA,NA,9,5,2,0,NA,NA,3,2,0
cell_424,2,NA,NA,9,5,2,2,NA,13,3,2,0
cell_425,2,NA,0,NA,0,2,2,2,13,NA,2,NA
cell_426,2,0,0,9,0,2,2,NA,13,3,2,5
cell_427,2,NA,2,9,NA,2,0,0,13,3,2,NA
cell_428,2,NA,NA,9,0,2,3,NA,NA,3,2,5
cell_429,2,NA,0,9,0,2,0,NA,NA,3,2,0
cell_430,NA,2,NA,9,0,2,0,NA,13,3,2,0
cell_431,NA,0,0,9,2,2,0,0,13,3,2,0
cell_432,2,0,0,9,2,2,NA,0,NA,NA,2,0
cell_433,2,2,0,9,0,2,0,0,13,3,2,2
cell_434,2,2,0,NA,0,2,0,0,13,3,NA,NA
cell_435,2,2,0,9,0,NA,0,NA,13,3,NA,0
cell_436,2,2,0,NA,0,2,0,0,13,NA,2,NA
cell_437,2,NA,NA,9,NA,2,0,0,13,3,2,0
cell_438,2,NA,NA,9,2,NA,0,NA,13,3,NA,0
cell_439,2,0,NA,9,2,NA,0,8,13,NA,NA,NA
cell_440,2,NA,NA,9,2,2,0,8,13,3,NA,2
cell_441,2,0,0,9,0,NA,0,NA,13,NA,2,3
