,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12
cell_68,NA,NA,NA,9,2,4,NA,2,2,NA,69,2
cell_69,2,0,2,NA,2,NA,4,2,2,2,5,NA
cell_70,2,0,2,9,2,NA,4,2,2,2,5,2
cell_71,NA,0,2,NA,2,4,NA,2,2,2,5,2
cell_72,2,0,NA,9,2,NA,4,2,NA,2,5,2
cell_73,NA,NA,NA,9,4,NA,4,2,NA,2,3,NA
cell_74,2,0,2,9,4,4,4,2,2,2,3,2
cell_75,2,NA,2,9,NA,4,4,2,2,NA,0,2
cell_76,2,5,2,9,0,4,4,2,2,NA,0,NA
cell_77,2,NA,2,9,0,4,4,NA,2,2,NA,2
cell_78,2,NA,NA,9,0,4,4,2,NA,NA,NA,2
cell_79,2,0,2,NA,0,4,NA,2,2,NA,NA,2
cell_80,NA,0,NA,9,0,4,4,NA,2,2,0,2
cell_81,2,NA,2,9,2,0,NA,NA,2,2,3,NA
cell_82,2,0,2,NA,2,3,4,NA,2,2,3,2
cell_83,NA,10,2,NA,2,0,4,NA,NA,2,NA,2
cell_84,2,NA,2,9,2,0,NA,2,NA,2,3,2
cell_85,2,2,2,NA,2,NA,4,2,2,2,NA,2
cell_86,2,2,2,9,NA,0,4,2,2,2,NA,2
cell_87,2,2,2,9,2,0,4,2,NA,2,3,NA
cell_88,2,2,2,9,2,0,4,2,NA,2,3,2
cell_89,2,0,2,NA,2,0,NA,2,2,2,NA,2
cell_90,2,0,2,NA,2,NA,4,2,2,2,0,2
cell_91,2,0,NA,9,2,0,4,2,NA,2,0,2
cell_92,NA,0,2,9,2,2,4,2,2,NA,0,2
cell_93,2,2,2,9,NA,0,4,2,2,2,0,2
cell_94,2,2,2,9,2,2,4,2,2,NA,0,2
cell_95,NA,12,2,9,NA,0,4,2,2,2,0,2
cell_96,2,12,NA,NA,2,0,4,2,2,2,2,2
cell_97,2,NA,0,9,NA,2,4,NA,2,2,5,2
cell_98,2,2,0,NA,8,2,4,2,2,2,5,2
cell_99,2,0,0,9,8,2,4,2,2,2,4,NA
cell_100,2,0,0,9,8,2,NA,NA,2,2,4,2
cell_101,2,NA,2,9,8,5,4,2,2,2,2,2
cell_102,2,2,2,9,NA,2,4,NA,2,NA,2,2
cell_103,NA,2,2,9,8,NA,4,2,2,2,2,2
cell_104,2,2,2,9,NA,0,NA,2,2,2,NA,NA
cell_105,2,NA,3,9,5,3,NA,2,2,2,0,2
cell_106,2,2,3,9,5,3,NA,2,2,2,0,2
cell_107,2,0,0,NA,5,3,4,2,2,2,2,2
cell_108,2,3,NA,NA,5,3,4,NA,2,2,2,NA
cell_109,2,0,NA,9,0,NA,4,2,2,2,NA,NA
cell_110,2,0,0,9,0,3,4,2,2,NA,4,2
cell_111,2,0,8,9,0,3,NA,2,2,2,0,2
cell_112,2,NA,8,9,2,3,4,2,2,NA,5,2
cell_113,2,0,NA,9,NA,2,4,NA,2,NA,0,2
cell_114,2,0,NA,9,3,2,4,2,2,2,0,2
cell_115,2,NA,4,9,3,2,4,2,NA,2,0,2
cell_116,2,0,0,9,3,2,4,2,2,2,0,2
cell_117,2,2,0,9,NA,2,4,2,2,2,0,2
cell_118,2,NA,0,9,3,2,NA,NA,2,2,0,2
cell_119,2,2,NA,9,NA,2,NA,2,2,2,0,2
cell_120,2,2,0,9,NA,2,4,NA,2,2,NA,2
cell_121,2,2,0,9,10,2,NA,2,NA,2,0,2
cell_122,2,2,NA,9,10,2,NA,NA,2,2,NA,2
cell_123,2,NA,0,NA,NA,NA,4,2,2,2,5,2
cell_124,2,2,0,NA,NA,2,4,2,2,2,NA,2
cell_125,2,2,NA,NA,10,NA,4,NA,2,NA,3,2
cell_126,2,NA,NA,9,10,2,4,2,NA,2,3,2
cell_127,2,0,0,9,10,2,4,NA,2,2,NA,2
cell_128,2,0,0,9,10,2,4,2,NA,2,NA,2
cell_129,2,2,6,9,NA,3,4,2,2,2,2,2
cell_130,2,2,6,9,8,3,4,2,NA,2,2,2
cell_131,NA,2,6,NA,NA,3,4,2,2,2,2,2
cell_132,NA,2,6,9,8,NA,4,2,NA,2,2,2
cell_133,NA,NA,NA,9,8,3,4,2,2,NA,NA,2
cell_134,NA,NA,NA,9,8,3,4,NA,NA,2,0,NA
cell_135,2,2,6,9,NA,3,NA,2,2,2,0,NA
cell_136,2,2,NA,9,8,3,4,2,2,2,0,2
cell_137,2,2,6,9,8,2,4,2,2,2,4,NA
cell_138,2,2,NA,9,8,0,4,2,2,2,NA,NA
cell_139,2,NA,6,9,8,0,4,2,2,NA,4,NA
cell_140,2,2,6,9,8,0,4,2,2,2,4,2
cell_141,2,2,6,9,8,0,NA,2,2,2,4,2
cell_142,NA,2,6,NA,NA,NA,4,NA,2,2,4,2
cell_143,2,2,6,9,NA,0,4,2,2,2,NA,NA
cell_144,2,2,NA,9,8,0,4,2,NA,NA,4,2
cell_145,2,2,6,9,NA,NA,4,2,2,2,0,2
cell_146,2,2,6,9,NA,2,NA,2,2,2,0,2
cell_147,2,NA,6,9,2,2,4,2,2,NA,5,2
cell_148,2,2,6,9,2,2,4,2,2,2,5,2
cell_149,2,NA,6,9,2,2,4,2,2,2,NA,2
cell_150,2,2,6,9,2,2,NA,2,NA,2,0,2
cell_151,2,NA,6,9,2,NA,4,2,2,2,0,2
cell_152,2,2,NA,9,2,NA,4,2,2,2,0,2
cell_153,2,2,NA,9,2,NA,4,2,2,2,NA,2
cell_154,2,NA,6,9,2,2,4,2,2,2,NA,NA
cell_155,2,2,6,9,2,NA,4,2,NA,2,0,2
cell_156,2,2,6,9,2,2,NA,2,2,2,0,2
cell_157,2,2,6,9,NA,2,4,2,2,2,4,2
cell_158,2,2,6,9,2,NA,NA,2,2,2,4,2
cell_159,2,2,NA,9,2,2,4,2,2,2,0,2
cell_160,2,2,6,9,2,NA,4,2,2,2,0,2
cell_161,2,NA,6,NA,2,10,NA,2,2,NA,2,2
cell_162,2,2,6,9,2,10,4,NA,2,2,2,2
cell_163,2,2,6,NA,2,10,4,2,2,2,2,NA
cell_164,2,2,NA,9,2,10,NA,2,2,2,NA,NA
cell_165,NA,2,6,NA,2,10,NA,2,2,NA,2,2
cell_166,2,2,6,9,2,10,4,2,2,NA,NA,2
cell_167,NA,2,6,9,2,10,4,2,2,2,2,2
cell_168,2,2,6,NA,2,10,4,2,2,2,2,2
cell_169,2,2,6,9,2,10,4,NA,NA,2,NA,2
cell_170,NA,NA,6,9,2,10,4,2,2,2,2,2
cell_171,NA,2,6,9,2,10,4,NA,2,2,2,2
cell_172,2,2,6,9,2,10,4,2,NA,2,NA,2
cell_173,NA,NA,6,9,NA,10,4,NA,2,2,2,2
cell_174,2,NA,6,9,2,10,4,2,2,2,2,2
cell_175,NA,2,NA,9,2,10,4,2,2,NA,2,2
cell_176,NA,2,6,NA,2,10,NA,2,2,2,2,2
cell_177,2,2,6,9,3,10,NA,2,NA,2,2,2
cell_178,2,2,6,9,3,NA,4,2,2,2,2,NA
cell_179,2,2,6,9,3,10,4,2,2,NA,NA,NA
cell_180,2,2,6,NA,3,10,NA,2,2,NA,NA,2
cell_181,NA,2,6,9,3,10,NA,2,2,2,2,2
cell_182,2,NA,6,NA,NA,10,4,2,2,2,2,NA
cell_183,2,2,NA,9,3,10,NA,2,2,2,2,2
cell_184,2,2,6,9,3,10,4,2,2,2,2,2
cell_185,2,2,6,9,3,10,4,2,2,2,2,NA
cell_186,2,NA,6,9,3,10,4,2,NA,2,2,2
cell_187,2,2,6,9,3,NA,4,2,2,2,2,2
cell_188,2,2,6,9,3,10,4,NA,2,NA,2,2
cell_189,NA,2,6,9,3,10,NA,2,2,2,2,NA
cell_190,2,2,6,NA,3,10,4,2,NA,2,2,2
cell_191,NA,2,NA,9,3,10,4,2,2,2,2,2
cell_192,2,2,6,9,NA,10,4,2,2,2,2,2
cell_193,2,2,6,9,2,2,4,2,NA,2,0,4
cell_194,NA,NA,6,9,2,2,4,NA,NA,2,0,4
cell_195,2,2,6,9,2,NA,4,2,2,NA,5,NA
cell_196,2,NA,6,9,2,2,NA,2,2,2,0,NA
cell_197,2,2,6,9,NA,2,4,2,2,2,NA,4
cell_198,NA,2,6,9,2,NA,4,2,2,2,0,4
cell_199,2,2,6,9,2,2,4,2,NA,2,0,4
cell_200,2,2,6,9,NA,2,4,2,2,2,0,4
cell_201,2,2,6,NA,NA,2,4,2,2,2,0,4
cell_202,NA,2,6,9,NA,2,NA,NA,NA,NA,0,4
cell_203,2,2,6,9,2,2,NA,2,2,NA,0,NA
cell_204,NA,NA,6,NA,NA,2,4,NA,2,2,2,4
cell_205,2,NA,6,NA,2,2,4,2,2,2,0,4
cell_206,2,2,6,9,NA,2,4,NA,2,2,2,NA
cell_207,2,2,6,NA,2,2,4,2,2,2,0,NA
cell_208,2,2,6,NA,2,2,NA,2,2,NA,NA,NA
cell_209,2,2,6,9,2,2,4,2,NA,2,11,5
cell_210,NA,2,6,9,2,NA,NA,NA,NA,NA,NA,5
cell_211,2,2,6,NA,2,2,4,NA,2,2,2,5
cell_212,2,2,6,9,2,NA,4,NA,2,2,0,NA
cell_213,NA,2,6,9,NA,2,NA,2,2,2,0,5
cell_214,NA,2,NA,9,2,2,4,2,2,2,0,5
cell_215,NA,2,NA,9,2,2,4,2,2,2,3,5
cell_216,2,2,6,NA,NA,2,4,2,NA,2,0,5
cell_217,2,2,6,NA,2,2,4,2,2,2,0,0
cell_218,2,2,6,9,NA,2,4,NA,2,2,NA,NA
cell_219,2,2,6,NA,2,2,4,NA,2,NA,NA,NA
cell_220,2,2,6,9,2,NA,4,NA,2,2,12,0
cell_221,2,2,6,NA,2,2,4,2,2,NA,0,NA
cell_222,2,2,6,9,2,2,4,NA,2,2,0,0
cell_223,2,2,6,9,NA,2,NA,2,NA,2,2,0
cell_224,2,2,6,9,2,2,4,2,2,2,NA,0
cell_225,2,2,6,9,NA,2,4,2,2,NA,108,2
cell_226,2,NA,6,9,0,NA,4,2,2,NA,NA,2
cell_227,2,2,6,9,0,2,4,2,2,2,NA,2
cell_228,NA,2,6,NA,0,NA,4,2,2,NA,108,NA
cell_229,2,2,6,9,2,2,4,2,NA,2,NA,NA
cell_230,2,2,6,9,0,2,4,2,2,2,108,2
cell_231,NA,2,6,NA,0,2,4,NA,2,2,108,NA
cell_232,2,2,NA,9,NA,NA,4,2,NA,2,108,2
cell_233,2,2,6,9,0,NA,4,2,2,2,NA,NA
cell_234,2,2,6,NA,0,2,4,NA,2,2,NA,2
cell_235,2,2,NA,NA,7,2,4,2,2,2,108,2
cell_236,2,2,NA,9,0,2,4,NA,2,2,108,2
cell_237,2,NA,NA,9,0,2,NA,2,NA,2,108,2
cell_238,2,2,6,NA,0,NA,4,2,2,2,108,2
cell_239,2,2,NA,9,11,2,NA,2,2,2,NA,2
cell_240,NA,2,6,NA,11,2,4,2,NA,2,108,NA
cell_241,2,NA,6,9,5,2,4,NA,2,2,5,2
cell_242,2,2,NA,9,0,2,4,2,2,NA,5,2
cell_243,2,2,6,9,2,2,4,2,2,2,5,2
cell_244,2,NA,6,9,2,NA,4,NA,NA,2,5,NA
cell_245,2,2,6,9,NA,NA,NA,NA,NA,NA,NA,NA
cell_246,2,2,6,9,NA,NA,NA,NA,NA,NA,NA,NA
cell_247,NA,2,6,NA,2,2,NA,2,2,2,NA,0
cell_248,NA,2,6,NA,2,2,4,NA,2,2,0,NA
cell_249,2,NA,6,9,2,2,4,2,2,NA,2,2
cell_250,2,2,6,9,2,2,NA,2,2,2,2,2
cell_251,NA,NA,6,NA,2,2,4,NA,NA,2,2,3
cell_252,2,2,6,NA,2,2,4,2,2,2,2,3
cell_253,NA,2,6,9,0,NA,4,2,2,2,0,NA
cell_254,2,2,6,9,0,2,4,NA,2,2,0,0
cell_255,2,2,6,9,0,2,NA,2,NA,2,0,NA
cell_256,NA,2,NA,9,0,2,NA,NA,2,2,0,0
cell_257,4,NA,NA,NA,NA,NA,NA,NA,2,NA,3,0
cell_258,4,NA,NA,NA,NA,NA,NA,NA,2,2,3,11
cell_259,4,NA,NA,NA,NA,NA,NA,NA,2,2,3,0
cell_260,4,NA,NA,NA,NA,NA,NA,NA,2,NA,3,0
cell_261,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,3
cell_262,4,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3
cell_263,4,NA,NA,NA,NA,NA,NA,NA,2,2,3,4
cell_264,4,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4
cell_265,4,NA,NA,NA,NA,NA,NA,NA,2,2,3,31
cell_266,4,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA
cell_267,4,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA
cell_268,4,NA,NA,NA,NA,NA,NA,NA,2,2,3,NA
cell_269,4,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,0
cell_270,4,NA,NA,NA,NA,NA,NA,NA,NA,2,3,10
cell_271,4,NA,NA,NA,NA,NA,NA,NA,2,2,3,NA
cell_272,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2
cell_273,0,NA,NA,NA,NA,NA,NA,NA,2,NA,3,5
cell_274,0,NA,NA,NA,NA,NA,NA,NA,2,2,3,NA
cell_275,0,NA,NA,NA,NA,NA,NA,NA,2,NA,3,5
cell_276,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,5
cell_277,0,NA,NA,NA,NA,NA,NA,NA,2,2,3,5
cell_278,0,NA,NA,NA,NA,NA,NA,NA,NA,2,3,5
cell_279,0,NA,NA,NA,NA,NA,NA,NA,2,2,3,5
cell_280,0,NA,NA,NA,NA,NA,NA,NA,2,2,3,5
cell_281,2,NA,NA,NA,NA,NA,NA,NA,2,2,3,5
cell_282,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,5
cell_283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5
cell_284,2,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA
cell_285,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,5
cell_286,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,5
cell_287,8,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,5
cell_288,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,5
cell_289,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA
cell_290,8,NA,NA,NA,NA,NA,NA,NA,2,2,NA,5
cell_291,8,NA,NA,NA,NA,NA,NA,NA,2,2,3,NA
cell_292,8,NA,NA,NA,NA,NA,NA,NA,2,2,3,5
cell_293,8,NA,NA,NA,NA,NA,NA,NA,NA,2,3,5
cell_294,8,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,5
cell_295,8,NA,NA,NA,NA,NA,NA,NA,2,2,NA,5
cell_296,8,NA,NA,NA,NA,NA,NA,NA,NA,2,3,5
cell_297,8,NA,NA,NA,NA,NA,NA,NA,2,2,3,5
cell_298,8,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,5
cell_299,8,NA,NA,NA,NA,NA,NA,NA,2,NA,3,5
cell_300,8,NA,NA,NA,NA,NA,NA,NA,2,2,3,5
cell_301,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,5
cell_302,8,NA,NA,NA,NA,NA,NA,NA,2,2,3,5
cell_303,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3,5
cell_304,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5
cell_305,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,5
cell_306,12,NA,NA,NA,NA,NA,NA,NA,2,2,3,5
cell_307,0,NA,NA,NA,NA,NA,NA,NA,2,2,3,NA
cell_308,0,NA,NA,NA,NA,NA,NA,NA,2,2,3,NA
cell_309,2,NA,NA,NA,NA,NA,NA,NA,2,2,3,5
cell_310,2,NA,NA,NA,NA,NA,NA,NA,NA,2,3,5
cell_311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_312,2,NA,NA,NA,NA,NA,NA,NA,2,NA,3,NA
cell_313,5,NA,NA,NA,NA,NA,NA,NA,NA,2,3,5
cell_314,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,5
cell_315,5,NA,NA,NA,NA,NA,NA,NA,2,2,3,5
cell_316,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,5
cell_317,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,5
cell_318,3,NA,NA,NA,NA,NA,NA,NA,2,2,3,5
cell_319,4,NA,NA,NA,NA,NA,NA,NA,2,2,3,5
cell_320,0,NA,NA,NA,NA,NA,NA,NA,2,NA,3,5
cell_321,17,NA,NA,NA,NA,NA,NA,NA,2,2,3,NA
cell_322,17,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA
cell_323,17,NA,NA,NA,NA,NA,NA,NA,2,2,3,4
cell_324,17,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA
cell_325,17,NA,NA,NA,NA,NA,NA,NA,2,2,3,0
cell_326,17,NA,NA,NA,NA,NA,NA,NA,2,2,3,2
cell_327,17,NA,NA,NA,NA,NA,NA,NA,2,2,NA,3
cell_328,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,3
cell_329,17,NA,NA,NA,NA,NA,NA,NA,2,NA,3,2
cell_330,17,NA,NA,NA,NA,NA,NA,NA,2,2,NA,2
cell_331,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
cell_332,17,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
cell_333,17,NA,NA,NA,NA,NA,NA,NA,2,2,3,2
cell_334,17,NA,NA,NA,NA,NA,NA,NA,2,2,3,2
cell_335,17,NA,NA,NA,NA,NA,NA,NA,2,2,3,2
cell_336,17,NA,NA,NA,NA,NA,NA,NA,2,2,3,2
cell_337,17,NA,NA,NA,NA,NA,NA,NA,2,2,3,NA
cell_338,17,NA,NA,NA,NA,NA,NA,NA,2,2,3,5
cell_339,17,NA,NA,NA,NA,NA,NA,NA,2,2,3,NA
cell_340,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,0
cell_341,17,NA,NA,NA,NA,NA,NA,NA,2,2,3,0
cell_342,17,NA,NA,NA,NA,NA,NA,NA,2,NA,3,NA
cell_343,17,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0
cell_344,17,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0
cell_345,17,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,8
cell_346,17,NA,NA,NA,NA,NA,NA,NA,NA,2,3,8
cell_347,17,NA,NA,NA,NA,NA,NA,NA,2,2,3,8
cell_348,17,NA,NA,NA,NA,NA,NA,NA,2,2,NA,8
cell_349,17,NA,NA,NA,NA,NA,NA,NA,2,2,3,0
cell_350,17,NA,NA,NA,NA,NA,NA,NA,2,2,3,0
cell_351,17,NA,NA,NA,NA,NA,NA,NA,2,2,3,NA
cell_352,17,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0
cell_353,25,NA,NA,NA,NA,NA,NA,NA,2,NA,3,2
cell_354,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2
cell_355,25,NA,NA,NA,NA,NA,NA,NA,2,2,NA,2
cell_356,25,NA,NA,NA,NA,NA,NA,NA,2,2,NA,2
cell_357,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2
cell_358,25,NA,NA,NA,NA,NA,NA,NA,2,2,3,NA
cell_359,25,NA,NA,NA,NA,NA,NA,NA,2,2,3,NA
cell_360,25,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2
cell_361,12,NA,NA,NA,NA,NA,NA,NA,2,2,3,2
cell_362,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA
cell_363,12,NA,NA,NA,NA,NA,NA,NA,2,2,3,2
cell_364,12,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2
cell_365,4,NA,NA,NA,NA,NA,NA,NA,2,NA,3,2
cell_366,4,NA,NA,NA,NA,NA,NA,NA,2,2,3,2
cell_367,0,NA,NA,NA,NA,NA,NA,NA,2,2,3,2
cell_368,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2
cell_369,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3
cell_370,0,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
cell_371,0,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
cell_372,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3,3
cell_373,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_374,0,NA,NA,NA,NA,NA,NA,NA,2,2,3,3
cell_375,0,NA,NA,NA,NA,NA,NA,NA,2,2,3,3
cell_376,0,NA,NA,NA,NA,NA,NA,NA,2,2,3,3
cell_377,3,NA,NA,NA,NA,NA,NA,NA,2,NA,3,3
cell_378,0,NA,NA,NA,NA,NA,NA,NA,2,2,3,3
cell_379,0,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA
cell_380,3,NA,NA,NA,NA,NA,NA,NA,2,2,3,3
cell_381,0,NA,NA,NA,NA,NA,NA,NA,2,NA,3,3
cell_382,0,NA,NA,NA,NA,NA,NA,NA,2,2,3,3
cell_383,0,NA,NA,NA,NA,NA,NA,NA,2,2,NA,3
cell_384,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3
cell_385,3,NA,NA,NA,NA,NA,NA,NA,2,2,5,3
cell_386,3,NA,NA,NA,NA,NA,NA,NA,2,2,5,3
cell_387,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,3
cell_388,NA,NA,NA,NA,NA,NA,NA,NA,2,2,5,3
cell_389,3,NA,NA,NA,NA,NA,NA,NA,2,2,5,NA
cell_390,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA
cell_391,3,NA,NA,NA,NA,NA,NA,NA,NA,2,5,3
cell_392,3,NA,NA,NA,NA,NA,NA,NA,2,2,5,3
cell_393,3,NA,NA,NA,NA,NA,NA,NA,2,2,5,3
cell_394,3,NA,NA,NA,NA,NA,NA,NA,2,NA,5,3
cell_395,3,NA,NA,NA,NA,NA,NA,NA,2,2,5,NA
cell_396,3,NA,NA,NA,NA,NA,NA,NA,2,2,5,3
cell_397,3,NA,NA,NA,NA,NA,NA,NA,2,2,5,3
cell_398,3,NA,NA,NA,NA,NA,NA,NA,2,2,5,3
cell_399,3,NA,NA,NA,NA,NA,NA,NA,2,2,NA,3
cell_400,3,NA,NA,NA,NA,NA,NA,NA,2,2,5,3
cell_401,3,NA,NA,NA,NA,NA,NA,NA,2,NA,5,NA
cell_402,3,NA,NA,NA,NA,NA,NA,NA,2,2,5,NA
cell_403,3,NA,NA,NA,NA,NA,NA,NA,2,2,5,0
cell_404,3,NA,NA,NA,NA,NA,NA,NA,2,2,5,0
cell_405,3,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2
cell_406,3,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2
cell_407,NA,NA,NA,NA,NA,NA,NA,NA,2,2,5,2
cell_408,3,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2
cell_409,3,NA,NA,NA,NA,NA,NA,NA,2,2,5,0
cell_410,3,NA,NA,NA,NA,NA,NA,NA,2,2,5,0
cell_411,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,5,4
cell_412,3,NA,NA,NA,NA,NA,NA,NA,2,NA,5,4
cell_413,3,NA,NA,NA,NA,NA,NA,NA,2,NA,5,0
cell_414,NA,NA,NA,NA,NA,NA,NA,NA,2,2,5,5
