,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12
cell_38,0,10,2,19,0,3,2,2,0,0,0,5
cell_39,2,0,2,19,0,3,2,2,0,0,2,5
cell_40,2,0,2,19,0,3,2,2,0,0,0,5
cell_41,2,0,2,19,2,0,2,2,0,0,0,5
cell_42,2,0,2,19,2,0,2,2,0,0,0,5
cell_43,2,3,2,19,2,3,2,2,0,0,0,5
cell_44,2,3,2,19,2,3,2,2,0,0,0,5
cell_45,0,0,2,19,2,2,2,2,4,0,4,5
cell_46,0,0,2,19,2,2,2,2,4,0,4,5
cell_47,8,2,2,19,2,0,2,2,4,0,4,5
cell_48,0,2,2,19,2,0,2,2,4,0,4,5
cell_49,2,0,2,19,2,0,4,2,2,0,64,5
cell_50,0,0,2,19,2,0,4,2,2,0,64,5
cell_51,5,0,2,19,0,0,4,2,2,0,64,5
cell_52,5,0,2,19,0,0,4,2,2,0,64,5
cell_53,0,5,2,19,0,0,0,2,2,0,64,5
cell_54,0,0,2,19,0,0,0,2,2,0,64,5
cell_55,0,0,2,19,0,0,14,2,2,0,64,5
cell_56,0,4,2,19,0,0,14,2,2,0,64,5
cell_57,2,2,2,19,0,5,0,2,0,0,0,5
cell_58,0,2,2,19,0,5,0,2,0,0,0,5
cell_59,0,2,2,19,0,5,2,2,0,0,0,5
cell_60,0,2,2,19,0,5,2,2,0,0,0,5
cell_61,2,2,2,19,0,0,0,2,0,2,0,5
cell_62,0,2,2,19,0,0,0,2,0,2,3,5
cell_63,0,2,2,19,0,0,0,2,3,2,0,5
cell_64,0,2,2,19,0,0,0,2,0,2,0,5
cell_65,0,4,2,19,2,3,3,0,0,0,0,0
cell_66,0,4,2,19,2,3,0,0,0,0,0,0
cell_67,17,4,2,19,2,0,0,10,3,0,0,0
cell_68,17,4,2,19,2,3,0,10,0,0,0,0
cell_69,0,4,2,19,2,7,0,0,2,0,0,0
cell_70,15,4,2,19,2,0,0,0,2,0,2,3
cell_71,0,4,2,19,2,5,2,0,0,0,2,0
cell_72,0,4,2,19,2,5,2,0,0,2,2,0
cell_73,43,0,2,19,2,5,0,2,0,0,0,2
cell_74,43,0,2,19,2,5,0,2,0,0,0,2
cell_75,2,0,2,19,2,2,0,2,0,0,0,2
cell_76,0,0,2,19,2,2,0,2,0,2,0,2
cell_77,0,0,2,19,2,0,0,2,0,0,0,2
cell_78,0,0,2,19,2,2,0,2,0,0,0,2
cell_79,2,0,2,19,2,0,0,0,2,0,9,2
cell_80,2,0,2,19,2,0,0,0,2,0,9,2
cell_81,0,0,2,19,2,5,0,0,7,0,3,5
cell_82,0,0,2,19,2,5,0,0,7,0,3,5
cell_83,0,0,2,19,2,5,5,0,0,0,3,2
cell_84,0,2,2,19,2,5,5,0,0,0,3,2
cell_85,2,0,2,19,2,5,0,0,0,0,3,11
cell_86,2,0,2,19,2,5,0,0,0,0,3,11
cell_87,2,0,2,19,2,5,0,0,2,0,3,0
cell_88,2,2,2,19,2,5,0,0,2,0,3,0
cell_89,0,0,2,19,2,5,2,0,0,2,3,0
cell_90,0,0,2,19,2,5,2,0,5,2,3,0
cell_91,0,3,2,19,2,5,0,0,0,2,3,0
cell_92,0,3,2,19,2,5,0,0,0,2,3,12
cell_93,0,12,2,19,2,5,0,2,0,2,3,0
cell_94,0,12,2,19,2,5,0,2,0,2,3,0
cell_95,4,12,2,19,2,5,0,0,0,2,3,4
cell_96,0,12,2,19,2,5,0,0,0,2,3,0
cell_97,0,3,2,19,5,2,0,0,5,0,5,56
cell_98,0,3,2,19,5,2,0,0,5,0,9,56
cell_99,0,3,2,19,5,2,0,5,2,0,0,56
cell_100,0,3,2,19,5,2,0,5,0,0,0,56
cell_101,2,3,2,19,5,2,0,0,0,0,2,56
cell_102,2,3,2,19,5,2,0,0,0,0,2,56
cell_103,0,3,2,19,5,2,0,0,0,2,2,56
cell_104,0,3,2,19,5,2,0,0,0,0,2,56
cell_105,5,3,2,19,0,4,2,12,0,2,2,2
cell_106,5,3,2,19,0,4,2,12,0,2,2,2
cell_107,5,3,2,19,0,4,0,12,15,2,2,2
cell_108,5,3,2,19,0,4,0,12,0,2,2,2
cell_109,5,3,2,19,0,4,0,12,0,2,2,2
cell_110,5,3,2,19,0,4,0,12,0,2,2,2
cell_111,5,3,2,19,2,4,0,12,0,2,2,2
cell_112,5,3,2,19,0,4,0,12,0,2,2,2
cell_113,0,0,2,19,2,2,0,54,0,4,0,2
cell_114,0,0,2,19,0,2,0,54,0,4,0,2
cell_115,0,0,2,19,0,2,5,54,0,2,2,0
cell_116,0,5,2,19,0,2,5,54,2,2,0,2
cell_117,0,0,2,19,3,2,2,54,5,2,2,0
cell_118,0,0,2,19,0,2,2,54,5,2,2,0
cell_119,0,0,2,19,0,2,0,54,0,0,2,0
cell_120,0,0,2,19,0,2,0,54,0,0,2,0
cell_121,2,0,2,19,51,2,0,54,2,0,0,0
cell_122,2,0,2,19,0,2,0,54,2,0,0,0
cell_123,2,0,2,19,10,2,0,54,2,2,0,0
cell_124,2,0,2,19,10,2,0,54,2,2,0,2
cell_125,0,0,2,19,0,2,2,54,2,4,19,0
cell_126,0,0,2,19,2,2,2,54,2,4,19,2
cell_127,0,0,2,19,8,2,2,54,2,0,0,0
cell_128,0,0,2,19,8,2,2,54,2,0,0,0
cell_129,0,2,2,19,12,2,0,0,0,2,5,0
cell_130,0,2,2,19,12,2,0,0,0,2,5,3
cell_131,0,3,2,19,12,2,0,0,0,2,5,0
cell_132,0,3,2,19,12,2,0,0,2,2,5,0
cell_133,0,0,2,19,12,2,0,0,2,2,5,0
cell_134,0,0,2,19,12,2,0,0,2,2,5,5
cell_135,0,0,2,19,12,2,0,5,0,2,5,0
cell_136,0,0,2,19,12,2,0,5,0,2,5,0
cell_137,0,2,2,19,12,2,0,0,2,2,0,0
cell_138,0,2,2,19,12,2,0,0,0,2,3,0
cell_139,0,2,2,19,12,2,0,0,0,2,0,4
cell_140,0,2,2,19,12,2,3,0,0,2,0,4
cell_141,5,2,2,19,12,2,0,0,0,2,0,0
cell_142,5,2,2,19,12,2,0,0,0,2,0,3
cell_143,0,2,2,19,12,2,0,0,0,2,0,6
cell_144,0,2,2,19,12,2,0,12,0,2,0,6
cell_145,0,0,2,19,12,2,2,2,0,0,0,2
cell_146,0,0,2,19,12,2,2,2,0,0,0,2
cell_147,0,2,2,19,12,2,2,2,0,0,0,2
cell_148,0,2,2,19,12,2,2,2,0,0,0,2
cell_149,3,5,2,19,12,2,2,2,0,0,0,2
cell_150,3,5,2,19,12,2,2,2,5,0,0,2
cell_151,8,5,2,19,12,2,2,2,2,8,0,2
cell_152,8,5,2,19,12,2,2,2,2,8,0,2
cell_153,2,0,2,19,12,2,2,2,2,0,0,0
cell_154,2,0,2,19,12,2,2,2,0,0,0,0
cell_155,2,0,2,19,12,2,2,2,0,0,0,0
cell_156,2,0,2,19,12,2,2,2,2,0,0,0
cell_157,2,2,2,19,12,2,2,2,0,0,0,0
cell_158,0,0,2,19,12,2,2,2,0,0,0,0
cell_159,0,2,2,19,12,2,2,2,0,0,0,0
cell_160,2,2,2,19,12,2,2,2,0,0,0,0
cell_161,0,0,2,19,2,2,0,8,0,0,0,0
cell_162,0,0,2,19,2,2,0,8,0,0,0,0
cell_163,0,5,2,19,2,2,0,8,0,0,0,0
cell_164,0,5,2,19,2,2,0,8,0,0,0,0
cell_165,0,0,2,19,2,2,4,8,5,0,4,0
cell_166,0,0,2,19,2,2,4,8,5,0,4,0
cell_167,2,0,2,19,2,2,0,8,0,0,4,0
cell_168,2,0,2,19,2,2,0,8,0,0,4,0
cell_169,3,2,2,19,0,2,2,3,3,0,0,2
cell_170,3,2,2,19,0,2,0,3,0,0,0,2
cell_171,3,2,2,19,2,2,0,3,0,0,3,2
cell_172,3,2,2,19,0,2,2,3,0,0,3,2
cell_173,3,2,2,19,0,2,0,3,0,0,3,2
cell_174,3,2,2,19,0,2,0,3,0,5,0,2
cell_175,3,2,2,19,0,2,0,3,0,2,0,2
cell_176,3,2,2,19,0,2,0,3,0,2,0,2
cell_177,0,0,2,19,0,2,0,0,0,2,0,5
cell_178,0,0,2,19,0,2,0,0,0,2,0,2
cell_179,0,2,2,19,2,2,5,0,2,0,0,0
cell_180,0,2,2,19,0,2,0,0,2,0,0,0
cell_181,0,0,2,19,0,2,2,0,0,0,0,2
cell_182,0,0,2,19,0,2,0,0,0,0,2,2
cell_183,0,3,2,19,0,2,0,0,0,5,0,2
cell_184,0,0,2,19,0,2,3,0,0,5,0,2
cell_185,2,0,2,19,0,2,0,0,0,2,4,0
cell_186,2,0,2,19,0,2,0,0,0,2,4,0
cell_187,2,0,2,19,0,2,0,0,0,0,0,0
cell_188,2,0,2,19,0,2,0,2,0,0,0,0
cell_189,2,0,2,19,3,2,0,0,2,13,0,2
cell_190,2,0,2,19,0,2,0,0,0,13,0,0
cell_191,2,0,2,19,0,2,0,0,0,13,0,0
cell_192,2,0,2,19,0,2,0,0,0,13,0,0
cell_193,0,2,2,19,2,2,0,0,0,0,3,2
cell_194,0,2,2,19,2,2,0,0,0,2,3,2
cell_195,5,2,2,19,2,2,0,50,0,2,3,0
cell_196,5,2,2,19,2,2,0,0,0,2,3,0
cell_197,0,0,2,19,2,2,0,0,3,6,3,5
cell_198,0,0,2,19,2,2,0,0,3,6,3,5
cell_199,0,30,2,19,2,2,0,0,3,0,3,5
cell_200,0,0,2,19,2,2,0,0,3,12,3,5
cell_201,0,4,2,19,5,2,0,0,0,0,3,0
cell_202,0,0,2,19,0,2,0,0,0,0,3,0
cell_203,2,0,2,19,0,2,0,0,0,2,3,0
cell_204,0,0,2,19,5,2,0,0,0,0,3,2
cell_205,0,5,2,19,5,2,0,0,2,0,3,0
cell_206,0,0,2,19,5,2,0,0,2,0,3,0
cell_207,0,0,2,19,0,2,0,0,2,0,3,2
cell_208,0,0,2,19,0,2,0,2,2,0,3,0
cell_209,0,2,2,19,0,2,0,0,2,0,0,0
cell_210,0,2,2,19,0,2,0,0,2,0,0,0
cell_211,0,2,2,19,0,2,0,23,2,0,0,0
cell_212,0,2,2,19,0,2,0,23,2,0,0,0
cell_213,0,2,2,19,2,2,0,0,2,3,0,0
cell_214,0,2,2,19,2,2,0,0,2,3,0,0
cell_215,0,2,2,19,2,2,0,0,0,3,0,0
cell_216,0,2,2,19,2,2,0,0,0,3,0,0
cell_217,3,11,2,19,0,2,2,5,5,0,9,0
cell_218,3,0,2,19,0,2,0,5,5,0,0,0
cell_219,3,0,2,19,0,2,0,0,5,0,0,0
cell_220,3,0,2,19,0,2,0,0,5,0,0,0
cell_221,3,49,2,19,15,2,0,16,5,0,0,0
cell_222,3,49,2,19,15,2,0,16,5,0,0,0
cell_223,3,0,2,19,3,2,0,0,5,0,0,0
cell_224,3,0,2,19,3,2,5,4,5,0,0,0
cell_225,13,3,2,19,0,2,0,2,0,2,2,0
cell_226,13,3,2,19,0,2,0,0,0,2,2,0
cell_227,0,3,2,19,2,2,2,0,0,0,3,0
cell_228,0,3,2,19,0,2,0,0,0,2,0,0
cell_229,5,3,2,19,0,2,0,0,0,0,0,0
cell_230,0,3,2,19,0,2,10,0,0,0,0,0
cell_231,0,3,2,19,0,2,0,0,5,0,0,0
cell_232,0,3,2,19,0,2,0,0,5,4,2,0
cell_233,2,3,2,19,0,2,0,0,0,5,0,0
cell_234,2,3,2,19,0,2,0,0,2,5,0,0
cell_235,2,3,2,19,0,2,0,0,0,5,0,0
cell_236,2,3,2,19,0,2,0,0,0,5,0,0
cell_237,2,3,2,19,0,2,0,0,10,5,0,0
cell_238,2,3,2,19,0,2,0,0,10,5,0,5
cell_239,2,3,2,19,0,2,0,0,10,5,0,0
cell_240,2,3,2,19,0,2,0,0,10,5,0,0
cell_241,5,0,2,19,0,2,2,2,2,3,0,0
cell_242,5,0,2,19,0,2,2,2,0,3,0,0
cell_243,0,0,2,19,0,2,9,2,0,3,0,0
cell_244,0,0,2,19,0,2,0,2,0,3,0,0
cell_245,2,0,2,19,0,2,0,2,2,3,0,0
cell_246,2,0,2,19,0,2,0,2,2,3,0,0
cell_247,0,2,2,19,0,2,2,2,0,3,0,8
cell_248,0,0,2,19,0,2,2,2,0,3,0,2
cell_249,0,0,2,19,2,2,0,2,2,3,0,0
cell_250,0,0,2,19,2,2,0,2,0,3,0,0
cell_251,0,0,2,19,2,2,0,2,0,3,0,0
cell_252,0,0,2,19,2,2,0,2,0,3,2,0
cell_253,0,0,2,19,2,2,0,2,0,3,0,0
cell_254,0,0,2,19,2,2,0,2,0,3,0,0
cell_255,0,0,2,19,2,2,0,2,0,3,0,0
cell_256,0,0,2,19,2,2,20,2,0,3,0,0
cell_257,2,5,2,19,0,2,2,2,3,0,0,0
cell_258,2,0,2,19,0,2,2,2,3,0,0,0
cell_259,2,0,2,19,0,2,2,2,3,0,3,0
cell_260,2,0,2,19,0,2,2,2,3,0,3,2
cell_261,2,0,2,19,0,2,2,2,3,0,0,0
cell_262,2,0,2,19,0,2,2,2,3,0,0,0
cell_263,2,8,2,19,0,2,2,2,3,0,0,4
cell_264,2,8,2,19,0,2,2,2,3,0,0,4
cell_265,2,0,2,19,0,2,2,2,3,0,19,0
cell_266,2,0,2,19,0,2,2,2,3,0,0,0
cell_267,2,0,2,19,0,2,2,2,3,0,0,0
cell_268,2,0,2,19,0,2,2,2,3,0,2,0
cell_269,2,0,2,19,0,2,2,2,3,2,0,0
cell_270,2,0,2,19,0,2,2,2,3,2,2,0
cell_271,2,0,2,19,0,2,2,2,3,0,0,0
cell_272,2,0,2,19,0,2,2,2,3,0,0,0
cell_273,2,0,2,19,0,2,0,2,3,2,0,0
cell_274,2,0,2,19,8,2,0,2,3,2,0,0
cell_275,2,0,2,19,0,2,0,2,3,2,2,0
cell_276,2,0,2,19,0,2,0,2,3,2,2,0
cell_277,2,2,2,19,2,2,4,2,3,2,0,2
cell_278,2,2,2,19,0,2,4,2,3,2,0,0
cell_279,2,2,2,19,0,2,0,2,3,2,0,0
cell_280,2,2,2,19,0,2,4,2,3,2,0,0
cell_281,2,17,2,19,5,2,48,2,3,11,0,34
cell_282,2,0,2,19,5,2,48,2,3,11,0,34
cell_283,2,0,2,19,5,2,48,2,3,0,0,34
cell_284,2,0,2,19,5,2,48,2,3,0,4,34
cell_285,2,2,2,19,0,2,48,2,3,0,0,0
cell_286,2,2,2,19,0,2,48,2,3,0,0,0
cell_287,2,0,2,19,0,2,48,2,3,0,0,0
cell_288,2,53,2,19,0,2,48,2,3,0,0,0
cell_289,2,2,2,19,3,2,0,0,3,2,3,0
cell_290,2,2,2,19,3,2,0,0,3,2,3,0
cell_291,2,2,2,19,3,2,0,0,3,2,3,2
cell_292,2,2,2,19,3,2,0,0,3,2,3,0
cell_293,2,2,2,19,0,2,0,0,3,2,3,2
cell_294,2,2,2,19,0,2,0,0,3,2,3,0
cell_295,2,2,2,19,0,2,56,0,3,2,3,0
cell_296,2,2,2,19,0,2,56,0,3,2,3,0
cell_297,2,2,2,19,3,2,0,0,3,2,3,2
cell_298,2,2,2,19,3,2,2,0,3,2,3,2
cell_299,2,2,2,19,3,2,0,0,3,2,3,0
cell_300,2,2,2,19,3,2,0,0,3,2,3,0
cell_301,2,2,2,19,3,2,4,0,3,2,3,0
cell_302,2,2,2,19,3,2,0,0,3,2,3,0
cell_303,2,2,2,19,3,2,2,0,3,2,3,0
cell_304,2,2,2,19,3,2,0,0,3,2,3,0
cell_305,2,0,2,19,0,2,0,0,3,2,0,0
cell_306,2,0,2,19,2,2,0,0,3,2,0,0
cell_307,2,0,2,19,2,2,0,5,3,2,0,0
cell_308,2,2,2,19,2,2,0,12,3,2,3,0
cell_309,2,0,2,19,0,2,3,0,3,2,2,0
cell_310,2,0,2,19,0,2,3,0,3,2,2,0
cell_311,2,0,2,19,0,2,3,0,3,2,2,0
cell_312,2,0,2,19,0,2,3,0,3,2,2,0
cell_313,2,2,2,19,5,2,0,0,3,2,0,0
cell_314,2,2,2,19,5,2,0,0,3,2,0,0
cell_315,2,0,2,19,5,2,2,0,3,2,0,0
cell_316,2,0,2,19,5,2,0,0,3,2,0,0
cell_317,2,0,2,19,5,2,2,0,3,2,0,0
cell_318,2,3,2,19,5,2,2,2,3,2,0,0
cell_319,2,0,2,19,5,2,2,0,3,2,0,0
cell_320,2,0,2,19,5,2,2,0,3,2,0,0
cell_321,2,3,2,19,3,2,2,0,0,2,0,0
cell_322,2,3,2,19,3,2,2,0,0,2,0,2
cell_323,2,0,2,19,3,2,2,0,0,2,0,0
cell_324,2,0,2,19,3,2,2,0,0,2,0,0
cell_325,2,0,2,19,3,2,2,0,2,2,0,0
cell_326,2,0,2,19,3,2,2,0,2,2,0,0
cell_327,2,2,2,19,3,2,2,3,0,2,0,0
cell_328,2,2,2,19,3,2,2,0,0,2,0,0
cell_329,2,0,2,19,3,2,2,0,0,2,0,43
cell_330,2,0,2,19,3,2,2,0,0,2,0,43
cell_331,2,0,2,19,3,2,2,0,0,2,12,43
cell_332,2,0,2,19,3,2,2,0,0,2,0,43
cell_333,2,0,2,19,3,2,2,2,0,2,0,0
cell_334,2,0,2,19,3,2,2,0,0,2,0,0
cell_335,2,0,2,19,3,2,2,8,0,2,9,0
cell_336,2,0,2,19,3,2,2,8,0,2,9,0
cell_337,2,0,2,19,3,2,2,2,0,0,0,0
cell_338,2,0,2,19,3,2,2,2,0,0,2,0
cell_339,2,0,2,19,3,2,2,2,0,0,0,0
cell_340,2,16,2,19,3,2,2,2,0,0,0,2
cell_341,2,0,2,19,3,2,2,2,0,0,16,0
cell_342,2,0,2,19,3,2,2,2,0,0,16,0
cell_343,2,4,2,19,3,2,2,2,0,0,16,13
cell_344,2,4,2,19,3,2,2,2,5,0,16,0
cell_345,2,0,2,19,3,2,2,2,0,0,0,2
cell_346,2,0,2,19,3,2,2,2,0,0,0,0
cell_347,2,0,2,19,3,2,2,2,0,0,0,0
cell_348,2,0,2,19,3,2,2,2,0,0,0,0
cell_349,2,0,2,19,3,2,2,2,3,0,0,0
cell_350,2,0,2,19,3,2,2,2,3,0,0,0
cell_351,2,0,2,19,3,2,2,2,0,0,0,2
cell_352,2,0,2,19,3,2,2,2,0,0,0,0
cell_353,2,0,2,19,3,2,12,0,0,5,2,5
cell_354,2,0,2,19,3,2,12,0,0,5,2,5
cell_355,2,0,2,19,3,2,12,0,0,5,2,5
cell_356,2,0,2,19,3,2,12,0,0,5,2,5
cell_357,2,0,2,19,3,2,12,2,0,5,2,5
cell_358,2,0,2,19,3,2,12,2,2,5,2,5
cell_359,2,0,2,19,3,2,12,23,0,5,2,5
cell_360,2,0,2,19,3,2,12,23,0,5,2,5
cell_361,2,0,2,19,3,2,12,2,0,5,2,5
cell_362,2,0,2,19,3,2,12,2,0,5,2,5
cell_363,2,9,2,19,3,2,12,0,0,5,2,5
cell_364,2,9,2,19,3,2,12,0,0,5,2,5
cell_365,2,0,2,19,3,2,12,3,0,5,2,5
cell_366,2,0,2,19,3,2,12,0,0,5,2,5
cell_367,2,0,2,19,3,2,12,0,0,5,2,5
cell_368,2,0,2,19,3,2,12,0,0,5,2,5
cell_369,2,3,2,19,3,2,12,2,0,0,51,5
cell_370,2,3,2,19,3,2,12,0,0,0,51,5
cell_371,2,3,2,19,3,2,12,0,0,3,51,5
cell_372,2,3,2,19,3,2,12,0,0,3,51,5
cell_373,2,0,2,19,3,2,12,0,2,0,51,5
cell_374,2,0,2,19,3,2,12,0,2,0,51,5
cell_375,2,0,2,19,3,2,12,0,2,0,51,5
cell_376,2,0,2,19,3,2,12,5,2,0,51,5
cell_377,2,0,2,19,3,2,12,0,2,2,0,5
cell_378,2,0,2,19,3,2,12,0,2,2,0,5
cell_379,2,0,2,19,3,2,12,0,0,2,0,5
cell_380,2,0,2,19,3,2,12,0,0,2,0,5
cell_381,2,0,2,19,3,2,12,3,0,0,11,5
cell_382,2,0,2,19,3,2,12,3,0,0,0,5
cell_383,2,0,2,19,3,2,12,0,0,0,2,5
cell_384,2,0,2,19,3,2,12,0,0,0,0,5
cell_385,2,0,2,19,0,2,0,0,32,3,2,2
cell_386,2,0,2,19,0,2,0,0,32,3,2,2
cell_387,2,0,2,19,0,2,0,0,32,3,2,2
cell_388,2,0,2,19,0,2,0,0,32,3,2,2
cell_389,2,0,2,19,5,2,0,0,32,3,2,2
cell_390,2,2,2,19,5,2,0,0,32,3,2,2
cell_391,2,0,2,19,2,2,0,2,32,3,2,2
cell_392,2,0,2,19,0,2,0,2,32,3,2,2
cell_393,2,0,2,19,0,2,2,0,32,3,2,2
cell_394,2,0,2,19,0,2,2,0,32,3,2,2
cell_395,2,0,2,19,0,2,2,0,32,3,2,2
cell_396,2,0,2,19,0,2,2,0,32,3,2,2
cell_397,2,0,2,19,2,2,2,0,32,3,2,2
cell_398,2,0,2,19,2,2,2,0,32,3,2,2
cell_399,2,0,2,19,0,2,2,0,32,3,2,2
cell_400,2,4,2,19,0,2,2,0,32,3,2,2
cell_401,2,2,2,19,0,2,6,0,32,69,2,2
cell_402,2,2,2,19,0,2,0,0,32,69,2,2
cell_403,2,2,2,19,0,2,0,0,32,0,2,2
cell_404,2,2,2,19,0,2,2,0,32,0,2,2
cell_405,2,2,2,19,0,2,0,2,32,0,2,2
cell_406,2,2,2,19,0,2,0,2,32,0,2,2
cell_407,2,2,2,19,0,2,0,0,32,0,2,2
cell_408,2,2,2,19,0,2,0,0,32,0,2,2
cell_409,2,2,2,19,0,2,0,0,32,0,2,2
cell_410,2,2,2,19,0,2,0,0,32,0,2,2
cell_411,2,2,2,19,3,2,0,0,32,0,2,2
cell_412,2,2,2,19,0,2,0,0,32,0,2,2
cell_413,2,2,2,19,0,2,0,0,32,0,2,2
cell_414,2,2,2,19,0,2,0,0,32,0,2,2
cell_415,2,2,2,19,0,2,0,0,32,2,2,2
cell_416,2,2,2,19,0,2,0,0,32,0,2,2
cell_417,2,0,2,19,2,2,0,53,0,0,2,2
cell_418,2,0,2,19,2,2,0,53,0,0,2,2
cell_419,2,2,2,19,2,2,2,53,0,0,2,2
cell_420,2,2,2,19,2,2,2,53,0,0,2,2
cell_421,2,0,2,19,5,2,2,53,0,15,2,2
cell_422,2,3,2,19,0,2,2,53,0,15,2,2
cell_423,2,0,2,19,0,2,2,53,2,15,2,2
cell_424,2,0,2,19,2,2,2,53,0,15,2,2
cell_425,2,5,2,19,0,2,0,53,0,0,2,2
cell_426,2,5,2,19,0,2,0,53,0,0,2,2
cell_427,2,5,2,19,0,2,2,53,0,2,2,2
cell_428,2,5,2,19,0,2,2,53,0,2,2,2
cell_429,2,0,2,19,2,2,4,53,0,0,2,2
cell_430,2,0,2,19,0,2,4,53,0,5,2,2
cell_431,2,0,2,19,11,2,4,53,0,0,2,2
cell_432,2,0,2,19,0,2,4,53,0,0,2,2
cell_433,2,5,2,19,0,2,0,0,2,2,2,2
cell_434,2,0,2,19,0,2,0,0,0,2,2,2
cell_435,2,4,2,19,0,2,0,2,0,2,2,2
cell_436,2,4,2,19,0,2,0,0,0,2,2,2
cell_437,2,3,2,19,15,2,2,2,0,2,2,2
cell_438,2,3,2,19,15,2,2,2,0,2,2,2
cell_439,2,3,2,19,15,2,0,2,0,2,2,2
cell_440,2,3,2,19,15,2,0,2,2,2,2,2
cell_441,2,0,2,19,0,2,0,0,2,5,2,2
cell_442,2,0,2,19,0,2,0,0,2,5,2,2
cell_443,2,0,2,19,0,2,0,0,2,5,2,2
cell_444,2,0,2,19,0,2,0,0,2,5,2,2
cell_445,2,2,2,19,0,2,0,0,2,0,2,2
cell_446,2,2,2,19,2,2,0,0,2,0,2,2
cell_447,2,0,2,19,0,2,0,0,2,0,2,2
cell_448,2,0,2,19,2,2,0,0,2,0,2,2
cell_449,2,3,2,19,0,2,0,2,0,2,2,2
cell_450,2,3,2,19,0,2,0,2,0,2,2,2
cell_451,2,3,2,19,0,2,4,2,0,2,2,2
cell_452,2,3,2,19,0,2,0,2,0,2,2,2
cell_453,2,3,2,19,0,2,0,2,0,2,2,2
cell_454,2,3,2,19,0,2,0,2,0,2,2,2
cell_455,2,3,2,19,0,2,0,2,0,2,2,2
cell_456,2,3,2,19,0,2,0,2,0,2,2,2
cell_457,2,3,2,19,0,2,0,2,2,23,2,2
cell_458,2,3,2,19,0,2,0,2,2,0,2,2
cell_459,2,3,2,19,0,2,0,2,2,0,2,2
cell_460,2,3,2,19,0,2,0,2,2,0,2,2
cell_461,2,3,2,19,3,2,0,2,2,20,2,2
cell_462,2,3,2,19,3,2,0,2,2,20,2,2
cell_463,2,3,2,19,3,2,0,2,2,20,2,2
cell_464,2,3,2,19,3,2,12,2,2,20,2,2
cell_465,2,3,2,19,3,2,0,0,5,0,2,2
cell_466,2,3,2,19,3,2,0,0,0,0,2,2
cell_467,2,3,2,19,3,2,2,2,0,0,2,2
cell_468,2,3,2,19,3,2,0,0,0,0,2,2
cell_469,2,3,2,19,3,2,0,2,2,0,2,2
cell_470,2,3,2,19,3,2,0,0,2,0,2,2
cell_471,2,3,2,19,3,2,0,5,4,2,2,2
cell_472,2,3,2,19,3,2,0,5,4,0,2,2
cell_473,2,3,2,19,3,2,3,0,0,0,2,2
cell_474,2,3,2,19,3,2,3,0,0,0,2,2
cell_475,2,3,2,19,3,2,0,5,0,3,2,2
cell_476,2,3,2,19,3,2,0,0,0,3,2,2
cell_477,2,3,2,19,3,2,2,0,2,5,2,2
cell_478,2,3,2,19,3,2,2,0,0,2,2,2
cell_479,2,3,2,19,3,2,2,0,0,0,2,2
cell_480,2,3,2,19,3,2,2,0,0,0,2,2
