,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12
cell_51,NA,4,24,5,11,2,0,0,0,2,11,0
cell_52,2,4,0,5,11,2,8,0,NA,NA,NA,0
cell_53,NA,NA,NA,5,11,2,0,0,NA,2,11,NA
cell_54,2,4,0,NA,11,NA,0,NA,0,2,NA,NA
cell_55,2,NA,0,5,11,2,0,0,3,2,11,2
cell_56,NA,4,0,5,11,2,NA,NA,0,2,11,0
cell_57,0,4,0,NA,NA,2,2,0,3,NA,11,0
cell_58,NA,4,0,NA,11,2,2,2,NA,2,11,NA
cell_59,0,4,NA,5,11,NA,NA,5,3,2,11,NA
cell_60,0,NA,0,5,11,2,2,NA,3,NA,11,0
cell_61,NA,4,2,5,NA,2,NA,2,NA,2,11,2
cell_62,0,NA,2,NA,11,NA,2,NA,NA,2,11,2
cell_63,4,4,0,NA,11,2,2,2,3,2,11,0
cell_64,0,4,0,5,11,2,2,2,3,2,11,0
cell_65,3,4,4,NA,NA,NA,NA,NA,7,2,11,5
cell_66,3,4,4,NA,NA,NA,NA,NA,7,2,NA,5
cell_67,NA,4,4,NA,NA,NA,NA,NA,NA,2,11,5
cell_68,3,4,4,NA,NA,NA,NA,NA,NA,2,11,5
cell_69,3,4,4,NA,NA,NA,NA,NA,7,2,11,3
cell_70,NA,4,4,NA,NA,NA,NA,NA,7,2,11,2
cell_71,3,4,4,NA,NA,NA,NA,NA,7,2,11,0
cell_72,3,4,4,NA,NA,NA,NA,NA,NA,2,11,0
cell_73,3,4,2,NA,NA,NA,NA,NA,0,2,11,NA
cell_74,3,4,0,NA,NA,NA,NA,NA,NA,2,NA,NA
cell_75,NA,4,NA,NA,NA,NA,NA,NA,5,2,11,5
cell_76,NA,4,0,NA,NA,NA,NA,NA,0,2,11,5
cell_77,NA,4,NA,NA,NA,NA,NA,NA,0,2,11,5
cell_78,NA,NA,0,NA,NA,NA,NA,NA,0,2,NA,5
cell_79,3,4,NA,NA,NA,NA,NA,NA,0,2,11,NA
cell_80,3,4,0,NA,NA,NA,NA,NA,0,2,11,5
cell_81,NA,4,2,NA,NA,NA,NA,NA,0,2,11,0
cell_82,2,4,2,NA,NA,NA,NA,NA,NA,2,11,0
cell_83,2,4,2,NA,NA,NA,NA,NA,2,NA,11,12
cell_84,NA,4,2,NA,NA,NA,NA,NA,0,2,11,NA
cell_85,2,4,2,NA,NA,NA,NA,NA,NA,2,11,4
cell_86,2,4,2,NA,NA,NA,NA,NA,2,NA,11,4
cell_87,2,4,2,NA,NA,NA,NA,NA,NA,2,11,4
cell_88,2,NA,2,NA,NA,NA,NA,NA,8,2,11,4
cell_89,0,NA,2,NA,NA,NA,NA,NA,0,2,11,2
cell_90,0,4,NA,NA,NA,NA,NA,NA,0,2,11,NA
cell_91,0,4,2,NA,NA,NA,NA,NA,0,2,11,2
cell_92,0,4,2,NA,NA,NA,NA,NA,NA,2,NA,2
cell_93,0,4,2,NA,NA,NA,NA,NA,2,NA,NA,2
cell_94,0,4,2,NA,NA,NA,NA,NA,2,2,11,2
cell_95,0,4,NA,NA,NA,NA,NA,NA,2,2,11,2
cell_96,0,4,2,NA,NA,NA,NA,NA,2,2,11,2
cell_97,2,4,8,NA,11,2,12,5,2,2,NA,3
cell_98,2,4,8,8,11,2,12,5,2,2,NA,3
cell_99,NA,4,NA,2,11,2,12,5,NA,2,NA,3
cell_100,2,4,8,0,11,2,12,5,2,2,11,3
cell_101,2,4,8,3,11,2,0,2,2,2,11,3
cell_102,2,4,8,3,11,2,0,NA,2,2,NA,3
cell_103,2,4,8,3,NA,2,0,NA,NA,NA,NA,3
cell_104,NA,4,NA,NA,11,2,0,NA,2,2,11,3
cell_105,2,4,NA,19,11,0,0,2,2,2,11,3
cell_106,2,4,8,19,11,0,0,NA,2,2,11,3
cell_107,2,4,8,NA,11,0,0,0,2,NA,11,3
cell_108,2,4,8,19,11,NA,3,0,2,2,11,NA
cell_109,NA,4,8,19,11,2,0,0,2,2,11,3
cell_110,2,4,8,19,11,0,NA,0,2,2,NA,3
cell_111,2,4,8,19,11,0,NA,0,2,NA,11,3
cell_112,NA,NA,8,19,11,0,14,0,2,2,11,3
cell_113,2,4,0,0,NA,25,NA,2,NA,NA,11,3
cell_114,NA,4,0,2,11,NA,NA,0,2,NA,11,3
cell_115,NA,NA,0,0,11,0,0,0,2,2,NA,3
cell_116,2,4,0,NA,NA,NA,0,NA,2,2,11,3
cell_117,NA,NA,0,2,11,2,0,0,NA,2,11,3
cell_118,2,4,0,2,NA,2,0,NA,2,2,NA,3
cell_119,2,NA,NA,0,11,4,NA,5,2,2,11,3
cell_120,2,4,3,0,11,NA,0,0,2,2,11,3
cell_121,2,NA,NA,NA,11,0,NA,0,2,2,11,NA
cell_122,2,4,0,NA,11,6,0,0,2,2,11,3
cell_123,2,4,2,0,NA,NA,0,0,2,2,11,3
cell_124,2,4,2,0,11,0,2,0,2,2,NA,3
cell_125,NA,4,0,2,NA,2,0,0,2,2,11,3
cell_126,NA,NA,0,2,11,NA,2,0,2,2,11,3
cell_127,NA,NA,0,0,11,0,2,4,2,2,11,3
cell_128,2,4,0,0,11,0,0,0,2,2,NA,NA
cell_129,NA,4,NA,0,0,2,2,2,NA,2,2,NA
cell_130,30,4,11,0,0,2,2,NA,4,2,2,2
cell_131,30,NA,11,2,0,2,NA,2,4,2,2,2
cell_132,30,NA,11,2,2,2,NA,2,4,2,2,2
cell_133,30,4,11,0,2,2,NA,2,4,2,12,20
cell_134,30,4,NA,0,2,2,2,NA,4,2,NA,NA
cell_135,30,4,NA,NA,2,2,2,2,NA,2,5,0
cell_136,NA,4,NA,0,2,2,2,2,NA,NA,0,2
cell_137,NA,4,11,NA,NA,NA,2,NA,NA,NA,NA,NA
cell_138,30,4,11,NA,0,NA,2,NA,4,NA,0,2
cell_139,30,4,NA,0,0,NA,NA,8,NA,2,NA,2
cell_140,NA,4,NA,0,NA,0,2,8,4,2,NA,2
cell_141,30,4,NA,0,0,0,2,NA,4,2,12,2
cell_142,30,4,NA,0,NA,0,NA,8,4,2,0,2
cell_143,30,NA,NA,0,0,0,2,NA,4,2,0,2
cell_144,30,NA,11,0,0,0,NA,8,4,2,3,2
cell_145,30,4,11,0,0,0,2,5,NA,2,5,2
cell_146,30,4,NA,0,2,NA,2,5,4,2,0,NA
cell_147,NA,4,11,0,5,2,2,5,4,2,0,0
cell_148,30,4,11,0,5,0,2,5,NA,2,NA,0
cell_149,NA,NA,11,0,0,0,2,5,4,2,3,0
cell_150,NA,4,NA,NA,NA,4,2,5,NA,NA,NA,NA
cell_151,30,NA,NA,0,0,NA,2,5,4,2,3,0
cell_152,NA,4,11,0,NA,0,2,5,4,2,3,0
cell_153,30,4,11,3,0,NA,2,5,4,2,0,0
cell_154,30,4,11,3,0,6,2,5,4,2,0,0
cell_155,30,4,11,3,NA,0,2,5,4,2,2,0
cell_156,NA,NA,11,3,0,4,NA,5,4,2,NA,0
cell_157,30,4,11,3,4,0,NA,5,NA,2,3,NA
cell_158,30,4,11,NA,4,0,2,5,4,NA,3,NA
cell_159,30,4,NA,3,4,2,2,NA,4,2,NA,0
cell_160,30,4,11,3,4,0,NA,5,NA,2,NA,2
cell_161,30,4,11,2,NA,NA,NA,NA,NA,2,2,2
cell_162,30,NA,NA,2,2,NA,NA,NA,NA,2,0,2
cell_163,30,4,NA,2,2,NA,NA,NA,NA,2,0,2
cell_164,NA,4,11,2,2,NA,NA,NA,NA,2,0,2
cell_165,30,4,11,0,2,NA,NA,NA,NA,NA,0,NA
cell_166,30,NA,NA,5,2,NA,NA,NA,NA,2,0,0
cell_167,30,4,11,4,2,NA,NA,NA,NA,2,0,0
cell_168,30,NA,11,0,2,NA,NA,NA,NA,2,2,2
cell_169,30,4,11,0,0,NA,2,NA,3,2,0,0
cell_170,30,4,11,0,0,NA,2,NA,3,NA,0,0
cell_171,30,4,11,2,NA,0,2,0,3,2,0,0
cell_172,30,4,11,NA,0,0,NA,NA,NA,2,0,5
cell_173,30,4,11,NA,0,NA,2,0,3,2,2,0
cell_174,30,4,NA,2,0,NA,2,0,NA,2,NA,0
cell_175,30,4,11,2,0,0,NA,NA,3,2,5,9
cell_176,NA,4,NA,2,0,0,NA,2,3,2,5,9
cell_177,30,4,11,NA,NA,NA,NA,NA,NA,2,2,2
cell_178,30,4,NA,0,NA,NA,NA,NA,2,2,2,2
cell_179,30,4,11,0,NA,NA,NA,NA,2,2,25,2
cell_180,NA,4,11,0,NA,NA,NA,NA,2,2,25,2
cell_181,30,4,NA,0,NA,NA,NA,NA,2,2,2,2
cell_182,NA,4,NA,0,NA,NA,NA,NA,2,2,0,2
cell_183,30,4,11,0,NA,NA,NA,NA,NA,2,0,2
cell_184,30,4,NA,NA,NA,NA,NA,NA,2,NA,NA,2
cell_185,30,4,NA,9,NA,NA,NA,NA,NA,2,3,0
cell_186,30,4,11,9,NA,NA,NA,NA,2,2,3,NA
cell_187,30,4,11,0,NA,NA,NA,NA,0,NA,3,0
cell_188,NA,4,11,0,NA,NA,NA,NA,3,2,NA,3
cell_189,30,4,11,NA,NA,NA,NA,NA,0,2,NA,0
cell_190,30,4,11,0,NA,NA,NA,NA,NA,NA,0,0
cell_191,30,4,11,0,NA,NA,NA,NA,0,NA,2,0
cell_192,30,4,NA,0,NA,NA,NA,NA,0,2,2,3
cell_193,2,4,11,7,6,2,2,0,5,2,2,2
cell_194,2,4,11,NA,NA,2,2,0,5,NA,NA,2
cell_195,2,4,11,7,0,2,2,0,5,2,NA,2
cell_196,2,4,11,7,NA,2,2,NA,5,2,NA,NA
cell_197,2,4,11,7,3,NA,NA,NA,NA,NA,2,40
cell_198,2,4,11,7,3,2,2,NA,4,2,2,40
cell_199,2,4,11,7,0,2,2,7,4,2,2,40
cell_200,2,4,11,7,2,2,2,7,NA,2,NA,NA
cell_201,2,4,11,NA,32,2,2,5,NA,2,2,NA
cell_202,2,4,NA,7,32,2,2,5,NA,2,2,2
cell_203,2,NA,11,7,32,0,NA,5,4,NA,2,NA
cell_204,NA,4,11,7,NA,0,2,5,4,NA,2,NA
cell_205,2,4,11,7,NA,0,2,NA,NA,2,2,NA
cell_206,NA,4,11,7,0,0,2,NA,2,2,NA,NA
cell_207,NA,4,11,7,2,0,2,NA,NA,2,2,NA
cell_208,2,NA,11,7,0,0,2,0,2,NA,2,0
cell_209,NA,NA,NA,7,3,4,2,0,2,NA,2,NA
cell_210,2,4,11,7,3,4,2,0,NA,2,2,0
cell_211,2,4,11,7,3,NA,2,0,2,2,NA,0
cell_212,2,4,NA,7,3,0,2,0,2,2,NA,0
cell_213,2,4,11,7,0,2,2,NA,2,2,2,2
cell_214,2,4,11,7,0,2,2,2,2,NA,2,NA
cell_215,2,4,11,7,0,5,2,NA,2,NA,2,2
cell_216,NA,4,11,7,0,3,2,0,2,2,NA,2
cell_217,2,NA,11,7,6,4,2,3,2,2,2,0
cell_218,2,4,11,7,NA,4,2,3,2,2,2,NA
cell_219,NA,4,11,7,0,4,2,NA,5,2,2,0
cell_220,2,4,11,7,0,NA,2,3,5,2,2,0
cell_221,2,4,11,7,2,NA,2,3,NA,2,2,0
cell_222,2,4,11,NA,2,0,2,3,NA,2,2,NA
cell_223,2,4,11,7,NA,0,2,3,0,2,2,0
cell_224,NA,4,11,7,2,NA,2,3,NA,2,2,3
cell_225,2,4,NA,7,NA,NA,NA,NA,NA,NA,NA,NA
cell_226,NA,4,NA,7,NA,NA,NA,NA,NA,NA,NA,NA
cell_227,2,4,NA,7,NA,NA,NA,NA,NA,NA,NA,NA
cell_228,2,4,11,7,NA,NA,NA,NA,NA,NA,NA,NA
cell_229,2,4,11,7,NA,NA,NA,NA,NA,NA,NA,NA
cell_230,2,4,11,7,NA,NA,NA,NA,NA,NA,NA,NA
cell_231,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_232,2,4,11,7,NA,NA,NA,NA,NA,NA,NA,NA
cell_233,2,4,11,7,NA,NA,NA,NA,NA,NA,NA,NA
cell_234,NA,4,NA,7,NA,NA,NA,NA,NA,NA,NA,NA
cell_235,2,4,11,7,NA,NA,NA,NA,NA,NA,NA,NA
cell_236,2,4,11,7,NA,NA,NA,NA,NA,NA,NA,NA
cell_237,2,4,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_238,NA,4,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_239,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_240,NA,4,11,7,NA,NA,NA,NA,NA,NA,NA,NA
cell_241,NA,4,11,7,0,3,2,12,NA,NA,2,2
cell_242,NA,4,11,NA,0,3,2,12,3,NA,2,2
cell_243,2,4,11,7,2,3,2,12,3,2,2,2
cell_244,2,4,NA,NA,NA,3,2,12,3,2,2,2
cell_245,2,4,11,7,0,NA,2,NA,3,2,2,2
cell_246,2,4,11,NA,0,NA,2,12,3,2,NA,0
cell_247,2,4,NA,7,0,NA,2,12,3,2,2,0
cell_248,2,4,11,7,0,NA,NA,12,NA,NA,2,0
cell_249,2,NA,11,NA,4,3,2,NA,3,2,NA,2
cell_250,2,4,11,7,4,3,2,NA,NA,2,2,0
cell_251,2,NA,11,7,NA,3,2,12,3,2,NA,2
cell_252,2,4,NA,7,4,NA,NA,12,3,2,2,2
cell_253,NA,4,NA,7,NA,3,2,NA,NA,2,2,NA
cell_254,2,4,NA,7,5,NA,2,12,3,2,2,NA
cell_255,2,4,11,7,5,3,NA,12,3,2,2,4
cell_256,2,4,NA,7,5,3,NA,12,3,2,2,4
cell_257,2,4,NA,2,5,16,2,0,2,2,3,3
cell_258,2,4,11,2,NA,16,0,2,2,2,NA,3
cell_259,NA,4,11,2,5,16,NA,0,NA,2,3,3
cell_260,2,4,NA,2,5,16,0,NA,2,2,3,3
cell_261,2,4,11,2,5,16,0,0,2,2,NA,3
cell_262,2,4,NA,2,NA,16,0,0,2,2,3,3
cell_263,2,NA,11,2,5,16,0,0,2,2,3,NA
cell_264,2,4,11,2,NA,16,0,NA,2,2,3,3
cell_265,2,NA,11,NA,5,21,2,2,2,2,2,3
cell_266,2,NA,11,2,5,NA,2,NA,2,2,0,NA
cell_267,2,4,11,2,5,0,2,2,NA,2,0,3
cell_268,2,4,NA,NA,5,0,NA,2,2,2,0,3
cell_269,NA,4,11,2,5,2,0,0,2,2,45,3
cell_270,2,4,11,NA,NA,2,NA,0,2,NA,NA,NA
cell_271,2,4,11,2,5,2,2,NA,2,2,45,3
cell_272,NA,4,11,2,5,2,0,0,2,2,45,3
cell_273,NA,NA,11,2,0,NA,NA,5,NA,2,NA,3
cell_274,2,4,11,2,0,NA,0,5,NA,2,0,3
cell_275,2,NA,NA,2,0,NA,0,5,2,2,0,NA
cell_276,2,NA,11,NA,2,0,0,5,2,NA,0,3
cell_277,NA,4,11,2,0,0,NA,NA,NA,2,0,3
cell_278,2,4,NA,2,0,0,0,5,2,2,NA,3
cell_279,2,4,11,2,0,NA,NA,5,NA,2,2,NA
cell_280,2,4,11,2,0,NA,4,NA,2,2,NA,3
cell_281,2,4,11,2,NA,NA,0,NA,NA,2,NA,3
cell_282,2,4,11,2,4,NA,0,5,NA,2,0,3
cell_283,2,4,11,2,0,2,0,5,2,2,19,3
cell_284,2,4,11,2,0,0,0,NA,2,2,19,3
cell_285,2,4,11,NA,0,0,2,5,2,2,0,3
cell_286,NA,NA,11,2,0,0,2,5,2,2,0,NA
cell_287,2,4,11,2,0,NA,2,NA,NA,2,2,3
cell_288,2,4,11,2,0,NA,2,5,2,2,2,3
cell_289,2,NA,11,2,14,0,NA,NA,2,NA,0,NA
cell_290,0,4,11,2,NA,0,NA,0,2,2,0,3
cell_291,0,4,11,2,14,0,5,0,2,2,0,3
cell_292,0,4,NA,2,14,3,5,NA,2,2,0,3
cell_293,0,4,11,NA,14,2,NA,4,2,2,2,3
cell_294,0,4,11,2,NA,2,5,NA,2,2,2,3
cell_295,0,4,11,2,NA,0,5,NA,NA,2,2,3
cell_296,4,4,11,2,14,0,5,4,2,2,2,3
cell_297,2,NA,11,NA,14,3,5,2,2,2,2,3
cell_298,2,4,NA,2,14,3,5,2,2,2,2,3
cell_299,2,4,11,2,14,3,NA,0,NA,NA,2,3
cell_300,2,4,11,2,14,3,NA,0,2,NA,2,NA
cell_301,4,4,11,NA,14,3,5,0,2,2,NA,3
cell_302,NA,4,NA,2,14,NA,5,0,2,2,NA,NA
cell_303,4,4,11,2,14,3,NA,2,NA,2,2,NA
cell_304,4,4,NA,NA,14,NA,5,NA,2,2,2,3
cell_305,0,4,NA,NA,0,NA,5,6,2,2,NA,3
cell_306,NA,4,11,2,0,2,NA,6,NA,2,0,3
cell_307,0,4,11,NA,2,2,5,NA,2,2,NA,3
cell_308,32,4,11,NA,NA,2,NA,6,2,2,5,3
cell_309,0,4,11,2,2,2,5,NA,2,2,0,3
cell_310,0,4,11,2,0,2,5,6,2,2,0,3
cell_311,0,NA,11,2,0,2,5,6,2,2,0,3
cell_312,0,4,11,NA,0,2,5,6,2,2,NA,3
cell_313,0,4,11,2,NA,2,NA,0,2,2,0,3
cell_314,NA,4,NA,2,2,NA,5,NA,2,2,0,3
cell_315,0,4,11,2,2,2,5,5,2,2,0,3
cell_316,0,4,NA,2,2,2,5,5,2,2,0,3
cell_317,9,4,11,2,2,2,5,0,2,2,5,3
cell_318,9,NA,11,NA,2,2,5,0,2,2,5,3
cell_319,9,4,NA,2,2,2,5,0,NA,2,5,3
cell_320,9,NA,11,2,2,2,5,0,2,2,5,3
cell_321,2,NA,11,2,0,5,0,0,2,2,0,3
cell_322,2,4,NA,2,NA,NA,0,NA,NA,2,NA,3
cell_323,2,4,11,2,0,5,0,0,2,NA,0,3
cell_324,NA,NA,11,NA,0,NA,0,0,2,2,0,3
cell_325,2,4,11,NA,0,NA,0,2,3,2,2,3
cell_326,2,4,11,NA,5,5,0,2,0,2,2,3
cell_327,2,4,11,2,0,5,0,2,0,2,2,3
cell_328,2,4,NA,2,0,5,3,2,0,NA,2,NA
cell_329,NA,4,11,2,NA,5,5,0,0,2,NA,3
cell_330,2,4,11,2,5,5,NA,0,NA,2,2,NA
cell_331,2,4,NA,2,5,5,5,39,NA,2,2,3
cell_332,2,4,11,2,5,5,5,0,2,2,2,3
cell_333,2,NA,11,2,5,5,0,0,0,2,NA,3
cell_334,2,4,11,NA,5,NA,0,2,0,2,2,3
cell_335,NA,4,11,2,5,5,0,0,2,NA,2,3
cell_336,2,4,11,NA,5,5,0,2,2,2,2,3
cell_337,NA,NA,11,NA,0,0,NA,0,0,2,3,3
cell_338,42,4,11,NA,0,0,6,NA,0,2,NA,NA
cell_339,42,4,11,2,0,2,0,NA,0,2,NA,3
cell_340,42,4,11,2,0,2,0,NA,0,2,NA,3
cell_341,42,NA,11,NA,4,2,NA,NA,2,2,3,3
cell_342,NA,4,NA,2,0,NA,0,NA,NA,2,NA,3
cell_343,42,4,11,2,0,2,2,5,2,2,3,3
cell_344,42,4,NA,2,NA,NA,0,5,2,2,3,3
cell_345,42,NA,NA,2,2,0,0,2,NA,NA,NA,3
cell_346,42,4,NA,2,0,0,0,2,NA,NA,NA,NA
cell_347,42,4,11,2,0,0,0,2,0,NA,7,3
cell_348,NA,NA,11,2,0,0,2,NA,0,2,NA,3
cell_349,42,4,11,2,NA,NA,0,2,0,2,2,3
cell_350,NA,NA,11,2,2,NA,NA,NA,0,2,2,3
cell_351,42,4,11,2,0,0,0,NA,12,2,0,3
cell_352,42,4,11,2,2,0,0,NA,0,2,0,3
cell_353,2,4,NA,2,3,NA,3,2,6,2,NA,3
cell_354,2,4,NA,2,3,26,NA,2,6,NA,NA,3
cell_355,NA,4,11,2,3,26,3,2,NA,2,0,3
cell_356,2,4,11,NA,3,26,3,2,6,NA,0,3
cell_357,2,NA,NA,2,3,26,NA,NA,0,NA,2,3
cell_358,2,NA,11,2,3,26,3,2,NA,2,2,3
cell_359,2,NA,11,NA,3,NA,3,NA,3,2,0,3
cell_360,2,4,11,NA,3,26,3,2,NA,2,2,3
cell_361,2,NA,11,2,3,NA,3,2,4,2,0,3
cell_362,2,4,11,2,3,26,3,2,4,NA,0,3
cell_363,0,4,11,2,3,26,3,2,4,NA,0,3
cell_364,NA,4,11,2,3,26,3,2,4,2,2,3
cell_365,0,4,11,2,3,26,3,NA,4,2,NA,3
cell_366,0,4,11,2,3,26,3,2,4,2,0,3
cell_367,4,4,11,NA,3,26,3,2,4,2,NA,3
cell_368,5,4,11,2,3,26,3,2,4,2,NA,3
cell_369,2,4,11,2,3,26,2,2,4,NA,NA,3
cell_370,2,4,11,NA,3,26,2,2,NA,NA,NA,3
cell_371,2,4,11,2,3,26,2,2,0,2,0,NA
cell_372,2,4,11,NA,3,26,2,NA,0,2,0,3
cell_373,2,4,11,2,3,26,2,2,0,2,NA,3
cell_374,2,NA,11,NA,3,26,2,2,0,2,2,3
cell_375,NA,NA,NA,2,3,26,2,2,0,2,2,3
cell_376,2,4,11,2,3,26,2,2,0,2,2,NA
cell_377,4,4,NA,2,3,26,2,2,0,2,3,3
cell_378,4,4,11,2,3,26,0,NA,0,2,3,NA
cell_379,4,4,11,2,NA,NA,0,2,2,2,3,3
cell_380,4,4,11,2,3,26,0,2,2,2,3,3
cell_381,4,4,11,2,3,26,0,2,2,2,NA,3
cell_382,4,4,11,2,3,NA,0,NA,0,2,74,3
cell_383,NA,4,11,2,NA,26,NA,2,0,2,74,NA
cell_384,4,4,NA,2,3,26,2,2,0,2,74,3
cell_385,0,4,0,2,NA,3,5,14,2,2,2,3
cell_386,2,4,2,2,2,NA,5,14,2,2,2,NA
cell_387,0,4,0,2,2,3,NA,2,2,2,0,3
cell_388,0,NA,0,2,2,3,5,NA,2,2,0,3
cell_389,NA,4,0,2,0,NA,5,0,0,2,2,3
cell_390,0,4,0,2,0,3,NA,0,9,2,2,3
cell_391,NA,NA,0,NA,0,3,5,0,0,2,0,3
cell_392,2,NA,0,2,0,NA,5,0,0,2,0,3
cell_393,5,4,NA,NA,2,3,2,3,14,2,3,3
cell_394,NA,4,0,2,2,3,NA,3,0,2,2,3
cell_395,5,4,9,2,2,3,NA,NA,NA,2,0,3
cell_396,NA,4,9,2,2,3,2,3,NA,2,5,3
cell_397,NA,4,0,2,NA,3,2,0,2,NA,5,3
cell_398,0,NA,0,2,2,3,2,0,0,2,5,3
cell_399,2,4,2,2,2,3,NA,5,0,NA,5,3
cell_400,2,4,2,2,2,3,NA,5,0,NA,NA,3
cell_401,0,4,9,2,0,3,NA,2,2,2,0,3
cell_402,0,4,9,2,0,3,2,NA,NA,2,NA,3
cell_403,NA,NA,9,2,0,3,NA,2,0,2,0,3
cell_404,0,NA,9,2,NA,3,2,2,NA,NA,0,NA
cell_405,0,4,9,2,0,3,2,2,3,2,0,3
cell_406,NA,4,NA,2,0,3,NA,2,0,2,0,3
cell_407,0,4,9,2,0,3,2,2,0,2,0,3
cell_408,0,4,9,2,0,NA,NA,2,0,2,0,3
cell_409,NA,4,NA,2,0,3,2,5,0,2,0,NA
cell_410,0,4,9,NA,0,3,2,NA,2,NA,0,3
cell_411,4,4,NA,2,NA,3,2,5,5,2,0,3
cell_412,4,NA,9,2,NA,3,2,5,0,2,3,NA
cell_413,8,4,NA,NA,0,3,2,5,0,2,11,3
cell_414,8,4,9,2,2,3,NA,5,0,2,0,NA
cell_415,0,4,9,2,0,NA,2,5,21,2,0,3
cell_416,0,4,9,2,6,3,2,5,21,NA,NA,3
cell_417,3,4,2,2,4,3,0,0,3,2,0,3
cell_418,NA,4,NA,2,4,3,5,0,NA,2,0,3
cell_419,0,4,0,NA,4,3,NA,0,3,2,0,3
cell_420,NA,NA,5,2,NA,NA,0,5,3,2,0,3
cell_421,NA,4,NA,2,4,3,0,NA,3,NA,0,3
cell_422,0,NA,2,2,4,3,0,0,NA,2,0,3
cell_423,0,4,0,2,4,NA,0,0,3,2,0,3
cell_424,0,4,0,2,4,3,NA,0,3,NA,0,3
cell_425,0,4,0,2,4,3,4,2,3,2,5,3
cell_426,2,4,0,2,4,3,4,NA,3,2,5,3
cell_427,0,4,0,2,4,3,0,2,3,2,5,3
cell_428,NA,4,0,2,4,3,15,2,NA,NA,NA,3
cell_429,3,4,8,2,4,3,0,0,3,2,2,3
cell_430,NA,4,8,NA,4,NA,NA,0,3,2,NA,NA
cell_431,3,4,8,2,4,3,NA,5,3,NA,2,3
cell_432,3,4,8,2,4,3,0,5,3,2,2,3
cell_433,9,NA,0,2,4,3,2,3,3,2,2,3
cell_434,9,4,0,2,4,3,NA,3,NA,2,2,NA
