cell_id,state_label,state_type,state_depth,ted_parent_state,ted_cluster,ted_depth,ted_cellID
cell_719,2,terminal,6,10,2,6,719
cell_720,2,terminal,6,10,2,6,720
cell_721,2,terminal,6,10,2,6,721
cell_722,2,terminal,6,10,2,6,722
cell_723,2,terminal,6,10,2,6,723
cell_724,2,terminal,6,10,2,6,724
cell_725,2,terminal,6,10,2,6,725
cell_726,2,terminal,6,10,2,6,726
cell_727,2,terminal,6,10,2,6,727
cell_728,2,terminal,6,10,2,6,728
cell_729,2,terminal,6,10,2,6,729
cell_730,2,terminal,6,10,2,6,730
cell_731,2,terminal,6,10,2,6,731
cell_732,2,terminal,6,10,2,6,732
cell_733,2,terminal,6,10,2,6,733
cell_734,2,terminal,6,10,2,6,734
cell_735,2,terminal,6,10,2,6,735
cell_736,2,terminal,6,10,2,6,736
cell_737,2,terminal,6,10,2,6,737
cell_738,2,terminal,6,10,2,6,738
cell_739,2,terminal,6,10,2,6,739
cell_740,2,terminal,6,10,2,6,740
cell_741,2,terminal,6,10,2,6,741
cell_742,2,terminal,6,10,2,6,742
cell_743,2,terminal,6,10,2,6,743
cell_744,2,terminal,6,10,2,6,744
cell_745,2,terminal,6,10,2,6,745
cell_746,2,terminal,6,10,2,6,746
cell_747,2,terminal,6,10,2,6,747
cell_748,2,terminal,6,10,2,6,748
cell_749,2,terminal,6,10,2,6,749
cell_750,2,terminal,6,10,2,6,750
cell_751,2,terminal,6,10,2,6,751
cell_752,2,terminal,6,10,2,6,752
cell_753,2,terminal,6,10,2,6,753
cell_754,2,terminal,6,10,2,6,754
cell_755,2,terminal,6,10,2,6,755
cell_756,2,terminal,6,10,2,6,756
cell_757,2,terminal,6,10,2,6,757
cell_758,2,terminal,6,10,2,6,758
cell_759,2,terminal,6,10,2,6,759
cell_760,2,terminal,6,10,2,6,760
cell_761,2,terminal,6,10,2,6,761
cell_762,2,terminal,6,10,2,6,762
cell_763,2,terminal,6,10,2,6,763
cell_764,2,terminal,6,10,2,6,764
cell_765,2,terminal,6,10,2,6,765
cell_766,2,terminal,6,10,2,6,766
cell_767,2,terminal,6,10,2,6,767
cell_768,2,terminal,6,10,2,6,768
cell_769,2,terminal,6,10,2,6,769
cell_770,2,terminal,6,10,2,6,770
cell_771,2,terminal,6,10,2,6,771
cell_772,2,terminal,6,10,2,6,772
cell_773,2,terminal,6,10,2,6,773
cell_774,2,terminal,6,10,2,6,774
cell_775,2,terminal,6,10,2,6,775
cell_776,2,terminal,6,10,2,6,776
cell_777,2,terminal,6,10,2,6,777
cell_778,2,terminal,6,10,2,6,778
cell_779,2,terminal,6,10,2,6,779
cell_780,2,terminal,6,10,2,6,780
cell_781,2,terminal,6,10,2,6,781
cell_782,2,terminal,6,10,2,6,782
cell_783,2,terminal,6,10,2,6,783
cell_784,2,terminal,6,10,2,6,784
cell_785,2,terminal,6,10,2,6,785
cell_786,2,terminal,6,10,2,6,786
cell_787,2,terminal,6,10,2,6,787
cell_788,2,terminal,6,10,2,6,788
cell_789,2,terminal,6,10,2,6,789
cell_790,2,terminal,6,10,2,6,790
cell_791,2,terminal,6,10,2,6,791
cell_792,2,terminal,6,10,2,6,792
cell_793,2,terminal,6,10,2,6,793
cell_794,2,terminal,6,10,2,6,794
cell_795,2,terminal,6,10,2,6,795
cell_796,2,terminal,6,10,2,6,796
cell_797,2,terminal,6,10,2,6,797
cell_798,2,terminal,6,10,2,6,798
cell_799,2,terminal,6,10,2,6,799
cell_800,2,terminal,6,10,2,6,800
cell_801,2,terminal,6,10,2,6,801
cell_802,2,terminal,6,10,2,6,802
cell_803,2,terminal,6,10,2,6,803
cell_804,2,terminal,6,10,2,6,804
cell_805,2,terminal,6,10,2,6,805
cell_806,2,terminal,6,10,2,6,806
cell_807,2,terminal,6,10,2,6,807
cell_808,2,terminal,6,10,2,6,808
cell_809,2,terminal,6,10,2,6,809
cell_810,2,terminal,6,10,2,6,810
cell_811,2,terminal,6,10,2,6,811
cell_812,2,terminal,6,10,2,6,812
cell_813,2,terminal,6,10,2,6,813
cell_814,2,terminal,6,10,2,6,814
cell_815,2,terminal,6,10,2,6,815
cell_816,2,terminal,6,10,2,6,816
cell_817,2,terminal,6,10,2,6,817
cell_818,2,terminal,6,10,2,6,818
cell_819,2,terminal,6,10,2,6,819
cell_820,2,terminal,6,10,2,6,820
cell_821,2,terminal,6,10,2,6,821
cell_822,2,terminal,6,10,2,6,822
cell_823,2,terminal,6,10,2,6,823
cell_824,2,terminal,6,10,2,6,824
cell_825,2,terminal,6,10,2,6,825
cell_826,2,terminal,6,10,2,6,826
cell_827,2,terminal,6,10,2,6,827
cell_828,2,terminal,6,10,2,6,828
cell_829,2,terminal,6,10,2,6,829
cell_830,2,terminal,6,10,2,6,830
cell_831,2,terminal,6,10,2,6,831
cell_832,2,terminal,6,10,2,6,832
cell_833,2,terminal,6,10,2,6,833
cell_834,2,terminal,6,10,2,6,834
cell_835,2,terminal,6,10,2,6,835
cell_836,2,terminal,6,10,2,6,836
cell_837,2,terminal,6,10,2,6,837
cell_838,2,terminal,6,10,2,6,838
cell_839,2,terminal,6,10,2,6,839
cell_840,2,terminal,6,10,2,6,840
cell_841,2,terminal,6,10,2,6,841
cell_842,2,terminal,6,10,2,6,842
cell_843,2,terminal,6,10,2,6,843
cell_844,2,terminal,6,10,2,6,844
cell_845,2,terminal,6,10,2,6,845
cell_846,2,terminal,6,10,2,6,846
cell_847,2,terminal,6,10,2,6,847
cell_848,2,terminal,6,10,2,6,848
cell_849,2,terminal,6,10,2,6,849
cell_850,2,terminal,6,10,2,6,850
cell_851,2,terminal,6,10,2,6,851
cell_852,2,terminal,6,10,2,6,852
cell_853,2,terminal,6,10,2,6,853
cell_854,2,terminal,6,10,2,6,854
cell_855,2,terminal,6,10,2,6,855
cell_856,2,terminal,6,10,2,6,856
cell_857,2,terminal,6,10,2,6,857
cell_858,2,terminal,6,10,2,6,858
cell_859,2,terminal,6,10,2,6,859
cell_860,2,terminal,6,10,2,6,860
cell_861,2,terminal,6,10,2,6,861
cell_862,2,terminal,6,10,2,6,862
cell_863,2,terminal,6,10,2,6,863
cell_864,2,terminal,6,10,2,6,864
cell_865,2,terminal,6,10,2,6,865
cell_866,2,terminal,6,10,2,6,866
cell_867,2,terminal,6,10,2,6,867
cell_868,2,terminal,6,10,2,6,868
cell_869,2,terminal,6,10,2,6,869
cell_870,2,terminal,6,10,2,6,870
cell_871,2,terminal,6,10,2,6,871
cell_872,2,terminal,6,10,2,6,872
cell_873,2,terminal,6,10,2,6,873
cell_874,2,terminal,6,10,2,6,874
cell_875,2,terminal,6,10,2,6,875
cell_876,2,terminal,6,10,2,6,876
cell_877,2,terminal,6,10,2,6,877
cell_878,2,terminal,6,10,2,6,878
cell_879,2,terminal,6,10,2,6,879
cell_880,2,terminal,6,10,2,6,880
cell_881,2,terminal,6,10,2,6,881
cell_882,2,terminal,6,10,2,6,882
cell_883,2,terminal,6,10,2,6,883
cell_884,2,terminal,6,10,2,6,884
cell_885,2,terminal,6,10,2,6,885
cell_886,2,terminal,6,10,2,6,886
cell_887,2,terminal,6,10,2,6,887
cell_888,2,terminal,6,10,2,6,888
cell_889,2,terminal,6,10,2,6,889
cell_890,2,terminal,6,10,2,6,890
cell_891,2,terminal,6,10,2,6,891
cell_892,2,terminal,6,10,2,6,892
cell_893,2,terminal,6,10,2,6,893
cell_894,2,terminal,6,10,2,6,894
cell_895,2,terminal,6,10,2,6,895
cell_896,2,terminal,6,10,2,6,896
cell_897,1,terminal,6,9,1,6,897
cell_898,1,terminal,6,9,1,6,898
cell_899,1,terminal,6,9,1,6,899
cell_900,1,terminal,6,9,1,6,900
cell_901,1,terminal,6,9,1,6,901
cell_902,1,terminal,6,9,1,6,902
cell_903,1,terminal,6,9,1,6,903
cell_904,1,terminal,6,9,1,6,904
cell_905,1,terminal,6,9,1,6,905
cell_906,1,terminal,6,9,1,6,906
cell_907,1,terminal,6,9,1,6,907
cell_908,1,terminal,6,9,1,5,908
cell_909,1,terminal,6,9,1,6,909
cell_910,1,terminal,6,9,1,6,910
cell_911,1,terminal,6,9,1,6,911
cell_912,1,terminal,6,9,1,6,912
cell_913,1,terminal,6,9,1,6,913
cell_914,1,terminal,6,9,1,6,914
cell_915,1,terminal,6,9,1,6,915
cell_916,1,terminal,6,9,1,6,916
cell_917,1,terminal,6,9,1,6,917
cell_918,1,terminal,6,9,1,6,918
cell_919,1,terminal,6,9,1,6,919
cell_920,1,terminal,6,9,1,6,920
cell_921,1,terminal,6,9,1,6,921
cell_922,1,terminal,6,9,1,6,922
cell_923,1,terminal,6,9,1,6,923
cell_924,1,terminal,6,9,1,6,924
cell_925,1,terminal,6,9,1,6,925
cell_926,1,terminal,6,9,1,6,926
cell_927,1,terminal,6,9,1,6,927
cell_928,1,terminal,6,9,1,6,928
cell_929,1,terminal,6,9,1,6,929
cell_930,1,terminal,6,9,1,6,930
cell_931,1,terminal,6,9,1,6,931
cell_932,1,terminal,6,9,1,6,932
cell_933,1,terminal,6,9,1,6,933
cell_934,1,terminal,6,9,1,6,934
cell_935,1,terminal,6,9,1,6,935
cell_936,1,terminal,6,9,1,6,936
cell_937,1,terminal,6,9,1,6,937
cell_938,1,terminal,6,9,1,6,938
cell_939,1,terminal,6,9,1,6,939
cell_940,1,terminal,6,9,1,6,940
cell_941,1,terminal,6,9,1,6,941
cell_942,1,terminal,6,9,1,6,942
cell_943,1,terminal,6,9,1,6,943
cell_944,1,terminal,6,9,1,6,944
cell_945,1,terminal,6,9,1,6,945
cell_946,1,terminal,6,9,1,6,946
cell_947,1,terminal,6,9,1,6,947
cell_948,1,terminal,6,9,1,6,948
cell_949,1,terminal,6,9,1,6,949
cell_950,1,terminal,6,9,1,6,950
cell_951,1,terminal,6,9,1,6,951
cell_952,1,terminal,6,9,1,6,952
cell_953,1,terminal,6,9,1,6,953
cell_954,1,terminal,6,9,1,6,954
cell_955,1,terminal,6,9,1,6,955
cell_956,1,terminal,6,9,1,6,956
cell_957,1,terminal,6,9,1,6,957
cell_958,1,terminal,6,9,1,6,958
cell_959,1,terminal,6,9,1,6,959
cell_960,1,terminal,6,9,1,6,960
cell_961,2,terminal,6,10,2,6,961
cell_962,2,terminal,6,10,2,6,962
cell_963,2,terminal,6,10,2,6,963
cell_964,2,terminal,6,10,2,6,964
cell_965,2,terminal,6,10,2,6,965
cell_966,2,terminal,6,10,2,6,966
cell_967,2,terminal,6,10,2,6,967
cell_968,2,terminal,6,10,2,6,968
cell_969,2,terminal,6,10,2,6,969
cell_970,2,terminal,6,10,2,6,970
cell_971,2,terminal,6,10,2,6,971
cell_972,2,terminal,6,10,2,6,972
cell_973,2,terminal,6,10,2,6,973
cell_974,2,terminal,6,10,2,6,974
cell_975,2,terminal,6,10,2,6,975
cell_976,2,terminal,6,10,2,6,976
cell_977,2,terminal,6,10,2,6,977
cell_978,2,terminal,6,10,2,6,978
cell_979,2,terminal,6,10,2,6,979
cell_980,2,terminal,6,10,2,6,980
cell_981,2,terminal,6,10,2,6,981
cell_982,2,terminal,6,10,2,6,982
cell_983,2,terminal,6,10,2,6,983
cell_984,2,terminal,6,10,2,6,984
cell_985,2,terminal,6,10,2,6,985
cell_986,2,terminal,6,10,2,6,986
cell_987,2,terminal,6,10,2,6,987
cell_988,2,terminal,6,10,2,6,988
cell_989,2,terminal,6,10,2,5,989
cell_990,2,terminal,6,10,2,5,990
cell_991,2,terminal,6,10,2,5,991
cell_992,2,terminal,6,10,2,6,992
cell_993,2,terminal,6,10,2,6,993
cell_994,2,terminal,6,10,2,6,994
cell_995,2,terminal,6,10,2,6,995
cell_996,2,terminal,6,10,2,6,996
cell_997,2,terminal,6,10,2,6,997
cell_998,2,terminal,6,10,2,6,998
cell_999,2,terminal,6,10,2,6,999
cell_1000,2,terminal,6,10,2,6,1000
cell_1001,2,terminal,6,10,2,6,1001
cell_1002,2,terminal,6,10,2,6,1002
cell_1003,2,terminal,6,10,2,6,1003
cell_1004,2,terminal,6,10,2,6,1004
cell_1005,2,terminal,6,10,2,6,1005
cell_1006,2,terminal,6,10,2,6,1006
cell_1007,2,terminal,6,10,2,6,1007
cell_1008,2,terminal,6,10,2,6,1008
cell_1009,8,internal_or_root,4,7,8,3,1009
cell_1010,1,terminal,6,9,1,5,1010
cell_1011,1,terminal,6,9,1,5,1011
cell_1012,8,internal_or_root,4,7,8,3,1012
cell_1013,1,terminal,6,9,1,6,1013
cell_1014,1,terminal,6,9,1,6,1014
cell_1015,1,terminal,6,9,1,6,1015
cell_1016,1,terminal,6,9,1,6,1016
cell_1017,9,internal_or_root,5,8,9,4,1017
cell_1018,1,terminal,6,9,1,5,1018
cell_1019,1,terminal,6,9,1,6,1019
cell_1020,1,terminal,6,9,1,6,1020
cell_1021,9,internal_or_root,5,8,9,4,1021
cell_1022,1,terminal,6,9,1,5,1022
cell_1023,9,internal_or_root,5,8,9,4,1023
cell_1024,1,terminal,6,9,1,6,1024
