,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12
cell_73,5,2,5,10,2,0,NA,NA,NA,NA,NA,0
cell_74,5,2,NA,10,0,NA,NA,NA,NA,NA,NA,NA
cell_75,5,2,5,10,0,2,NA,NA,NA,NA,NA,3
cell_76,5,2,5,10,0,2,NA,NA,NA,NA,NA,NA
cell_77,5,2,5,10,NA,3,NA,NA,NA,NA,NA,0
cell_78,5,2,5,10,0,0,NA,NA,NA,NA,NA,0
cell_79,5,NA,5,10,5,NA,NA,NA,NA,NA,NA,2
cell_80,5,2,NA,10,5,0,NA,NA,NA,NA,NA,2
cell_81,5,2,2,0,5,0,NA,NA,NA,NA,NA,0
cell_82,NA,2,2,NA,5,0,NA,NA,NA,NA,NA,0
cell_83,5,NA,2,0,5,0,NA,NA,NA,NA,NA,0
cell_84,5,2,NA,0,5,0,NA,NA,NA,NA,NA,0
cell_85,5,2,2,NA,5,NA,NA,NA,NA,NA,NA,NA
cell_86,5,2,NA,0,5,5,NA,NA,NA,NA,NA,2
cell_87,NA,2,2,0,5,5,NA,NA,NA,NA,NA,2
cell_88,5,2,2,0,5,5,NA,NA,NA,NA,NA,NA
cell_89,5,2,NA,2,5,2,NA,NA,NA,NA,NA,0
cell_90,5,2,2,2,5,2,NA,NA,NA,NA,NA,NA
cell_91,5,2,2,2,NA,2,NA,NA,NA,NA,NA,2
cell_92,5,2,2,2,5,2,NA,NA,NA,NA,NA,2
cell_93,5,2,2,2,5,NA,NA,NA,NA,NA,NA,2
cell_94,5,2,NA,2,5,2,NA,NA,NA,NA,NA,2
cell_95,5,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA
cell_96,5,2,2,2,5,0,NA,NA,NA,NA,NA,NA
cell_97,5,2,10,2,0,6,NA,NA,NA,NA,NA,2
cell_98,5,2,10,2,0,0,NA,NA,NA,NA,NA,2
cell_99,5,2,10,37,0,0,NA,NA,NA,NA,NA,2
cell_100,5,2,NA,37,0,0,NA,NA,NA,NA,NA,2
cell_101,5,2,10,0,12,0,NA,NA,NA,NA,NA,2
cell_102,NA,NA,10,2,3,0,NA,NA,NA,NA,NA,2
cell_103,5,2,10,0,2,2,NA,NA,NA,NA,NA,2
cell_104,5,2,10,0,0,0,NA,NA,NA,NA,NA,NA
cell_105,5,2,8,0,2,0,NA,NA,NA,NA,NA,2
cell_106,5,2,2,5,2,0,NA,NA,NA,NA,NA,2
cell_107,5,2,2,2,0,0,NA,NA,NA,NA,NA,2
cell_108,5,2,2,11,0,0,NA,NA,NA,NA,NA,2
cell_109,NA,2,0,5,0,0,NA,NA,NA,NA,NA,2
cell_110,5,2,0,5,0,0,NA,NA,NA,NA,NA,2
cell_111,NA,NA,0,5,5,0,NA,NA,NA,NA,NA,2
cell_112,5,2,0,5,5,0,NA,NA,NA,NA,NA,2
cell_113,5,2,2,0,0,NA,NA,NA,NA,NA,NA,NA
cell_114,5,2,2,0,0,3,NA,NA,NA,NA,NA,2
cell_115,5,2,2,0,2,3,NA,NA,NA,NA,NA,2
cell_116,5,2,2,0,3,3,NA,NA,NA,NA,NA,2
cell_117,5,2,2,5,NA,3,NA,NA,NA,NA,NA,2
cell_118,5,2,2,5,0,3,NA,NA,NA,NA,NA,2
cell_119,5,2,2,5,2,3,NA,NA,NA,NA,NA,2
cell_120,5,2,2,5,2,3,NA,NA,NA,NA,NA,2
cell_121,5,2,2,2,2,2,NA,NA,NA,NA,NA,2
cell_122,5,2,2,2,2,2,NA,NA,NA,NA,NA,2
cell_123,5,2,2,2,0,2,NA,NA,NA,NA,NA,2
cell_124,NA,2,2,2,2,2,NA,NA,NA,NA,NA,2
cell_125,5,2,2,0,0,15,NA,NA,NA,NA,NA,2
cell_126,5,2,2,0,0,15,NA,NA,NA,NA,NA,2
cell_127,5,2,2,NA,2,15,NA,NA,NA,NA,NA,2
cell_128,5,2,2,0,0,15,NA,NA,NA,NA,NA,2
cell_129,4,0,2,0,0,3,NA,NA,NA,NA,NA,0
cell_130,0,0,NA,0,0,3,NA,NA,NA,NA,NA,0
cell_131,0,0,2,42,0,3,NA,NA,NA,NA,NA,0
cell_132,NA,0,2,0,0,3,NA,NA,NA,NA,NA,0
cell_133,2,0,2,3,0,3,NA,NA,NA,NA,NA,0
cell_134,2,0,NA,NA,0,3,NA,NA,NA,NA,NA,NA
cell_135,2,0,2,3,0,3,NA,NA,NA,NA,NA,0
cell_136,2,0,2,3,0,3,NA,NA,NA,NA,NA,0
cell_137,5,2,5,NA,2,3,NA,NA,NA,NA,NA,0
cell_138,NA,2,5,4,2,3,NA,NA,NA,NA,NA,0
cell_139,0,0,0,3,0,3,NA,NA,NA,NA,NA,0
cell_140,0,0,0,3,NA,3,NA,NA,NA,NA,NA,0
cell_141,0,6,NA,8,0,NA,NA,NA,NA,NA,NA,NA
cell_142,3,6,0,8,0,3,NA,NA,NA,NA,NA,5
cell_143,0,0,0,NA,0,3,NA,NA,NA,NA,NA,0
cell_144,0,0,0,8,0,3,NA,NA,NA,NA,NA,0
cell_145,0,0,5,0,2,3,NA,NA,NA,NA,NA,NA
cell_146,0,0,5,0,2,3,NA,NA,NA,NA,NA,2
cell_147,0,2,5,0,2,3,NA,NA,NA,NA,NA,3
cell_148,0,0,5,NA,2,3,NA,NA,NA,NA,NA,0
cell_149,0,0,NA,2,2,3,NA,NA,NA,NA,NA,0
cell_150,2,0,5,0,2,3,NA,NA,NA,NA,NA,0
cell_151,0,0,5,0,2,3,NA,NA,NA,NA,NA,0
cell_152,0,3,5,0,2,3,NA,NA,NA,NA,NA,0
cell_153,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,0
cell_154,4,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,2
cell_155,0,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,0
cell_156,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
cell_157,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,4
cell_158,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,4
cell_159,5,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,4
cell_160,5,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,4
cell_161,NA,5,2,2,3,3,NA,NA,NA,NA,NA,5
cell_162,2,5,2,2,3,3,NA,NA,NA,NA,NA,5
cell_163,2,5,2,2,3,3,NA,NA,NA,NA,NA,5
cell_164,2,5,2,2,3,3,NA,NA,NA,NA,NA,5
cell_165,2,5,2,2,3,3,NA,NA,NA,NA,NA,5
cell_166,2,5,NA,2,3,3,NA,NA,NA,NA,NA,5
cell_167,2,5,2,2,3,3,NA,NA,NA,NA,NA,5
cell_168,2,5,2,2,3,3,NA,NA,NA,NA,NA,5
cell_169,2,5,NA,2,3,NA,NA,NA,NA,NA,NA,0
cell_170,2,5,2,2,3,3,NA,NA,NA,NA,NA,0
cell_171,2,5,2,2,3,3,NA,NA,NA,NA,NA,0
cell_172,2,5,NA,2,3,3,NA,NA,NA,NA,NA,0
cell_173,2,5,2,2,3,3,NA,NA,NA,NA,NA,0
cell_174,2,5,2,2,3,3,NA,NA,NA,NA,NA,0
cell_175,2,5,2,2,3,NA,NA,NA,NA,NA,NA,5
cell_176,2,5,2,2,3,3,NA,NA,NA,NA,NA,0
cell_177,0,8,2,2,NA,3,NA,NA,NA,NA,NA,2
cell_178,0,8,2,NA,0,3,NA,NA,NA,NA,NA,2
cell_179,0,NA,NA,NA,0,3,NA,NA,NA,NA,NA,2
cell_180,0,8,2,2,0,3,NA,NA,NA,NA,NA,2
cell_181,4,3,2,2,0,3,NA,NA,NA,NA,NA,2
cell_182,0,0,2,2,0,3,NA,NA,NA,NA,NA,2
cell_183,0,0,2,2,0,3,NA,NA,NA,NA,NA,2
cell_184,0,0,2,2,0,3,NA,NA,NA,NA,NA,2
cell_185,5,0,2,2,0,3,NA,NA,NA,NA,NA,NA
cell_186,5,0,2,2,0,3,NA,NA,NA,NA,NA,2
cell_187,4,2,NA,2,0,3,NA,NA,NA,NA,NA,0
cell_188,0,NA,2,2,0,3,NA,NA,NA,NA,NA,2
cell_189,2,NA,2,2,2,3,NA,NA,NA,NA,NA,2
cell_190,2,2,2,2,2,3,NA,NA,NA,NA,NA,2
cell_191,2,0,2,NA,2,3,NA,NA,NA,NA,NA,2
cell_192,2,0,2,2,2,3,NA,NA,NA,NA,NA,2
cell_193,5,2,2,0,2,NA,NA,NA,NA,NA,NA,2
cell_194,NA,2,2,0,2,3,NA,NA,NA,NA,NA,2
cell_195,5,2,2,0,2,3,NA,NA,NA,NA,NA,2
cell_196,5,2,2,0,2,3,NA,NA,NA,NA,NA,2
cell_197,5,0,2,2,2,3,NA,NA,NA,NA,NA,2
cell_198,NA,0,2,0,2,NA,NA,NA,NA,NA,NA,2
cell_199,5,0,2,0,2,3,NA,NA,NA,NA,NA,2
cell_200,5,0,2,8,2,3,NA,NA,NA,NA,NA,2
cell_201,5,5,2,0,2,NA,NA,NA,NA,NA,NA,NA
cell_202,5,5,2,2,2,3,NA,NA,NA,NA,NA,2
cell_203,5,5,2,NA,2,3,NA,NA,NA,NA,NA,2
cell_204,5,5,2,10,2,3,NA,NA,NA,NA,NA,2
cell_205,5,5,2,2,2,NA,NA,NA,NA,NA,NA,2
cell_206,5,5,2,2,2,3,NA,NA,NA,NA,NA,2
cell_207,5,5,2,2,2,3,NA,NA,NA,NA,NA,2
cell_208,5,5,NA,2,NA,3,NA,NA,NA,NA,NA,2
cell_209,17,8,2,0,2,3,NA,NA,NA,NA,NA,2
cell_210,17,NA,2,0,NA,3,NA,NA,NA,NA,NA,2
cell_211,NA,8,2,2,2,3,NA,NA,NA,NA,NA,2
cell_212,NA,8,2,2,2,3,NA,NA,NA,NA,NA,2
cell_213,2,NA,2,0,2,3,NA,NA,NA,NA,NA,2
cell_214,2,8,2,0,2,3,NA,NA,NA,NA,NA,2
cell_215,NA,8,2,0,2,3,NA,NA,NA,NA,NA,2
cell_216,0,8,2,3,NA,3,NA,NA,NA,NA,NA,2
cell_217,3,8,2,0,2,3,NA,NA,NA,NA,NA,2
cell_218,3,8,2,0,2,3,NA,NA,NA,NA,NA,2
cell_219,3,8,2,0,2,3,NA,NA,NA,NA,NA,2
cell_220,3,8,2,0,2,3,NA,NA,NA,NA,NA,2
cell_221,21,8,2,12,2,3,NA,NA,NA,NA,NA,2
cell_222,NA,8,2,12,2,3,NA,NA,NA,NA,NA,2
cell_223,0,NA,2,0,2,3,NA,NA,NA,NA,NA,2
cell_224,0,8,2,0,2,3,NA,NA,NA,NA,NA,2
cell_225,2,NA,NA,0,2,3,NA,NA,NA,NA,NA,2
cell_226,NA,5,2,0,2,3,NA,NA,NA,NA,NA,2
cell_227,2,5,2,0,2,NA,NA,NA,NA,NA,NA,2
cell_228,0,5,2,0,NA,3,NA,NA,NA,NA,NA,2
cell_229,0,NA,2,NA,2,3,NA,NA,NA,NA,NA,2
cell_230,NA,5,2,0,2,3,NA,NA,NA,NA,NA,2
cell_231,0,NA,2,4,2,3,NA,NA,NA,NA,NA,NA
cell_232,0,5,2,4,2,3,NA,NA,NA,NA,NA,NA
cell_233,4,NA,2,4,2,NA,NA,NA,NA,NA,NA,2
cell_234,4,5,2,4,2,3,NA,NA,NA,NA,NA,2
cell_235,0,5,2,0,2,3,NA,NA,NA,NA,NA,NA
cell_236,0,5,2,0,2,NA,NA,NA,NA,NA,NA,2
cell_237,5,5,2,8,2,3,NA,NA,NA,NA,NA,2
cell_238,5,5,2,8,2,3,NA,NA,NA,NA,NA,2
cell_239,0,5,2,8,2,3,NA,NA,NA,NA,NA,2
cell_240,0,5,2,8,2,NA,NA,NA,NA,NA,NA,2
cell_241,0,5,2,11,2,3,NA,NA,NA,NA,NA,2
cell_242,0,5,2,11,2,3,NA,NA,NA,NA,NA,2
cell_243,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,2
cell_244,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,2
cell_245,2,5,2,2,2,3,NA,NA,NA,NA,NA,NA
cell_246,2,5,2,2,2,3,NA,NA,NA,NA,NA,2
cell_247,2,5,NA,0,2,3,NA,NA,NA,NA,NA,2
cell_248,2,5,2,8,NA,3,NA,NA,NA,NA,NA,NA
cell_249,2,5,2,2,2,3,NA,NA,NA,NA,NA,2
cell_250,2,5,2,2,2,3,NA,NA,NA,NA,NA,2
cell_251,0,5,2,2,2,3,NA,NA,NA,NA,NA,2
cell_252,3,5,2,2,2,3,NA,NA,NA,NA,NA,2
cell_253,0,NA,2,0,2,3,NA,NA,NA,NA,NA,2
cell_254,0,5,2,NA,2,3,NA,NA,NA,NA,NA,2
cell_255,0,5,NA,NA,2,3,NA,NA,NA,NA,NA,2
cell_256,5,5,2,5,NA,3,NA,NA,NA,NA,NA,NA
cell_257,6,4,3,5,2,2,5,2,5,3,0,2
cell_258,6,0,3,5,NA,2,5,2,5,3,0,2
cell_259,6,0,3,NA,2,2,5,2,NA,3,5,2
cell_260,6,0,3,NA,2,NA,5,2,5,3,0,2
cell_261,6,0,3,5,2,2,5,2,5,3,0,2
cell_262,6,0,3,5,2,2,5,2,5,NA,5,2
cell_263,6,0,3,5,2,2,5,2,5,3,NA,NA
cell_264,6,0,3,5,2,2,5,2,5,3,0,2
cell_265,NA,0,3,5,2,2,5,2,5,3,0,2
cell_266,2,0,3,5,2,2,5,2,5,3,NA,2
cell_267,2,0,3,5,2,2,5,NA,5,NA,0,2
cell_268,2,0,3,5,2,2,5,NA,5,3,0,2
cell_269,2,NA,3,5,2,2,5,2,5,3,0,2
cell_270,2,23,3,5,2,2,5,2,5,3,0,2
cell_271,2,0,3,5,2,2,5,2,5,3,0,2
cell_272,2,0,3,5,2,2,5,2,5,3,3,2
cell_273,5,2,0,5,2,2,NA,2,4,3,10,2
cell_274,5,2,0,5,2,2,5,2,4,3,10,2
cell_275,5,2,0,5,2,NA,5,2,NA,NA,10,2
cell_276,5,2,NA,5,NA,NA,5,2,4,3,10,2
cell_277,5,0,5,5,NA,2,5,2,4,NA,2,2
cell_278,5,0,2,5,2,2,5,2,4,3,2,2
cell_279,5,0,0,5,2,2,NA,2,4,3,NA,2
cell_280,5,0,0,NA,NA,2,5,NA,4,NA,2,2
cell_281,2,5,3,5,2,2,5,NA,4,3,NA,2
cell_282,2,5,3,5,NA,2,5,2,4,3,0,2
cell_283,2,NA,3,5,2,2,5,2,NA,3,NA,2
cell_284,2,5,3,5,2,2,5,2,4,3,2,2
cell_285,2,0,5,5,2,2,5,2,4,3,12,2
cell_286,2,0,5,5,2,2,5,2,4,NA,12,2
cell_287,2,2,4,5,2,2,5,2,4,3,12,2
cell_288,2,2,4,5,2,NA,5,2,NA,3,12,2
cell_289,2,2,2,5,2,2,2,2,5,3,0,2
cell_290,2,2,2,5,2,2,0,2,5,3,0,2
cell_291,2,12,2,5,2,2,0,2,0,3,3,NA
cell_292,NA,0,NA,5,2,2,0,2,0,3,NA,2
cell_293,2,0,2,5,2,2,0,2,NA,3,4,2
cell_294,2,3,2,NA,NA,2,0,2,2,3,4,2
cell_295,2,2,2,5,2,2,2,2,2,3,4,2
cell_296,2,0,2,5,2,2,2,2,2,3,4,2
cell_297,2,2,NA,NA,2,2,5,2,0,3,4,2
cell_298,NA,2,2,NA,2,2,5,2,0,3,4,2
cell_299,2,2,2,5,2,2,5,2,0,NA,NA,2
cell_300,2,2,2,5,2,2,5,NA,0,3,3,2
cell_301,2,2,NA,5,2,2,5,2,0,3,0,2
cell_302,2,NA,2,5,2,2,5,2,2,NA,0,2
cell_303,2,NA,2,5,2,2,5,2,2,3,0,2
cell_304,2,0,2,5,2,2,5,2,0,3,0,2
cell_305,2,4,3,5,2,2,0,2,0,3,3,2
cell_306,2,4,3,5,2,2,0,2,0,3,3,2
cell_307,2,4,0,5,2,2,4,2,0,3,3,2
cell_308,NA,NA,0,NA,2,2,4,2,0,3,3,2
cell_309,2,4,5,5,2,NA,0,2,2,3,NA,2
cell_310,2,4,5,5,NA,NA,0,2,2,3,3,2
cell_311,2,4,2,5,2,2,0,NA,2,3,3,2
cell_312,2,4,2,5,2,2,0,2,2,3,3,2
cell_313,2,NA,2,NA,2,NA,0,NA,0,3,5,2
cell_314,2,4,2,5,2,2,0,2,0,3,5,NA
cell_315,2,59,2,5,2,NA,NA,2,0,3,5,2
cell_316,2,0,2,NA,2,2,0,2,0,3,5,2
cell_317,2,5,2,5,2,2,0,2,0,3,3,2
cell_318,2,5,2,5,2,2,5,2,0,NA,3,2
cell_319,2,5,2,5,2,2,NA,2,3,3,3,2
cell_320,2,5,2,5,2,2,0,2,0,3,3,2
cell_321,2,0,5,5,2,2,0,0,2,3,2,2
cell_322,2,NA,5,5,2,2,4,0,2,3,2,2
cell_323,2,NA,5,NA,2,2,3,0,NA,3,2,2
cell_324,2,NA,5,5,2,2,2,0,2,3,2,2
cell_325,2,0,5,5,2,2,3,8,2,3,2,2
cell_326,2,0,5,5,2,2,3,NA,NA,3,2,2
cell_327,2,5,5,5,2,2,3,8,2,3,2,2
cell_328,2,0,5,5,2,2,3,8,0,3,2,2
cell_329,2,29,5,5,2,2,0,5,NA,3,NA,2
cell_330,2,29,5,5,2,2,0,5,0,3,2,2
cell_331,2,29,NA,5,2,2,0,5,2,3,2,2
cell_332,2,29,NA,5,2,2,0,5,0,3,2,2
cell_333,2,2,5,5,2,2,5,2,0,3,2,2
cell_334,2,2,NA,5,2,2,5,NA,0,3,2,2
cell_335,2,NA,NA,5,2,2,NA,2,0,3,2,2
cell_336,2,2,5,5,2,2,0,2,0,3,2,2
cell_337,2,0,5,5,2,2,0,0,4,3,0,2
cell_338,2,5,5,5,NA,2,0,4,4,3,NA,2
cell_339,2,3,5,5,2,2,0,0,4,3,NA,2
cell_340,NA,3,5,5,2,2,NA,0,4,3,0,2
cell_341,2,NA,5,5,2,2,NA,0,4,3,0,2
cell_342,2,2,5,5,2,2,2,0,4,3,0,2
cell_343,2,2,5,5,2,2,0,NA,4,3,5,2
cell_344,2,2,5,5,2,2,2,3,4,3,0,2
cell_345,NA,3,5,NA,2,NA,2,0,4,3,3,2
cell_346,2,2,5,5,2,2,2,2,4,3,3,2
cell_347,2,0,5,5,2,2,2,0,4,3,3,2
cell_348,2,2,5,5,2,2,2,NA,4,3,3,2
cell_349,2,NA,5,5,2,2,NA,0,4,3,3,2
cell_350,2,0,5,5,NA,NA,2,NA,4,NA,NA,2
cell_351,2,2,5,NA,2,2,2,0,4,3,3,2
cell_352,2,2,5,5,2,2,2,0,NA,3,3,2
cell_353,2,2,3,5,2,2,0,13,NA,3,3,NA
cell_354,0,2,3,5,2,2,0,13,6,3,3,2
cell_355,0,2,3,5,NA,2,2,13,6,NA,3,2
cell_356,0,2,3,NA,2,2,0,13,6,3,3,2
cell_357,0,2,3,5,2,2,NA,13,6,3,3,2
cell_358,0,2,NA,5,2,2,0,13,6,3,3,2
cell_359,NA,2,3,5,2,2,0,13,6,3,3,NA
cell_360,0,NA,3,5,2,2,0,13,6,3,NA,2
cell_361,0,0,3,5,2,2,8,NA,6,3,3,2
cell_362,10,19,3,5,NA,2,2,13,6,3,3,2
cell_363,0,0,3,NA,2,2,0,13,6,3,3,2
cell_364,0,0,3,5,2,2,0,13,6,3,3,2
cell_365,0,0,3,5,2,NA,2,13,6,3,3,2
cell_366,0,0,3,5,NA,2,0,13,6,3,3,2
cell_367,5,0,NA,NA,2,2,NA,13,6,3,3,2
cell_368,5,2,3,5,2,2,0,13,6,3,3,2
cell_369,0,3,NA,5,2,2,0,3,6,3,3,2
cell_370,5,3,3,5,2,2,0,3,6,3,3,2
cell_371,3,3,3,5,NA,2,2,3,6,3,3,2
cell_372,3,3,3,5,2,2,2,3,6,3,3,2
cell_373,NA,3,3,NA,2,NA,2,NA,6,NA,NA,2
cell_374,2,NA,3,5,2,2,2,3,6,3,NA,2
cell_375,0,3,3,5,2,2,2,3,6,3,3,2
cell_376,0,3,3,5,NA,2,2,3,6,3,3,NA
cell_377,10,20,NA,5,2,2,0,3,6,3,3,2
cell_378,10,2,3,5,2,2,NA,3,6,3,3,2
cell_379,10,0,NA,NA,2,2,0,3,6,3,NA,2
cell_380,10,5,3,5,2,2,2,3,6,3,NA,2
cell_381,10,2,3,5,2,2,2,3,6,3,3,2
cell_382,10,0,3,5,2,2,0,NA,6,3,3,2
cell_383,10,0,3,5,2,2,8,3,6,3,3,2
cell_384,10,0,3,5,2,2,2,3,NA,3,NA,2
cell_385,8,5,2,5,0,NA,0,NA,2,3,NA,2
cell_386,8,5,2,5,18,2,0,2,2,NA,4,2
cell_387,8,5,2,5,NA,2,3,5,2,3,4,2
cell_388,NA,5,2,5,0,2,3,5,NA,3,4,2
cell_389,8,5,2,5,NA,2,0,0,2,3,NA,NA
cell_390,8,5,2,5,0,14,0,0,2,3,4,2
cell_391,NA,5,2,5,0,0,0,3,2,3,4,NA
cell_392,8,5,2,5,NA,NA,0,3,2,NA,4,2
cell_393,NA,5,37,5,0,0,0,11,2,3,4,2
cell_394,8,5,37,5,0,5,0,11,2,3,4,2
cell_395,8,5,37,5,0,0,0,11,2,3,4,2
cell_396,8,5,37,5,0,0,2,11,2,3,4,2
cell_397,8,5,37,5,2,0,0,11,2,3,4,2
cell_398,8,5,37,5,2,0,0,11,2,3,4,2
cell_399,8,5,37,5,0,0,0,11,2,3,4,2
cell_400,8,5,NA,NA,0,0,10,11,NA,3,4,2
cell_401,8,5,0,5,2,2,2,0,2,3,4,NA
cell_402,8,5,0,5,2,2,2,NA,NA,NA,4,2
cell_403,8,5,2,NA,2,0,0,0,2,3,4,2
cell_404,8,5,NA,5,2,0,0,2,NA,3,4,2
cell_405,8,5,2,5,2,2,0,0,2,3,4,2
cell_406,8,5,2,5,2,2,0,0,2,NA,4,NA
cell_407,8,5,0,5,2,0,NA,0,2,3,4,2
cell_408,8,5,0,5,2,0,0,0,2,3,4,2
cell_409,8,5,2,5,0,3,15,16,2,3,NA,2
cell_410,8,NA,2,5,0,3,NA,NA,2,3,4,2
cell_411,8,5,2,NA,43,3,15,16,2,3,4,2
cell_412,8,5,2,5,43,3,15,16,2,3,4,2
cell_413,8,5,0,5,0,3,NA,5,2,3,4,2
cell_414,8,5,2,5,0,NA,2,5,2,3,4,2
cell_415,8,NA,0,5,2,3,2,5,2,3,4,2
cell_416,8,5,0,5,0,3,2,5,2,3,4,NA
cell_417,8,5,0,5,2,7,3,5,2,3,4,2
cell_418,8,5,0,5,2,7,3,NA,2,3,4,2
cell_419,8,5,2,5,NA,7,3,0,2,NA,NA,2
cell_420,8,5,2,5,0,7,NA,0,2,3,4,NA
cell_421,8,5,2,5,5,7,3,0,2,3,4,2
cell_422,8,5,2,NA,0,7,3,0,2,NA,4,2
