,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12
cell_62,11,2,2,5,15,5,16,0,2,2,5,2
cell_63,11,2,2,5,15,NA,16,0,2,2,NA,2
cell_64,11,2,2,NA,15,5,NA,0,2,2,5,2
cell_65,NA,0,5,5,15,5,3,13,NA,NA,5,2
cell_66,11,0,5,NA,15,NA,3,13,2,2,5,2
cell_67,11,0,NA,NA,15,5,NA,13,2,2,NA,2
cell_68,NA,NA,4,5,15,5,3,13,NA,2,NA,2
cell_69,NA,5,2,5,NA,5,3,13,NA,2,5,2
cell_70,NA,5,2,NA,15,5,3,13,2,2,5,2
cell_71,NA,5,0,5,15,NA,3,13,NA,NA,5,2
cell_72,NA,5,0,5,15,5,NA,NA,2,2,5,2
cell_73,11,2,NA,5,NA,5,0,13,2,2,5,2
cell_74,11,2,0,5,15,5,0,NA,2,2,5,NA
cell_75,11,2,0,5,15,5,0,13,2,2,5,2
cell_76,NA,2,0,5,15,NA,0,13,2,NA,NA,2
cell_77,11,2,2,5,NA,5,2,13,2,2,NA,2
cell_78,11,2,2,5,15,5,2,13,2,2,NA,2
cell_79,11,2,17,5,NA,5,0,13,NA,2,5,NA
cell_80,11,2,2,5,15,5,0,13,2,2,5,2
cell_81,11,4,2,5,15,NA,0,13,2,2,5,5
cell_82,11,NA,2,NA,NA,5,2,13,2,2,5,5
cell_83,11,4,0,5,15,5,2,13,2,2,5,2
cell_84,11,4,0,5,15,5,2,13,2,2,5,5
cell_85,NA,NA,0,5,15,5,0,NA,2,2,5,0
cell_86,11,4,NA,5,15,5,0,13,NA,2,NA,4
cell_87,NA,4,0,5,15,5,NA,NA,NA,2,5,0
cell_88,NA,4,2,5,15,5,67,13,2,NA,5,0
cell_89,11,4,2,5,15,5,0,13,2,2,5,NA
cell_90,11,4,0,5,15,5,NA,NA,2,2,5,NA
cell_91,11,4,2,5,15,5,5,13,2,2,NA,39
cell_92,11,4,NA,5,15,5,NA,13,2,NA,5,39
cell_93,11,NA,2,5,NA,5,0,13,2,2,5,0
cell_94,11,4,2,5,15,5,0,13,2,NA,NA,NA
cell_95,NA,4,0,5,15,5,0,13,2,NA,5,3
cell_96,11,4,NA,5,15,5,0,13,2,2,5,0
cell_97,NA,2,NA,5,NA,NA,5,0,2,2,5,74
cell_98,11,2,12,5,15,5,5,0,2,2,5,NA
cell_99,11,2,NA,5,NA,5,NA,0,2,2,5,74
cell_100,11,2,12,5,15,5,NA,0,2,NA,5,NA
cell_101,NA,2,12,5,15,5,5,2,2,2,5,11
cell_102,11,2,12,NA,15,5,5,2,2,2,5,11
cell_103,11,2,12,5,15,5,5,2,2,2,5,3
cell_104,11,2,NA,5,15,5,5,2,2,2,5,3
cell_105,11,5,NA,NA,15,5,5,6,NA,2,5,5
cell_106,NA,0,12,5,NA,5,5,6,NA,2,5,5
cell_107,11,3,12,5,15,5,5,0,2,2,5,5
cell_108,11,NA,12,NA,15,NA,5,0,NA,2,NA,5
cell_109,11,0,12,NA,15,NA,5,2,2,2,5,NA
cell_110,11,0,12,5,15,5,5,NA,2,2,5,0
cell_111,11,3,12,NA,15,5,5,NA,2,2,5,0
cell_112,11,5,NA,5,15,NA,NA,2,2,2,5,NA
cell_113,NA,0,NA,NA,15,5,3,0,2,NA,5,4
cell_114,NA,5,15,5,15,5,3,0,2,2,5,4
cell_115,NA,0,37,5,15,5,3,NA,NA,NA,5,NA
cell_116,11,0,37,5,15,5,3,0,NA,2,5,4
cell_117,11,NA,NA,NA,NA,NA,NA,NA,2,2,5,4
cell_118,11,NA,NA,NA,NA,NA,NA,NA,2,NA,5,4
cell_119,11,NA,NA,5,NA,5,3,5,2,2,5,4
cell_120,11,0,0,NA,NA,5,3,NA,2,NA,5,NA
cell_121,11,4,3,NA,15,5,NA,2,2,2,5,4
cell_122,11,4,3,5,15,5,3,2,2,2,5,4
cell_123,11,0,3,NA,NA,5,3,2,2,NA,5,4
cell_124,NA,0,3,5,NA,5,3,2,2,2,NA,4
cell_125,NA,NA,3,5,15,5,NA,2,2,NA,NA,4
cell_126,11,NA,3,NA,15,NA,NA,2,2,2,5,4
cell_127,NA,0,3,5,15,NA,NA,2,2,2,NA,4
cell_128,11,0,3,5,15,5,3,2,2,2,NA,4
cell_129,11,2,5,5,15,5,NA,NA,NA,5,5,2
cell_130,NA,2,5,NA,15,5,12,2,NA,NA,5,2
cell_131,11,2,NA,5,15,5,12,2,2,5,5,2
cell_132,11,2,5,5,15,5,12,2,2,5,5,2
cell_133,11,2,5,NA,15,5,NA,2,2,5,5,2
cell_134,11,22,NA,5,15,5,12,2,NA,5,NA,2
cell_135,11,0,5,5,15,NA,12,2,2,5,5,2
cell_136,11,0,5,5,15,5,12,2,2,5,5,2
cell_137,11,0,0,5,15,5,NA,2,2,5,5,2
cell_138,11,0,0,5,15,5,12,NA,2,5,5,2
cell_139,11,2,0,5,15,NA,12,2,2,5,5,2
cell_140,11,2,NA,5,15,NA,12,2,2,5,5,NA
cell_141,NA,0,2,NA,15,5,12,NA,2,5,5,2
cell_142,11,0,0,5,15,5,NA,2,2,NA,5,NA
cell_143,11,0,0,NA,15,5,NA,2,2,5,5,NA
cell_144,11,0,0,5,NA,5,12,NA,2,5,5,2
cell_145,11,2,NA,5,15,5,12,2,2,5,5,0
cell_146,11,2,NA,5,NA,5,NA,2,2,NA,5,0
cell_147,11,2,0,5,15,5,12,NA,2,5,NA,NA
cell_148,11,2,0,5,15,5,12,NA,2,5,5,NA
cell_149,11,0,0,5,15,5,NA,2,2,5,5,0
cell_150,11,0,2,5,15,5,12,2,2,NA,5,0
cell_151,11,0,0,NA,15,NA,NA,2,2,5,5,2
cell_152,11,0,0,5,15,5,12,2,NA,5,NA,2
cell_153,NA,2,5,5,NA,5,12,2,2,NA,5,2
cell_154,11,2,0,5,NA,NA,12,2,2,NA,5,2
cell_155,11,NA,11,5,15,5,12,2,2,NA,5,0
cell_156,NA,2,11,5,NA,5,12,2,NA,5,5,NA
cell_157,11,0,0,5,15,NA,12,NA,NA,5,5,7
cell_158,11,0,0,5,NA,5,12,2,2,NA,5,7
cell_159,NA,3,NA,5,15,NA,NA,2,NA,5,5,2
cell_160,11,3,0,5,15,5,12,NA,2,5,5,2
cell_161,NA,NA,5,NA,15,5,12,2,2,5,5,2
cell_162,11,0,5,5,15,NA,12,2,NA,5,5,NA
cell_163,NA,2,5,5,15,5,12,2,2,5,5,NA
cell_164,11,NA,NA,5,15,5,12,2,2,5,5,2
cell_165,11,0,5,5,15,5,NA,2,NA,5,5,10
cell_166,NA,3,5,NA,15,5,12,2,2,5,NA,NA
cell_167,11,15,5,5,15,NA,12,NA,2,5,5,10
cell_168,NA,0,5,5,15,5,12,2,2,5,5,10
cell_169,11,3,5,5,15,5,12,2,2,5,5,2
cell_170,11,3,5,5,15,5,12,2,2,NA,5,0
cell_171,NA,3,5,NA,NA,NA,12,2,NA,5,NA,2
cell_172,11,3,5,5,15,5,12,2,NA,5,5,0
cell_173,NA,NA,5,NA,15,5,NA,2,2,5,NA,0
cell_174,11,3,5,NA,NA,5,12,NA,NA,5,5,0
cell_175,11,3,NA,5,15,NA,12,2,2,5,5,0
cell_176,11,3,5,5,15,5,12,2,2,5,NA,0
cell_177,11,6,0,5,15,5,12,2,2,5,5,2
cell_178,11,6,0,5,15,5,12,2,2,5,NA,0
cell_179,11,NA,NA,5,NA,5,12,2,2,5,5,0
cell_180,NA,6,2,5,15,NA,NA,2,2,NA,5,0
cell_181,11,2,NA,5,NA,5,12,2,2,5,5,0
cell_182,NA,2,5,NA,15,5,12,2,2,5,5,0
cell_183,11,2,5,NA,15,5,12,NA,2,5,5,NA
cell_184,NA,2,NA,5,15,5,12,2,2,5,5,0
cell_185,11,15,0,5,15,5,12,2,2,5,NA,11
cell_186,11,NA,0,5,NA,5,12,2,NA,NA,5,11
cell_187,11,NA,0,NA,15,NA,12,2,2,5,5,11
cell_188,11,NA,0,5,15,NA,12,NA,NA,5,NA,11
cell_189,11,NA,3,5,15,5,12,2,2,5,5,11
cell_190,11,15,NA,5,NA,5,12,2,2,5,5,NA
cell_191,11,15,0,5,NA,NA,12,2,2,5,5,11
cell_192,11,15,0,5,15,5,12,2,2,5,5,11
cell_193,NA,0,42,5,NA,5,0,2,2,5,5,0
cell_194,11,0,42,5,15,5,2,2,2,5,5,0
cell_195,11,0,NA,5,15,5,0,2,2,NA,5,0
cell_196,11,0,42,5,15,5,0,2,NA,5,5,0
cell_197,11,2,42,NA,15,NA,0,NA,2,5,5,0
cell_198,11,2,42,5,NA,5,0,2,NA,5,NA,0
cell_199,11,2,42,5,15,5,0,2,NA,5,5,0
cell_200,11,2,42,5,15,5,0,2,2,5,NA,0
cell_201,11,4,42,5,15,NA,3,2,2,5,5,2
cell_202,NA,NA,42,5,15,5,3,NA,2,5,5,2
cell_203,11,4,42,5,NA,5,3,NA,2,5,5,0
cell_204,11,4,42,NA,15,5,NA,2,2,5,NA,0
cell_205,11,NA,42,5,15,5,3,2,2,NA,5,5
cell_206,11,4,42,5,15,NA,3,2,2,5,5,5
cell_207,11,NA,42,5,NA,5,3,2,2,5,5,5
cell_208,NA,4,NA,5,15,5,3,2,2,5,5,5
cell_209,11,24,0,5,15,NA,3,2,2,5,5,NA
cell_210,NA,24,0,5,NA,5,3,NA,2,5,5,NA
cell_211,11,24,NA,5,15,5,NA,2,2,5,5,NA
cell_212,11,24,0,5,15,5,0,2,2,5,NA,4
cell_213,11,NA,2,5,15,NA,0,2,2,5,5,4
cell_214,11,24,2,5,NA,5,0,2,2,5,5,NA
cell_215,11,24,2,NA,15,5,0,2,2,5,5,4
cell_216,11,24,NA,5,15,5,0,2,2,5,5,NA
cell_217,NA,NA,53,5,15,NA,2,2,2,5,5,0
cell_218,11,NA,53,5,NA,NA,2,2,2,5,NA,0
cell_219,11,24,53,5,15,5,2,2,2,5,5,0
cell_220,NA,24,NA,5,15,5,2,NA,2,5,5,0
cell_221,11,NA,NA,NA,15,5,NA,2,2,5,NA,3
cell_222,11,24,NA,NA,15,5,NA,2,2,5,5,0
cell_223,11,NA,2,5,15,NA,2,2,2,5,5,NA
cell_224,11,NA,0,5,15,5,2,2,NA,5,NA,0
cell_225,11,0,3,NA,15,5,NA,NA,2,NA,NA,8
cell_226,11,0,3,5,15,5,3,NA,2,5,NA,8
cell_227,11,2,3,5,15,5,3,2,NA,5,5,8
cell_228,11,2,3,5,15,5,3,2,NA,NA,5,8
cell_229,NA,4,3,5,15,5,3,2,NA,5,NA,8
cell_230,11,0,NA,5,15,5,3,2,2,5,5,8
cell_231,11,NA,3,5,15,NA,3,2,2,5,5,8
cell_232,11,0,3,5,15,5,3,2,NA,5,5,8
cell_233,NA,NA,3,5,15,5,3,2,2,NA,5,0
cell_234,11,4,3,5,15,NA,3,NA,2,5,5,0
cell_235,11,NA,3,5,15,5,3,2,2,5,NA,0
cell_236,11,NA,3,5,NA,5,3,2,2,5,5,2
cell_237,11,0,3,5,15,5,3,2,2,5,5,NA
cell_238,11,0,3,NA,15,5,3,2,2,5,5,0
cell_239,NA,0,3,5,15,5,3,2,NA,5,5,0
cell_240,11,NA,3,5,15,5,NA,2,NA,5,5,NA
cell_241,11,5,3,5,15,5,2,2,2,5,5,2
cell_242,NA,NA,3,5,15,NA,2,2,2,5,5,2
cell_243,NA,NA,NA,5,15,5,NA,NA,2,5,NA,2
cell_244,11,NA,3,5,15,5,2,NA,2,5,5,2
cell_245,11,NA,3,5,15,5,2,2,2,NA,5,NA
cell_246,11,2,NA,5,NA,5,NA,2,2,5,5,2
cell_247,11,0,3,NA,15,NA,2,2,2,5,5,2
cell_248,11,0,NA,5,15,5,NA,2,2,5,5,2
cell_249,11,8,3,5,15,5,0,2,2,5,NA,2
cell_250,11,8,NA,5,15,5,0,NA,2,5,5,NA
cell_251,NA,8,3,5,15,5,0,NA,2,5,5,2
cell_252,11,8,NA,5,15,5,0,2,NA,5,NA,2
cell_253,NA,NA,3,5,NA,5,0,2,2,5,5,NA
cell_254,11,8,3,NA,15,5,NA,2,2,5,5,2
cell_255,11,8,3,5,NA,5,NA,2,2,NA,5,2
cell_256,11,8,NA,NA,15,5,NA,2,2,NA,5,2
cell_257,11,2,2,0,2,2,5,NA,2,0,0,NA
cell_258,11,2,2,0,NA,2,5,2,2,0,0,2
cell_259,11,2,NA,NA,2,NA,5,2,2,5,NA,2
cell_260,11,2,NA,2,2,2,5,2,2,5,0,2
cell_261,NA,2,2,0,2,2,5,2,2,NA,0,2
cell_262,11,2,2,0,2,2,5,NA,2,2,5,2
cell_263,11,2,2,0,2,2,5,NA,2,NA,0,2
cell_264,11,NA,2,0,2,2,5,NA,2,5,0,NA
cell_265,11,2,NA,NA,2,2,5,2,2,2,3,2
cell_266,11,2,2,0,2,2,5,2,2,2,3,2
cell_267,NA,2,2,0,2,2,5,2,NA,2,3,2
cell_268,11,2,2,2,2,2,5,NA,2,NA,3,2
cell_269,11,2,2,5,2,2,5,2,2,2,2,2
cell_270,11,NA,2,5,2,2,5,2,2,2,2,2
cell_271,11,2,NA,0,2,NA,5,2,2,2,2,2
cell_272,NA,NA,2,0,2,2,NA,NA,2,2,NA,2
cell_273,11,2,2,0,4,NA,NA,2,2,NA,NA,NA
cell_274,NA,2,2,2,NA,2,5,0,2,NA,2,2
cell_275,NA,2,2,NA,NA,2,NA,NA,NA,2,2,2
cell_276,NA,2,2,NA,3,2,5,0,2,2,2,NA
cell_277,NA,2,NA,0,NA,NA,NA,4,2,2,NA,2
cell_278,NA,2,2,0,0,2,5,4,NA,2,2,2
cell_279,11,2,2,0,NA,2,NA,4,2,2,NA,2
cell_280,11,2,NA,0,0,2,5,4,2,NA,2,2
cell_281,11,NA,2,NA,3,NA,5,NA,2,2,2,2
cell_282,11,2,2,0,3,2,NA,0,2,NA,2,2
cell_283,11,NA,2,0,0,2,5,0,2,2,2,NA
cell_284,11,2,2,0,NA,2,5,NA,NA,2,2,2
cell_285,11,NA,2,0,0,2,5,0,2,2,2,2
cell_286,11,2,2,0,NA,NA,5,NA,2,2,NA,2
cell_287,11,2,NA,2,0,2,5,NA,2,2,2,2
cell_288,11,2,NA,NA,0,2,5,0,2,2,2,2
cell_289,11,NA,2,NA,2,NA,NA,3,2,5,NA,2
cell_290,11,2,2,5,2,NA,5,3,2,5,2,NA
cell_291,NA,2,NA,5,NA,2,NA,3,2,NA,2,2
cell_292,11,2,2,5,0,2,5,3,NA,NA,2,2
cell_293,NA,NA,2,5,2,2,5,3,2,5,0,2
cell_294,11,2,2,5,2,2,NA,3,2,5,NA,2
cell_295,11,NA,NA,5,3,2,5,3,2,5,0,2
cell_296,11,2,NA,5,NA,2,5,3,2,NA,0,NA
cell_297,11,2,NA,5,3,2,NA,NA,2,5,5,2
cell_298,NA,2,2,5,3,2,5,3,2,5,5,2
cell_299,11,2,2,5,3,2,5,3,2,5,4,NA
cell_300,NA,2,2,5,3,NA,5,3,2,5,4,2
cell_301,11,2,2,5,3,NA,5,3,2,5,0,2
cell_302,11,2,2,5,3,NA,5,3,2,5,0,2
cell_303,11,2,NA,5,3,2,NA,3,2,5,0,2
cell_304,11,2,2,NA,3,2,5,3,2,NA,0,NA
cell_305,11,2,2,NA,3,NA,5,3,2,0,2,2
cell_306,NA,2,2,14,3,NA,5,NA,2,2,NA,2
cell_307,11,2,NA,NA,NA,2,5,3,2,NA,0,2
cell_308,11,2,2,14,NA,2,5,3,2,7,NA,2
cell_309,11,2,2,NA,3,2,5,NA,2,0,5,2
cell_310,NA,2,2,14,3,2,5,NA,2,2,5,2
cell_311,11,2,2,NA,3,2,5,0,2,0,NA,2
cell_312,11,NA,2,14,3,2,NA,0,2,0,0,2
cell_313,11,2,2,2,3,2,NA,2,2,2,0,2
cell_314,NA,2,2,0,NA,2,5,2,2,2,5,2
cell_315,11,NA,2,NA,3,2,5,0,2,2,0,2
cell_316,11,NA,NA,0,3,2,NA,NA,2,NA,3,NA
cell_317,11,2,2,NA,3,NA,5,NA,2,0,4,2
cell_318,NA,2,2,NA,NA,2,5,0,2,0,4,2
cell_319,NA,2,NA,0,3,2,5,14,NA,0,2,2
cell_320,11,NA,2,0,3,2,5,14,2,NA,NA,2
cell_321,11,2,NA,3,2,2,2,4,NA,2,NA,20
cell_322,NA,2,2,NA,2,2,2,4,NA,2,2,20
cell_323,NA,2,2,3,2,2,2,4,2,NA,2,20
cell_324,11,NA,2,3,NA,2,2,4,2,0,2,20
cell_325,11,2,2,3,NA,NA,NA,NA,NA,NA,2,NA
cell_326,11,NA,2,3,NA,NA,NA,NA,NA,NA,2,NA
cell_327,11,2,2,3,NA,NA,NA,NA,NA,NA,NA,20
cell_328,NA,2,2,3,NA,NA,NA,NA,NA,NA,2,20
cell_329,11,NA,2,3,NA,2,2,4,2,5,2,20
cell_330,11,2,2,3,2,2,2,4,2,NA,2,NA
cell_331,11,NA,2,3,0,2,2,4,2,NA,NA,20
cell_332,NA,2,2,NA,0,2,2,4,2,5,2,20
cell_333,11,2,2,NA,0,NA,NA,NA,2,5,2,20
cell_334,11,2,2,NA,2,2,NA,4,2,5,2,20
cell_335,11,2,2,3,50,2,NA,4,2,5,2,20
cell_336,11,NA,NA,3,50,2,NA,4,2,5,2,NA
cell_337,NA,NA,NA,3,NA,2,0,4,2,0,2,2
cell_338,11,2,NA,3,2,2,2,4,2,0,2,2
cell_339,11,2,2,3,2,2,0,4,2,NA,2,NA
cell_340,11,NA,2,3,2,2,0,NA,2,0,2,2
cell_341,11,2,2,3,2,2,0,4,NA,0,NA,2
cell_342,11,2,2,3,2,2,0,4,2,0,2,2
cell_343,11,NA,NA,NA,2,NA,2,NA,2,NA,2,2
cell_344,11,2,2,NA,2,2,2,4,2,NA,NA,NA
cell_345,11,2,2,NA,12,NA,2,NA,2,2,2,0
cell_346,11,2,2,3,0,2,NA,4,2,2,2,NA
cell_347,11,2,2,3,NA,2,2,NA,2,2,2,0
cell_348,11,2,2,NA,0,2,2,4,2,2,NA,0
cell_349,NA,NA,NA,3,NA,2,2,4,NA,2,2,0
cell_350,11,2,NA,3,NA,NA,2,NA,2,2,2,0
cell_351,11,NA,2,3,8,2,NA,4,2,NA,NA,13
cell_352,11,2,2,NA,8,2,2,4,2,0,NA,0
cell_353,11,NA,2,2,3,2,3,2,2,3,2,3
cell_354,11,2,2,NA,3,2,NA,2,2,3,2,3
cell_355,11,NA,NA,2,3,2,5,NA,2,3,NA,2
cell_356,NA,2,NA,2,3,2,NA,2,2,3,NA,NA
cell_357,11,2,2,NA,NA,2,2,2,2,2,0,0
cell_358,11,2,2,NA,3,2,NA,2,2,NA,NA,NA
cell_359,11,2,2,2,3,2,0,2,2,2,0,0
cell_360,11,2,2,2,NA,2,2,2,2,NA,0,2
cell_361,11,NA,2,3,3,2,0,2,NA,NA,0,0
cell_362,11,NA,2,3,3,2,0,2,2,NA,NA,0
cell_363,11,NA,2,NA,3,NA,NA,2,NA,2,0,0
cell_364,11,2,2,NA,3,NA,0,2,2,NA,0,NA
cell_365,11,2,2,3,3,2,NA,2,2,0,0,NA
cell_366,11,2,2,3,NA,2,NA,2,2,0,NA,2
cell_367,11,2,NA,0,3,2,0,2,2,0,2,2
cell_368,11,2,2,0,3,2,NA,NA,NA,0,0,NA
cell_369,11,2,NA,NA,0,NA,3,2,2,0,NA,2
cell_370,11,NA,NA,2,0,2,NA,2,2,0,NA,NA
cell_371,NA,2,2,0,0,2,NA,2,NA,4,0,2
cell_372,11,NA,2,8,NA,NA,3,2,2,0,NA,2
cell_373,NA,2,NA,2,5,2,3,2,2,0,4,0
cell_374,11,2,2,2,5,2,3,2,2,0,4,0
cell_375,11,2,2,2,5,NA,3,2,NA,NA,2,26
cell_376,11,2,2,2,5,2,3,NA,2,NA,NA,26
cell_377,11,2,NA,NA,NA,2,0,2,NA,0,4,0
cell_378,11,2,2,4,12,2,0,2,2,0,4,NA
cell_379,11,2,2,4,0,2,0,2,2,0,NA,0
cell_380,11,2,2,4,2,2,0,2,2,NA,0,0
cell_381,11,2,2,5,5,NA,NA,2,2,NA,5,0
cell_382,NA,2,2,5,5,NA,2,2,2,NA,5,0
cell_383,11,NA,NA,5,NA,NA,NA,2,2,0,5,NA
cell_384,11,2,2,5,NA,NA,0,2,2,NA,5,0
cell_385,NA,2,2,NA,3,2,4,3,2,NA,2,5
cell_386,11,2,NA,5,NA,NA,0,3,2,0,NA,0
cell_387,11,2,NA,5,3,2,0,3,2,0,2,NA
cell_388,NA,2,NA,5,3,2,0,3,NA,0,2,2
cell_389,11,2,NA,5,NA,NA,9,3,2,2,2,NA
cell_390,NA,2,2,5,3,2,9,NA,2,NA,2,5
cell_391,11,2,NA,5,3,NA,9,3,NA,54,2,0
cell_392,NA,2,NA,5,3,2,9,3,2,54,2,3
cell_393,11,2,2,0,3,2,NA,3,2,0,2,0
cell_394,11,2,2,0,3,2,2,3,2,0,2,NA
cell_395,11,2,NA,0,3,2,2,3,2,0,2,NA
cell_396,11,NA,NA,0,3,2,2,3,NA,0,NA,0
cell_397,NA,NA,2,2,3,NA,2,NA,2,0,2,0
cell_398,11,2,2,NA,3,NA,2,3,2,NA,NA,0
cell_399,11,2,NA,0,3,2,2,3,2,0,NA,0
cell_400,11,NA,2,0,3,NA,NA,NA,2,3,2,0
cell_401,11,2,0,2,2,2,0,3,2,0,NA,NA
cell_402,11,2,0,2,2,2,0,3,NA,0,NA,2
cell_403,11,2,0,2,2,2,0,3,2,5,5,NA
cell_404,NA,2,0,2,NA,2,0,3,2,5,5,NA
cell_405,11,NA,0,2,2,2,NA,3,2,NA,5,2
cell_406,NA,NA,5,2,NA,2,4,NA,2,NA,5,NA
cell_407,11,2,0,2,NA,2,NA,3,NA,0,NA,2
cell_408,11,NA,NA,2,NA,NA,0,3,2,0,NA,NA
cell_409,11,2,0,NA,2,2,0,3,NA,0,0,NA
cell_410,11,2,NA,2,NA,2,0,3,2,0,NA,2
cell_411,NA,2,3,2,2,2,2,3,2,25,2,0
cell_412,11,2,3,2,2,2,0,3,2,25,2,0
cell_413,NA,2,2,2,2,2,NA,3,2,3,8,0
cell_414,11,2,NA,2,2,NA,0,3,2,NA,0,NA
cell_415,11,2,2,2,2,2,0,3,2,3,3,NA
cell_416,NA,NA,0,2,2,2,NA,3,NA,3,4,0
cell_417,11,2,2,0,2,2,2,NA,2,2,2,0
cell_418,11,NA,2,0,NA,NA,NA,0,2,NA,2,0
cell_419,11,2,NA,0,NA,NA,NA,8,NA,2,2,0
cell_420,NA,2,2,0,2,2,2,8,2,2,2,0
cell_421,11,2,12,0,NA,2,2,0,2,2,2,0
cell_422,NA,2,12,NA,2,2,2,0,2,2,2,0
cell_423,NA,NA,0,2,2,2,NA,0,NA,NA,2,NA
cell_424,11,2,0,NA,2,2,2,0,2,2,2,0
cell_425,11,2,0,0,2,2,2,3,2,2,NA,3
cell_426,11,2,NA,0,2,2,2,NA,NA,NA,2,NA
cell_427,NA,2,0,5,NA,2,2,3,2,2,2,0
cell_428,11,2,0,0,2,NA,2,3,2,2,2,3
cell_429,11,2,5,0,2,2,2,4,2,2,2,0
cell_430,11,2,5,0,2,NA,2,0,2,NA,2,0
cell_431,11,2,0,NA,2,2,NA,0,NA,2,2,0
cell_432,11,2,0,0,2,2,2,11,2,NA,NA,0
cell_433,11,2,2,NA,NA,NA,NA,NA,2,2,2,NA
cell_434,11,2,2,NA,NA,NA,NA,NA,NA,2,2,0
cell_435,11,2,5,NA,NA,NA,NA,NA,2,2,2,NA
cell_436,11,2,5,NA,NA,NA,NA,NA,2,2,2,2
cell_437,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,5
cell_438,11,2,2,NA,NA,NA,NA,NA,2,NA,2,5
cell_439,NA,2,0,NA,NA,NA,NA,NA,2,2,2,0
cell_440,11,2,NA,NA,NA,NA,NA,NA,2,2,2,21
