,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12
cell_229,0,4,NA,2,4,3,NA,9,5,NA,NA,4
cell_230,0,4,NA,2,NA,3,3,9,5,2,NA,NA
cell_231,0,4,NA,2,4,NA,NA,9,5,0,NA,NA
cell_232,0,NA,NA,NA,NA,3,NA,9,NA,3,0,4
cell_233,NA,4,0,2,4,3,3,9,NA,0,0,4
cell_234,0,4,0,2,4,3,3,9,5,0,0,4
cell_235,NA,4,NA,2,NA,3,3,9,5,0,0,4
cell_236,NA,4,NA,2,4,3,NA,9,5,NA,0,4
cell_237,2,4,2,2,4,NA,3,9,NA,NA,NA,4
cell_238,2,4,2,NA,4,3,3,9,5,0,0,4
cell_239,2,4,0,NA,4,3,3,9,5,0,0,4
cell_240,2,NA,NA,2,4,3,3,9,NA,0,0,NA
cell_241,0,NA,0,2,NA,NA,15,9,NA,NA,3,NA
cell_242,0,NA,0,2,4,3,15,NA,5,8,3,2
cell_243,0,4,NA,2,NA,NA,NA,9,NA,8,3,NA
cell_244,0,NA,0,NA,4,3,15,NA,5,NA,3,2
cell_245,0,4,NA,2,NA,NA,15,9,5,8,NA,2
cell_246,NA,4,NA,2,4,NA,15,9,5,8,3,2
cell_247,0,NA,0,2,4,NA,NA,NA,5,NA,3,2
cell_248,NA,NA,0,NA,4,3,15,NA,5,8,NA,NA
cell_249,NA,NA,0,2,4,NA,0,9,5,8,3,2
cell_250,0,NA,0,2,4,3,0,NA,NA,8,NA,2
cell_251,NA,NA,0,2,4,3,0,9,5,8,3,NA
cell_252,2,NA,0,2,4,3,0,NA,5,NA,3,2
cell_253,NA,4,0,2,4,3,0,9,NA,NA,3,NA
cell_254,0,4,0,NA,NA,3,0,NA,5,NA,3,NA
cell_255,NA,NA,0,2,4,NA,0,9,5,8,3,NA
cell_256,2,4,NA,2,NA,3,NA,9,5,NA,NA,2
cell_257,NA,NA,2,0,4,0,2,0,2,3,2,8
cell_258,2,5,NA,0,NA,NA,2,NA,NA,3,NA,NA
cell_259,2,5,2,NA,4,0,2,0,2,3,0,NA
cell_260,2,NA,NA,NA,NA,0,2,NA,2,3,0,8
cell_261,2,5,NA,NA,4,NA,2,3,2,NA,0,NA
cell_262,2,5,2,0,4,0,2,0,2,0,0,8
cell_263,2,5,2,0,4,0,2,0,2,NA,NA,8
cell_264,2,NA,2,NA,NA,NA,2,0,NA,0,0,8
cell_265,2,NA,NA,0,4,0,2,0,2,0,0,8
cell_266,NA,0,2,0,4,0,2,0,NA,0,NA,8
cell_267,2,NA,2,NA,4,0,2,5,2,NA,4,8
cell_268,2,NA,2,NA,4,NA,2,NA,2,NA,0,8
cell_269,2,0,2,0,4,0,2,0,2,0,NA,8
cell_270,2,NA,NA,NA,4,NA,NA,0,2,0,0,8
cell_271,2,0,2,NA,4,0,2,51,2,0,0,NA
cell_272,NA,0,2,NA,NA,0,NA,0,2,NA,0,8
cell_273,2,12,2,0,4,0,NA,0,2,0,0,NA
cell_274,NA,12,2,0,NA,2,NA,0,NA,0,0,8
cell_275,2,12,2,0,4,0,NA,0,2,0,0,8
cell_276,2,NA,2,NA,NA,0,2,0,2,0,0,8
cell_277,2,12,NA,0,4,0,2,0,2,NA,0,8
cell_278,2,12,2,NA,NA,0,NA,NA,2,0,0,8
cell_279,NA,12,2,0,NA,8,NA,0,2,0,NA,8
cell_280,2,NA,2,0,4,8,2,0,2,NA,0,8
cell_281,2,8,2,0,NA,0,2,0,NA,NA,5,8
cell_282,2,8,2,NA,4,NA,NA,0,2,NA,5,NA
cell_283,NA,8,2,0,4,0,2,0,2,NA,NA,8
cell_284,2,8,NA,0,4,NA,2,0,2,NA,0,8
cell_285,2,8,2,3,4,8,2,0,2,0,NA,NA
cell_286,2,8,2,NA,4,NA,2,0,2,0,NA,NA
cell_287,2,8,2,3,NA,8,2,NA,2,0,5,NA
cell_288,2,NA,2,3,4,8,NA,NA,2,0,NA,8
cell_289,2,0,2,0,4,0,2,8,2,0,NA,NA
cell_290,NA,NA,2,NA,NA,NA,2,8,2,NA,0,0
cell_291,2,0,NA,0,4,2,NA,8,NA,0,51,0
cell_292,2,5,NA,0,NA,NA,2,8,NA,0,51,0
cell_293,2,NA,NA,2,NA,0,2,8,NA,NA,NA,2
cell_294,NA,NA,2,2,4,0,2,8,2,0,NA,2
cell_295,2,NA,2,4,4,0,2,8,2,2,5,2
cell_296,2,0,NA,NA,4,0,2,NA,2,0,5,NA
cell_297,2,0,2,NA,NA,NA,NA,8,2,NA,0,NA
cell_298,NA,0,NA,0,4,5,2,NA,2,NA,0,2
cell_299,2,2,NA,2,4,0,NA,NA,NA,0,NA,0
cell_300,2,2,2,2,4,0,2,8,2,0,0,0
cell_301,NA,0,NA,NA,4,0,NA,8,2,0,0,0
cell_302,NA,0,2,0,4,NA,2,8,2,0,0,0
cell_303,2,NA,2,NA,4,0,2,8,2,0,NA,5
cell_304,NA,NA,NA,0,4,0,NA,NA,2,0,0,5
cell_305,2,0,2,2,4,0,2,2,2,0,NA,0
cell_306,2,2,2,2,4,NA,2,NA,NA,0,0,2
cell_307,2,2,2,2,4,0,2,2,2,NA,0,0
cell_308,2,0,2,2,4,NA,2,2,NA,NA,NA,NA
cell_309,NA,NA,NA,2,4,NA,2,NA,2,0,2,0
cell_310,NA,NA,2,2,4,0,2,NA,2,0,2,0
cell_311,2,3,2,2,4,NA,2,0,2,NA,2,NA
cell_312,2,NA,2,2,4,0,2,0,NA,NA,NA,0
cell_313,2,NA,2,NA,NA,NA,2,NA,NA,4,0,0
cell_314,NA,2,2,2,NA,2,2,29,NA,4,0,NA
cell_315,NA,2,2,2,4,2,2,0,NA,4,0,2
cell_316,NA,NA,NA,2,4,2,2,0,2,4,0,2
cell_317,NA,NA,2,2,NA,2,NA,NA,NA,5,0,0
cell_318,2,2,NA,NA,4,2,NA,2,2,NA,0,NA
cell_319,2,2,NA,2,NA,2,2,2,2,2,NA,NA
cell_320,2,2,NA,2,4,2,NA,2,NA,NA,0,NA
cell_321,NA,NA,2,0,NA,0,2,5,2,NA,5,2
cell_322,NA,9,2,0,NA,0,2,0,2,8,NA,2
cell_323,2,NA,2,0,4,NA,2,NA,2,0,NA,2
cell_324,2,9,2,8,4,73,2,NA,2,3,NA,2
cell_325,2,9,NA,NA,4,0,2,5,2,NA,NA,NA
cell_326,2,9,2,NA,NA,0,2,7,2,NA,NA,2
cell_327,2,NA,2,2,4,NA,2,0,2,5,0,NA
cell_328,2,9,2,NA,NA,0,NA,NA,2,5,0,2
cell_329,NA,NA,NA,3,NA,2,2,0,NA,0,2,0
cell_330,2,9,2,NA,NA,2,2,0,2,0,2,0
cell_331,NA,NA,2,NA,4,2,2,NA,2,0,NA,0
cell_332,NA,9,NA,0,4,NA,2,NA,2,0,NA,0
cell_333,NA,9,2,4,NA,NA,2,0,NA,NA,0,0
cell_334,2,9,2,4,4,0,NA,0,2,0,4,NA
cell_335,NA,9,NA,0,NA,0,2,0,2,NA,12,0
cell_336,NA,9,2,0,4,0,2,NA,2,NA,NA,0
cell_337,2,9,2,0,NA,NA,2,0,NA,NA,0,2
cell_338,NA,9,2,0,4,NA,2,0,2,0,0,2
cell_339,2,9,2,0,4,0,NA,NA,2,0,0,2
cell_340,2,NA,NA,0,4,0,2,NA,2,8,0,2
cell_341,2,NA,2,0,4,0,2,3,2,0,0,2
cell_342,2,NA,2,0,NA,0,2,3,2,0,0,2
cell_343,NA,NA,2,0,NA,NA,2,3,NA,2,8,2
cell_344,NA,9,2,NA,4,NA,2,3,2,0,NA,2
cell_345,2,9,2,0,NA,0,2,0,2,2,2,NA
cell_346,2,NA,2,0,NA,0,2,NA,2,2,2,2
cell_347,2,9,2,0,NA,0,2,0,NA,2,0,2
cell_348,2,9,NA,NA,NA,0,NA,NA,2,NA,0,2
cell_349,NA,9,2,NA,NA,0,2,NA,2,NA,NA,NA
cell_350,NA,NA,2,0,NA,NA,NA,0,2,NA,0,NA
cell_351,2,9,2,0,4,NA,2,3,2,2,0,NA
cell_352,2,NA,NA,NA,4,0,2,3,NA,2,NA,2
cell_353,2,NA,2,2,NA,NA,2,NA,NA,0,NA,3
cell_354,NA,2,2,4,4,0,2,NA,2,0,NA,3
cell_355,2,2,2,2,4,3,2,19,2,0,NA,NA
cell_356,2,2,NA,NA,4,NA,2,NA,2,NA,NA,3
cell_357,2,2,NA,0,4,0,2,NA,2,4,0,3
cell_358,2,2,2,NA,NA,0,2,0,2,0,5,3
cell_359,2,NA,2,0,4,NA,2,0,2,NA,0,NA
cell_360,2,2,2,0,4,0,2,0,NA,0,0,NA
cell_361,2,2,2,NA,4,NA,NA,NA,2,2,2,0
cell_362,2,2,2,NA,4,0,2,0,2,2,2,NA
cell_363,2,NA,2,11,NA,NA,2,0,2,NA,NA,0
cell_364,NA,NA,2,NA,NA,0,2,0,2,NA,2,0
cell_365,NA,2,2,NA,4,27,2,2,2,NA,5,NA
cell_366,NA,2,2,0,4,NA,2,NA,2,2,NA,0
cell_367,2,2,NA,NA,NA,0,2,NA,NA,2,5,2
cell_368,2,NA,2,0,4,NA,NA,2,NA,2,NA,0
cell_369,2,NA,NA,0,NA,2,2,5,2,NA,NA,0
cell_370,2,NA,NA,NA,4,NA,2,NA,NA,0,0,0
cell_371,2,NA,NA,NA,NA,2,NA,NA,NA,0,2,0
cell_372,2,5,2,0,4,2,2,NA,2,0,NA,NA
cell_373,2,5,NA,0,NA,2,2,0,2,NA,NA,0
cell_374,2,5,2,0,4,NA,2,0,2,0,NA,NA
cell_375,2,5,2,0,4,NA,NA,NA,NA,0,0,3
cell_376,2,NA,2,0,4,2,NA,NA,2,0,0,0
cell_377,NA,0,NA,3,4,2,2,NA,2,0,NA,NA
cell_378,2,0,NA,3,4,2,2,9,2,NA,0,2
cell_379,2,0,NA,0,4,NA,2,0,2,0,0,2
cell_380,2,0,2,NA,4,NA,NA,NA,2,0,0,2
cell_381,2,NA,2,NA,4,2,2,0,2,0,3,2
cell_382,2,NA,2,NA,4,2,2,0,2,0,3,2
cell_383,2,NA,2,0,4,2,2,NA,2,NA,0,2
cell_384,NA,15,NA,0,NA,2,NA,NA,2,NA,NA,2
cell_385,2,NA,NA,NA,4,NA,0,12,NA,0,2,26
cell_386,2,2,5,2,4,2,0,12,2,NA,NA,26
cell_387,2,2,0,NA,4,2,NA,12,2,0,2,NA
cell_388,2,NA,0,2,4,NA,NA,12,NA,2,2,26
cell_389,2,2,59,2,4,NA,NA,12,2,NA,NA,NA
cell_390,2,2,59,2,NA,NA,9,12,NA,NA,2,0
cell_391,NA,2,0,2,4,2,NA,NA,NA,0,NA,NA
cell_392,2,2,0,NA,4,2,9,NA,NA,0,2,NA
cell_393,2,NA,2,2,4,0,2,0,2,2,2,5
cell_394,2,2,2,2,4,0,0,NA,2,2,NA,NA
cell_395,2,2,2,2,NA,5,0,NA,NA,2,2,5
cell_396,2,2,2,2,4,0,0,0,2,2,NA,NA
cell_397,2,2,2,2,NA,NA,NA,2,2,NA,2,5
cell_398,2,2,2,2,4,0,2,0,NA,4,NA,NA
cell_399,2,2,2,NA,NA,NA,2,NA,2,0,NA,NA
cell_400,2,2,NA,2,NA,NA,2,0,2,0,2,NA
cell_401,2,3,4,NA,NA,2,2,0,NA,2,2,0
cell_402,2,3,4,NA,NA,NA,2,0,2,NA,NA,0
cell_403,NA,0,NA,2,4,2,NA,0,NA,0,2,NA
cell_404,2,0,NA,2,NA,2,2,0,NA,0,2,0
cell_405,NA,0,2,NA,4,NA,2,0,2,0,NA,0
cell_406,NA,26,2,2,4,2,2,0,2,0,NA,NA
cell_407,NA,0,0,2,4,2,2,3,2,0,2,0
cell_408,2,2,NA,2,NA,2,2,3,2,0,2,0
cell_409,2,2,NA,NA,4,NA,5,NA,NA,NA,2,0
cell_410,2,0,5,NA,NA,0,5,NA,NA,NA,2,0
cell_411,2,0,0,2,4,NA,NA,NA,NA,NA,2,0
cell_412,NA,0,NA,2,4,0,5,NA,NA,NA,2,0
cell_413,2,NA,NA,NA,4,0,NA,NA,NA,NA,2,0
cell_414,2,0,NA,NA,4,2,0,NA,NA,NA,2,0
cell_415,NA,2,NA,2,4,0,2,NA,NA,NA,2,0
cell_416,2,0,4,2,4,0,2,NA,NA,NA,NA,0
cell_417,2,0,0,NA,4,NA,27,0,2,8,2,NA
cell_418,NA,2,NA,NA,4,0,0,0,2,8,2,2
cell_419,2,0,0,2,NA,0,0,NA,2,NA,NA,NA
cell_420,2,0,NA,NA,NA,0,0,0,NA,5,2,NA
cell_421,2,NA,8,2,NA,NA,0,NA,2,0,2,NA
cell_422,2,0,NA,2,4,2,NA,NA,2,0,NA,2
cell_423,2,47,NA,NA,NA,NA,5,2,2,0,NA,2
cell_424,2,47,NA,2,4,NA,0,2,2,2,2,NA
cell_425,2,3,4,2,4,0,0,NA,2,6,2,0
