,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16
cell_336,2,0,NA,2,NA,2,0,2,2,5,NA,NA,NA,NA,NA,NA
cell_337,NA,NA,5,2,NA,2,3,2,NA,5,NA,NA,3,2,0,0
cell_338,2,0,5,2,NA,2,NA,2,2,5,NA,NA,3,NA,0,0
cell_339,2,0,5,2,2,2,3,2,2,5,NA,NA,3,NA,5,NA
cell_340,2,0,5,2,2,2,3,2,2,5,NA,NA,3,2,0,0
cell_341,2,16,5,2,2,2,3,2,2,5,NA,NA,3,2,2,0
cell_342,2,16,5,2,2,2,3,2,2,NA,NA,NA,3,2,2,0
cell_343,NA,0,5,2,NA,2,3,2,NA,5,NA,NA,3,2,NA,2
cell_344,2,0,5,NA,2,2,NA,NA,2,5,NA,NA,NA,2,NA,NA
cell_345,2,NA,NA,2,2,2,3,2,2,5,NA,NA,3,2,2,2
cell_346,NA,NA,5,2,2,NA,NA,2,2,5,NA,NA,NA,NA,2,3
cell_347,2,92,5,2,2,2,3,2,2,5,NA,NA,3,2,0,8
cell_348,2,92,5,2,2,2,3,NA,2,5,NA,NA,3,NA,0,0
cell_349,NA,0,NA,2,2,2,3,NA,2,5,NA,NA,3,2,NA,NA
cell_350,2,NA,5,2,2,2,3,NA,2,5,NA,NA,3,NA,0,0
cell_351,2,5,5,NA,2,2,3,NA,2,5,NA,NA,3,2,2,0
cell_352,2,NA,5,2,2,NA,3,2,NA,NA,NA,NA,NA,2,NA,2
cell_353,2,12,5,2,0,2,0,2,2,5,0,5,3,2,2,2
cell_354,NA,NA,5,2,0,2,0,2,NA,5,0,5,3,2,2,2
cell_355,2,12,5,2,0,2,2,2,2,5,0,5,3,2,NA,0
cell_356,2,12,5,2,0,2,0,2,2,5,0,5,NA,NA,NA,NA
cell_357,2,12,5,NA,0,NA,2,2,2,5,0,5,3,2,2,0
cell_358,2,12,5,2,0,NA,2,2,NA,5,0,5,3,2,2,0
cell_359,2,12,5,2,5,2,0,NA,2,5,NA,5,3,2,2,0
cell_360,2,NA,5,2,0,2,NA,2,2,5,3,5,3,NA,2,0
cell_361,2,12,5,2,0,2,0,2,2,5,0,0,3,2,2,5
cell_362,2,12,5,2,2,2,NA,2,2,5,NA,0,3,NA,2,5
cell_363,2,12,NA,2,0,2,0,2,2,5,2,0,3,2,2,5
cell_364,2,12,5,2,0,2,0,2,NA,NA,2,0,3,2,2,5
cell_365,2,NA,5,2,0,NA,5,2,2,5,NA,NA,NA,NA,2,NA
cell_366,2,NA,NA,2,NA,2,5,2,2,NA,4,3,3,2,2,5
cell_367,2,12,5,2,0,2,5,2,2,5,4,0,3,2,2,5
cell_368,2,12,5,2,NA,2,NA,2,2,5,NA,0,3,2,2,5
cell_369,NA,12,5,2,2,2,NA,2,2,5,3,2,NA,2,0,0
cell_370,NA,12,5,2,0,2,0,2,2,5,NA,2,3,NA,0,0
cell_371,2,12,5,2,0,2,NA,2,2,NA,3,2,3,2,0,0
cell_372,2,12,5,2,0,2,0,2,2,5,NA,NA,3,2,NA,0
cell_373,2,NA,5,2,3,2,0,2,2,5,NA,2,3,2,0,0
cell_374,2,12,NA,2,3,2,0,2,2,5,0,2,3,2,NA,NA
cell_375,2,NA,NA,2,NA,NA,0,2,2,5,NA,NA,3,NA,0,0
cell_376,2,12,5,2,NA,NA,0,NA,2,5,NA,NA,3,2,0,NA
cell_377,2,12,NA,2,NA,2,NA,2,2,5,0,0,3,2,0,NA
cell_378,2,12,5,2,0,2,2,2,NA,5,2,0,3,2,0,NA
cell_379,2,12,5,2,0,2,NA,2,2,5,0,NA,3,2,NA,3
cell_380,2,12,5,2,0,2,0,2,2,5,2,0,3,2,0,3
cell_381,2,12,5,2,2,2,0,2,2,5,2,0,3,NA,NA,3
cell_382,2,12,5,2,NA,2,0,NA,2,5,2,0,3,2,0,NA
cell_383,2,12,5,2,2,NA,0,2,2,5,NA,0,3,2,2,3
cell_384,NA,NA,NA,2,2,NA,0,2,2,5,5,0,NA,2,2,3
cell_385,2,2,5,2,0,2,4,2,2,NA,NA,5,2,2,2,0
cell_386,NA,NA,NA,NA,NA,NA,4,NA,2,5,NA,5,2,2,2,NA
cell_387,2,2,5,2,2,2,4,2,2,NA,5,5,0,NA,2,3
cell_388,2,2,NA,NA,2,2,4,2,2,5,5,5,0,2,NA,NA
cell_389,2,2,5,2,8,NA,4,2,2,5,5,5,0,2,NA,2
cell_390,2,NA,5,2,8,2,4,2,2,NA,5,5,0,NA,NA,2
cell_391,2,2,5,2,NA,2,4,2,2,5,5,5,0,2,2,0
cell_392,2,2,5,2,2,2,4,NA,2,5,5,5,2,2,2,0
cell_393,2,2,5,2,2,2,NA,2,2,5,5,2,NA,2,2,NA
cell_394,2,NA,5,2,NA,2,4,2,2,5,NA,2,NA,2,NA,0
cell_395,2,2,5,2,0,2,4,2,2,5,5,2,0,2,NA,0
cell_396,2,2,5,2,5,2,4,2,2,5,5,2,0,NA,2,0
cell_397,2,NA,NA,2,2,2,4,2,NA,5,5,2,NA,2,2,NA
cell_398,2,2,5,2,2,2,4,NA,NA,NA,5,2,NA,2,2,0
cell_399,NA,2,5,2,NA,NA,4,NA,NA,5,5,2,2,2,2,3
cell_400,2,2,NA,2,0,2,NA,2,NA,5,5,2,2,2,2,3
cell_401,2,NA,5,2,3,NA,NA,2,2,5,5,5,2,2,2,5
cell_402,2,2,5,2,NA,2,NA,2,2,5,5,5,2,2,NA,5
cell_403,NA,2,5,2,3,2,4,NA,2,5,5,5,0,2,NA,NA
cell_404,2,2,5,2,3,2,NA,2,2,5,NA,5,NA,2,2,5
cell_405,NA,2,5,2,3,NA,4,2,NA,5,5,5,0,2,NA,0
cell_406,2,2,5,2,3,2,4,2,2,5,NA,5,0,2,NA,0
cell_407,NA,2,5,2,3,NA,4,2,2,5,5,5,NA,2,NA,NA
cell_408,2,2,5,2,3,2,NA,2,2,5,5,NA,0,2,2,NA
cell_409,2,2,5,2,3,NA,4,2,2,5,5,5,84,2,2,0
cell_410,2,2,5,NA,3,2,NA,2,2,5,5,5,84,2,2,0
cell_411,NA,NA,5,NA,3,2,4,2,2,5,5,5,84,2,2,16
cell_412,NA,2,5,2,3,2,4,2,2,5,5,5,NA,2,2,16
cell_413,2,2,5,2,3,2,NA,2,2,5,5,5,NA,NA,2,NA
cell_414,2,2,5,2,3,2,4,2,NA,5,5,5,84,2,2,2
cell_415,2,NA,5,2,3,2,NA,2,2,5,5,5,84,NA,2,NA
cell_416,2,NA,NA,2,3,2,4,2,NA,5,5,NA,84,NA,2,NA
cell_417,2,NA,NA,2,2,2,5,2,2,5,NA,NA,2,2,2,13
cell_418,2,2,5,NA,2,2,5,NA,2,5,5,5,2,NA,2,13
cell_419,2,2,5,NA,NA,2,5,2,2,5,5,5,2,2,2,13
cell_420,2,2,NA,NA,NA,2,5,2,2,5,5,5,NA,NA,NA,13
cell_421,NA,2,5,2,NA,NA,0,2,2,5,NA,5,2,2,NA,NA
cell_422,2,2,5,2,2,2,0,2,2,NA,5,5,2,NA,2,13
cell_423,2,2,5,2,2,2,0,2,2,NA,5,NA,NA,NA,NA,13
cell_424,2,2,5,2,2,2,NA,2,NA,NA,5,5,2,2,2,NA
cell_425,2,2,NA,2,2,2,0,2,2,5,5,5,2,2,NA,NA
cell_426,2,2,5,NA,2,2,NA,2,NA,NA,5,5,2,2,2,13
cell_427,NA,2,NA,2,NA,2,2,2,2,NA,5,5,2,NA,2,NA
cell_428,2,2,5,2,2,2,2,2,2,5,NA,5,2,2,2,NA
cell_429,2,2,5,2,2,2,0,2,2,5,5,5,2,NA,NA,13
cell_430,2,2,5,2,2,2,2,2,2,5,5,5,NA,2,2,13
cell_431,2,2,5,2,2,2,0,2,2,5,NA,5,NA,2,2,NA
cell_432,2,NA,5,2,NA,2,NA,2,2,5,5,NA,2,2,2,NA
cell_433,2,2,NA,NA,2,2,3,2,2,5,5,0,NA,2,2,0
cell_434,2,2,5,2,NA,2,3,2,2,5,5,NA,5,2,NA,NA
cell_435,2,2,5,2,2,2,3,2,2,5,5,0,2,NA,2,2
cell_436,NA,2,5,NA,NA,2,3,2,2,5,5,4,0,2,2,0
cell_437,2,2,5,2,2,2,3,2,2,5,5,4,NA,2,NA,4
cell_438,2,2,5,2,2,2,3,2,2,5,5,NA,4,2,2,4
cell_439,2,2,NA,2,NA,2,3,2,2,5,5,4,4,2,2,NA
cell_440,2,NA,NA,2,2,2,NA,NA,2,5,5,4,4,2,2,4
cell_441,2,NA,5,2,2,2,NA,2,2,5,NA,4,0,2,2,0
cell_442,NA,2,NA,2,NA,2,5,2,NA,NA,5,0,0,2,2,0
cell_443,2,2,5,2,NA,2,5,2,NA,5,5,2,8,2,2,NA
cell_444,2,2,5,2,2,2,5,2,NA,5,5,2,2,2,NA,0
cell_445,2,2,5,2,2,2,5,2,2,NA,5,NA,2,2,2,0
cell_446,2,2,5,2,2,NA,NA,2,2,5,5,2,0,2,2,2
cell_447,2,2,5,2,NA,2,5,2,NA,NA,5,2,0,2,2,NA
cell_448,2,NA,5,2,NA,NA,5,NA,2,5,NA,2,2,2,2,0
cell_449,NA,NA,5,2,0,2,NA,2,NA,5,5,2,5,0,12,0
cell_450,2,2,5,2,0,2,2,2,2,5,5,2,NA,NA,12,0
cell_451,2,2,5,2,NA,2,2,NA,2,5,NA,2,5,NA,0,2
cell_452,NA,2,5,2,0,2,2,2,NA,NA,5,2,NA,NA,0,0
cell_453,2,0,5,2,3,2,2,2,2,5,5,2,5,NA,2,NA
cell_454,NA,NA,5,2,3,2,2,2,2,NA,5,2,NA,NA,2,2
cell_455,2,0,NA,2,0,2,2,2,2,NA,5,2,5,2,NA,0
cell_456,2,0,5,NA,0,2,NA,NA,2,5,NA,2,5,NA,2,4
cell_457,2,2,5,2,0,2,0,2,2,5,NA,2,5,2,0,3
cell_458,NA,2,NA,NA,0,2,5,2,2,NA,NA,NA,5,2,0,3
cell_459,2,0,5,2,0,2,0,2,2,5,5,2,5,NA,3,0
cell_460,2,5,5,2,0,2,0,2,2,5,5,NA,5,2,0,0
cell_461,2,7,5,2,8,2,48,2,2,5,5,2,5,2,NA,3
cell_462,2,7,5,2,8,2,48,NA,2,5,5,NA,5,NA,0,3
cell_463,NA,7,NA,2,NA,NA,48,2,2,5,5,2,5,2,2,NA
cell_464,2,7,5,2,8,2,48,NA,NA,5,5,2,5,NA,0,0
cell_465,2,NA,5,2,2,2,NA,NA,2,5,5,2,5,0,2,4
cell_466,2,2,5,2,2,NA,2,2,NA,5,5,NA,5,0,2,4
cell_467,NA,6,NA,2,2,NA,2,2,2,5,5,NA,5,NA,NA,NA
cell_468,2,6,5,NA,2,2,2,2,2,5,5,2,5,3,2,4
cell_469,2,0,5,2,2,2,2,2,NA,5,NA,NA,5,0,2,4
cell_470,2,0,5,2,2,2,2,2,NA,5,5,2,5,0,2,4
cell_471,2,0,5,2,2,NA,2,2,2,5,5,2,5,2,2,NA
cell_472,NA,NA,5,2,2,NA,2,2,2,5,NA,2,5,0,2,4
cell_473,2,5,NA,2,2,2,2,NA,2,NA,5,2,NA,2,NA,0
cell_474,2,5,5,2,2,2,NA,2,2,5,5,2,5,2,NA,5
cell_475,NA,NA,5,NA,2,2,2,NA,2,5,5,2,5,NA,NA,0
cell_476,2,5,5,2,2,2,2,2,2,5,5,2,5,2,0,0
cell_477,2,5,5,2,2,2,2,2,2,5,5,NA,5,0,0,0
cell_478,2,5,5,2,2,2,2,2,2,5,5,2,5,0,NA,0
cell_479,2,5,5,2,2,2,2,2,2,5,5,NA,5,0,0,NA
cell_480,2,5,5,2,2,2,2,2,2,5,5,2,5,0,3,0
cell_481,NA,NA,5,2,NA,NA,NA,2,2,5,5,0,5,5,2,NA
cell_482,2,2,5,2,0,2,2,2,2,5,NA,NA,5,5,0,24
cell_483,NA,NA,5,2,0,2,2,2,2,5,5,0,5,5,0,24
cell_484,2,2,5,2,0,2,2,2,2,5,5,NA,5,5,NA,24
cell_485,2,2,5,2,0,2,2,NA,2,NA,5,0,NA,NA,0,24
cell_486,NA,2,NA,2,0,2,2,2,NA,5,5,2,5,5,4,24
cell_487,2,NA,NA,2,0,2,2,2,2,5,5,0,NA,5,2,24
cell_488,NA,2,5,2,0,2,2,NA,2,5,5,0,5,5,0,24
cell_489,2,0,5,2,2,2,2,2,2,5,5,0,5,3,NA,2
cell_490,2,NA,5,2,2,2,2,NA,2,5,5,5,5,3,NA,3
cell_491,2,0,5,2,0,2,2,NA,2,5,5,NA,5,3,0,NA
cell_492,NA,0,5,2,0,2,2,2,2,5,5,0,5,3,0,0
cell_493,NA,NA,NA,2,2,2,2,2,2,5,5,2,5,0,0,0
cell_494,NA,3,5,2,2,2,2,NA,2,5,5,NA,5,0,0,5
cell_495,2,0,5,NA,5,2,2,NA,2,5,5,2,5,NA,2,0
cell_496,NA,0,5,NA,0,2,2,2,2,5,5,2,5,0,0,0
cell_497,2,2,5,2,2,2,2,2,2,5,5,0,5,0,NA,NA
cell_498,2,2,5,2,NA,NA,2,2,2,NA,5,0,5,NA,2,NA
cell_499,2,NA,5,2,2,2,2,2,2,5,5,0,5,3,2,37
cell_500,2,2,5,2,2,2,2,NA,2,NA,NA,0,NA,NA,NA,NA
cell_501,2,2,5,2,2,NA,2,2,2,NA,NA,0,5,NA,0,2
cell_502,2,2,NA,2,2,NA,NA,2,2,5,NA,0,5,0,0,NA
cell_503,2,2,5,2,2,NA,2,2,2,5,5,0,5,0,0,NA
cell_504,2,2,5,NA,2,NA,2,2,2,5,NA,0,5,0,0,0
cell_505,2,2,NA,2,NA,2,2,2,2,5,NA,2,5,5,8,2
cell_506,2,NA,5,2,2,2,NA,NA,NA,NA,NA,2,5,NA,0,NA
cell_507,2,2,5,2,2,2,2,2,2,5,5,2,5,5,2,2
cell_508,2,2,5,2,2,2,2,2,2,NA,5,2,NA,NA,2,2
cell_509,NA,NA,5,NA,2,2,2,2,2,5,5,0,5,5,0,2
cell_510,2,2,5,NA,2,NA,2,NA,2,5,5,2,5,5,0,2
cell_511,2,2,5,2,2,2,2,NA,2,NA,5,0,5,5,0,2
cell_512,NA,2,NA,NA,2,2,2,2,2,5,5,0,5,5,3,NA
cell_513,2,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_514,2,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_515,2,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_516,2,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_517,2,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_518,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_519,2,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_520,2,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_521,4,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_522,NA,2,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_523,19,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_524,3,2,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_525,0,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_526,NA,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_527,2,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_528,2,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_529,0,2,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_530,0,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_531,2,2,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_532,0,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_533,0,2,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_534,0,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_535,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_536,NA,2,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_537,3,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_538,NA,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_539,5,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_540,5,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_541,NA,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_542,2,2,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_543,2,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_544,NA,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_545,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_546,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_547,2,2,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_548,2,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_549,2,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_550,2,2,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_551,NA,2,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_552,NA,2,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_553,2,2,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_554,2,2,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_555,2,2,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_556,2,2,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_557,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_558,NA,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_559,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_560,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_561,0,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_562,0,2,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_563,NA,2,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_564,3,2,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_565,0,NA,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_566,NA,2,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_567,0,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_568,NA,2,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_569,0,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_570,0,2,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_571,0,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_572,0,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_573,0,2,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_574,0,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_575,5,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_576,NA,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_577,2,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_578,2,2,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_579,2,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_580,NA,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_581,0,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_582,4,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_583,0,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_584,3,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_585,NA,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_586,NA,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_587,0,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_588,0,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_589,3,2,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_590,0,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_591,0,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_592,NA,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_593,2,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_594,2,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_595,2,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_596,NA,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_597,2,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_598,2,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_599,2,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_600,NA,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_601,2,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_602,2,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_603,0,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_604,0,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_605,0,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_606,0,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_607,NA,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_608,0,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_609,5,2,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_610,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_611,0,2,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_612,0,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_613,21,2,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_614,NA,2,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_615,21,2,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_616,21,2,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_617,2,2,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_618,2,NA,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_619,0,2,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_620,0,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_621,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_622,NA,NA,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_623,2,2,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_624,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_625,2,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_626,2,NA,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_627,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_628,2,2,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_629,2,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_630,2,NA,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_631,2,2,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_632,2,2,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_633,2,2,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_634,2,2,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_635,2,2,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_636,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_637,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_638,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_639,2,2,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_640,2,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_641,12,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_642,12,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_643,NA,2,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_644,12,2,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_645,12,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_646,12,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_647,NA,2,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_648,12,2,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_649,12,2,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
