,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12
cell_115,0,5,2,2,5,NA,0,NA,NA,2,4,NA
cell_116,0,5,NA,NA,0,NA,NA,NA,2,2,NA,0
cell_117,0,5,2,NA,49,0,0,NA,NA,NA,NA,NA
cell_118,NA,5,2,2,49,0,NA,0,NA,2,4,14
cell_119,0,NA,2,2,49,0,NA,3,2,NA,4,NA
cell_120,0,NA,2,2,49,NA,0,0,2,2,4,14
cell_121,53,5,0,0,0,NA,NA,NA,2,NA,4,0
cell_122,53,5,0,NA,0,NA,0,NA,NA,2,4,NA
cell_123,NA,5,0,0,NA,NA,0,0,2,2,4,0
cell_124,53,NA,NA,0,NA,NA,0,0,2,2,4,0
cell_125,0,5,3,0,NA,NA,0,0,2,2,NA,0
cell_126,NA,NA,0,NA,0,0,0,0,2,2,NA,0
cell_127,9,NA,NA,NA,0,0,0,0,NA,2,4,0
cell_128,9,5,2,NA,2,NA,0,0,2,NA,NA,0
cell_129,5,5,NA,0,NA,5,NA,NA,2,0,2,NA
cell_130,NA,5,3,0,0,5,0,0,2,0,2,NA
cell_131,5,5,3,0,0,NA,0,0,2,0,NA,0
cell_132,5,5,NA,0,0,5,5,0,NA,60,2,0
cell_133,NA,5,3,NA,5,5,2,0,NA,0,2,2
cell_134,5,5,NA,NA,5,5,2,NA,2,NA,2,2
cell_135,NA,5,NA,NA,NA,5,2,2,2,0,2,2
cell_136,5,NA,3,0,0,5,2,0,2,9,2,2
cell_137,5,NA,NA,0,3,5,NA,2,2,NA,2,4
cell_138,5,NA,NA,0,NA,5,0,2,2,0,2,4
cell_139,NA,NA,3,0,0,5,3,2,2,NA,2,NA
cell_140,5,5,3,0,0,5,3,2,NA,3,2,NA
cell_141,5,5,NA,5,2,NA,0,2,2,NA,NA,0
cell_142,5,5,NA,5,NA,NA,NA,2,2,0,2,15
cell_143,5,NA,NA,5,2,5,0,NA,2,0,2,0
cell_144,5,5,NA,5,2,5,0,2,2,NA,NA,0
cell_145,5,NA,3,0,2,NA,5,NA,NA,2,NA,0
cell_146,NA,NA,3,NA,NA,NA,NA,NA,2,2,2,NA
cell_147,5,5,NA,0,2,0,0,0,2,NA,NA,4
cell_148,5,5,3,0,2,0,0,0,2,NA,2,4
cell_149,5,NA,3,4,2,0,NA,0,2,2,NA,4
cell_150,5,5,3,NA,2,NA,0,0,2,NA,2,4
cell_151,5,NA,NA,NA,2,NA,NA,0,2,2,2,NA
cell_152,5,5,NA,NA,2,0,0,2,2,NA,2,0
cell_153,5,NA,3,NA,5,0,0,14,2,0,2,0
cell_154,5,5,NA,0,0,0,0,14,2,0,NA,0
cell_155,5,5,NA,NA,0,0,NA,NA,NA,0,NA,0
cell_156,5,5,NA,NA,0,0,NA,14,2,2,NA,0
cell_157,5,5,3,0,3,NA,0,NA,NA,0,2,2
cell_158,NA,5,3,2,3,NA,0,14,2,NA,2,NA
cell_159,5,NA,3,0,NA,0,0,14,NA,NA,NA,0
cell_160,NA,5,3,NA,3,NA,0,NA,NA,0,NA,NA
cell_161,NA,NA,NA,NA,0,0,NA,4,2,0,108,0
cell_162,5,5,0,0,0,0,0,2,2,0,NA,0
cell_163,5,5,0,0,NA,NA,NA,0,2,4,NA,NA
cell_164,5,5,0,0,0,NA,0,0,NA,0,108,0
cell_165,NA,NA,12,NA,NA,NA,0,2,2,0,2,0
cell_166,5,5,2,0,0,0,0,2,NA,5,NA,NA
cell_167,5,5,0,0,0,0,0,2,2,0,0,0
cell_168,5,5,0,0,NA,NA,0,2,2,0,0,0
cell_169,NA,5,0,0,0,0,NA,0,NA,0,0,NA
cell_170,5,NA,2,0,NA,0,0,NA,2,0,NA,NA
cell_171,NA,NA,3,0,2,2,0,NA,2,0,0,NA
cell_172,5,5,0,NA,NA,2,0,NA,2,0,NA,0
cell_173,5,5,0,0,0,NA,2,NA,2,0,NA,3
cell_174,5,NA,3,0,0,5,2,0,NA,0,NA,NA
cell_175,NA,NA,NA,0,0,0,NA,0,NA,0,0,NA
cell_176,5,5,0,NA,NA,0,NA,NA,2,0,NA,NA
cell_177,5,5,NA,2,NA,3,NA,NA,2,NA,0,0
cell_178,5,5,2,2,0,NA,NA,0,NA,5,0,0
cell_179,NA,NA,NA,2,0,3,0,3,2,NA,0,0
cell_180,5,NA,5,2,0,3,0,NA,2,5,2,NA
cell_181,NA,5,NA,2,0,3,0,2,2,5,0,0
cell_182,5,5,0,2,0,3,2,NA,NA,NA,0,3
cell_183,5,NA,2,NA,NA,3,0,2,NA,5,0,0
cell_184,5,5,2,2,0,NA,0,2,2,5,NA,NA
cell_185,NA,5,0,NA,0,0,0,NA,2,5,5,0
cell_186,5,5,21,0,NA,0,0,0,NA,NA,5,0
cell_187,NA,5,0,0,0,0,0,0,2,NA,NA,0
cell_188,5,5,NA,0,0,NA,NA,NA,2,5,5,0
cell_189,NA,5,0,0,0,NA,NA,3,2,5,5,11
cell_190,5,5,0,0,NA,2,2,NA,NA,5,5,11
cell_191,5,NA,NA,NA,NA,NA,NA,NA,2,5,5,11
cell_192,5,5,NA,NA,NA,0,0,3,NA,NA,5,11
cell_193,NA,NA,2,0,0,NA,2,2,2,3,2,0
cell_194,5,5,NA,NA,NA,2,2,2,2,3,2,0
cell_195,5,5,2,2,0,0,2,2,2,0,NA,0
cell_196,5,5,2,0,0,5,2,0,NA,0,2,0
cell_197,5,5,2,0,NA,0,2,NA,NA,3,2,0
cell_198,NA,5,2,0,NA,0,NA,0,NA,NA,NA,0
cell_199,5,5,NA,0,3,NA,2,0,NA,0,NA,NA
cell_200,NA,5,2,0,NA,0,NA,12,2,5,NA,5
cell_201,5,5,NA,0,5,2,0,0,2,NA,0,0
cell_202,NA,5,2,0,0,NA,0,0,NA,NA,NA,2
cell_203,NA,5,2,12,NA,3,NA,0,2,11,0,NA
cell_204,5,5,2,NA,0,3,0,0,NA,11,NA,0
cell_205,5,5,2,NA,NA,0,0,0,2,0,19,NA
cell_206,5,NA,2,NA,0,0,0,NA,NA,3,19,NA
cell_207,NA,NA,2,0,NA,NA,NA,NA,2,0,19,0
cell_208,5,5,2,2,NA,NA,NA,NA,NA,NA,NA,0
cell_209,5,NA,2,NA,12,21,0,0,2,0,NA,NA
cell_210,NA,5,NA,NA,NA,NA,NA,0,2,0,NA,0
cell_211,NA,5,2,0,12,NA,3,0,NA,0,3,0
cell_212,5,5,2,0,12,0,NA,0,2,0,NA,0
cell_213,5,NA,NA,0,12,0,0,NA,2,3,0,5
cell_214,NA,5,2,0,12,0,0,NA,2,3,0,5
cell_215,NA,5,2,0,12,0,NA,NA,2,NA,NA,0
cell_216,5,5,2,0,12,NA,NA,NA,NA,NA,NA,0
cell_217,5,5,2,NA,12,0,NA,0,NA,0,2,NA
cell_218,5,5,NA,0,12,0,NA,0,2,0,2,NA
cell_219,5,5,2,NA,12,NA,NA,0,2,0,NA,0
cell_220,NA,5,2,0,12,4,8,NA,NA,0,2,0
cell_221,5,5,2,3,12,0,8,NA,NA,2,2,0
cell_222,5,5,NA,3,12,0,8,0,2,2,2,0
cell_223,5,NA,NA,0,NA,NA,NA,0,2,2,NA,NA
cell_224,5,5,NA,NA,12,NA,8,0,NA,2,2,0
cell_225,5,5,2,NA,3,2,0,NA,NA,NA,NA,6
cell_226,5,5,2,2,3,2,NA,0,2,0,NA,6
cell_227,NA,5,2,NA,NA,2,0,0,2,NA,NA,NA
cell_228,5,5,2,NA,3,2,0,NA,2,0,NA,6
cell_229,5,5,NA,0,3,0,0,0,2,8,2,NA
cell_230,NA,5,2,0,NA,0,0,0,NA,8,2,6
cell_231,5,5,2,NA,3,0,8,NA,2,NA,2,6
cell_232,5,NA,2,NA,3,5,8,0,NA,NA,2,NA
cell_233,5,5,2,0,0,NA,0,0,2,0,0,0
cell_234,5,5,2,0,0,0,0,0,NA,0,NA,0
cell_235,5,5,2,0,0,NA,0,NA,NA,5,0,NA
cell_236,5,5,NA,NA,0,0,NA,0,NA,5,0,2
cell_237,5,5,2,0,NA,NA,NA,0,2,3,2,NA
cell_238,NA,5,NA,0,5,0,5,0,2,NA,0,NA
cell_239,5,5,2,0,5,NA,0,0,2,3,2,0
cell_240,5,5,2,0,5,NA,NA,NA,2,3,2,NA
cell_241,5,5,2,3,NA,2,5,NA,2,0,NA,NA
cell_242,5,NA,NA,3,NA,2,5,NA,2,NA,NA,0
cell_243,NA,5,NA,3,0,2,5,0,NA,NA,NA,0
cell_244,5,5,2,3,NA,2,5,NA,2,4,2,NA
cell_245,NA,NA,NA,3,0,2,NA,NA,NA,2,2,0
cell_246,NA,5,2,3,0,2,NA,0,2,0,2,NA
cell_247,5,5,2,NA,0,2,5,6,2,0,2,0
cell_248,5,5,2,3,NA,2,NA,6,2,NA,2,0
cell_249,5,5,2,3,NA,2,0,NA,2,0,2,0
cell_250,5,5,NA,3,0,2,NA,0,NA,3,2,NA
cell_251,5,5,2,NA,NA,2,NA,0,2,NA,NA,NA
cell_252,NA,5,2,NA,0,2,0,0,2,0,2,0
cell_253,NA,5,2,NA,NA,2,0,2,NA,NA,2,85
cell_254,5,5,2,3,2,NA,0,2,NA,NA,2,85
cell_255,5,5,2,3,NA,NA,6,2,2,0,2,85
cell_256,5,5,NA,3,NA,NA,6,2,NA,0,2,85
cell_257,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_259,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_263,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_264,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_265,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_266,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_267,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_271,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_272,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_273,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_274,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_275,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_276,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_277,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_279,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_282,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_283,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_284,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_285,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_286,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_287,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_288,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_289,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_290,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_291,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_292,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_293,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_294,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_296,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_297,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_299,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_300,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_301,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_302,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_303,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_304,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_305,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_306,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_308,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_311,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_313,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_314,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_316,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_317,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_318,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_319,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_320,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_324,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_325,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_326,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_327,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_328,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_330,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_331,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_332,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_337,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_338,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_339,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_340,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_341,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_343,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_345,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_346,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_347,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_348,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_349,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_350,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_353,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_354,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_355,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_356,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_357,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_358,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_359,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_360,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_361,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_362,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_364,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_365,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_366,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_367,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_368,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_369,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_371,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_372,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_373,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_374,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_376,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_378,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_380,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_381,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_382,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_384,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_385,NA,0,0,NA,5,2,2,NA,2,4,2,NA
cell_386,2,0,NA,2,5,NA,2,2,NA,NA,NA,19
cell_387,2,2,NA,NA,NA,NA,NA,2,2,4,2,NA
cell_388,2,NA,NA,NA,0,2,2,2,2,NA,2,19
cell_389,2,NA,0,NA,4,2,2,2,NA,NA,NA,NA
cell_390,2,0,0,NA,4,2,NA,2,2,NA,2,NA
cell_391,2,0,0,2,0,2,2,2,2,4,2,19
cell_392,2,NA,0,2,0,2,NA,2,2,NA,2,NA
cell_393,0,5,0,2,0,2,2,NA,NA,4,2,19
cell_394,0,NA,NA,0,0,2,2,2,2,NA,NA,19
cell_395,0,NA,0,NA,NA,2,2,2,2,4,2,NA
cell_396,0,5,0,2,NA,2,2,NA,2,4,2,NA
