,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12
cell_152,NA,2,3,0,0,3,0,2,5,5,NA,2
cell_153,5,NA,NA,5,2,3,2,2,5,NA,73,2
cell_154,5,2,3,5,2,3,0,2,5,5,73,2
cell_155,5,2,3,5,2,3,0,2,5,5,73,2
cell_156,5,2,NA,NA,2,3,0,NA,5,5,73,2
cell_157,5,2,3,5,0,3,4,0,5,5,73,2
cell_158,5,2,3,5,0,3,0,0,NA,5,73,2
cell_159,5,2,3,5,2,3,0,0,5,5,73,2
cell_160,5,2,3,5,NA,3,0,NA,5,5,NA,NA
cell_161,5,2,3,3,NA,3,2,0,5,5,NA,2
cell_162,NA,2,3,0,23,3,2,0,5,5,73,2
cell_163,5,2,3,0,23,3,2,0,NA,5,73,2
cell_164,5,2,3,0,23,NA,2,0,NA,5,73,2
cell_165,5,2,3,2,23,3,2,2,NA,5,73,2
cell_166,NA,2,3,NA,23,3,2,2,NA,5,NA,2
cell_167,NA,2,3,NA,23,3,2,NA,5,5,73,2
cell_168,5,2,3,NA,23,NA,2,2,5,5,NA,2
cell_169,5,2,3,2,23,3,0,9,5,5,73,NA
cell_170,5,NA,3,2,23,3,0,9,5,5,73,2
cell_171,NA,2,3,0,23,NA,NA,9,5,5,73,NA
cell_172,5,2,3,0,23,3,NA,9,5,5,73,NA
cell_173,5,2,NA,12,23,3,NA,9,NA,NA,NA,2
cell_174,5,2,3,2,23,3,0,9,5,NA,73,2
cell_175,5,2,3,0,23,3,3,9,5,5,NA,2
cell_176,5,NA,3,4,23,3,3,NA,5,5,73,2
cell_177,5,2,3,6,NA,3,0,8,NA,NA,73,2
cell_178,NA,2,NA,NA,5,3,0,8,5,5,73,2
cell_179,5,2,3,NA,NA,3,0,8,5,5,73,NA
cell_180,5,2,NA,6,3,3,0,8,NA,5,73,2
cell_181,5,2,3,6,3,3,NA,8,NA,5,73,2
cell_182,5,2,3,NA,3,3,0,8,NA,NA,73,2
cell_183,5,NA,3,NA,3,3,0,8,5,NA,73,2
cell_184,5,2,NA,NA,NA,3,NA,8,5,5,73,2
cell_185,5,2,NA,6,0,3,2,NA,NA,5,73,NA
cell_186,5,2,3,NA,0,NA,2,2,5,5,73,NA
cell_187,NA,2,3,6,0,3,2,2,NA,5,73,2
cell_188,5,2,3,6,0,NA,2,2,5,5,73,NA
cell_189,5,NA,NA,NA,2,3,2,2,NA,NA,NA,2
cell_190,NA,2,NA,NA,2,3,NA,2,NA,NA,73,2
cell_191,5,2,NA,6,0,3,2,2,5,5,73,NA
cell_192,5,2,NA,6,NA,NA,2,2,5,5,NA,NA
cell_193,0,2,NA,2,0,NA,2,8,5,5,2,2
cell_194,0,2,3,NA,0,3,2,0,5,NA,2,2
cell_195,2,2,3,NA,0,3,2,0,5,5,2,2
cell_196,2,2,3,2,8,3,2,0,5,5,2,2
cell_197,0,NA,3,2,NA,3,2,2,5,5,2,2
cell_198,NA,NA,3,2,0,3,2,2,5,5,2,2
cell_199,NA,2,3,NA,0,3,2,2,NA,5,2,NA
cell_200,2,NA,3,2,0,3,2,NA,5,5,NA,2
cell_201,3,2,3,NA,2,3,2,0,5,5,NA,NA
cell_202,3,2,3,2,NA,3,2,NA,5,NA,2,2
cell_203,0,2,NA,2,0,3,2,2,5,5,NA,2
cell_204,NA,2,3,2,2,3,2,NA,5,NA,2,2
cell_205,2,2,3,2,0,3,NA,2,NA,5,2,NA
cell_206,NA,NA,3,2,NA,3,2,3,5,5,NA,2
cell_207,0,2,NA,2,0,3,2,NA,NA,NA,2,NA
cell_208,NA,NA,3,2,0,NA,NA,0,5,5,2,2
cell_209,5,2,NA,2,4,3,3,3,NA,5,0,2
cell_210,5,2,3,NA,4,3,3,3,5,5,2,2
cell_211,0,2,NA,NA,4,NA,28,3,5,5,NA,2
cell_212,0,NA,3,2,4,NA,28,NA,5,5,0,NA
cell_213,0,2,3,2,NA,3,0,3,5,NA,2,2
cell_214,0,NA,3,2,0,3,4,3,NA,5,2,2
cell_215,0,2,3,2,NA,3,4,0,5,5,0,2
cell_216,NA,2,3,2,0,NA,4,0,5,5,0,2
cell_217,0,2,NA,2,NA,3,0,0,NA,NA,0,2
cell_218,0,2,3,2,3,NA,0,5,5,NA,74,2
cell_219,5,2,NA,2,NA,3,NA,6,5,5,NA,NA
cell_220,5,NA,NA,2,3,3,NA,6,5,5,3,2
cell_221,0,2,3,2,2,3,NA,0,5,5,5,2
cell_222,0,2,3,2,2,3,3,2,5,NA,5,2
cell_223,0,2,3,2,0,3,2,NA,5,5,0,2
cell_224,NA,NA,3,2,0,NA,2,2,5,NA,NA,2
cell_225,2,2,3,2,NA,3,2,NA,5,5,5,NA
cell_226,NA,2,3,2,0,NA,2,5,5,NA,5,2
cell_227,0,NA,NA,2,NA,3,NA,5,5,5,5,NA
cell_228,0,2,3,2,0,3,NA,5,5,5,5,2
cell_229,0,2,3,2,0,3,2,5,5,5,NA,NA
cell_230,NA,2,3,NA,6,3,NA,5,5,NA,2,2
cell_231,3,2,3,2,0,3,2,5,5,5,0,2
cell_232,3,2,3,NA,0,3,2,5,5,5,0,2
cell_233,5,2,NA,2,12,3,2,5,5,5,4,2
cell_234,0,NA,3,NA,12,NA,NA,5,5,5,0,2
cell_235,2,2,3,2,NA,3,NA,5,5,5,0,NA
cell_236,0,2,NA,2,12,3,NA,5,5,5,NA,2
cell_237,3,NA,3,2,2,NA,2,5,5,5,0,2
cell_238,2,2,NA,2,2,NA,2,5,5,5,0,2
cell_239,0,2,3,2,2,3,2,5,NA,5,0,2
cell_240,4,NA,3,NA,NA,3,2,NA,5,5,NA,NA
cell_241,0,2,3,NA,0,3,NA,2,5,5,0,NA
cell_242,0,2,3,2,5,3,2,NA,5,5,0,2
cell_243,0,2,NA,2,0,3,2,2,NA,5,NA,2
cell_244,0,2,3,2,0,3,2,2,5,NA,0,2
cell_245,0,2,NA,2,5,NA,NA,2,5,NA,NA,NA
cell_246,0,2,3,2,5,3,NA,2,5,5,NA,2
cell_247,0,2,3,2,0,3,2,2,5,NA,5,2
cell_248,0,2,3,2,0,NA,2,NA,NA,NA,5,NA
cell_249,NA,2,3,2,0,3,2,NA,5,5,0,NA
cell_250,2,2,3,2,NA,3,2,2,NA,5,0,2
cell_251,2,2,3,NA,NA,3,2,2,5,5,2,NA
cell_252,2,NA,3,2,24,3,2,2,5,5,2,2
cell_253,0,2,3,2,0,NA,2,2,NA,5,0,2
cell_254,0,2,NA,2,0,3,2,2,5,5,NA,2
cell_255,0,2,3,2,0,3,NA,2,5,5,0,2
cell_256,0,2,3,2,0,NA,2,2,5,NA,NA,2
cell_257,2,2,3,0,2,NA,0,15,0,5,2,2
cell_258,NA,2,3,0,2,14,0,NA,0,5,2,2
cell_259,NA,2,3,NA,2,14,NA,15,NA,5,2,2
cell_260,NA,2,3,NA,2,NA,0,15,2,5,2,2
cell_261,5,2,3,NA,5,3,5,15,3,5,2,NA
cell_262,5,NA,3,0,5,0,5,15,0,5,2,2
cell_263,3,2,3,8,5,0,5,15,0,5,NA,NA
cell_264,2,2,NA,8,NA,2,5,15,5,5,2,2
cell_265,0,NA,3,20,0,8,2,15,3,NA,2,2
cell_266,0,NA,3,NA,2,8,2,15,3,NA,2,2
cell_267,0,0,3,20,0,0,2,15,3,5,2,2
cell_268,0,NA,3,20,0,0,NA,15,NA,5,2,2
cell_269,0,0,NA,NA,NA,2,2,NA,0,5,2,2
cell_270,0,3,NA,20,0,2,2,15,3,5,2,2
cell_271,5,0,NA,20,0,0,NA,15,0,5,2,2
cell_272,NA,0,3,20,0,0,2,15,0,5,2,NA
cell_273,3,NA,3,NA,NA,NA,2,15,0,5,NA,2
cell_274,0,NA,3,7,4,11,0,15,3,5,2,NA
cell_275,3,2,3,7,NA,11,0,NA,NA,5,2,2
cell_276,3,2,3,7,4,11,0,NA,2,5,2,2
cell_277,NA,NA,3,2,4,11,NA,NA,5,5,2,2
cell_278,NA,NA,NA,NA,NA,11,NA,15,0,5,2,NA
cell_279,5,2,3,2,4,NA,5,NA,2,NA,2,2
cell_280,5,2,NA,2,4,11,NA,15,NA,5,2,2
cell_281,2,NA,3,2,4,NA,5,15,NA,5,2,2
cell_282,NA,2,3,2,4,NA,5,15,2,5,2,NA
cell_283,2,NA,NA,0,4,0,5,15,2,5,2,2
cell_284,2,2,3,0,NA,11,5,15,2,5,2,2
cell_285,0,2,NA,3,4,2,5,15,2,5,NA,NA
cell_286,NA,NA,NA,2,4,2,5,15,2,5,2,NA
cell_287,0,2,NA,15,4,2,NA,15,NA,5,2,2
cell_288,NA,NA,3,15,4,2,5,15,NA,5,2,2
cell_289,NA,4,NA,8,NA,NA,NA,15,2,5,2,NA
cell_290,NA,4,3,8,0,2,59,15,2,5,2,2
cell_291,5,4,3,8,0,2,59,15,2,NA,NA,NA
cell_292,5,4,3,8,0,2,NA,15,2,5,2,2
cell_293,5,NA,3,8,NA,2,59,15,2,5,2,NA
cell_294,NA,NA,NA,NA,NA,2,NA,15,0,5,2,2
cell_295,5,0,3,NA,5,2,NA,15,5,NA,2,2
cell_296,5,0,3,NA,0,2,59,15,NA,5,2,2
cell_297,5,2,3,NA,2,5,2,15,0,5,2,2
cell_298,5,2,3,0,2,5,2,15,2,5,2,2
cell_299,NA,2,NA,5,0,NA,2,NA,5,5,2,2
cell_300,NA,2,3,5,0,5,2,15,0,5,2,2
cell_301,NA,2,3,0,2,0,0,15,NA,5,2,NA
cell_302,NA,2,3,0,0,0,0,15,0,5,2,2
cell_303,NA,2,3,0,16,0,0,NA,NA,NA,2,2
cell_304,5,2,3,0,16,NA,NA,15,0,5,2,2
cell_305,5,0,3,5,2,0,5,15,2,5,NA,2
cell_306,5,3,3,5,2,2,5,NA,2,5,NA,2
cell_307,5,0,3,NA,2,NA,5,NA,2,5,2,2
cell_308,5,NA,3,5,2,5,5,15,2,5,2,2
cell_309,5,2,3,NA,NA,NA,5,15,2,NA,NA,2
cell_310,5,2,3,5,2,5,5,15,NA,NA,NA,2
cell_311,5,NA,3,5,NA,5,NA,15,2,5,2,2
cell_312,5,NA,3,5,2,5,5,15,2,5,2,2
cell_313,NA,0,3,5,0,0,5,15,4,NA,NA,2
cell_314,5,NA,3,5,0,0,5,15,NA,5,2,2
cell_315,5,2,3,NA,2,NA,5,15,4,5,2,2
cell_316,5,NA,3,5,2,3,5,15,NA,5,NA,2
cell_317,5,NA,NA,5,0,0,NA,15,4,NA,NA,NA
cell_318,5,0,3,5,2,0,5,NA,4,5,2,NA
cell_319,5,0,NA,5,0,NA,5,NA,4,5,2,NA
cell_320,5,0,NA,5,2,0,5,15,NA,5,2,2
cell_321,NA,0,NA,NA,NA,NA,NA,NA,NA,5,NA,2
cell_322,NA,0,NA,NA,NA,NA,NA,NA,NA,5,2,NA
cell_323,0,3,NA,NA,NA,NA,NA,NA,NA,5,2,2
cell_324,0,0,NA,NA,NA,NA,NA,NA,NA,5,2,2
cell_325,0,0,NA,NA,NA,NA,NA,NA,NA,5,2,2
cell_326,0,5,NA,NA,NA,NA,NA,NA,NA,NA,2,2
cell_327,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,2
cell_328,0,0,NA,NA,NA,NA,NA,NA,NA,5,2,2
cell_329,3,0,NA,NA,NA,NA,NA,NA,NA,NA,2,2
cell_330,3,0,NA,NA,NA,NA,NA,NA,NA,5,2,2
cell_331,0,NA,NA,NA,NA,NA,NA,NA,NA,5,2,2
cell_332,0,NA,NA,NA,NA,NA,NA,NA,NA,5,2,2
cell_333,2,0,NA,NA,NA,NA,NA,NA,NA,5,2,2
cell_334,2,0,NA,NA,NA,NA,NA,NA,NA,5,2,2
cell_335,3,0,NA,NA,NA,NA,NA,NA,NA,5,2,2
cell_336,3,0,NA,NA,NA,NA,NA,NA,NA,5,2,2
cell_337,73,2,NA,NA,NA,NA,NA,NA,NA,5,2,2
cell_338,73,2,NA,NA,NA,NA,NA,NA,NA,5,2,NA
cell_339,73,2,NA,NA,NA,NA,NA,NA,NA,5,2,2
cell_340,73,2,NA,NA,NA,NA,NA,NA,NA,5,2,2
cell_341,73,2,NA,NA,NA,NA,NA,NA,NA,5,2,2
cell_342,73,2,NA,NA,NA,NA,NA,NA,NA,5,2,2
cell_343,73,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2
cell_344,NA,2,NA,NA,NA,NA,NA,NA,NA,5,2,2
cell_345,73,2,NA,NA,NA,NA,NA,NA,NA,5,2,2
cell_346,73,2,NA,NA,NA,NA,NA,NA,NA,5,2,2
cell_347,73,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
cell_348,73,2,NA,NA,NA,NA,NA,NA,NA,5,2,2
cell_349,73,2,NA,NA,NA,NA,NA,NA,NA,5,2,2
cell_350,73,2,NA,NA,NA,NA,NA,NA,NA,5,2,2
cell_351,73,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
cell_352,73,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_353,4,2,0,NA,3,4,2,15,2,NA,NA,2
cell_354,4,2,NA,0,3,0,2,NA,NA,5,2,2
cell_355,4,2,0,NA,3,0,2,15,2,5,2,2
cell_356,NA,2,3,2,3,NA,2,NA,2,NA,2,2
cell_357,4,NA,2,2,3,NA,NA,15,NA,NA,NA,2
cell_358,4,NA,0,2,3,NA,NA,NA,0,5,2,2
cell_359,4,NA,NA,NA,NA,0,2,15,0,5,2,2
cell_360,4,2,3,NA,3,0,2,15,0,NA,NA,2
cell_361,4,0,2,0,3,2,10,15,2,5,NA,2
cell_362,4,0,2,0,3,2,10,15,2,5,2,2
cell_363,NA,0,2,4,NA,2,NA,15,0,5,NA,2
cell_364,4,0,2,0,3,2,10,15,2,5,2,2
cell_365,4,5,NA,0,3,2,NA,15,NA,5,2,2
cell_366,4,5,NA,0,3,2,10,NA,NA,5,NA,2
cell_367,4,5,2,NA,3,NA,10,NA,2,5,2,2
cell_368,NA,5,2,2,NA,2,10,15,2,NA,2,2
cell_369,4,2,NA,NA,NA,NA,NA,NA,NA,5,2,2
cell_370,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,2
cell_371,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,2
cell_372,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,2
cell_373,4,3,NA,NA,NA,NA,NA,NA,NA,5,NA,2
cell_374,4,0,NA,NA,NA,NA,NA,NA,NA,5,2,NA
cell_375,4,NA,NA,NA,NA,NA,NA,NA,NA,5,2,NA
cell_376,NA,2,NA,NA,NA,NA,NA,NA,NA,5,2,2
cell_377,NA,0,NA,NA,NA,NA,NA,NA,NA,5,2,2
cell_378,4,0,NA,NA,NA,NA,NA,NA,NA,5,2,2
cell_379,4,5,NA,NA,NA,NA,NA,NA,NA,5,2,2
cell_380,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
cell_381,4,0,NA,NA,NA,NA,NA,NA,NA,5,2,2
cell_382,NA,2,NA,NA,NA,NA,NA,NA,NA,5,2,2
cell_383,4,0,NA,NA,NA,NA,NA,NA,NA,5,2,NA
cell_384,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2,2
cell_385,NA,2,2,4,2,NA,0,13,4,5,2,NA
cell_386,NA,2,2,4,NA,2,2,NA,4,5,2,NA
cell_387,5,2,2,4,NA,2,0,13,4,5,2,2
cell_388,0,2,2,4,2,2,0,13,4,5,2,2
cell_389,0,2,NA,4,0,2,0,13,NA,5,2,NA
cell_390,NA,NA,2,4,0,NA,0,13,NA,5,2,2
cell_391,0,2,NA,NA,5,NA,2,13,4,5,2,2
cell_392,0,NA,2,4,NA,2,NA,13,4,5,2,2
cell_393,2,NA,2,NA,NA,NA,NA,13,NA,5,2,2
cell_394,2,2,2,4,2,2,NA,13,NA,5,2,2
cell_395,2,NA,2,NA,2,2,3,13,4,5,2,2
cell_396,2,2,2,4,2,2,3,13,NA,5,2,2
cell_397,NA,NA,NA,4,0,2,NA,13,4,5,NA,2
cell_398,2,2,2,4,NA,NA,0,13,4,NA,2,NA
cell_399,2,NA,2,4,0,2,0,13,4,5,2,2
cell_400,2,2,NA,4,NA,2,NA,13,NA,5,NA,2
cell_401,12,2,2,4,9,2,4,NA,4,5,2,2
cell_402,12,2,NA,NA,9,2,4,13,4,5,2,2
cell_403,12,2,2,4,9,2,4,13,4,5,2,2
cell_404,NA,2,2,4,9,2,4,NA,NA,5,2,NA
cell_405,12,2,2,4,9,2,4,NA,NA,5,2,NA
cell_406,12,2,2,4,NA,NA,4,NA,4,5,2,2
cell_407,12,2,2,4,9,2,NA,13,4,5,2,2
cell_408,12,2,NA,NA,9,2,4,13,4,5,NA,2
cell_409,12,NA,2,4,9,2,NA,13,4,5,NA,NA
cell_410,12,2,NA,4,9,2,4,13,NA,5,2,2
cell_411,12,2,2,NA,9,2,4,13,4,5,NA,2
cell_412,NA,2,2,NA,9,2,NA,13,4,5,2,NA
cell_413,NA,2,2,4,9,2,4,NA,4,5,2,NA
cell_414,12,2,2,4,9,2,4,13,NA,5,2,2
cell_415,12,NA,2,4,9,NA,4,NA,4,NA,2,2
cell_416,NA,2,2,4,9,2,4,13,NA,5,2,NA
cell_417,4,2,2,3,2,2,0,0,5,NA,2,2
cell_418,NA,2,2,3,NA,2,0,0,NA,5,2,2
cell_419,NA,2,2,3,NA,2,0,0,5,NA,2,2
cell_420,4,2,2,3,2,2,0,0,5,NA,NA,2
cell_421,4,NA,2,3,2,2,NA,0,5,5,NA,2
cell_422,4,NA,2,3,2,2,5,0,5,5,2,2
cell_423,4,2,2,NA,2,2,0,3,NA,5,NA,2
cell_424,NA,2,NA,3,NA,2,0,9,5,5,2,2
cell_425,NA,2,NA,2,2,2,2,NA,4,5,2,2
cell_426,4,NA,2,2,NA,2,2,2,4,5,NA,2
cell_427,4,2,2,2,NA,NA,NA,2,4,5,NA,2
cell_428,NA,2,NA,NA,2,2,0,NA,NA,5,2,2
cell_429,4,2,NA,2,2,2,0,0,2,5,2,2
cell_430,4,2,2,2,2,NA,0,NA,NA,5,2,2
cell_431,4,2,2,2,NA,2,0,NA,0,5,2,2
cell_432,4,2,2,2,2,2,NA,NA,0,5,NA,2
cell_433,4,2,2,0,2,NA,0,0,0,5,2,2
