,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12
cell_53,10,5,0,2,2,2,0,0,10,2,2,2
cell_54,10,5,0,2,2,2,0,0,10,2,2,2
cell_55,10,5,0,0,2,2,0,0,0,2,0,2
cell_56,10,5,0,0,2,2,0,0,0,2,0,2
cell_57,10,5,0,6,2,2,0,3,0,2,0,2
cell_58,10,5,0,6,2,2,0,0,0,2,0,2
cell_59,10,5,0,6,2,2,0,0,0,2,0,2
cell_60,10,5,0,6,2,2,0,0,0,2,0,2
cell_61,10,5,0,0,2,2,4,0,0,2,0,2
cell_62,10,5,0,0,2,2,0,0,0,2,0,2
cell_63,10,5,0,0,2,2,0,0,0,2,0,2
cell_64,10,5,0,0,2,2,0,0,0,2,0,2
cell_65,10,2,0,2,2,2,0,0,2,2,2,2
cell_66,10,2,0,2,2,2,0,0,2,2,2,2
cell_67,10,2,0,2,2,2,0,0,2,2,2,2
cell_68,10,2,0,2,2,2,0,0,2,2,2,2
cell_69,10,2,0,2,2,2,5,0,2,2,2,2
cell_70,10,2,0,2,2,2,0,0,2,2,0,2
cell_71,10,2,0,2,2,2,0,0,2,2,0,2
cell_72,10,2,0,2,2,2,0,0,2,2,0,2
cell_73,10,0,2,0,2,2,2,5,2,2,0,2
cell_74,10,0,2,0,2,2,0,5,2,2,0,2
cell_75,10,12,2,0,2,2,0,0,2,2,0,2
cell_76,10,0,2,0,2,2,0,0,2,2,0,2
cell_77,10,19,2,3,2,2,0,0,2,2,3,2
cell_78,10,0,2,0,2,2,0,0,2,2,3,2
cell_79,10,0,2,0,2,2,0,0,2,2,3,2
cell_80,10,0,2,0,2,2,3,0,2,2,3,2
cell_81,10,0,0,20,2,2,2,0,5,2,3,2
cell_82,10,0,0,0,2,2,0,0,5,2,3,2
cell_83,10,0,0,0,2,2,0,0,5,2,0,2
cell_84,10,0,0,0,2,2,0,0,5,2,0,2
cell_85,10,0,3,0,2,2,0,0,5,2,5,2
cell_86,10,0,3,0,2,2,2,0,5,2,5,2
cell_87,10,0,3,8,2,2,0,3,5,2,0,2
cell_88,10,0,3,0,2,2,0,3,5,2,0,2
cell_89,10,0,0,2,2,2,4,5,5,2,37,2
cell_90,10,0,0,2,2,2,2,5,5,2,37,2
cell_91,10,0,0,2,2,2,0,2,5,2,0,2
cell_92,10,0,0,2,2,2,0,0,5,2,0,2
cell_93,10,0,0,2,2,2,2,0,5,2,0,2
cell_94,10,0,0,2,2,2,2,0,5,2,0,2
cell_95,10,0,0,2,2,2,0,0,5,2,0,2
cell_96,10,0,0,2,2,2,0,0,5,2,0,2
cell_97,10,0,0,2,2,2,2,2,2,2,19,2
cell_98,10,0,0,2,2,2,2,2,2,2,19,2
cell_99,10,0,6,2,2,2,2,2,0,2,19,2
cell_100,10,0,0,2,2,2,2,2,0,2,19,2
cell_101,10,0,0,2,2,2,0,2,2,2,19,2
cell_102,10,0,0,2,2,2,3,2,2,2,19,2
cell_103,10,0,2,2,2,2,0,2,2,2,19,2
cell_104,10,0,2,2,2,2,3,2,2,2,19,2
cell_105,10,0,0,2,2,2,0,2,0,2,0,2
cell_106,10,0,0,2,2,2,0,0,0,2,0,2
cell_107,10,0,0,2,2,2,0,0,0,2,0,2
cell_108,10,0,0,2,2,2,0,0,0,2,2,2
cell_109,10,0,0,2,2,2,0,5,2,2,0,2
cell_110,10,0,0,2,2,2,0,5,2,2,0,2
cell_111,10,0,0,2,2,2,0,0,2,2,0,2
cell_112,10,0,0,2,2,2,10,0,2,2,0,2
cell_113,10,5,0,2,2,2,0,0,2,2,0,2
cell_114,10,5,0,2,2,2,0,0,2,2,0,2
cell_115,10,5,0,2,2,2,3,0,2,2,0,2
cell_116,10,5,0,2,2,2,3,5,2,2,12,2
cell_117,10,0,0,2,2,2,0,0,2,2,0,2
cell_118,10,0,0,2,2,2,0,0,2,2,0,2
cell_119,10,0,5,2,2,2,0,0,2,2,0,2
cell_120,10,0,5,2,2,2,0,0,2,2,0,2
cell_121,10,2,0,2,2,2,0,9,0,2,0,2
cell_122,10,2,6,2,2,2,0,9,0,2,0,2
cell_123,10,2,0,2,2,2,0,0,0,2,0,2
cell_124,10,2,2,2,2,2,0,0,0,2,0,2
cell_125,10,13,0,2,2,2,0,0,0,2,2,2
cell_126,10,13,0,2,2,2,0,0,0,2,2,2
cell_127,10,13,2,2,2,2,0,0,3,2,2,2
cell_128,10,13,2,2,2,2,0,0,3,2,2,2
cell_129,10,0,2,0,2,2,0,5,2,2,2,2
cell_130,10,0,0,0,2,2,0,5,2,2,0,2
cell_131,10,0,0,5,2,2,3,5,2,2,16,2
cell_132,10,0,0,0,2,2,3,5,2,2,16,2
cell_133,10,3,2,0,2,2,0,5,2,2,0,2
cell_134,10,3,2,0,2,2,0,5,2,2,0,2
cell_135,10,0,0,0,2,2,0,5,2,2,9,2
cell_136,10,0,0,0,2,2,16,5,2,2,9,2
cell_137,10,2,0,12,2,2,0,5,2,2,0,2
cell_138,10,2,0,12,2,2,0,5,2,2,0,2
cell_139,10,2,0,0,2,2,0,5,2,2,0,2
cell_140,10,2,0,0,2,2,0,5,2,2,0,2
cell_141,10,2,3,0,2,2,0,5,2,2,0,2
cell_142,10,2,3,0,2,2,0,5,2,2,0,2
cell_143,10,2,3,0,2,2,0,5,2,2,2,2
cell_144,10,2,3,0,2,2,2,5,2,2,0,2
cell_145,10,0,0,2,2,2,0,5,2,2,0,2
cell_146,10,0,2,2,2,2,2,5,2,2,0,2
cell_147,10,0,0,2,2,2,5,5,2,2,0,2
cell_148,10,0,0,2,2,2,5,5,2,2,0,2
cell_149,10,0,0,2,2,2,0,5,2,2,0,2
cell_150,10,0,0,2,2,2,0,5,2,2,0,2
cell_151,10,0,0,2,2,2,0,5,2,2,0,2
cell_152,10,0,0,2,2,2,0,5,2,2,0,2
cell_153,10,0,0,0,2,2,5,5,2,2,0,2
cell_154,10,0,0,0,2,2,5,5,2,2,5,2
cell_155,10,0,0,0,2,2,0,5,2,2,0,2
cell_156,10,0,0,0,2,2,0,5,2,2,0,2
cell_157,10,0,2,0,2,2,0,5,2,2,0,2
cell_158,10,0,0,0,2,2,0,5,2,2,0,2
cell_159,10,0,2,0,2,2,0,5,2,2,0,2
cell_160,10,0,0,0,2,2,3,5,2,2,0,2
cell_161,10,3,0,0,2,2,0,5,2,2,0,2
cell_162,10,3,0,0,2,2,0,5,2,2,0,2
cell_163,10,0,5,0,2,2,0,5,2,2,0,2
cell_164,10,0,5,0,2,2,0,5,2,2,5,2
cell_165,10,5,0,3,2,2,2,5,2,2,2,2
cell_166,10,5,0,3,2,2,2,5,2,2,2,2
cell_167,10,0,2,0,2,2,0,5,2,2,0,2
cell_168,10,0,2,0,2,2,0,5,2,2,0,2
cell_169,10,0,2,5,2,2,3,5,2,2,0,2
cell_170,10,0,2,5,2,2,3,5,2,2,0,2
cell_171,10,0,2,0,2,2,3,5,2,2,5,2
cell_172,10,0,0,0,2,2,3,5,2,2,0,2
cell_173,10,0,0,2,2,2,3,5,2,2,0,2
cell_174,10,0,0,2,2,2,3,5,2,2,0,2
cell_175,10,0,0,0,2,2,3,5,2,2,2,2
cell_176,10,0,0,0,2,2,3,5,2,2,0,2
cell_177,10,0,0,0,2,2,2,5,2,2,2,2
cell_178,10,0,0,0,2,2,2,5,2,2,2,2
cell_179,10,0,0,0,2,2,2,5,2,2,0,2
cell_180,10,0,0,0,2,2,2,5,2,2,0,2
cell_181,10,0,0,0,2,2,2,5,2,2,0,2
cell_182,10,0,0,0,2,2,2,5,2,2,0,2
cell_183,10,4,0,3,2,2,2,5,2,2,0,2
cell_184,10,4,0,0,2,2,2,5,2,2,0,2
cell_185,10,0,2,0,2,2,2,5,2,2,2,2
cell_186,10,0,2,0,2,2,2,5,2,2,2,2
cell_187,10,0,0,0,2,2,2,5,2,2,2,2
cell_188,10,0,0,0,2,2,2,5,2,2,2,2
cell_189,10,0,10,0,2,2,2,5,2,2,0,2
cell_190,10,0,0,0,2,2,2,5,2,2,4,2
cell_191,10,0,0,0,2,2,2,5,2,2,0,2
cell_192,10,5,0,0,2,2,2,5,2,2,0,2
cell_193,10,0,2,59,2,2,0,2,2,2,2,2
cell_194,10,0,2,59,2,2,0,2,2,2,2,2
cell_195,10,0,2,59,2,2,0,0,2,2,2,2
cell_196,10,0,2,59,2,2,0,0,2,2,2,2
cell_197,10,0,2,0,2,2,0,0,2,2,2,2
cell_198,10,0,2,0,2,2,0,0,2,2,2,2
cell_199,10,0,2,8,2,2,0,0,2,2,2,2
cell_200,10,0,2,0,2,2,0,2,2,2,2,2
cell_201,10,0,2,0,2,2,0,0,2,2,0,2
cell_202,10,0,2,0,2,2,0,0,2,2,0,2
cell_203,10,0,2,0,2,2,2,0,2,2,2,2
cell_204,10,0,2,0,2,2,0,0,2,2,2,2
cell_205,10,3,2,0,2,2,0,2,2,2,11,2
cell_206,10,0,2,2,2,2,0,2,2,2,11,2
cell_207,10,0,2,0,2,2,0,0,2,2,0,2
cell_208,10,0,2,0,2,2,0,0,2,2,5,2
cell_209,10,0,3,3,2,2,2,0,2,2,0,2
cell_210,10,0,3,3,2,2,0,0,2,2,0,2
cell_211,10,0,3,3,2,2,59,4,2,2,0,2
cell_212,10,0,3,3,2,2,59,0,2,2,0,2
cell_213,10,0,3,3,2,2,5,0,2,2,2,2
cell_214,10,0,3,3,2,2,0,0,2,2,8,2
cell_215,10,0,3,3,2,2,2,0,2,2,0,2
cell_216,10,0,3,3,2,2,2,0,2,2,0,2
cell_217,10,0,5,3,2,2,0,0,2,2,0,2
cell_218,10,0,5,3,2,2,0,0,2,2,0,2
cell_219,10,0,5,3,2,2,0,0,2,2,0,2
cell_220,10,0,5,3,2,2,0,0,2,2,0,2
cell_221,10,0,5,3,2,2,0,0,2,2,4,2
cell_222,10,0,5,3,2,2,0,0,2,2,0,2
cell_223,10,0,5,3,2,2,5,0,2,2,0,2
cell_224,10,0,5,3,2,2,5,0,2,2,2,2
cell_225,10,2,0,0,2,2,0,6,2,2,3,2
cell_226,10,2,0,0,2,2,0,6,2,2,3,2
cell_227,10,2,3,0,2,2,8,6,2,2,3,2
cell_228,10,2,3,2,2,2,0,6,2,2,3,2
cell_229,10,0,0,0,2,2,0,6,2,2,3,2
cell_230,10,0,0,0,2,2,0,6,2,2,3,2
cell_231,10,0,0,0,2,2,0,6,2,2,3,2
cell_232,10,0,0,0,2,2,0,6,2,2,3,2
cell_233,10,0,0,0,2,2,0,6,2,2,3,2
cell_234,10,0,0,0,2,2,0,6,2,2,3,2
cell_235,10,0,0,0,2,2,2,6,2,2,3,2
cell_236,10,0,0,0,2,2,2,6,2,2,3,2
cell_237,10,39,2,0,2,2,0,6,2,2,3,2
cell_238,10,0,2,0,2,2,0,6,2,2,3,2
cell_239,10,0,2,0,2,2,0,6,2,2,3,2
cell_240,10,0,2,0,2,2,0,6,2,2,3,2
cell_241,10,0,2,10,2,2,0,6,2,2,0,2
cell_242,10,0,2,10,2,2,0,6,2,2,0,2
cell_243,10,8,2,5,2,2,0,6,2,2,0,2
cell_244,10,8,2,5,2,2,0,6,2,2,0,2
cell_245,10,0,2,0,2,2,3,6,2,2,2,2
cell_246,10,0,2,0,2,2,3,6,2,2,2,2
cell_247,10,0,2,0,2,2,3,6,2,2,0,2
cell_248,10,0,2,0,2,2,3,6,2,2,0,2
cell_249,10,0,2,0,2,2,0,6,2,2,11,2
cell_250,10,0,2,0,2,2,0,6,2,2,11,2
cell_251,10,0,2,0,2,2,5,6,2,2,11,2
cell_252,10,0,2,0,2,2,0,6,2,2,11,2
cell_253,10,0,2,0,2,2,0,6,2,2,11,2
cell_254,10,0,2,0,2,2,6,6,2,2,11,2
cell_255,10,5,2,5,2,2,0,6,2,2,11,2
cell_256,10,5,2,5,2,2,2,6,2,2,11,2
cell_257,2,2,2,0,0,2,2,3,2,0,0,2
cell_258,2,2,3,0,0,2,2,3,2,0,0,2
cell_259,2,2,0,0,0,2,0,3,2,4,0,2
cell_260,2,2,0,0,0,2,0,3,2,0,0,2
cell_261,2,2,5,0,0,0,0,3,2,0,0,2
cell_262,2,2,5,0,0,0,0,3,2,0,0,2
cell_263,2,2,5,0,0,2,2,3,2,0,0,2
cell_264,2,2,5,0,0,0,0,3,2,0,2,2
cell_265,2,2,8,0,0,0,0,3,2,2,2,2
cell_266,2,2,8,0,0,0,0,3,2,2,2,2
cell_267,2,2,8,0,0,2,0,3,2,2,2,2
cell_268,2,2,8,0,0,2,0,3,2,2,2,2
cell_269,2,2,8,0,0,0,0,3,2,2,3,2
cell_270,2,2,8,0,0,0,0,3,2,2,0,2
cell_271,2,2,8,0,0,0,0,3,2,2,0,2
cell_272,2,2,8,0,0,0,0,3,2,2,0,2
cell_273,2,2,3,2,2,0,0,3,5,0,0,2
cell_274,2,2,0,0,2,0,3,3,0,0,4,2
cell_275,2,2,14,0,2,0,0,3,0,0,0,2
cell_276,2,2,0,0,2,0,0,3,0,0,0,2
cell_277,2,2,5,94,2,0,0,3,5,8,0,2
cell_278,2,2,5,0,2,0,0,3,5,8,3,2
cell_279,2,2,5,3,2,0,0,3,5,8,0,2
cell_280,2,2,5,0,2,0,0,3,5,8,0,2
cell_281,2,2,0,0,2,2,0,3,15,0,2,2
cell_282,2,2,0,0,2,0,0,3,0,0,2,2
cell_283,2,2,0,0,2,0,3,3,3,0,2,2
cell_284,2,2,0,0,2,0,0,3,3,0,2,2
cell_285,2,2,0,0,2,0,0,3,2,0,2,2
cell_286,2,2,0,0,2,0,0,3,0,0,2,2
cell_287,2,2,0,0,2,0,0,3,0,0,2,2
cell_288,2,2,0,3,2,0,0,3,0,5,2,2
cell_289,2,2,2,2,0,0,0,3,3,5,2,2
cell_290,2,2,0,2,0,5,0,3,3,5,2,2
cell_291,2,2,0,2,0,0,0,3,3,5,2,2
cell_292,2,2,0,2,0,0,0,3,3,5,2,2
cell_293,2,2,2,2,0,0,0,3,3,5,2,2
cell_294,2,2,2,2,29,0,0,3,3,5,2,2
cell_295,2,2,2,2,0,0,0,3,3,5,2,2
cell_296,2,2,2,2,0,0,0,3,3,5,2,2
cell_297,2,2,5,2,0,0,0,3,3,0,2,2
cell_298,2,2,5,2,0,0,0,3,3,0,2,2
cell_299,2,2,5,2,0,0,0,3,3,0,2,2
cell_300,2,2,5,2,0,0,0,3,3,0,2,2
cell_301,2,2,0,2,0,0,0,3,3,0,2,2
cell_302,2,2,0,2,0,0,0,3,3,0,2,2
cell_303,2,2,0,2,0,0,0,3,3,0,2,2
cell_304,2,2,0,2,0,0,0,3,3,0,2,2
cell_305,2,2,6,2,0,0,2,3,3,2,2,2
cell_306,2,2,6,2,0,0,2,3,3,2,2,2
cell_307,2,2,6,2,0,0,2,3,3,2,2,2
cell_308,2,2,6,2,0,0,2,3,3,2,2,2
cell_309,2,2,6,2,2,0,0,3,3,2,2,2
cell_310,2,2,6,2,2,0,0,3,3,2,2,2
cell_311,2,2,6,2,5,0,0,3,3,2,2,2
cell_312,2,2,6,2,5,0,0,3,3,2,2,2
cell_313,2,2,6,2,0,0,0,3,3,2,2,2
cell_314,2,2,6,2,0,5,0,3,3,2,2,2
cell_315,2,2,6,2,0,0,0,3,3,2,2,2
cell_316,2,2,6,2,0,0,0,3,3,2,2,2
cell_317,2,2,6,2,8,0,0,3,3,2,2,2
cell_318,2,2,6,2,8,0,0,3,3,2,2,2
cell_319,2,2,6,2,0,0,0,3,3,2,2,2
cell_320,2,2,6,2,0,0,0,3,3,2,2,2
cell_321,2,2,0,2,0,0,49,3,2,4,0,2
cell_322,2,2,0,2,0,0,49,3,2,4,0,2
cell_323,2,2,0,2,0,0,49,3,0,0,28,2
cell_324,2,2,0,2,5,0,49,3,0,0,0,2
cell_325,2,2,2,2,0,2,49,3,0,0,0,2
cell_326,2,2,0,2,0,2,49,3,0,2,0,2
cell_327,2,2,0,2,30,3,49,3,5,0,0,2
cell_328,2,2,0,2,30,0,49,3,5,0,0,2
cell_329,2,2,0,2,2,0,49,3,2,0,0,2
cell_330,2,2,0,2,0,0,49,3,2,0,0,2
cell_331,2,2,0,0,26,2,49,3,0,0,5,2
cell_332,2,2,0,0,26,0,49,3,0,0,5,2
cell_333,2,2,0,0,4,0,49,3,0,2,0,2
cell_334,2,2,0,0,2,2,49,3,0,2,2,2
cell_335,2,2,0,0,0,0,49,3,0,2,0,2
cell_336,2,2,0,0,0,0,49,3,0,2,0,2
cell_337,2,0,37,0,0,2,49,3,0,0,0,2
cell_338,2,0,0,0,0,2,49,3,0,0,0,2
cell_339,2,6,2,0,0,0,49,3,0,0,0,2
cell_340,2,6,2,0,0,0,49,3,0,0,0,2
cell_341,2,0,0,0,2,0,49,3,0,3,2,2
cell_342,2,2,0,0,0,0,49,3,0,3,2,2
cell_343,2,0,0,17,0,0,49,3,3,3,2,2
cell_344,2,0,0,0,0,0,49,3,0,3,2,2
cell_345,2,0,2,0,0,2,49,3,0,0,0,2
cell_346,2,0,2,0,0,2,49,3,0,0,5,2
cell_347,2,0,2,0,0,0,49,3,0,2,0,2
cell_348,2,0,2,9,0,0,49,3,0,0,0,2
cell_349,2,2,0,0,0,0,49,3,0,0,0,2
cell_350,2,0,0,0,0,0,49,3,0,0,0,2
cell_351,2,2,0,0,0,0,49,3,0,5,0,2
cell_352,2,2,2,0,5,0,49,3,0,5,0,2
cell_353,2,0,0,0,2,0,49,3,2,0,0,2
cell_354,2,0,0,0,2,0,49,3,2,0,0,2
cell_355,2,0,0,0,2,5,49,3,2,0,0,2
cell_356,2,0,0,0,2,5,49,3,2,0,0,2
cell_357,2,0,0,0,2,0,49,3,2,2,0,2
cell_358,2,0,4,0,2,0,49,3,2,2,0,2
cell_359,2,2,5,2,2,0,49,3,2,2,2,2
cell_360,2,2,5,0,2,0,49,3,2,2,2,2
cell_361,2,0,0,0,2,0,49,3,14,2,0,2
cell_362,2,0,0,0,2,0,49,3,14,2,0,2
cell_363,2,0,0,2,2,0,49,3,14,0,0,2
cell_364,2,0,0,2,2,10,49,3,14,3,0,2
cell_365,2,0,0,0,2,4,49,3,14,2,0,2
cell_366,2,0,0,0,2,4,49,3,14,2,0,2
cell_367,2,0,0,0,2,0,49,3,14,2,0,2
cell_368,2,0,0,0,2,0,49,3,14,2,0,2
cell_369,2,0,7,0,2,3,49,3,0,0,21,2
cell_370,2,0,7,0,2,3,49,3,0,0,21,2
cell_371,2,0,3,3,2,3,49,3,0,2,21,2
cell_372,2,0,3,0,2,3,49,3,0,0,21,2
cell_373,2,0,2,36,2,3,49,3,0,0,21,2
cell_374,2,0,2,5,2,3,49,3,0,0,21,2
cell_375,2,0,0,2,2,3,49,3,0,0,21,2
cell_376,2,0,0,2,2,3,49,3,0,0,21,2
cell_377,2,2,0,0,2,0,49,3,9,0,21,2
cell_378,2,2,0,0,2,0,49,3,9,0,21,2
cell_379,2,2,0,0,2,2,49,3,9,0,21,2
cell_380,2,2,0,0,2,0,49,3,9,0,21,2
cell_381,2,2,0,2,2,0,49,3,9,2,21,2
cell_382,2,2,0,2,2,0,49,3,9,0,21,2
cell_383,2,2,0,0,2,0,49,3,9,0,21,2
cell_384,2,2,0,0,2,0,49,3,9,0,21,2
cell_385,2,0,2,0,0,6,0,3,4,2,2,2
cell_386,2,0,2,0,0,6,0,3,4,2,2,2
cell_387,2,0,3,0,0,6,0,3,4,0,2,2
cell_388,2,0,3,69,0,6,0,3,4,0,2,2
cell_389,2,2,2,2,0,6,0,3,4,0,2,2
cell_390,2,0,2,2,0,6,0,3,4,0,2,2
cell_391,2,42,2,2,0,6,0,3,4,0,2,2
cell_392,2,42,2,2,0,6,0,3,4,0,2,2
cell_393,2,0,0,0,0,6,0,3,2,0,2,2
cell_394,2,0,12,0,0,6,3,3,2,0,2,2
cell_395,2,0,0,0,0,6,0,3,2,0,2,2
cell_396,2,0,0,0,0,6,0,3,2,0,2,2
cell_397,2,5,0,2,0,6,5,3,0,5,2,2
cell_398,2,0,0,2,0,6,5,3,0,5,2,2
cell_399,2,0,0,2,0,6,0,3,0,0,2,2
cell_400,2,0,0,2,0,6,0,3,0,0,2,2
cell_401,2,0,2,5,0,6,29,3,0,0,0,2
cell_402,2,0,0,5,59,6,29,3,0,0,0,2
cell_403,2,5,0,0,0,6,29,3,0,0,0,2
cell_404,2,5,0,0,0,6,29,3,0,0,0,2
cell_405,2,0,2,0,0,6,29,3,2,0,2,2
cell_406,2,0,2,0,0,6,29,3,0,0,2,2
cell_407,2,0,2,5,3,6,29,3,0,0,0,2
cell_408,2,0,2,5,3,6,29,3,0,0,0,2
cell_409,2,2,0,0,3,6,0,3,0,0,0,2
cell_410,2,2,3,0,5,6,0,3,0,0,0,2
cell_411,2,2,0,0,0,6,0,3,0,0,2,2
cell_412,2,2,0,0,0,6,0,3,0,0,0,2
cell_413,2,2,0,0,3,6,0,3,0,0,0,2
cell_414,2,2,0,0,3,6,0,3,0,0,0,2
cell_415,2,2,0,2,3,6,0,3,2,0,0,2
cell_416,2,2,0,0,3,6,0,3,0,0,0,2
cell_417,2,0,0,0,0,0,0,3,0,0,2,2
cell_418,2,0,0,0,0,0,0,3,0,5,2,2
cell_419,2,0,0,0,0,0,0,3,0,2,2,2
cell_420,2,0,4,0,0,0,0,3,0,0,2,2
cell_421,2,0,0,0,0,0,0,3,0,2,2,2
cell_422,2,0,0,0,0,0,0,3,0,2,2,2
cell_423,2,2,0,2,0,0,3,3,0,2,2,2
cell_424,2,0,0,3,0,0,0,3,0,2,2,2
cell_425,2,5,0,0,0,2,2,3,0,0,2,2
cell_426,2,5,0,0,0,2,2,3,0,0,2,2
cell_427,2,5,0,0,0,2,0,3,0,0,2,2
cell_428,2,5,2,0,0,2,0,3,0,2,2,2
cell_429,2,2,0,0,0,2,0,3,0,2,2,2
cell_430,2,2,0,0,0,2,0,3,0,2,2,2
cell_431,2,2,0,0,0,2,0,3,0,0,2,2
cell_432,2,2,0,0,0,2,0,3,0,0,2,2
cell_433,2,2,0,0,5,0,0,3,0,5,2,2
cell_434,2,2,0,0,5,0,0,3,0,5,2,2
cell_435,2,2,0,0,5,2,0,3,0,0,2,2
cell_436,2,2,0,0,5,0,2,3,0,0,2,2
cell_437,2,2,0,4,5,0,0,3,0,0,2,2
cell_438,2,2,0,4,5,0,0,3,0,16,2,2
cell_439,2,2,0,0,5,0,0,3,0,0,2,2
cell_440,2,2,0,0,5,0,0,3,0,0,2,2
cell_441,2,2,0,2,0,2,2,3,0,0,2,2
cell_442,2,2,0,2,0,2,2,3,0,0,2,2
cell_443,2,2,0,2,0,2,0,3,0,0,2,2
cell_444,2,2,0,2,0,2,0,3,0,0,2,2
cell_445,2,2,0,2,0,0,27,3,0,0,2,2
cell_446,2,2,0,2,0,0,27,3,0,0,2,2
cell_447,2,2,0,2,3,0,2,3,0,0,2,2
cell_448,2,2,2,2,0,0,0,3,0,0,2,2
cell_449,2,0,3,0,57,3,2,3,5,4,0,2
cell_450,2,0,3,0,57,3,2,3,5,4,0,2
cell_451,2,0,3,0,57,3,2,3,5,4,0,2
cell_452,2,0,3,0,57,3,2,3,5,4,0,2
cell_453,2,0,3,0,57,3,2,3,5,4,0,2
cell_454,2,0,3,0,57,3,2,3,5,4,0,2
cell_455,2,0,3,0,57,3,2,3,5,4,0,2
cell_456,2,0,3,2,57,3,2,3,5,4,0,2
cell_457,2,0,3,5,57,3,0,3,0,4,0,2
cell_458,2,0,3,5,57,3,0,3,0,4,0,2
cell_459,2,2,3,2,57,3,0,3,5,4,0,2
cell_460,2,2,3,2,57,3,0,3,0,4,0,2
cell_461,2,2,3,0,57,3,0,3,0,4,5,2
cell_462,2,0,3,0,57,3,0,3,0,4,5,2
cell_463,2,0,3,0,57,3,3,3,0,4,5,2
cell_464,2,0,3,0,57,3,0,3,0,4,5,2
cell_465,2,0,2,12,0,3,0,3,0,0,4,2
cell_466,2,0,2,12,0,3,0,3,0,0,4,2
cell_467,2,0,2,0,0,0,0,3,2,0,4,2
cell_468,2,0,2,0,0,0,0,3,0,0,4,2
cell_469,2,0,0,3,2,0,0,3,0,3,0,2
cell_470,2,0,0,3,2,0,0,3,0,3,0,2
cell_471,2,0,2,3,2,0,0,3,0,3,0,2
cell_472,2,0,0,3,2,0,0,3,0,3,0,2
cell_473,2,2,0,0,2,0,0,3,0,0,0,2
cell_474,2,2,0,0,2,0,0,3,0,0,12,2
cell_475,2,2,0,0,2,0,0,3,0,0,0,2
cell_476,2,2,0,5,2,0,0,3,0,0,0,2
cell_477,2,2,0,2,2,0,0,3,0,0,0,2
cell_478,2,2,0,0,2,0,0,3,0,0,8,2
cell_479,2,2,2,0,2,0,0,3,0,0,11,2
cell_480,2,2,0,0,2,2,2,3,0,0,11,2
