,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16
cell_619,2,NA,2,NA,10,2,NA,NA,NA,NA,NA,NA,NA,3,NA,2
cell_620,2,2,2,13,10,NA,NA,NA,NA,NA,NA,NA,NA,3,5,2
cell_621,2,NA,2,13,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
cell_622,NA,2,2,13,10,NA,2,NA,NA,NA,NA,NA,NA,3,5,5
cell_623,2,2,2,13,10,2,2,NA,NA,NA,NA,NA,NA,3,5,2
cell_624,NA,2,2,NA,10,2,2,NA,NA,NA,NA,NA,NA,3,5,2
cell_625,NA,2,2,NA,10,2,2,0,2,NA,3,0,5,3,NA,5
cell_626,2,2,2,0,10,2,2,0,2,5,3,NA,5,NA,5,0
cell_627,2,2,2,2,10,2,2,0,2,NA,3,0,NA,3,5,NA
cell_628,2,2,2,2,10,2,2,NA,NA,NA,3,0,5,3,5,5
cell_629,2,NA,NA,5,10,2,2,NA,NA,NA,3,11,5,3,NA,0
cell_630,2,2,NA,NA,10,2,2,NA,NA,5,3,11,NA,3,5,0
cell_631,2,NA,2,0,NA,2,NA,0,2,NA,3,11,5,3,5,46
cell_632,2,2,2,0,10,2,2,0,2,NA,3,11,5,3,5,0
cell_633,2,NA,NA,2,NA,NA,2,2,NA,5,NA,2,5,3,5,5
cell_634,2,2,NA,NA,10,2,2,0,2,5,3,2,5,3,5,5
cell_635,2,2,2,0,10,2,2,2,NA,5,3,2,NA,NA,5,5
cell_636,2,NA,2,0,NA,2,NA,2,NA,5,3,2,5,3,5,NA
cell_637,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,NA,NA
cell_638,2,2,2,0,10,2,2,0,2,5,3,0,5,NA,5,2
cell_639,2,2,2,0,10,2,2,2,2,NA,3,3,5,3,5,0
cell_640,2,2,NA,0,10,NA,2,0,NA,5,3,3,5,3,5,0
cell_641,NA,NA,2,5,5,2,0,0,2,NA,3,3,NA,2,3,5
cell_642,8,NA,2,NA,5,2,0,0,2,2,3,3,0,NA,3,NA
cell_643,8,NA,2,5,5,2,5,NA,2,NA,3,3,110,NA,3,5
cell_644,8,2,2,5,NA,2,NA,5,2,2,3,3,0,2,3,5
cell_645,2,2,2,5,5,2,0,NA,2,2,NA,NA,5,2,NA,5
cell_646,NA,NA,2,5,5,2,0,3,NA,2,NA,3,NA,2,3,5
cell_647,2,2,2,5,5,2,0,3,2,2,3,3,2,2,3,NA
cell_648,NA,2,2,5,NA,2,0,NA,2,NA,3,3,0,2,3,5
cell_649,4,2,2,NA,5,2,NA,NA,2,2,3,3,0,2,2,5
cell_650,0,2,NA,5,5,2,2,2,NA,2,NA,3,NA,NA,2,5
cell_651,NA,2,2,5,NA,2,2,2,2,NA,3,3,2,NA,NA,NA
cell_652,NA,2,2,NA,5,2,NA,NA,NA,2,3,3,NA,2,2,5
cell_653,0,2,2,NA,5,2,0,2,2,2,3,3,4,2,NA,5
cell_654,0,2,2,5,NA,2,0,0,2,NA,3,3,4,NA,2,NA
cell_655,0,2,2,5,5,2,2,0,2,NA,3,NA,0,2,2,5
cell_656,0,2,2,NA,NA,2,NA,0,2,2,3,3,0,2,NA,5
cell_657,12,2,2,NA,5,2,16,0,NA,0,3,3,NA,2,0,5
cell_658,12,2,NA,5,NA,2,16,9,2,0,3,NA,5,NA,0,5
cell_659,12,NA,2,5,NA,NA,0,0,2,6,NA,NA,5,2,0,5
cell_660,12,2,2,5,NA,2,0,0,NA,0,NA,3,5,NA,5,5
cell_661,2,2,2,5,5,2,2,0,2,0,3,3,5,2,5,5
cell_662,2,2,2,NA,NA,2,2,0,2,0,NA,3,5,2,3,5
cell_663,2,NA,2,5,5,2,0,NA,2,0,NA,3,5,2,0,5
cell_664,2,NA,2,5,5,2,3,2,2,NA,3,3,NA,2,0,5
cell_665,0,2,NA,5,5,2,2,0,2,0,3,3,5,2,2,5
cell_666,0,2,2,5,5,NA,NA,0,2,0,3,3,5,NA,2,5
cell_667,3,2,2,5,5,2,2,0,2,0,NA,3,5,2,NA,5
cell_668,3,2,2,5,5,2,NA,3,2,0,NA,3,5,2,2,5
cell_669,2,2,2,5,5,2,0,0,2,0,3,NA,5,2,2,NA
cell_670,NA,2,NA,5,NA,2,0,0,2,0,3,3,5,2,2,5
cell_671,NA,2,2,NA,NA,2,NA,NA,2,2,NA,NA,5,2,2,NA
cell_672,3,NA,2,5,5,2,NA,0,2,NA,3,3,5,2,2,5
cell_673,0,NA,2,0,5,2,0,0,2,2,NA,NA,0,2,NA,NA
cell_674,0,NA,2,0,5,2,0,0,2,2,3,3,NA,2,0,5
cell_675,5,2,2,NA,5,2,2,0,2,2,3,3,0,NA,0,5
cell_676,5,2,2,0,5,2,0,0,2,2,3,3,NA,2,0,5
cell_677,NA,NA,2,NA,NA,2,0,NA,2,NA,3,3,4,2,5,5
cell_678,15,2,2,0,5,2,0,NA,2,NA,3,3,NA,2,5,NA
cell_679,0,2,2,0,NA,2,0,3,2,2,NA,3,NA,2,4,5
cell_680,0,NA,2,0,5,2,0,0,2,2,3,3,4,2,4,NA
cell_681,3,2,2,2,5,2,0,NA,2,0,NA,3,0,NA,2,5
cell_682,3,NA,NA,2,5,2,0,NA,2,0,3,3,NA,2,0,5
cell_683,NA,2,2,2,5,2,0,NA,NA,NA,3,3,4,2,2,5
cell_684,3,2,2,2,5,2,0,NA,2,0,3,NA,4,2,2,NA
cell_685,3,2,2,0,NA,NA,4,NA,NA,0,NA,3,NA,2,0,5
cell_686,3,2,2,0,5,2,4,2,2,3,3,3,2,2,0,5
cell_687,NA,2,2,0,5,2,4,2,2,NA,3,3,2,2,0,5
cell_688,3,2,NA,NA,5,2,4,2,2,0,3,3,2,2,26,NA
cell_689,0,2,2,3,NA,2,5,3,2,NA,3,3,2,2,0,5
cell_690,4,2,2,3,5,2,NA,3,2,0,3,3,2,2,0,5
cell_691,0,2,2,NA,5,2,0,3,2,0,3,NA,2,2,0,5
cell_692,0,2,NA,2,5,2,NA,3,2,0,NA,3,2,NA,2,5
cell_693,3,2,NA,0,5,2,0,3,2,0,3,3,NA,2,NA,5
cell_694,NA,NA,NA,0,5,2,NA,NA,2,0,3,3,2,2,NA,5
cell_695,NA,NA,2,NA,5,2,0,3,2,3,3,3,2,2,0,5
cell_696,3,2,2,0,5,2,0,3,2,3,3,3,2,NA,NA,NA
cell_697,3,2,2,0,5,NA,2,3,2,NA,NA,3,2,NA,0,NA
cell_698,3,2,2,0,NA,NA,0,3,2,NA,3,3,2,NA,NA,5
cell_699,3,2,2,5,5,2,2,NA,NA,0,3,3,2,2,0,NA
cell_700,3,2,NA,0,5,2,0,NA,NA,0,3,3,NA,2,0,5
cell_701,10,2,2,0,5,2,0,NA,2,5,3,3,NA,2,0,NA
cell_702,10,2,2,2,5,2,0,3,NA,5,3,3,2,2,0,NA
cell_703,NA,2,NA,NA,NA,2,0,3,2,5,NA,3,2,2,3,NA
cell_704,10,2,2,3,5,2,0,3,2,5,3,NA,NA,2,NA,5
cell_705,NA,2,NA,15,NA,NA,2,4,NA,3,NA,NA,NA,5,2,NA
cell_706,0,2,2,15,5,NA,2,NA,2,NA,3,NA,2,NA,2,2
cell_707,0,2,2,15,5,2,2,0,2,0,3,7,0,5,2,2
cell_708,NA,2,2,15,5,2,NA,NA,2,0,3,NA,0,5,2,2
cell_709,NA,2,2,NA,5,2,2,3,2,NA,3,7,0,5,2,2
cell_710,0,2,2,15,5,2,2,0,2,0,3,7,10,5,2,2
cell_711,NA,2,2,NA,5,2,NA,2,NA,0,3,7,NA,5,2,NA
cell_712,0,2,2,15,NA,2,2,0,NA,0,3,7,9,5,2,2
cell_713,0,2,2,6,5,2,NA,2,2,2,3,NA,0,5,2,0
cell_714,NA,2,2,NA,5,2,2,2,2,2,NA,7,0,5,0,0
cell_715,NA,2,2,6,5,NA,2,2,2,NA,3,7,0,NA,0,2
cell_716,NA,2,2,NA,5,2,NA,2,2,NA,3,7,0,5,0,0
cell_717,0,2,2,6,5,2,NA,0,2,3,3,7,NA,5,NA,2
cell_718,0,2,2,6,5,NA,2,0,2,3,NA,NA,0,5,0,2
cell_719,0,NA,NA,6,5,2,2,0,2,NA,NA,NA,NA,5,2,0
cell_720,NA,2,NA,6,5,2,2,0,NA,10,3,7,NA,NA,2,0
cell_721,0,2,2,2,NA,2,2,NA,2,4,NA,4,2,0,0,5
cell_722,NA,2,2,2,5,2,2,NA,2,4,3,4,9,NA,0,5
cell_723,NA,NA,2,2,NA,NA,2,3,2,NA,3,4,NA,0,NA,NA
cell_724,0,NA,2,2,5,2,2,3,2,4,3,NA,2,0,2,NA
cell_725,NA,2,2,NA,NA,2,2,3,2,5,3,4,4,0,NA,NA
cell_726,NA,2,2,2,5,2,2,3,2,5,3,4,NA,0,2,0
cell_727,0,2,NA,2,5,2,2,3,NA,0,3,4,0,4,2,10
cell_728,2,2,2,2,5,2,2,3,2,0,3,4,0,4,NA,0
cell_729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_731,0,2,2,NA,5,2,2,NA,2,2,NA,4,0,NA,0,0
cell_732,0,NA,2,NA,5,2,2,3,2,NA,3,NA,5,0,5,0
cell_733,NA,2,NA,NA,NA,2,2,NA,2,2,3,4,0,0,5,2
cell_734,0,2,2,NA,NA,2,2,3,2,2,3,4,0,NA,5,2
cell_735,0,2,2,0,5,NA,2,3,2,NA,NA,4,NA,NA,5,NA
cell_736,0,2,2,0,5,2,2,3,NA,NA,3,4,0,NA,5,0
cell_737,0,2,2,2,5,2,2,2,2,2,3,0,NA,0,12,2
cell_738,0,2,2,2,NA,2,2,2,2,NA,3,0,NA,0,12,NA
cell_739,0,2,2,NA,5,2,2,2,2,2,3,0,10,0,12,2
cell_740,NA,2,NA,NA,5,2,2,2,2,2,3,NA,NA,0,12,2
cell_741,0,NA,2,2,NA,2,NA,2,2,2,3,NA,10,0,NA,2
cell_742,NA,2,2,2,5,NA,2,2,2,2,NA,2,10,2,NA,2
cell_743,5,2,NA,2,5,2,2,2,2,2,3,0,10,2,12,2
cell_744,NA,2,2,NA,5,2,2,2,NA,NA,3,0,10,NA,12,NA
cell_745,2,2,2,2,5,NA,2,2,2,NA,3,0,NA,5,2,NA
cell_746,2,2,2,NA,5,2,2,2,2,2,3,0,NA,NA,2,2
cell_747,5,2,NA,2,NA,2,2,NA,2,2,3,4,0,5,NA,2
cell_748,5,2,NA,NA,5,2,2,2,NA,2,3,0,0,NA,2,NA
cell_749,2,NA,2,2,5,2,NA,2,2,2,3,0,3,5,2,2
cell_750,NA,2,2,NA,NA,2,NA,2,2,2,3,NA,3,5,2,2
cell_751,0,2,2,2,NA,2,2,2,NA,NA,3,0,3,5,2,2
cell_752,0,2,NA,NA,NA,2,2,NA,NA,2,3,NA,3,NA,2,2
cell_753,0,2,2,NA,NA,2,NA,2,2,2,NA,NA,0,NA,2,2
cell_754,0,2,2,3,NA,2,2,2,2,2,3,NA,0,54,2,2
cell_755,0,2,2,3,5,2,2,2,2,2,NA,0,0,NA,2,2
cell_756,2,2,2,NA,5,2,2,2,2,2,3,0,NA,30,2,2
cell_757,3,2,2,0,5,2,2,2,NA,NA,3,0,0,0,0,2
cell_758,5,NA,2,0,NA,NA,2,2,2,2,3,0,0,0,NA,NA
cell_759,0,2,2,2,5,NA,2,2,2,2,NA,0,0,NA,0,2
cell_760,NA,2,2,NA,5,2,2,2,NA,2,3,0,2,0,0,2
cell_761,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
cell_762,NA,2,2,0,5,2,2,2,2,NA,3,0,2,0,NA,2
cell_763,5,2,NA,2,5,2,2,2,2,2,3,8,2,0,0,2
cell_764,5,2,2,0,5,2,2,2,NA,2,3,8,2,NA,9,2
cell_765,0,2,2,2,5,NA,2,2,2,NA,3,2,2,2,0,2
cell_766,0,2,2,2,5,2,2,2,NA,0,3,2,NA,NA,NA,NA
cell_767,NA,2,2,2,5,2,2,2,2,2,3,2,2,2,74,2
cell_768,4,2,NA,2,NA,2,NA,2,2,0,NA,2,2,NA,0,2
cell_769,5,2,2,2,NA,2,NA,0,2,8,3,3,2,2,2,2
cell_770,NA,2,2,2,NA,NA,2,0,2,NA,NA,3,2,2,2,2
cell_771,5,NA,2,2,2,2,2,5,2,8,3,3,NA,2,2,2
cell_772,5,NA,2,NA,2,2,2,0,NA,8,3,NA,56,2,2,2
cell_773,5,2,2,2,2,2,2,0,2,NA,3,NA,0,2,2,2
cell_774,5,2,2,2,2,2,2,0,2,8,3,3,NA,2,2,2
cell_775,5,2,2,2,NA,NA,2,0,2,8,3,3,11,NA,2,NA
cell_776,5,2,2,2,2,2,NA,NA,2,8,3,NA,2,2,2,2
cell_777,5,2,2,2,2,2,NA,4,2,8,3,NA,2,2,2,2
cell_778,5,2,2,2,2,NA,2,4,2,8,3,3,2,2,NA,2
cell_779,NA,2,2,2,2,2,2,0,2,NA,3,3,NA,2,2,2
cell_780,5,2,2,2,2,2,2,0,2,8,3,3,2,2,2,2
cell_781,5,NA,2,2,2,2,NA,0,2,NA,3,3,3,2,2,NA
cell_782,5,2,2,NA,NA,NA,NA,2,2,8,3,3,NA,2,2,2
cell_783,5,NA,2,2,2,NA,2,0,2,8,3,NA,3,2,2,2
cell_784,5,NA,2,2,2,2,NA,2,NA,8,3,NA,3,2,NA,NA
cell_785,5,2,2,2,2,2,2,120,2,2,3,3,0,2,2,2
cell_786,5,2,2,2,2,2,2,120,2,2,3,3,NA,2,2,2
cell_787,5,NA,2,2,2,2,2,120,NA,NA,3,NA,0,2,2,NA
cell_788,5,NA,2,2,2,2,2,120,2,NA,3,3,2,2,2,2
cell_789,NA,2,2,NA,NA,2,2,120,2,2,NA,NA,5,2,2,2
cell_790,5,2,NA,2,2,NA,NA,120,2,NA,3,NA,5,NA,2,2
cell_791,5,2,2,NA,2,2,2,120,2,2,NA,3,5,2,NA,2
cell_792,5,2,2,2,NA,2,2,120,2,2,3,3,0,2,NA,NA
cell_793,5,2,2,2,NA,2,2,120,2,2,3,3,3,NA,2,2
cell_794,5,2,2,NA,NA,2,2,NA,NA,NA,3,3,3,2,2,2
cell_795,NA,2,2,2,2,2,2,NA,2,2,3,3,NA,NA,2,NA
cell_796,5,2,2,2,2,2,2,120,2,NA,3,3,3,2,2,2
cell_797,5,2,NA,NA,2,2,2,120,2,2,NA,NA,3,2,2,2
cell_798,NA,2,2,2,NA,2,NA,120,2,2,3,3,3,NA,2,2
cell_799,5,2,2,NA,2,2,2,120,2,2,NA,NA,3,NA,NA,2
cell_800,5,2,2,2,2,2,2,120,NA,2,3,3,3,2,2,2
cell_801,NA,2,0,2,2,2,2,0,NA,20,3,3,2,2,2,2
cell_802,5,2,0,2,2,2,2,2,2,20,3,3,2,2,2,2
cell_803,5,2,2,2,NA,2,2,0,2,20,3,3,2,2,2,NA
cell_804,5,2,0,2,2,2,2,0,NA,20,3,3,2,2,2,2
cell_805,5,2,0,NA,2,2,2,2,2,20,3,3,2,2,2,2
cell_806,5,2,NA,NA,2,NA,2,2,2,20,3,3,2,2,2,2
cell_807,5,2,0,2,2,2,2,NA,2,20,3,3,NA,2,2,2
cell_808,5,2,0,NA,2,2,NA,0,2,20,3,3,2,2,NA,2
cell_809,NA,2,NA,2,NA,2,2,0,2,20,3,3,2,2,2,NA
cell_810,NA,2,2,2,2,2,2,0,2,20,3,3,2,2,2,2
cell_811,5,NA,NA,2,2,2,2,0,2,20,3,3,2,2,NA,2
cell_812,NA,2,NA,NA,2,2,2,3,2,20,NA,3,2,2,2,NA
cell_813,NA,2,0,2,2,2,2,0,NA,20,3,3,NA,2,2,2
cell_814,NA,2,0,2,2,2,2,0,2,NA,3,NA,2,NA,2,2
cell_815,5,NA,0,2,2,2,2,4,2,20,3,3,2,NA,2,2
cell_816,5,NA,0,2,NA,NA,2,NA,2,20,NA,3,NA,2,2,2
cell_817,5,2,3,2,2,2,2,2,NA,20,NA,3,2,2,2,NA
cell_818,5,2,3,2,NA,2,2,NA,NA,20,3,3,2,NA,2,2
cell_819,5,2,NA,2,2,2,2,0,2,20,3,3,2,2,2,2
cell_820,5,2,3,2,2,2,2,0,2,20,3,3,2,2,2,2
cell_821,5,2,3,2,NA,2,NA,0,2,20,3,NA,NA,2,NA,NA
cell_822,5,2,3,2,2,2,2,0,2,20,3,3,2,2,NA,NA
cell_823,5,2,3,NA,2,NA,2,NA,2,20,3,3,2,2,NA,2
cell_824,5,2,NA,NA,NA,2,2,0,2,20,3,3,NA,NA,2,2
cell_825,5,2,3,2,2,2,2,NA,2,20,3,NA,2,2,2,2
cell_826,5,NA,3,NA,2,2,2,0,2,20,3,3,2,NA,2,NA
cell_827,5,2,3,2,2,2,NA,0,2,NA,3,3,NA,2,2,NA
cell_828,NA,NA,3,NA,2,2,2,0,2,NA,3,3,2,2,NA,2
cell_829,NA,2,3,2,2,NA,NA,0,2,20,3,3,2,2,2,2
cell_830,5,NA,3,2,2,NA,2,0,2,20,3,3,2,NA,2,2
cell_831,5,2,NA,2,2,2,2,0,2,20,3,3,NA,2,2,2
cell_832,5,2,3,2,2,2,2,NA,2,20,3,3,2,NA,2,NA
cell_833,0,2,0,2,NA,NA,2,3,NA,2,3,4,2,NA,2,NA
cell_834,0,NA,0,2,2,NA,NA,3,2,2,NA,4,2,2,2,3
cell_835,0,2,2,2,2,2,2,3,2,NA,3,4,2,2,2,3
cell_836,0,2,2,2,2,2,2,3,2,2,NA,NA,2,2,NA,3
cell_837,NA,2,0,2,2,2,2,3,2,2,3,4,5,2,NA,0
cell_838,NA,2,NA,2,2,NA,2,3,NA,2,3,4,5,2,2,NA
cell_839,0,NA,0,2,2,2,2,3,2,2,3,4,5,2,2,0
cell_840,0,2,0,2,2,NA,2,3,2,NA,3,4,NA,2,NA,0
cell_841,5,NA,0,2,2,2,2,3,NA,2,3,NA,0,2,2,5
cell_842,5,NA,0,NA,2,NA,2,3,2,2,3,4,0,2,NA,NA
cell_843,5,2,2,2,2,2,2,3,2,NA,3,4,0,NA,NA,0
cell_844,5,2,2,2,2,2,2,NA,2,2,3,4,NA,2,2,0
cell_845,5,NA,2,NA,2,2,2,3,2,2,3,NA,NA,2,NA,3
cell_846,5,2,0,2,2,2,2,3,2,NA,3,4,2,2,2,3
cell_847,5,2,0,2,2,2,NA,3,2,2,3,NA,0,NA,2,NA
cell_848,5,2,0,2,2,2,2,NA,2,NA,3,4,0,2,2,3
cell_849,13,2,2,2,2,NA,2,5,2,8,3,NA,NA,NA,0,10
cell_850,13,2,2,2,NA,NA,2,NA,2,NA,3,NA,0,2,5,10
cell_851,13,NA,0,2,NA,2,NA,5,2,8,3,NA,0,NA,2,NA
cell_852,13,2,NA,2,NA,2,2,5,2,8,3,2,NA,2,2,10
cell_853,NA,2,3,2,2,2,NA,5,NA,8,NA,2,5,NA,0,10
cell_854,13,NA,3,NA,2,2,2,5,2,8,NA,NA,NA,2,0,10
cell_855,NA,2,0,2,NA,2,NA,NA,2,8,3,2,0,2,5,10
cell_856,13,2,0,2,2,NA,2,NA,2,8,3,NA,0,2,2,10
cell_857,2,2,NA,2,2,2,2,5,2,8,3,0,6,NA,0,10
cell_858,2,2,NA,2,NA,NA,2,5,2,8,3,NA,6,2,0,NA
cell_859,2,2,4,2,2,2,2,5,NA,8,3,2,6,2,0,10
cell_860,2,2,4,2,2,2,2,5,2,8,3,2,6,2,0,10
cell_861,0,2,4,2,2,2,2,5,2,8,3,NA,6,NA,0,NA
cell_862,0,2,4,2,2,2,2,NA,NA,8,3,0,NA,NA,0,NA
cell_863,5,2,NA,2,2,2,2,5,2,8,3,0,6,2,0,10
cell_864,NA,NA,4,2,NA,2,2,NA,NA,8,3,0,6,NA,0,10
cell_865,2,2,0,2,2,2,2,0,2,85,3,2,3,2,6,2
cell_866,2,2,NA,2,2,2,2,NA,NA,85,3,2,NA,NA,NA,2
cell_867,2,NA,2,2,2,2,2,0,2,85,NA,0,2,2,0,NA
cell_868,2,2,NA,NA,2,2,NA,2,2,85,3,NA,0,2,NA,0
cell_869,2,NA,2,2,NA,2,2,12,2,NA,3,0,0,2,2,2
cell_870,2,NA,2,2,2,2,2,12,2,85,3,NA,0,2,2,NA
cell_871,2,NA,2,2,2,2,2,12,NA,85,3,0,0,2,2,2
cell_872,2,NA,NA,2,2,2,NA,12,NA,85,3,0,0,NA,2,0
cell_873,2,2,NA,2,NA,2,2,NA,2,85,3,0,0,2,0,0
cell_874,2,2,3,NA,2,2,2,0,2,85,3,0,3,2,NA,2
cell_875,2,NA,3,2,2,2,2,2,NA,85,3,2,5,2,0,0
cell_876,2,2,NA,2,NA,NA,2,0,2,NA,NA,0,5,2,0,0
cell_877,2,2,0,2,2,2,2,0,2,NA,3,0,2,2,5,0
cell_878,2,2,0,NA,2,2,2,0,2,85,3,0,0,2,2,NA
cell_879,NA,2,17,2,2,2,2,2,2,NA,NA,NA,2,2,NA,NA
cell_880,2,NA,NA,2,2,NA,2,2,2,NA,3,0,0,NA,2,2
cell_881,0,NA,0,2,2,2,NA,2,2,85,3,8,2,2,0,2
cell_882,0,2,5,2,2,2,2,2,2,NA,3,8,NA,2,0,0
cell_883,5,NA,NA,NA,2,2,NA,10,2,NA,3,8,0,2,2,0
cell_884,5,2,0,2,NA,2,2,10,2,85,NA,8,0,2,2,NA
cell_885,NA,2,0,2,2,2,2,0,NA,85,NA,8,5,NA,0,0
cell_886,2,NA,0,2,NA,NA,2,2,2,85,3,8,NA,2,0,2
cell_887,64,2,0,NA,2,2,2,0,NA,85,NA,8,5,2,0,3
cell_888,64,2,0,2,2,2,2,0,NA,NA,3,8,5,NA,4,2
cell_889,NA,NA,2,2,NA,2,2,2,2,85,3,NA,NA,2,0,29
cell_890,48,2,2,2,2,2,2,2,2,85,3,8,6,2,0,29
cell_891,0,2,2,2,2,2,2,2,2,85,NA,8,6,2,3,0
cell_892,0,2,2,2,2,2,2,2,2,85,3,8,6,NA,3,0
cell_893,0,2,NA,2,2,2,2,NA,2,NA,3,8,NA,2,0,0
cell_894,5,NA,NA,2,2,2,2,0,2,85,3,8,NA,2,0,0
cell_895,3,2,2,2,2,2,2,NA,NA,NA,3,8,3,NA,8,0
cell_896,NA,2,2,2,NA,2,2,2,2,NA,3,8,NA,2,8,NA
cell_897,2,2,NA,2,NA,NA,5,0,2,2,3,8,2,NA,2,4
cell_898,NA,2,2,2,NA,NA,5,NA,2,NA,NA,8,NA,2,NA,4
cell_899,2,2,2,NA,NA,2,NA,NA,2,2,3,8,2,NA,2,4
cell_900,2,2,2,NA,NA,2,5,21,2,2,3,NA,NA,2,NA,4
cell_901,2,2,2,2,0,NA,4,3,2,2,3,8,2,2,2,4
cell_902,2,2,2,2,0,2,4,3,2,2,3,8,2,2,2,4
cell_903,2,2,2,2,NA,2,4,3,2,2,NA,8,2,2,2,4
cell_904,2,2,NA,2,0,2,NA,3,2,2,3,8,NA,2,2,4
cell_905,3,2,2,NA,0,2,2,0,2,2,3,8,2,0,3,4
cell_906,NA,2,2,2,0,2,2,0,2,2,NA,NA,2,0,3,4
cell_907,3,2,2,2,0,2,2,0,2,2,NA,8,NA,12,NA,4
cell_908,3,2,2,2,5,2,2,2,NA,2,3,NA,NA,12,3,4
cell_909,2,2,2,2,NA,2,NA,0,2,2,3,8,2,2,0,4
cell_910,2,2,2,2,0,NA,NA,0,2,2,3,8,2,2,0,4
cell_911,2,2,NA,2,NA,2,NA,2,2,2,3,8,2,NA,0,4
cell_912,2,2,NA,2,NA,NA,2,2,2,2,3,NA,2,2,0,4
cell_913,0,2,2,NA,3,NA,2,2,2,2,3,8,2,0,10,4
cell_914,0,NA,2,2,NA,2,2,NA,2,2,3,8,2,2,0,4
cell_915,0,NA,2,2,2,2,0,2,2,2,3,8,2,2,0,4
cell_916,0,2,2,2,0,NA,0,2,2,2,3,8,2,NA,0,4
cell_917,NA,2,2,2,0,2,2,0,2,2,3,8,2,0,NA,4
cell_918,0,NA,2,2,0,NA,NA,0,2,2,3,8,2,0,0,4
cell_919,0,2,2,2,0,2,0,0,2,NA,3,8,NA,0,0,4
cell_920,0,2,NA,2,0,2,2,0,2,2,3,8,2,0,0,4
cell_921,0,2,2,NA,2,2,2,0,2,2,3,8,2,0,4,4
cell_922,0,2,2,2,NA,2,0,0,2,2,3,NA,2,0,4,NA
cell_923,0,2,2,2,2,NA,5,30,2,2,NA,8,2,0,4,4
cell_924,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,8,NA,0,4,4
cell_925,2,2,2,NA,0,2,2,0,2,2,3,8,2,NA,4,4
cell_926,2,2,2,NA,0,2,2,0,NA,2,3,8,NA,2,NA,4
cell_927,4,NA,2,NA,0,2,2,NA,2,2,3,NA,2,4,4,4
cell_928,0,2,2,NA,3,2,2,0,NA,NA,NA,8,2,NA,4,4
cell_929,NA,2,2,2,0,2,0,2,2,0,NA,8,2,NA,0,4
cell_930,2,2,NA,2,0,NA,2,NA,2,NA,3,8,2,2,2,4
cell_931,2,2,2,2,2,2,4,NA,NA,0,3,8,2,NA,NA,4
cell_932,2,2,2,NA,2,NA,4,NA,2,0,NA,8,2,0,0,4
cell_933,2,2,2,2,0,NA,5,0,2,0,NA,NA,2,2,NA,4
cell_934,2,2,2,2,0,2,NA,0,2,0,NA,8,NA,NA,0,4
cell_935,2,2,2,2,2,NA,2,0,2,5,3,8,NA,2,3,NA
cell_936,NA,2,2,2,NA,2,2,0,NA,NA,3,NA,2,2,3,4
cell_937,2,2,2,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
cell_938,2,2,2,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
cell_939,2,2,2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
cell_940,2,2,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
cell_941,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
cell_942,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
cell_943,2,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
cell_944,2,2,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
cell_945,0,NA,2,2,2,2,5,NA,2,3,3,NA,NA,9,NA,4
cell_946,0,2,2,2,2,2,5,0,NA,3,NA,8,2,9,NA,4
cell_947,0,2,2,NA,2,2,NA,NA,2,3,NA,NA,2,9,2,NA
cell_948,NA,2,2,2,2,NA,5,2,2,NA,3,8,2,NA,2,4
cell_949,0,2,NA,NA,2,2,2,0,2,2,3,8,2,NA,2,4
cell_950,0,NA,2,NA,2,2,2,0,2,0,3,NA,2,9,2,4
cell_951,NA,2,2,NA,2,2,NA,NA,2,0,3,8,2,9,2,4
cell_952,0,2,2,2,2,2,0,2,2,0,3,8,2,9,2,4
cell_953,NA,2,2,2,0,2,0,0,NA,0,3,8,2,9,2,NA
cell_954,0,NA,2,NA,0,2,3,NA,2,2,NA,NA,2,9,2,NA
cell_955,0,2,2,2,12,2,0,0,2,0,3,8,NA,9,NA,4
cell_956,NA,NA,NA,NA,12,2,5,0,2,0,3,8,2,9,2,4
cell_957,0,2,2,NA,5,NA,2,2,NA,8,NA,8,2,9,NA,NA
cell_958,0,2,2,NA,NA,2,2,2,2,NA,3,8,2,9,2,4
cell_959,0,2,2,2,5,2,2,NA,NA,0,3,NA,2,9,NA,4
cell_960,0,2,NA,NA,NA,2,0,NA,NA,NA,3,NA,NA,9,2,4
