cell_id	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12
cell_374	0	0	0	0	5	5	0	2	5	2	4	0
cell_375	0	0	0	0	5	5	0	2	5	2	4	0
cell_376	0	0	0	0	5	5	5	2	5	2	4	0
cell_377	0	0	0	0	5	0	0	2	5	2	4	0
cell_378	0	0	0	0	5	0	2	2	5	2	4	0
cell_379	0	0	0	2	5	0	0	2	5	2	4	0
cell_380	0	0	0	2	5	0	0	2	5	2	4	0
cell_381	0	0	0	0	5	0	0	2	5	2	4	0
cell_382	0	0	0	0	5	0	0	2	5	2	4	0
cell_383	0	0	0	0	5	0	0	2	5	2	4	0
cell_384	0	0	0	0	5	0	0	2	5	2	4	0
cell_385	2	0	2	0	4	2	2	0	5	0	0	11
cell_386	2	0	2	0	4	2	2	0	5	0	0	11
cell_387	2	0	2	0	4	2	2	2	5	0	0	11
cell_388	2	0	2	0	4	0	2	0	5	0	0	11
cell_389	2	0	2	0	4	0	2	0	5	0	0	0
cell_390	2	0	2	0	4	0	2	0	5	0	0	0
cell_391	2	0	2	0	4	0	2	0	5	0	0	0
cell_392	2	0	2	0	4	5	2	0	5	0	0	0
cell_393	2	0	0	0	4	0	0	0	5	0	5	2
cell_394	2	0	0	0	4	0	0	0	5	0	5	2
cell_395	2	0	0	0	4	3	0	0	5	0	5	2
cell_396	2	0	2	0	4	0	0	0	5	0	5	2
cell_397	2	3	0	0	4	2	5	0	5	0	4	4
cell_398	2	3	0	0	4	2	0	0	5	0	0	0
cell_399	2	0	0	0	4	0	0	0	5	0	0	0
cell_400	2	0	0	0	4	0	0	0	5	0	0	0
cell_401	2	0	0	0	4	0	0	0	5	0	2	0
cell_402	2	0	0	0	4	0	0	0	5	0	2	0
cell_403	2	0	0	0	4	0	0	0	5	0	2	0
cell_404	2	11	0	0	4	0	0	0	5	0	2	0
cell_405	2	0	0	0	4	0	0	0	5	0	2	0
cell_406	2	0	0	0	4	0	0	0	5	0	2	0
cell_407	2	0	0	2	4	0	0	0	5	0	2	0
cell_408	2	0	0	2	4	0	0	0	5	0	2	0
cell_409	2	0	0	0	4	0	0	0	5	0	0	0
cell_410	2	0	0	0	4	0	0	0	5	0	0	0
cell_411	2	0	0	0	4	2	0	0	5	0	0	0
cell_412	2	0	0	0	4	2	0	0	5	0	5	0
cell_413	2	0	0	0	4	0	0	0	5	0	2	2
cell_414	2	0	0	0	4	0	0	0	5	0	2	0
cell_415	2	0	0	0	4	0	0	0	5	0	0	5
cell_416	2	0	0	0	4	0	0	0	5	0	0	0
cell_417	2	2	0	0	0	3	0	2	5	0	0	0
cell_418	2	2	0	0	0	3	0	2	5	0	0	0
cell_419	2	2	2	0	0	3	0	2	5	0	0	0
cell_420	2	2	2	0	0	3	0	2	5	0	0	0
cell_421	2	2	0	0	0	3	0	2	5	0	0	0
cell_422	2	2	0	0	0	3	0	2	5	0	0	0
cell_423	2	2	0	0	0	3	0	2	5	0	2	0
cell_424	2	2	0	0	0	3	0	2	5	0	0	0
cell_425	2	2	0	0	0	3	0	3	5	2	2	0
cell_426	2	2	0	0	0	3	0	3	5	2	2	0
cell_427	2	2	0	0	0	3	0	3	5	0	0	0
cell_428	2	2	0	0	0	3	0	3	5	0	0	0
cell_429	2	2	0	0	0	3	0	3	5	0	0	0
cell_430	2	2	0	0	2	3	0	3	5	0	0	0
cell_431	2	2	0	12	0	3	0	3	5	0	0	0
cell_432	2	2	0	12	0	3	0	3	5	0	0	0
cell_433	2	0	0	0	22	3	0	0	5	0	0	0
cell_434	2	0	0	0	22	3	3	0	5	0	0	0
cell_435	2	0	0	0	0	3	0	0	5	0	0	0
cell_436	2	0	0	0	0	3	0	0	5	0	0	0
cell_437	2	0	0	0	2	3	0	0	5	0	2	0
cell_438	2	0	0	0	2	3	0	0	5	0	2	0
cell_439	2	0	2	0	0	3	0	0	5	0	2	0
cell_440	2	0	0	0	0	3	0	0	5	0	2	0
cell_441	2	0	0	0	0	3	0	0	5	0	0	0
cell_442	2	0	0	0	2	3	0	0	5	0	0	0
cell_443	2	0	0	0	0	3	0	0	5	0	0	0
cell_444	2	0	0	0	0	3	0	0	5	0	0	0
cell_445	2	2	0	0	0	3	0	0	5	0	0	2
cell_446	2	0	0	0	0	3	0	0	5	0	2	2
cell_447	2	0	0	5	0	3	0	0	5	0	0	0
cell_448	2	0	0	0	0	3	0	0	5	0	0	0
cell_449	2	0	0	4	0	0	0	0	5	0	0	17
cell_450	2	0	0	4	0	0	0	0	5	0	0	17
cell_451	2	3	0	4	0	0	2	13	5	0	0	0
cell_452	2	0	0	4	0	0	0	0	5	0	0	0
cell_453	2	0	0	4	0	0	0	0	5	0	0	4
cell_454	2	9	0	4	0	0	0	0	5	0	0	4
cell_455	2	0	0	4	0	0	0	0	5	0	0	4
cell_456	2	0	0	4	0	0	0	2	5	0	2	4
cell_457	2	0	5	4	0	0	0	0	5	5	0	4
cell_458	2	0	0	4	0	0	0	0	5	5	0	4
cell_459	2	2	0	4	0	0	0	0	5	5	0	0
cell_460	2	2	0	4	0	0	0	0	5	5	47	0
cell_461	2	0	0	4	0	0	0	0	5	4	0	0
cell_462	2	0	0	4	0	10	0	0	5	4	0	0
cell_463	2	0	0	4	0	0	0	0	5	4	11	2
cell_464	2	0	0	4	0	0	0	0	5	4	0	2
cell_465	2	0	2	4	0	0	0	2	5	6	0	2
cell_466	2	0	2	4	0	0	0	2	5	6	0	2
cell_467	2	0	2	4	0	3	0	2	5	6	0	2
cell_468	2	0	2	4	0	0	0	2	5	6	0	2
cell_469	2	0	0	4	2	0	0	0	5	6	0	0
cell_470	2	0	0	4	2	0	0	0	5	6	0	0
cell_471	2	0	0	4	2	0	0	0	5	6	2	2
cell_472	2	0	0	4	2	0	0	0	5	6	2	2
