,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12
cell_173,NA,NA,2,0,2,NA,NA,NA,3,0,0,NA
cell_174,2,2,2,0,2,NA,0,NA,3,NA,0,NA
cell_175,2,NA,2,NA,2,NA,NA,0,NA,NA,2,5
cell_176,2,2,NA,0,2,3,5,0,3,0,NA,5
cell_177,2,2,2,0,5,0,NA,NA,0,NA,0,0
cell_178,2,2,2,0,5,0,NA,0,0,0,0,NA
cell_179,NA,NA,2,NA,NA,0,0,NA,0,0,NA,0
cell_180,2,2,2,2,5,0,0,0,0,0,NA,0
cell_181,2,2,2,0,5,NA,0,0,0,0,2,0
cell_182,2,2,2,0,5,NA,0,NA,0,0,NA,NA
cell_183,NA,NA,NA,0,5,0,0,NA,0,0,NA,8
cell_184,2,NA,2,0,5,NA,0,0,0,NA,0,NA
cell_185,2,2,2,NA,0,2,NA,0,NA,0,2,0
cell_186,2,NA,2,4,NA,2,0,0,NA,0,0,0
cell_187,NA,2,NA,NA,NA,2,NA,0,0,NA,NA,NA
cell_188,2,NA,2,0,NA,2,0,2,NA,2,0,NA
cell_189,NA,NA,NA,2,0,0,2,2,2,8,NA,0
cell_190,2,2,NA,2,0,0,NA,NA,NA,NA,0,0
cell_191,2,NA,NA,NA,0,0,2,0,NA,0,0,0
cell_192,NA,2,NA,0,0,0,2,0,0,0,NA,0
cell_193,2,2,NA,2,5,2,0,67,NA,0,0,2
cell_194,NA,NA,NA,NA,0,2,NA,NA,4,NA,0,2
cell_195,2,NA,2,2,NA,2,NA,67,4,0,0,NA
cell_196,2,2,2,2,NA,2,0,67,NA,0,0,2
cell_197,NA,3,2,NA,0,2,0,67,NA,NA,0,2
cell_198,2,NA,2,2,0,2,0,NA,NA,0,NA,NA
cell_199,2,NA,NA,NA,0,2,0,67,4,NA,0,2
cell_200,NA,3,2,2,NA,NA,0,67,NA,2,NA,2
cell_201,NA,NA,NA,2,0,NA,0,67,NA,0,2,2
cell_202,2,0,2,NA,NA,NA,0,NA,4,0,NA,2
cell_203,2,NA,NA,2,NA,2,0,67,NA,NA,0,2
cell_204,2,NA,NA,2,0,NA,NA,67,4,0,0,2
cell_205,NA,7,2,2,2,2,NA,67,4,NA,0,NA
cell_206,NA,7,NA,NA,0,2,0,67,4,0,0,2
cell_207,2,0,NA,2,NA,2,0,67,NA,0,2,NA
cell_208,2,0,2,2,0,2,0,67,4,0,NA,2
cell_209,2,NA,2,2,5,2,2,67,4,0,2,NA
cell_210,2,NA,NA,2,NA,2,2,67,4,0,2,2
cell_211,NA,3,2,2,NA,2,2,67,4,0,NA,NA
cell_212,2,3,2,2,5,2,2,NA,NA,NA,2,2
cell_213,2,NA,2,2,5,2,2,67,NA,0,2,2
cell_214,NA,3,NA,NA,5,NA,NA,NA,4,0,2,2
cell_215,2,3,NA,2,NA,2,2,67,4,0,NA,2
cell_216,2,3,2,NA,NA,2,NA,67,4,NA,2,2
cell_217,2,0,2,2,0,2,2,67,4,NA,2,2
cell_218,2,NA,2,2,2,2,2,67,4,3,2,2
cell_219,2,0,2,2,0,2,2,NA,4,0,2,2
cell_220,NA,0,2,NA,NA,2,2,NA,4,0,NA,2
cell_221,2,0,2,2,2,NA,2,67,4,0,2,2
cell_222,2,0,2,NA,NA,2,2,67,NA,0,2,NA
cell_223,NA,0,2,2,NA,2,NA,NA,NA,0,2,NA
cell_224,NA,0,NA,2,0,2,NA,67,4,0,NA,2
cell_225,2,2,NA,15,0,NA,0,8,4,0,0,6
cell_226,2,2,2,15,0,2,NA,NA,NA,NA,0,0
cell_227,2,2,NA,15,0,NA,0,0,NA,0,0,NA
cell_228,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
cell_229,NA,2,2,NA,NA,2,0,0,4,0,NA,0
cell_230,NA,2,2,NA,3,NA,0,0,4,0,NA,0
cell_231,2,2,2,15,8,NA,NA,0,4,0,3,NA
cell_232,2,2,2,NA,NA,2,0,0,4,0,3,0
cell_233,2,2,2,NA,0,2,21,5,NA,0,0,NA
cell_234,2,NA,2,15,0,NA,NA,5,4,0,NA,NA
cell_235,2,2,2,15,NA,NA,0,5,NA,NA,5,0
cell_236,2,2,2,15,3,2,NA,NA,4,0,5,0
cell_237,NA,2,NA,15,NA,NA,NA,5,NA,0,NA,0
cell_238,NA,NA,2,15,9,2,NA,5,4,NA,0,0
cell_239,NA,2,2,15,NA,2,0,NA,4,2,0,0
cell_240,2,NA,2,15,NA,2,0,5,4,2,NA,2
cell_241,2,2,2,NA,NA,NA,3,12,4,NA,0,0
cell_242,2,2,NA,0,0,NA,3,NA,4,0,0,0
cell_243,2,2,2,NA,0,NA,0,12,NA,0,NA,NA
cell_244,2,2,2,NA,0,2,2,12,NA,2,0,0
cell_245,2,NA,NA,NA,0,2,0,NA,4,NA,0,0
cell_246,2,2,NA,3,NA,NA,0,NA,4,2,0,0
cell_247,2,2,2,0,0,2,NA,12,4,2,NA,NA
cell_248,2,2,2,NA,0,NA,0,12,NA,2,NA,0
cell_249,NA,2,2,0,0,2,NA,12,NA,NA,NA,3
cell_250,NA,2,NA,NA,0,2,0,NA,4,0,3,3
cell_251,2,NA,2,10,0,2,0,12,4,0,3,3
cell_252,NA,2,2,NA,NA,2,NA,NA,NA,NA,3,NA
cell_253,2,2,NA,0,0,NA,0,NA,4,0,0,NA
cell_254,2,2,NA,NA,0,NA,8,NA,4,NA,0,3
cell_255,NA,2,2,NA,NA,2,NA,12,4,0,0,3
cell_256,2,2,2,2,0,2,NA,NA,4,NA,NA,3
cell_257,NA,NA,2,0,NA,0,NA,NA,NA,39,NA,2
cell_258,2,3,2,0,NA,0,0,2,NA,39,5,2
cell_259,NA,0,NA,0,2,12,2,2,0,39,NA,2
cell_260,2,0,2,NA,2,0,0,NA,0,39,0,2
cell_261,2,5,2,12,2,0,11,2,0,39,NA,NA
cell_262,NA,NA,2,NA,2,NA,11,2,0,39,NA,2
cell_263,NA,0,2,NA,2,NA,0,NA,3,39,12,NA
cell_264,NA,0,2,12,2,0,0,2,NA,NA,12,2
cell_265,0,NA,2,0,2,0,0,2,2,39,0,2
cell_266,NA,86,2,0,2,NA,10,NA,NA,39,2,2
cell_267,0,NA,2,0,NA,NA,6,2,2,39,NA,NA
cell_268,0,NA,2,NA,2,2,NA,2,NA,NA,NA,2
cell_269,0,0,2,NA,NA,0,NA,NA,2,39,0,2
cell_270,0,0,2,0,2,0,0,2,2,39,0,2
cell_271,0,0,NA,NA,2,0,0,NA,2,39,NA,NA
cell_272,NA,0,NA,0,2,NA,NA,NA,2,39,0,2
cell_273,5,NA,NA,0,NA,8,NA,0,0,NA,NA,2
cell_274,NA,NA,NA,0,2,8,NA,14,0,NA,NA,2
cell_275,NA,6,2,2,2,8,8,NA,NA,39,0,2
cell_276,0,6,2,NA,NA,NA,NA,NA,NA,NA,NA,2
cell_277,0,0,2,0,NA,8,8,2,0,39,0,2
cell_278,0,0,2,NA,2,8,8,2,0,39,0,NA
cell_279,NA,NA,2,0,2,NA,NA,0,NA,39,0,NA
cell_280,NA,NA,2,0,2,8,8,0,0,39,0,NA
cell_281,0,NA,2,5,NA,8,8,0,NA,39,0,NA
cell_282,0,NA,NA,5,2,8,8,NA,NA,NA,0,2
cell_283,2,NA,2,NA,NA,NA,8,0,2,39,0,2
cell_284,2,NA,2,5,NA,8,8,0,2,39,0,2
cell_285,0,0,2,NA,2,8,8,2,0,39,0,NA
cell_286,NA,NA,2,NA,NA,NA,8,2,NA,NA,0,NA
cell_287,0,0,2,5,2,8,8,NA,NA,39,0,2
cell_288,0,0,2,NA,NA,8,NA,2,0,NA,0,2
cell_289,NA,NA,NA,9,2,0,5,NA,NA,NA,0,2
cell_290,NA,0,2,9,2,0,5,NA,0,39,NA,2
cell_291,NA,0,2,9,2,0,NA,0,0,NA,0,2
cell_292,0,NA,2,9,NA,NA,5,0,0,39,NA,NA
cell_293,0,NA,2,9,NA,0,5,0,0,39,0,NA
cell_294,0,0,NA,NA,2,NA,5,0,NA,39,NA,2
cell_295,0,0,2,9,2,0,5,2,NA,39,0,2
cell_296,NA,0,2,9,2,0,5,0,0,NA,NA,2
cell_297,0,NA,2,9,NA,2,NA,NA,NA,39,2,2
cell_298,NA,0,2,NA,2,NA,0,3,NA,39,2,2
cell_299,0,NA,2,9,2,NA,0,0,0,NA,NA,NA
cell_300,0,3,2,NA,NA,2,0,0,0,39,2,2
cell_301,2,0,2,9,2,2,NA,NA,NA,NA,2,2
cell_302,2,0,2,9,2,2,NA,5,0,39,2,NA
cell_303,2,NA,2,NA,2,2,3,0,0,39,2,2
cell_304,NA,NA,NA,9,NA,2,0,0,0,NA,2,2
cell_305,0,0,2,NA,2,0,NA,NA,0,NA,NA,2
cell_306,0,2,NA,NA,2,0,NA,0,3,39,0,NA
cell_307,2,NA,2,9,2,NA,2,0,0,39,0,2
cell_308,NA,0,2,NA,2,0,NA,0,0,39,NA,NA
cell_309,0,0,2,9,2,NA,2,NA,2,NA,NA,2
cell_310,0,0,2,NA,2,NA,NA,2,0,NA,2,NA
cell_311,NA,0,2,NA,NA,0,2,NA,0,NA,2,2
cell_312,0,NA,2,9,2,0,2,2,NA,39,2,2
cell_313,NA,19,2,NA,NA,3,2,2,NA,39,NA,NA
cell_314,4,19,NA,9,NA,NA,2,2,0,39,2,2
cell_315,4,0,2,9,2,NA,2,2,3,NA,NA,2
cell_316,NA,0,2,9,NA,0,2,NA,NA,39,2,2
cell_317,0,NA,NA,NA,NA,12,NA,NA,4,39,2,NA
cell_318,0,NA,2,9,NA,NA,2,2,0,NA,2,2
cell_319,NA,64,2,NA,2,12,2,2,NA,39,2,2
cell_320,0,0,2,9,NA,12,2,2,0,NA,2,2
cell_321,0,0,2,NA,2,2,NA,2,0,NA,3,3
cell_322,0,0,NA,NA,NA,2,NA,NA,0,39,3,NA
cell_323,5,NA,2,0,2,0,0,2,0,NA,3,0
cell_324,0,0,2,NA,2,NA,0,0,0,NA,NA,0
cell_325,NA,0,2,0,NA,NA,0,0,0,39,NA,2
cell_326,0,0,2,0,2,NA,5,0,0,39,3,2
cell_327,NA,2,2,0,2,NA,0,0,0,NA,3,2
cell_328,0,2,2,0,2,0,0,0,NA,39,3,2
cell_329,7,2,2,0,2,NA,0,0,2,39,0,21
cell_330,7,NA,2,5,2,0,0,0,2,39,0,21
cell_331,7,2,2,0,2,0,NA,0,2,NA,NA,NA
cell_332,7,NA,NA,0,2,0,0,0,NA,39,0,0
cell_333,NA,2,2,0,2,NA,0,0,0,39,0,0
cell_334,7,2,NA,0,2,0,0,0,0,39,0,0
cell_335,7,2,2,0,NA,0,NA,0,NA,39,0,NA
cell_336,NA,NA,2,0,2,NA,NA,0,NA,39,3,NA
cell_337,0,15,2,NA,2,NA,2,0,0,39,0,2
cell_338,NA,15,NA,NA,2,NA,2,0,0,39,0,2
cell_339,NA,0,2,4,NA,5,2,0,0,NA,NA,NA
cell_340,0,0,2,4,2,NA,NA,2,0,NA,0,2
cell_341,2,2,2,NA,2,5,2,NA,2,NA,0,2
cell_342,2,2,2,4,2,5,2,0,2,39,0,NA
cell_343,0,2,2,4,2,5,NA,NA,NA,39,5,NA
cell_344,2,NA,2,4,NA,NA,2,0,NA,39,NA,NA
cell_345,0,NA,2,NA,NA,5,NA,0,0,NA,NA,0
cell_346,NA,NA,2,NA,2,5,2,NA,0,39,0,0
cell_347,0,NA,2,NA,2,NA,NA,2,0,39,0,0
cell_348,3,NA,2,0,2,5,2,3,0,39,0,NA
cell_349,2,0,2,NA,2,NA,2,0,0,39,NA,2
cell_350,2,NA,2,0,NA,5,NA,NA,0,39,0,NA
cell_351,NA,2,2,0,NA,5,2,0,NA,39,0,2
cell_352,0,2,NA,NA,2,5,NA,0,0,NA,0,NA
cell_353,NA,NA,NA,NA,NA,NA,NA,NA,0,39,0,0
cell_354,NA,NA,NA,NA,NA,NA,NA,NA,0,39,0,NA
cell_355,0,0,NA,0,2,0,0,0,0,39,0,2
cell_356,6,2,NA,0,NA,2,3,0,NA,39,0,0
cell_357,0,3,NA,0,2,2,NA,0,0,39,NA,NA
cell_358,0,NA,2,NA,2,2,0,NA,2,39,0,2
cell_359,0,0,2,0,2,NA,0,NA,0,39,55,NA
cell_360,0,NA,2,NA,NA,2,0,NA,2,39,0,2
cell_361,0,NA,2,NA,2,4,NA,2,2,NA,2,0
cell_362,NA,0,2,0,2,4,NA,NA,NA,39,2,2
cell_363,0,NA,2,0,2,4,0,0,0,NA,2,0
cell_364,0,0,2,0,2,NA,3,0,0,39,2,0
cell_365,2,19,2,0,2,NA,0,0,0,39,NA,0
cell_366,2,0,2,0,2,4,0,0,0,39,2,2
cell_367,NA,0,NA,0,2,4,NA,0,NA,NA,2,NA
cell_368,2,0,2,0,2,4,0,NA,NA,NA,2,0
cell_369,NA,0,2,0,2,2,NA,NA,5,39,0,NA
cell_370,0,NA,2,0,2,0,NA,0,5,39,0,2
cell_371,0,0,2,4,NA,NA,11,0,5,39,2,2
cell_372,0,0,NA,4,2,0,NA,0,5,39,2,NA
cell_373,0,0,2,NA,2,NA,0,0,NA,39,0,2
cell_374,0,4,2,NA,2,5,NA,0,NA,NA,0,2
cell_375,0,4,2,0,2,2,NA,NA,NA,39,0,2
cell_376,0,0,2,NA,NA,2,0,NA,5,39,NA,NA
cell_377,0,NA,2,0,2,NA,0,2,0,39,0,4
cell_378,0,NA,2,0,NA,NA,0,2,0,39,0,4
cell_379,0,2,NA,NA,2,2,0,NA,3,39,NA,NA
cell_380,0,2,2,0,2,2,5,2,3,39,NA,4
cell_381,0,NA,2,9,2,2,NA,NA,0,NA,NA,2
cell_382,NA,2,2,9,2,NA,0,2,0,NA,0,0
cell_383,0,2,NA,9,2,NA,0,2,0,39,NA,2
cell_384,0,2,2,9,2,NA,NA,2,94,39,0,2
cell_385,0,2,2,0,0,0,2,NA,NA,NA,5,2
cell_386,0,0,2,NA,0,NA,2,0,8,NA,5,2
cell_387,NA,0,NA,0,7,NA,2,NA,8,39,5,2
cell_388,NA,0,2,0,7,NA,2,0,8,39,NA,2
cell_389,5,0,2,0,0,NA,2,0,0,39,5,2
cell_390,5,0,2,0,NA,8,NA,0,0,NA,NA,2
cell_391,NA,0,NA,0,0,0,2,5,0,39,5,2
cell_392,0,0,2,0,0,0,2,0,0,39,NA,2
cell_393,3,2,2,0,NA,0,NA,0,5,NA,NA,NA
cell_394,3,0,NA,0,NA,0,2,NA,NA,39,NA,2
cell_395,NA,0,2,0,0,0,2,NA,NA,NA,5,2
cell_396,3,0,2,NA,0,0,2,10,5,39,5,2
cell_397,3,0,NA,0,0,3,2,NA,0,NA,NA,2
cell_398,3,NA,NA,0,0,3,2,NA,0,39,5,2
cell_399,3,NA,2,0,0,NA,NA,0,NA,39,NA,2
cell_400,3,0,NA,NA,0,0,2,NA,NA,39,5,2
cell_401,NA,NA,2,2,NA,0,2,NA,NA,39,5,NA
cell_402,2,0,2,2,2,0,2,0,5,NA,NA,NA
cell_403,2,0,2,2,NA,0,2,0,NA,39,5,2
cell_404,2,0,2,NA,2,0,2,NA,5,39,5,NA
cell_405,NA,NA,2,NA,0,0,2,12,5,39,5,2
cell_406,NA,9,2,2,0,NA,NA,NA,5,NA,NA,NA
cell_407,NA,9,2,NA,0,NA,2,0,5,NA,5,2
cell_408,2,9,NA,2,0,2,2,0,5,39,5,2
cell_409,2,0,NA,2,NA,0,2,NA,NA,39,5,2
cell_410,2,0,2,2,0,0,NA,NA,5,NA,NA,2
cell_411,2,NA,NA,2,0,NA,2,NA,NA,NA,NA,2
cell_412,2,NA,NA,2,0,0,2,2,NA,39,5,2
cell_413,2,2,NA,NA,0,2,NA,0,5,39,5,2
cell_414,2,2,NA,2,0,2,2,0,5,NA,5,2
cell_415,NA,2,NA,NA,NA,0,2,0,5,39,5,2
cell_416,2,2,2,2,NA,0,2,3,5,39,5,2
cell_417,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
cell_418,2,0,NA,NA,NA,NA,NA,NA,NA,39,NA,NA
cell_419,2,2,2,2,NA,NA,NA,NA,NA,39,NA,NA
cell_420,2,NA,2,2,NA,NA,NA,NA,NA,NA,3,2
cell_421,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2
cell_422,2,NA,2,0,NA,NA,NA,NA,NA,39,3,NA
cell_423,2,0,2,5,NA,NA,NA,NA,NA,NA,NA,2
cell_424,2,2,2,5,NA,NA,NA,NA,NA,39,3,2
cell_425,2,0,2,NA,2,2,2,NA,NA,NA,NA,2
