cell_id,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12
cell_139,-,2,12,-,0,16,-,-,5,0,5,3
cell_140,-,-,12,74,0,16,5,2,-,0,5,3
cell_141,-,2,-,-,0,-,5,-,5,0,5,3
cell_142,-,2,2,0,0,-,5,2,5,0,-,3
cell_143,2,2,2,-,-,16,5,2,-,0,5,3
cell_144,2,2,-,0,5,16,5,2,5,2,-,3
cell_145,2,2,4,5,7,16,5,2,2,-,-,3
cell_146,-,-,4,5,7,16,5,2,2,0,5,3
cell_147,-,2,0,-,7,16,5,-,2,0,5,-
cell_148,2,2,0,-,7,-,-,2,2,0,5,-
cell_149,2,2,0,-,0,16,-,2,2,4,-,3
cell_150,2,-,-,5,-,-,5,2,-,-,5,-
cell_151,2,-,0,-,-,-,5,-,2,0,5,-
cell_152,-,2,0,5,-,-,5,2,2,-,5,3
cell_153,2,2,0,70,-,-,5,-,-,0,5,3
cell_154,-,2,0,70,0,16,5,2,0,0,-,-
cell_155,2,2,2,-,-,16,5,2,-,0,-,-
cell_156,2,2,2,70,2,16,5,2,-,0,-,3
cell_157,-,2,0,4,8,16,5,2,2,2,-,3
cell_158,-,2,-,4,8,16,5,2,2,-,-,-
cell_159,2,2,12,0,-,-,5,-,3,-,5,3
cell_160,-,2,12,0,8,16,5,2,0,2,5,3
cell_161,2,2,0,5,-,16,-,-,0,-,5,-
cell_162,2,2,0,-,5,16,5,-,0,0,5,3
cell_163,-,2,0,5,-,16,5,2,2,0,5,3
cell_164,2,-,-,5,-,16,5,2,2,0,-,3
cell_165,2,2,0,0,-,-,5,2,2,-,-,3
cell_166,2,-,0,0,-,16,5,-,2,-,-,-
cell_167,2,-,0,0,2,16,-,-,2,-,5,-
cell_168,2,-,2,0,-,16,5,2,2,0,5,-
cell_169,2,2,-,0,-,16,5,2,2,0,5,3
cell_170,-,-,-,0,-,-,5,-,2,-,-,-
cell_171,2,2,3,2,0,-,5,2,2,0,5,3
cell_172,2,2,3,2,0,-,5,-,2,0,-,3
cell_173,-,2,0,-,0,16,-,-,-,0,-,-
cell_174,-,2,4,2,0,16,5,-,-,0,-,-
cell_175,-,2,2,-,0,16,5,2,-,0,5,-
cell_176,2,2,2,-,0,16,5,-,-,0,5,3
cell_177,-,-,0,-,2,-,-,2,-,2,5,-
cell_178,2,2,2,0,0,16,5,-,-,2,5,3
cell_179,2,2,3,0,0,16,5,2,2,0,5,-
cell_180,2,2,-,0,0,16,-,-,2,0,-,-
cell_181,-,2,-,4,2,16,5,2,0,0,5,-
cell_182,2,2,3,-,2,16,5,2,0,0,5,3
cell_183,-,-,5,0,2,16,5,-,-,0,5,3
cell_184,-,-,5,0,2,16,-,2,0,0,5,3
cell_185,-,-,3,0,0,16,-,2,0,12,5,3
cell_186,2,2,3,0,0,-,5,2,-,12,-,3
cell_187,2,-,-,-,0,16,5,2,0,12,5,-
cell_188,2,2,3,0,0,16,5,2,5,12,5,3
cell_189,-,2,3,0,-,-,-,2,2,0,-,3
cell_190,2,2,3,-,5,16,5,2,-,-,5,3
cell_191,-,-,3,-,-,16,-,2,-,0,5,3
cell_192,2,2,3,0,-,-,5,2,2,-,-,3
cell_193,3,2,2,0,-,3,-,-,2,-,5,3
cell_194,3,2,2,2,-,3,-,-,-,-,5,-
cell_195,-,2,-,0,0,3,-,2,-,2,5,-
cell_196,-,-,-,0,0,3,3,-,2,2,5,3
cell_197,3,2,2,0,-,3,3,2,2,0,-,-
cell_198,3,2,2,-,0,3,3,-,2,0,5,3
cell_199,3,-,-,-,8,3,3,2,2,0,5,3
cell_200,3,-,-,0,8,3,3,2,2,0,5,-
cell_201,3,2,2,0,0,-,3,2,2,3,5,3
cell_202,3,2,2,0,-,3,3,2,2,3,-,3
cell_203,3,2,2,0,-,3,3,2,2,3,5,3
cell_204,3,2,-,-,0,3,3,2,2,3,5,3
cell_205,3,2,2,0,2,3,3,-,2,2,5,3
cell_206,-,-,2,-,2,3,-,2,2,2,5,-
cell_207,-,2,2,2,2,3,-,-,2,2,5,-
cell_208,-,-,2,0,2,-,3,2,-,2,5,-
cell_209,3,2,2,-,-,3,-,2,-,2,5,3
cell_210,3,2,2,0,-,-,3,-,2,2,-,-
cell_211,3,-,-,0,0,-,-,-,2,2,5,3
cell_212,3,2,-,-,0,3,-,2,-,-,5,-
cell_213,3,-,2,0,0,-,3,2,-,-,5,3
cell_214,3,-,2,4,-,3,-,2,2,2,-,-
cell_215,-,2,2,-,-,3,-,2,2,-,5,3
cell_216,3,2,-,3,-,-,3,2,-,-,5,3
cell_217,3,2,-,3,2,-,3,2,2,2,5,-
cell_218,3,2,2,-,0,-,3,-,2,2,5,3
cell_219,-,2,-,0,0,3,3,-,2,-,5,3
cell_220,3,2,-,12,0,3,-,2,-,2,5,3
cell_221,3,-,2,5,-,3,3,-,-,2,5,-
cell_222,3,2,2,0,-,-,3,2,2,-,5,-
cell_223,3,2,2,0,0,-,-,2,-,-,5,-
cell_224,-,2,2,0,4,-,3,-,-,2,5,3
cell_225,-,2,-,-,-,4,3,2,-,6,5,3
cell_226,3,2,2,6,2,4,3,2,-,6,5,3
cell_227,3,2,2,6,2,4,-,-,2,6,5,-
cell_228,3,2,2,6,2,4,3,2,-,-,5,3
cell_229,3,2,2,6,-,4,-,-,2,6,-,3
cell_230,3,2,-,6,2,4,3,2,2,6,5,3
cell_231,3,2,2,6,-,-,3,2,2,-,5,3
cell_232,3,2,2,-,-,4,-,2,-,-,-,-
cell_233,3,-,2,6,-,-,3,2,2,-,5,3
cell_234,-,-,2,6,2,4,-,2,2,3,5,3
cell_235,3,2,2,6,2,-,-,-,-,3,5,3
cell_236,3,-,2,-,2,4,-,2,2,3,5,3
cell_237,3,2,2,-,2,4,3,2,-,-,5,-
cell_238,3,2,-,-,2,-,-,-,2,-,5,-
cell_239,3,2,2,-,2,-,-,2,-,3,-,3
cell_240,3,2,2,6,-,-,3,2,2,3,5,3
cell_241,3,2,2,6,3,8,3,2,2,-,5,3
cell_242,-,2,2,6,3,8,3,2,2,4,-,3
cell_243,3,2,-,-,0,8,3,2,2,4,5,3
cell_244,3,-,2,-,0,8,-,2,-,4,5,-
cell_245,3,2,2,-,8,5,3,2,2,0,5,-
cell_246,3,2,-,6,8,-,3,2,2,2,5,-
cell_247,3,2,2,-,-,-,-,2,2,0,5,3
cell_248,3,-,2,-,-,0,-,2,2,0,-,3
cell_249,3,2,-,-,-,-,3,-,-,2,5,3
cell_250,3,2,2,-,2,2,3,2,2,2,5,-
cell_251,3,2,2,6,0,2,-,-,2,0,5,3
cell_252,-,2,-,6,0,2,3,2,2,0,5,-
cell_253,3,2,2,6,2,3,3,2,2,-,5,3
cell_254,-,2,-,6,-,-,-,-,2,4,5,3
cell_255,3,-,-,-,2,5,3,2,-,0,5,3
cell_256,-,-,2,-,2,5,3,2,2,0,5,3
cell_257,2,-,-,2,2,-,-,-,2,-,5,3
cell_258,2,10,-,2,2,-,-,2,2,2,5,-
cell_259,-,10,2,2,-,2,-,2,2,2,5,3
cell_260,2,10,2,2,2,2,2,-,2,0,5,3
cell_261,2,-,2,2,2,2,0,-,2,0,5,-
cell_262,2,10,2,2,-,2,0,-,2,2,5,3
cell_263,2,-,2,-,2,2,0,-,2,0,5,-
cell_264,2,10,2,2,-,-,0,-,-,3,5,3
cell_265,2,5,2,2,2,2,0,2,-,-,-,3
cell_266,2,5,-,2,-,2,0,-,-,-,-,3
cell_267,2,-,2,2,2,2,0,2,2,0,5,-
cell_268,2,0,-,-,2,2,0,2,2,0,-,3
cell_269,-,0,2,2,2,-,-,-,-,2,5,-
cell_270,2,-,2,2,-,-,0,2,-,2,5,3
cell_271,-,-,2,-,-,-,0,-,2,2,-,-
cell_272,-,3,2,-,2,-,-,2,-,2,5,3
cell_273,2,-,2,-,2,2,3,2,-,0,-,-
cell_274,-,0,2,4,2,2,-,-,-,0,5,3
cell_275,2,0,2,2,2,-,3,-,-,0,5,3
cell_276,2,-,2,2,2,2,-,2,2,-,5,3
cell_277,2,-,2,-,2,-,-,2,2,3,-,3
cell_278,2,0,2,37,-,2,-,2,2,3,5,3
cell_279,2,0,-,0,-,2,3,2,-,0,5,3
cell_280,-,-,2,0,2,2,-,2,2,-,-,3
cell_281,2,3,2,0,2,2,-,-,2,0,5,-
cell_282,2,3,2,0,-,-,0,2,2,-,5,3
cell_283,2,3,2,0,2,-,-,-,2,5,-,3
cell_284,-,-,2,-,2,2,0,2,-,-,-,3
cell_285,2,0,2,0,2,2,0,-,2,-,-,3
cell_286,2,-,2,0,-,2,-,2,-,2,5,3
cell_287,2,0,2,-,2,2,2,2,2,0,5,3
cell_288,2,0,2,-,2,2,2,2,2,0,5,-
cell_289,2,-,-,2,2,2,3,2,0,2,2,3
cell_290,2,2,2,-,2,2,3,2,0,-,2,-
cell_291,2,2,-,2,2,2,3,-,-,0,2,3
cell_292,-,2,2,2,2,2,3,-,3,5,-,-
cell_293,-,2,2,2,2,-,3,-,0,-,2,3
cell_294,2,-,2,-,2,-,-,2,-,0,-,-
cell_295,2,2,-,2,2,2,3,2,0,2,2,-
cell_296,2,2,-,2,2,-,3,2,0,0,2,3
cell_297,2,-,2,2,-,2,-,2,2,2,5,3
cell_298,-,2,-,2,2,2,3,2,0,2,-,3
cell_299,-,-,2,2,2,2,-,2,0,-,-,3
cell_300,2,2,-,2,2,2,3,2,0,2,65,3
cell_301,2,2,2,2,-,2,3,-,-,-,-,3
cell_302,2,2,2,2,-,2,3,-,2,0,-,-
cell_303,-,2,2,2,2,2,3,2,3,-,-,-
cell_304,-,-,2,2,2,-,3,2,-,0,8,3
cell_305,-,2,-,2,2,-,3,-,-,-,-,3
cell_306,-,2,2,2,2,2,3,-,0,0,5,-
cell_307,2,2,2,2,2,2,3,2,-,11,5,-
cell_308,-,2,2,2,2,2,3,2,2,0,-,3
cell_309,2,2,2,2,-,2,3,2,0,2,5,3
cell_310,2,2,2,2,2,-,-,-,0,-,5,-
cell_311,2,-,-,2,2,2,3,-,0,2,-,3
cell_312,-,2,2,2,2,2,3,-,0,-,5,-
cell_313,-,2,-,2,2,-,3,-,2,0,-,3
cell_314,-,-,-,2,-,2,3,-,2,0,5,3
cell_315,2,2,2,-,2,2,3,2,2,0,5,3
cell_316,-,-,-,2,2,2,3,-,2,0,5,3
cell_317,2,-,2,2,2,2,3,2,2,-,5,-
cell_318,2,2,2,2,-,-,3,2,2,-,5,-
cell_319,-,2,-,-,-,2,-,2,-,39,-,3
cell_320,2,-,-,2,-,-,-,2,2,0,-,3
cell_321,2,13,-,23,2,2,2,2,2,-,5,3
cell_322,2,13,2,23,2,2,2,2,2,0,5,3
cell_323,-,-,-,23,2,2,2,-,2,0,5,3
cell_324,2,13,2,23,2,2,2,2,2,0,5,-
cell_325,-,13,-,23,-,2,2,2,2,0,-,-
cell_326,-,13,-,23,2,-,2,2,2,-,5,3
cell_327,-,13,2,23,-,2,-,2,-,5,5,3
cell_328,2,13,2,-,2,2,-,2,-,5,-,3
cell_329,-,2,-,23,-,2,2,2,-,-,-,-
cell_330,2,2,2,23,2,2,2,2,-,5,-,3
cell_331,-,0,-,23,-,-,-,2,2,-,5,-
cell_332,-,0,2,-,-,2,2,2,2,5,5,-
cell_333,-,-,2,23,2,2,-,2,-,5,5,3
cell_334,-,-,-,23,2,2,-,2,2,5,5,3
cell_335,-,0,2,-,2,2,2,-,-,5,5,3
cell_336,2,0,-,-,2,-,2,2,2,5,5,3
cell_337,2,2,2,-,2,-,2,-,-,-,-,3
cell_338,2,2,2,-,-,2,2,-,3,0,0,3
cell_339,-,2,2,23,2,2,2,2,3,8,-,-
cell_340,-,-,-,23,-,2,2,-,3,8,0,3
cell_341,2,-,2,23,-,2,-,2,15,0,0,3
cell_342,2,2,-,-,2,-,2,2,-,-,-,3
cell_343,2,-,-,-,2,-,-,-,15,0,-,3
cell_344,2,2,2,23,2,2,2,2,15,12,-,3
cell_345,-,2,2,23,2,2,-,2,2,5,0,3
cell_346,2,-,2,-,2,-,2,-,-,5,-,3
cell_347,-,2,-,23,-,-,-,2,2,-,10,3
cell_348,2,2,2,23,2,2,2,2,0,5,10,3
cell_349,2,-,-,-,2,2,2,-,-,5,0,3
cell_350,2,2,2,23,2,2,2,2,2,5,0,3
cell_351,2,-,-,23,2,2,2,-,-,5,2,3
cell_352,2,-,2,-,-,2,2,2,2,-,-,3
cell_353,2,2,2,23,-,2,-,2,3,19,0,-
cell_354,2,2,2,23,-,-,2,2,3,-,0,3
cell_355,-,2,2,23,2,2,-,2,-,-,0,3
cell_356,2,2,2,-,2,2,-,2,3,0,0,3
cell_357,2,2,2,-,2,2,-,2,3,0,0,-
cell_358,-,-,-,23,2,2,2,2,-,0,-,3
cell_359,2,2,2,-,2,2,2,2,3,0,0,3
cell_360,2,2,-,-,2,-,2,2,-,0,0,3
cell_361,2,2,-,-,-,2,2,2,12,-,2,-
cell_362,2,-,-,23,-,2,2,2,12,0,2,3
cell_363,2,-,2,-,-,-,-,2,12,2,2,3
cell_364,-,2,-,23,2,-,2,2,12,2,2,3
cell_365,2,2,-,23,2,-,-,2,2,0,0,-
cell_366,2,2,2,23,2,2,2,-,2,0,-,3
cell_367,2,2,2,-,-,2,2,2,-,2,-,-
cell_368,2,-,2,-,-,2,2,2,2,2,0,3
cell_369,2,-,2,-,2,-,2,2,2,0,-,-
cell_370,2,2,-,23,2,-,2,2,-,-,3,3
cell_371,-,2,2,-,2,2,2,-,2,0,-,3
cell_372,2,2,-,23,2,2,-,2,2,0,-,3
cell_373,2,-,-,-,2,2,-,2,39,2,-,-
cell_374,2,2,2,-,2,2,2,-,39,2,2,-
cell_375,2,2,-,23,2,2,2,-,0,2,20,3
cell_376,2,-,2,-,2,2,-,2,-,2,-,-
cell_377,2,2,2,23,2,2,-,2,-,2,-,3
cell_378,-,2,-,23,-,2,-,2,10,2,0,-
cell_379,2,2,2,23,2,-,-,2,2,0,-,-
cell_380,2,2,2,23,2,-,-,2,5,0,-,3
cell_381,2,2,2,23,2,-,-,2,-,0,0,3
cell_382,-,-,2,23,2,2,2,2,0,0,0,3
cell_383,2,-,-,-,2,2,-,2,4,2,0,3
cell_384,2,2,-,-,-,2,-,2,0,0,0,3
cell_385,0,-,2,-,2,3,0,2,2,2,2,3
cell_386,0,0,-,10,-,3,-,2,2,-,2,3
cell_387,-,0,2,10,2,3,2,-,2,2,-,3
cell_388,-,-,2,10,-,3,2,2,2,2,2,3
cell_389,5,2,-,10,2,3,4,-,-,-,-,3
cell_390,-,-,2,10,-,3,4,2,2,2,-,3
cell_391,5,2,2,10,-,-,-,2,-,2,2,3
cell_392,5,2,2,10,-,3,-,2,2,-,-,-
cell_393,95,0,2,10,-,3,2,2,-,-,2,3
cell_394,95,2,-,10,2,3,2,2,2,-,-,-
cell_395,95,5,2,10,2,3,0,2,2,2,2,-
cell_396,95,0,-,10,-,3,0,2,2,2,2,3
cell_397,2,-,2,10,-,-,-,2,-,2,-,3
cell_398,0,2,2,10,2,-,-,2,2,2,2,3
cell_399,0,-,2,-,2,-,-,-,2,2,2,3
cell_400,0,-,2,10,2,3,-,2,2,2,2,3
cell_401,-,-,2,0,2,3,0,2,0,3,2,3
cell_402,2,5,2,0,-,3,-,2,0,3,2,3
cell_403,2,5,2,0,2,3,0,2,2,3,2,3
cell_404,-,-,2,-,-,3,0,-,2,3,2,3
cell_405,-,5,2,-,-,3,-,-,3,3,-,-
cell_406,0,5,2,0,-,3,0,2,-,3,2,3
cell_407,-,5,2,5,2,-,0,-,-,3,2,-
cell_408,-,5,-,5,2,3,0,2,0,3,-,3
cell_409,-,-,2,3,2,3,-,2,5,3,2,3
cell_410,-,0,-,-,-,3,-,-,-,-,-,3
cell_411,2,0,2,0,2,3,-,-,-,-,2,-
cell_412,2,-,-,-,2,3,0,2,5,-,-,3
cell_413,-,2,-,0,2,3,-,-,5,3,-,3
cell_414,0,2,2,0,2,-,0,-,5,3,-,-
cell_415,2,2,2,2,2,3,0,2,-,3,-,3
cell_416,-,2,-,2,2,3,-,2,5,-,-,-
cell_417,0,0,2,2,2,0,0,2,0,-,2,3
cell_418,0,8,2,2,-,0,2,-,-,5,2,3
cell_419,-,0,2,2,2,0,4,2,-,5,2,-
cell_420,0,2,2,2,2,0,-,2,0,-,2,3
cell_421,-,-,2,-,-,13,2,2,-,5,2,3
cell_422,0,4,2,-,2,-,2,2,-,5,2,-
cell_423,5,4,2,0,-,13,-,2,2,5,-,3
cell_424,0,4,2,5,-,13,2,2,2,5,2,3
cell_425,5,0,2,-,-,-,-,-,-,5,2,3
cell_426,5,-,-,-,-,-,-,2,-,5,2,3
cell_427,-,0,2,-,-,-,-,-,2,5,2,-
cell_428,5,0,2,-,-,-,-,2,2,-,2,3
cell_429,5,2,2,-,2,0,10,2,2,-,2,3
cell_430,5,0,2,-,-,0,10,2,5,-,2,3
cell_431,5,2,-,-,2,-,10,-,0,-,2,3
cell_432,5,-,2,2,-,0,-,2,-,5,2,3
cell_433,0,0,-,5,2,0,-,2,2,-,2,3
cell_434,0,-,-,-,-,-,0,2,2,-,-,-
cell_435,-,0,-,-,-,3,-,2,-,5,-,-
cell_436,0,0,-,-,2,3,-,2,-,5,2,3
cell_437,0,0,2,-,2,0,0,-,-,5,2,3
cell_438,0,0,-,-,2,38,-,-,2,-,2,3
cell_439,0,0,2,0,-,-,2,2,-,5,2,3
cell_440,0,-,-,0,-,-,2,2,-,5,-,-
cell_441,0,4,-,-,-,0,2,-,2,5,-,3
cell_442,-,4,2,2,-,0,2,2,2,5,-,3
cell_443,0,-,2,2,2,0,2,2,2,5,-,-
cell_444,0,0,2,2,2,0,2,-,2,5,2,3
cell_445,0,5,2,0,2,0,-,2,-,5,2,3
cell_446,-,0,-,0,2,0,2,2,2,5,2,-
cell_447,-,8,2,5,-,0,2,2,2,-,2,3
cell_448,-,0,-,5,-,0,2,2,-,-,2,3
cell_449,-,4,2,2,2,0,2,2,2,2,0,3
cell_450,-,4,2,2,2,0,-,-,2,0,-,3
cell_451,4,0,-,2,2,7,-,-,2,0,0,-
cell_452,4,0,-,2,2,0,2,2,2,-,0,3
cell_453,-,0,2,-,2,0,2,2,2,-,5,-
cell_454,4,0,2,0,2,0,2,-,2,0,0,3
cell_455,4,0,2,0,2,0,-,-,2,2,2,3
cell_456,-,0,2,0,-,-,2,2,2,2,-,3
cell_457,2,-,-,-,2,10,-,2,2,-,5,-
cell_458,2,0,2,-,2,0,8,-,2,2,5,-
cell_459,-,-,2,-,2,4,8,2,2,2,5,3
cell_460,2,-,2,2,-,0,8,-,-,2,5,-
cell_461,-,0,2,0,2,6,8,2,2,2,0,-
cell_462,-,-,2,0,2,6,-,2,2,2,-,3
cell_463,-,2,2,-,-,-,-,-,-,-,-,3
cell_464,2,2,-,-,-,-,-,-,-,-,-,-
cell_465,3,3,2,-,2,4,0,-,2,2,-,3
cell_466,3,3,2,-,2,4,-,-,2,2,0,3
cell_467,3,3,2,-,2,4,5,2,2,2,0,-
cell_468,3,3,2,-,-,4,0,2,-,2,-,3
cell_469,0,0,2,0,2,0,-,2,2,-,0,-
cell_470,0,0,-,0,2,13,0,2,2,-,0,3
cell_471,-,0,2,0,2,2,0,2,-,2,0,3
cell_472,4,0,2,0,-,-,0,2,-,2,0,-
cell_473,-,2,2,-,2,0,0,2,2,-,0,3
cell_474,-,-,2,0,2,-,0,2,-,0,0,3
cell_475,4,-,2,0,2,2,0,2,2,-,2,3
cell_476,4,0,2,0,-,-,-,2,2,0,2,-
cell_477,0,0,2,-,-,-,-,-,-,-,-,3
cell_478,-,0,-,-,-,0,0,2,2,3,-,-
cell_479,-,0,2,2,-,0,0,2,2,3,3,-
