cell_id,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16
cell_37,5,4,2,2,2,4,-,-,2,-,2,2,2,2,0,25
cell_38,5,4,2,2,2,4,-,-,2,2,2,-,2,2,0,25
cell_39,5,4,3,2,-,-,-,-,-,2,-,2,2,-,2,25
cell_40,5,4,0,-,-,-,-,-,2,2,2,2,2,-,2,-
cell_41,5,4,5,2,-,4,5,5,2,2,2,-,2,2,-,25
cell_42,5,-,-,-,-,4,5,-,2,-,2,2,2,2,0,-
cell_43,-,4,5,2,2,4,-,0,2,2,2,0,2,2,0,25
cell_44,5,4,5,-,2,4,5,-,2,2,2,0,2,2,0,25
cell_45,5,4,2,2,2,-,5,0,-,2,2,34,2,2,-,-
cell_46,5,4,2,2,2,4,5,-,2,2,-,34,2,-,3,25
cell_47,5,4,-,2,2,4,5,-,2,2,2,-,2,2,0,-
cell_48,5,4,2,2,2,4,-,2,2,2,2,34,2,2,0,25
cell_49,5,-,2,2,2,-,-,-,-,-,-,-,-,-,-,25
cell_50,5,-,0,2,2,4,-,-,-,-,-,-,-,-,-,25
cell_51,-,-,0,2,2,4,-,-,-,-,-,-,-,-,-,25
cell_52,5,0,-,2,-,4,-,-,-,-,-,-,-,-,-,25
cell_53,5,0,-,-,2,4,-,-,-,-,-,-,-,-,-,-
cell_54,5,0,3,2,-,4,-,-,-,-,-,-,-,-,-,25
cell_55,-,5,-,2,-,-,-,-,-,-,-,-,-,-,-,-
cell_56,5,5,3,2,2,4,-,-,-,-,-,-,-,-,-,25
cell_57,5,2,2,2,-,4,-,-,-,-,-,-,-,-,-,-
cell_58,5,2,0,2,2,-,-,-,-,-,-,-,-,-,-,25
cell_59,5,0,2,2,2,-,-,-,-,-,-,-,-,-,-,25
cell_60,5,0,-,-,2,4,-,-,-,-,-,-,-,-,-,25
cell_61,5,-,2,2,2,4,-,-,-,-,-,-,-,-,-,25
cell_62,5,0,-,2,2,-,-,-,-,-,-,-,-,-,-,25
cell_63,5,0,2,-,-,4,-,-,-,-,-,-,-,-,-,25
cell_64,-,-,2,2,2,4,-,-,-,-,-,-,-,-,-,25
cell_65,2,15,4,2,2,0,2,2,2,2,2,11,9,9,0,25
cell_66,-,15,4,-,-,-,-,2,2,2,2,-,9,9,-,-
cell_67,2,15,5,2,2,-,-,2,2,2,-,-,-,0,0,25
cell_68,2,-,5,2,2,0,2,2,-,2,2,-,9,-,-,25
cell_69,2,15,0,2,2,2,2,5,2,0,2,11,-,0,-,25
cell_70,2,15,0,-,2,2,2,5,2,0,2,11,9,0,5,25
cell_71,2,15,-,2,2,2,2,-,2,0,2,11,-,0,-,25
cell_72,-,15,0,2,2,2,2,0,2,0,2,-,9,0,5,25
cell_73,2,-,0,2,-,2,2,0,2,5,2,11,-,0,-,25
cell_74,2,15,2,2,2,-,-,0,2,5,-,11,9,0,3,25
cell_75,2,15,0,-,2,-,2,-,2,5,2,11,9,2,3,25
cell_76,2,-,0,-,2,-,2,0,2,5,2,11,-,0,3,25
cell_77,2,-,2,2,-,0,2,4,2,-,2,-,9,-,3,25
cell_78,2,15,-,-,2,0,2,4,2,5,2,11,-,4,3,25
cell_79,2,15,5,2,2,0,2,4,2,-,2,11,9,2,3,25
cell_80,2,15,5,-,2,-,2,4,2,5,2,-,9,0,3,25
cell_81,-,15,0,2,2,3,2,3,-,-,-,0,9,-,10,25
cell_82,2,15,0,2,2,0,-,3,2,2,2,-,-,5,10,25
cell_83,2,-,0,2,-,0,2,3,2,2,2,21,9,-,10,25
cell_84,2,15,0,2,-,2,2,-,2,2,2,21,9,-,10,25
cell_85,2,15,0,-,-,2,2,0,2,0,-,2,9,0,0,25
cell_86,2,-,-,2,2,0,-,0,-,0,2,2,9,0,5,25
cell_87,2,15,0,2,2,0,2,0,2,-,2,2,-,2,9,25
cell_88,2,15,0,-,2,0,2,2,2,0,2,2,9,2,0,-
cell_89,2,15,-,2,2,5,2,0,-,4,2,0,9,0,-,-
cell_90,2,-,0,2,-,5,2,0,2,0,2,9,-,-,0,25
cell_91,2,-,12,-,2,5,2,-,2,0,2,3,9,2,-,25
cell_92,2,15,12,2,2,5,2,2,2,4,-,0,9,2,0,25
cell_93,2,15,0,2,2,5,2,-,2,21,2,8,9,-,2,-
cell_94,2,15,0,2,2,5,2,-,2,-,2,-,9,0,8,25
cell_95,2,15,2,2,2,5,2,-,2,21,2,-,9,0,2,-
cell_96,2,15,2,2,-,5,-,2,2,21,2,2,9,-,2,25
cell_97,-,15,2,2,2,-,2,2,2,2,2,12,-,0,0,-
cell_98,2,15,2,2,2,2,2,2,2,2,2,12,-,-,-,25
cell_99,2,15,2,2,2,2,2,2,2,2,2,12,9,-,0,25
cell_100,-,15,2,2,2,2,2,2,2,2,2,12,9,3,0,25
cell_101,2,15,-,2,-,2,2,2,2,3,2,12,9,0,-,25
cell_102,2,-,2,2,2,2,2,-,-,3,-,12,9,0,0,25
cell_103,2,15,2,2,-,2,2,2,2,3,2,12,9,0,4,25
cell_104,2,15,2,2,2,2,2,2,-,3,2,12,9,-,4,25
cell_105,2,15,2,2,2,-,2,2,2,0,2,-,9,0,2,25
cell_106,2,15,2,2,2,2,2,2,2,0,2,12,-,0,2,25
cell_107,2,15,-,2,-,2,2,2,2,-,2,12,9,0,2,25
cell_108,-,15,2,2,2,2,2,2,2,0,2,12,9,0,2,25
cell_109,2,15,2,2,2,2,2,2,2,-,-,-,-,-,2,-
cell_110,2,15,2,2,2,2,-,2,2,-,-,-,-,-,2,25
cell_111,-,15,2,2,-,2,2,2,2,0,2,-,-,0,2,25
cell_112,-,15,2,2,-,2,2,2,2,-,2,-,-,0,2,25
cell_113,0,-,2,2,-,2,2,2,2,-,2,12,9,3,2,-
cell_114,0,15,2,2,2,-,2,-,2,3,-,-,9,3,2,25
cell_115,-,15,-,2,2,2,-,2,2,-,2,-,9,3,2,25
cell_116,-,15,2,2,2,2,-,2,2,3,-,12,9,3,2,25
cell_117,-,15,-,-,2,2,2,2,2,3,2,12,9,-,2,25
cell_118,3,15,2,2,2,2,-,2,2,-,2,12,9,-,2,25
cell_119,3,15,-,2,-,2,2,2,2,3,-,12,9,-,2,25
cell_120,-,15,2,2,2,-,2,2,2,-,2,-,9,3,-,25
cell_121,2,15,-,2,-,2,2,2,2,3,2,12,9,3,0,25
cell_122,2,15,2,2,2,2,-,2,2,-,2,12,9,3,2,25
cell_123,2,15,2,2,2,2,2,2,-,3,2,12,9,3,2,25
cell_124,2,-,2,2,2,2,2,2,-,-,2,12,9,-,2,25
cell_125,2,15,2,-,2,2,2,-,-,3,2,12,9,3,2,25
cell_126,2,15,2,2,2,2,2,2,2,3,2,12,-,3,0,25
cell_127,-,15,-,2,2,2,-,-,-,3,2,12,-,3,0,25
cell_128,2,15,2,2,2,2,-,2,2,3,2,-,9,3,5,25
cell_129,-,-,2,2,5,2,2,4,2,-,2,3,0,-,29,0
cell_130,0,2,2,2,5,2,-,4,2,11,2,3,0,-,29,2
cell_131,0,2,2,2,5,2,2,-,2,-,-,3,0,2,29,0
cell_132,0,-,2,2,-,2,2,4,2,0,2,3,5,2,-,0
cell_133,3,2,2,2,5,2,2,4,2,0,2,3,5,2,29,0
cell_134,2,2,2,2,-,-,-,-,2,0,-,-,5,-,-,-
cell_135,0,2,2,2,5,2,2,-,2,0,2,3,5,2,29,2
cell_136,0,2,2,-,5,2,2,-,-,0,2,-,5,2,29,2
cell_137,0,2,0,2,5,2,2,4,2,0,2,3,2,2,29,2
cell_138,-,2,0,2,5,2,2,4,-,0,2,3,0,2,29,2
cell_139,0,2,2,2,-,2,2,-,-,5,2,3,3,-,29,2
cell_140,0,2,5,-,5,2,2,4,2,0,2,-,0,2,-,0
cell_141,5,2,2,2,5,2,2,4,2,2,2,3,0,2,29,-
cell_142,5,2,-,2,5,2,2,4,2,2,-,3,0,-,29,2
cell_143,0,2,2,2,5,2,-,4,2,2,2,3,0,2,29,2
cell_144,0,2,-,2,5,2,2,-,2,-,2,3,0,2,29,2
cell_145,6,2,2,-,5,2,-,2,2,5,2,3,2,2,29,2
cell_146,6,2,0,2,5,2,2,2,2,5,2,3,-,2,29,2
cell_147,-,-,2,-,5,2,-,2,2,-,2,3,2,2,29,2
cell_148,-,2,-,2,5,2,-,2,2,5,2,-,-,2,29,2
cell_149,-,2,0,-,5,2,2,2,2,5,-,3,2,2,-,0
cell_150,0,2,0,2,5,-,2,-,2,5,2,3,2,2,29,2
cell_151,2,2,-,2,5,-,2,2,-,5,-,3,-,2,29,5
cell_152,2,2,2,-,5,2,2,2,2,5,2,3,-,2,29,5
cell_153,0,2,2,2,5,2,-,2,2,5,2,3,2,2,-,2
cell_154,0,2,-,-,5,-,2,2,-,5,2,3,2,2,29,2
cell_155,0,2,3,-,5,2,-,2,2,-,2,3,2,2,29,2
cell_156,0,2,4,2,5,-,-,-,-,5,2,3,2,-,-,2
cell_157,0,2,-,2,5,2,-,2,2,5,2,3,2,2,29,2
cell_158,12,2,0,2,5,2,-,2,2,5,2,3,2,2,29,2
cell_159,0,2,0,2,5,2,2,-,2,5,2,3,2,2,29,2
cell_160,0,2,2,2,-,2,2,2,2,5,2,3,2,2,29,2
cell_161,2,2,5,2,5,2,22,2,2,0,2,-,0,2,0,3
cell_162,2,2,5,2,5,2,22,2,2,-,2,3,0,2,2,3
cell_163,2,-,5,2,5,2,22,2,2,0,2,-,2,-,0,3
cell_164,2,2,5,2,-,2,22,-,2,-,-,3,-,-,3,3
cell_165,2,-,-,-,-,2,22,2,2,-,2,3,0,2,0,3
cell_166,2,2,5,2,5,2,-,2,2,-,2,3,0,2,0,-
cell_167,2,2,5,-,5,2,22,2,-,-,-,3,2,2,5,3
cell_168,2,2,5,2,5,2,22,2,2,0,-,-,0,2,5,3
cell_169,2,-,5,-,5,2,22,2,2,94,-,3,2,2,-,3
cell_170,2,2,5,2,5,2,22,2,2,94,-,3,2,2,0,3
cell_171,2,2,5,2,5,2,22,2,2,-,2,3,-,2,2,3
cell_172,2,2,5,2,5,2,22,2,-,94,2,3,2,2,2,3
cell_173,2,2,5,2,5,2,22,2,2,-,2,3,2,2,0,3
cell_174,2,-,5,2,5,2,22,2,2,0,2,3,-,2,0,-
cell_175,-,2,5,2,5,2,22,2,2,0,2,3,2,2,5,3
cell_176,2,2,5,2,5,2,22,2,2,0,-,3,2,2,5,3
cell_177,2,2,5,-,5,2,0,3,2,2,2,3,2,2,-,3
cell_178,2,2,5,2,5,2,0,3,2,2,2,-,2,2,2,-
cell_179,2,-,-,2,-,2,-,3,2,2,2,-,2,2,2,-
cell_180,2,2,5,2,5,2,0,3,2,-,-,3,0,2,2,3
cell_181,2,2,5,2,5,2,0,0,2,2,2,-,-,2,2,3
cell_182,2,2,5,2,-,2,0,0,2,2,2,3,2,2,2,3
cell_183,2,2,5,2,5,-,8,-,2,2,-,3,2,2,-,3
cell_184,2,2,-,2,5,2,0,0,2,2,2,3,2,2,2,3
cell_185,2,2,5,2,5,-,5,0,-,2,-,3,3,-,2,3
cell_186,2,2,5,-,-,2,0,0,2,2,2,3,3,2,2,3
cell_187,2,2,5,2,5,-,5,-,-,2,-,3,3,2,2,3
cell_188,2,2,5,2,5,2,2,5,2,2,2,3,3,2,2,3
cell_189,2,-,-,2,5,2,2,-,2,2,-,3,-,2,-,3
cell_190,-,2,5,2,5,2,2,3,2,2,2,-,0,-,2,3
cell_191,2,2,5,2,5,2,2,3,2,2,2,3,-,2,2,3
cell_192,2,2,5,2,5,2,2,3,-,-,2,3,-,2,2,-
cell_193,-,2,-,2,5,0,6,5,2,-,2,3,2,-,14,2
cell_194,3,-,2,2,-,0,6,5,2,5,2,3,2,2,14,-
cell_195,3,2,0,2,5,-,6,5,2,5,2,3,2,0,14,2
cell_196,3,-,0,2,-,0,6,-,-,5,2,-,2,0,-,2
cell_197,3,2,2,2,5,0,6,-,-,-,2,3,2,0,14,2
cell_198,3,2,2,2,5,5,-,5,2,5,2,3,2,0,-,2
cell_199,3,2,0,2,5,0,6,-,2,-,-,3,2,-,14,2
cell_200,3,2,0,2,5,2,6,5,2,5,2,-,2,0,14,2
cell_201,-,2,0,-,5,0,6,5,2,5,2,-,-,-,14,2
cell_202,0,2,0,2,-,-,-,-,2,5,2,3,2,0,14,2
cell_203,0,-,0,2,5,2,6,5,2,5,-,-,2,0,14,2
cell_204,-,2,0,2,5,2,6,5,2,-,2,3,2,2,14,2
cell_205,0,2,11,2,5,2,-,5,2,5,2,3,2,0,14,-
cell_206,0,-,0,2,5,0,6,5,2,5,2,3,2,0,14,2
cell_207,0,2,0,2,5,0,6,5,2,-,2,-,2,0,-,2
cell_208,0,2,-,-,5,-,6,5,-,-,2,-,2,0,14,2
cell_209,2,2,-,2,5,3,-,5,2,5,2,-,2,3,14,2
cell_210,2,2,37,2,5,3,-,5,2,5,2,3,2,3,14,2
cell_211,-,2,37,2,5,-,6,5,-,5,2,3,2,3,14,-
cell_212,0,2,37,2,5,0,6,5,-,-,2,-,2,-,14,2
cell_213,0,2,37,-,5,2,6,5,2,5,2,3,2,3,14,2
cell_214,0,-,37,2,5,-,6,5,2,5,2,-,2,3,-,2
cell_215,0,2,-,2,5,0,6,5,2,5,2,3,2,3,14,2
cell_216,-,2,-,2,-,-,6,5,-,5,-,3,2,3,14,2
cell_217,0,2,37,2,5,-,6,5,2,5,2,3,2,0,14,2
cell_218,0,2,37,2,5,-,6,-,2,-,-,-,2,0,14,2
cell_219,0,2,37,2,5,-,6,5,2,5,2,3,2,0,-,2
cell_220,-,2,37,-,5,0,6,5,-,5,2,3,2,0,14,2
cell_221,0,2,37,2,5,0,6,5,2,5,2,3,2,0,14,2
cell_222,2,2,37,2,5,0,-,5,2,5,2,3,-,2,14,2
cell_223,2,2,37,2,5,0,-,5,2,5,2,-,2,-,14,2
cell_224,2,-,-,2,5,0,6,5,2,5,-,-,2,0,14,-
cell_225,3,2,2,2,-,-,2,4,2,-,-,-,0,3,2,2
cell_226,3,2,2,-,5,2,2,-,2,5,2,2,0,3,2,-
cell_227,3,2,2,2,5,-,2,4,2,5,-,2,-,3,2,2
cell_228,3,2,2,2,5,2,2,4,2,5,2,2,3,3,2,-
cell_229,3,2,2,2,5,0,2,2,2,5,2,2,2,3,2,-
cell_230,3,2,-,2,5,0,2,2,2,-,2,-,-,3,2,2
cell_231,-,2,2,2,5,0,2,2,-,5,2,2,-,3,-,2
cell_232,-,2,-,2,-,0,-,2,2,-,2,2,-,3,2,2
cell_233,3,2,2,2,5,4,2,2,-,5,2,-,0,3,2,2
cell_234,-,2,2,-,-,4,2,2,2,-,-,2,-,3,2,-
cell_235,3,2,2,-,5,-,-,0,2,-,2,2,0,3,2,2
cell_236,-,2,2,2,5,4,2,0,2,-,2,2,0,3,-,-
cell_237,3,2,-,-,-,2,2,-,2,5,2,0,0,3,2,2
cell_238,3,2,2,2,5,2,-,0,2,-,2,0,0,3,2,2
cell_239,3,-,2,2,5,4,2,0,2,5,2,2,-,3,2,2
cell_240,3,2,2,2,5,0,2,0,2,-,2,2,0,3,2,-
cell_241,2,2,-,2,5,-,-,-,2,5,-,2,0,-,2,2
cell_242,2,2,4,2,-,-,-,-,2,-,2,2,-,3,2,2
cell_243,2,2,4,2,5,-,-,-,2,5,2,-,2,3,2,2
cell_244,2,2,4,-,5,-,-,-,-,-,2,2,2,3,2,2
cell_245,2,2,0,2,-,-,-,-,2,5,2,0,2,3,2,2
cell_246,2,2,0,2,5,-,-,-,2,5,2,-,2,-,2,-
cell_247,2,2,0,2,5,-,-,-,2,5,2,0,2,3,2,-
cell_248,2,2,0,2,5,-,-,-,2,5,2,-,-,3,2,-
cell_249,0,2,0,2,5,-,-,-,2,-,2,-,0,-,2,2
cell_250,0,2,3,-,-,-,-,-,2,5,-,0,-,3,-,-
cell_251,3,2,0,2,5,-,-,-,-,5,2,30,0,-,2,-
cell_252,3,-,-,-,-,-,-,-,2,5,-,30,-,3,2,2
cell_253,-,-,5,-,5,-,-,-,-,-,2,0,3,3,2,-
cell_254,0,-,-,2,-,-,-,-,-,5,2,0,3,3,-,2
cell_255,4,2,2,-,5,-,-,-,2,5,2,3,3,3,2,-
cell_256,0,2,2,-,5,-,-,-,2,5,2,-,3,3,2,2
cell_257,2,2,0,-,2,3,2,0,-,0,2,5,2,2,8,2
cell_258,2,2,0,5,2,3,2,0,8,0,2,5,-,2,-,2
cell_259,2,2,-,-,2,3,2,2,8,2,0,5,2,2,8,-
cell_260,-,2,0,5,2,3,2,5,8,2,0,5,2,2,8,-
cell_261,2,2,6,5,2,-,2,0,8,0,0,-,2,2,8,-
cell_262,2,2,6,5,2,3,-,0,-,0,0,5,2,2,8,2
cell_263,-,2,2,5,2,3,2,0,8,-,-,5,2,2,8,2
cell_264,2,2,3,5,2,-,2,0,8,0,-,5,-,2,-,2
cell_265,-,-,2,5,2,-,2,2,0,15,0,5,2,2,8,-
cell_266,2,2,0,5,2,3,2,-,0,15,0,5,2,2,-,10
cell_267,2,2,0,5,2,3,2,2,3,15,5,5,-,2,8,10
cell_268,2,2,-,-,2,3,2,-,-,15,5,-,-,2,-,10
cell_269,2,-,2,5,2,3,2,0,-,-,0,5,2,2,8,0
cell_270,2,2,2,5,-,3,2,0,0,15,0,5,-,2,8,-
cell_271,2,2,0,5,2,-,2,2,0,15,2,-,2,2,-,8
cell_272,-,-,0,-,2,-,2,0,0,15,2,5,-,2,8,-
cell_273,2,2,2,5,2,3,2,0,-,-,-,5,-,2,-,-
cell_274,2,-,2,-,2,3,2,-,-,-,-,5,-,2,8,0
cell_275,2,2,0,5,2,3,2,0,-,-,-,-,2,2,8,0
cell_276,2,-,12,5,2,3,2,0,-,-,-,5,2,2,8,2
cell_277,2,2,-,-,2,3,2,2,-,-,-,5,2,2,8,0
cell_278,2,2,0,5,2,3,2,2,-,-,-,5,2,2,8,0
cell_279,2,2,5,5,-,3,-,-,-,-,-,5,2,2,-,0
cell_280,2,-,5,5,2,3,2,0,-,-,-,-,2,2,-,0
cell_281,2,2,2,5,-,-,2,0,-,-,2,5,2,2,8,0
cell_282,2,2,2,-,2,3,2,0,0,0,-,-,2,2,8,0
cell_283,-,2,35,5,2,3,2,0,-,0,2,-,-,2,8,-
cell_284,2,2,35,5,2,3,-,-,2,0,-,5,2,2,8,-
cell_285,2,2,22,5,2,-,-,8,0,0,2,5,2,2,8,-
cell_286,2,2,22,5,2,3,-,8,2,5,2,5,2,-,8,0
cell_287,2,-,22,5,-,3,2,0,-,0,2,5,2,-,8,3
cell_288,2,-,22,5,2,3,2,0,6,0,2,5,2,2,8,3
cell_289,2,2,2,5,2,3,2,3,2,2,4,5,2,2,8,5
cell_290,2,2,-,5,-,3,-,3,-,2,4,5,2,2,8,-
cell_291,2,2,2,5,2,3,2,3,-,2,4,5,-,2,8,5
cell_292,2,2,-,5,2,3,2,3,2,2,4,5,2,2,8,5
cell_293,2,-,2,5,2,3,-,3,2,2,4,-,2,2,8,0
cell_294,2,2,2,5,2,3,2,-,-,0,4,-,2,2,-,2
cell_295,2,2,2,5,2,3,2,-,-,0,-,5,2,2,8,23
cell_296,2,2,2,5,-,3,2,3,-,2,4,5,2,2,-,23
cell_297,2,2,-,5,2,3,2,3,2,5,-,-,2,-,-,0
cell_298,2,2,2,5,2,3,-,3,-,5,0,5,2,0,8,-
cell_299,2,-,2,5,2,3,2,3,2,5,2,5,2,4,8,2
cell_300,2,2,-,-,2,-,2,3,2,5,-,-,-,4,8,0
cell_301,2,2,0,5,-,-,2,3,2,5,3,-,2,0,-,2
cell_302,2,2,0,5,2,3,2,3,2,-,0,5,2,-,8,2
cell_303,2,2,0,5,2,3,2,3,2,5,0,5,2,0,-,2
cell_304,2,2,0,5,2,3,2,3,2,5,-,-,-,-,-,2
cell_305,2,2,2,-,2,3,2,2,-,2,4,5,2,-,8,-
cell_306,2,2,2,5,2,3,2,-,-,2,-,5,2,0,8,10
cell_307,2,2,2,5,-,3,2,2,2,2,4,5,2,5,8,10
cell_308,2,2,2,5,2,3,2,2,2,2,4,-,2,5,8,-
cell_309,2,2,2,-,2,3,2,2,2,-,4,5,2,-,-,-
cell_310,2,2,2,5,2,-,-,2,2,2,-,5,2,5,-,0
cell_311,-,-,-,5,2,3,2,2,2,2,-,5,2,5,8,14
cell_312,2,2,2,-,2,3,2,2,-,2,4,5,2,5,8,0
cell_313,2,2,2,5,-,3,2,-,2,-,0,5,2,5,8,-
cell_314,2,2,2,-,-,3,-,0,2,2,0,5,2,0,8,2
cell_315,2,2,2,5,2,3,2,-,2,2,0,5,2,0,8,5
cell_316,2,2,2,-,-,3,2,2,2,2,2,5,2,0,8,-
cell_317,2,2,2,5,2,-,2,0,2,2,2,-,2,-,8,0
cell_318,2,2,2,5,2,3,2,0,2,2,2,5,-,53,8,0
cell_319,-,2,-,-,2,3,2,0,2,2,2,5,2,-,8,-
cell_320,-,2,2,5,2,3,-,0,2,2,2,5,2,-,8,0
cell_321,2,2,3,5,2,3,2,0,3,2,2,5,2,5,9,-
cell_322,2,-,3,5,2,-,2,2,3,2,2,-,2,5,9,2
cell_323,2,-,3,5,2,3,-,0,3,2,2,5,-,5,0,2
cell_324,2,2,3,5,2,3,2,0,-,2,-,5,2,5,0,2
cell_325,2,-,0,5,-,-,2,3,0,-,2,5,-,5,-,2
cell_326,2,2,0,-,-,3,2,-,0,2,-,-,-,5,0,2
cell_327,2,2,-,5,2,-,2,0,0,-,-,5,2,5,-,3
cell_328,2,-,4,-,2,3,2,-,0,2,2,5,2,5,0,3
cell_329,2,2,2,5,2,3,2,0,-,-,-,-,-,-,-,0
cell_330,2,2,2,5,2,3,-,0,-,-,-,-,-,-,-,0
cell_331,2,2,2,5,2,3,2,4,-,2,3,5,2,-,16,5
cell_332,2,2,-,5,2,3,2,0,2,-,-,5,2,5,0,5
cell_333,-,-,2,5,-,3,-,0,0,2,5,5,-,5,2,0
cell_334,-,2,-,5,2,3,2,0,2,-,5,5,2,5,2,0
cell_335,-,-,2,5,2,3,-,26,0,2,0,5,2,5,5,0
cell_336,2,2,2,5,2,3,2,-,-,2,0,-,2,5,0,4
cell_337,2,2,-,5,2,3,2,15,2,2,3,-,-,5,0,2
cell_338,-,2,8,5,-,3,-,15,2,2,3,5,2,-,0,2
cell_339,2,-,-,5,2,3,2,15,2,-,-,-,2,5,0,2
cell_340,2,2,8,5,2,3,2,-,0,2,3,5,2,5,-,2
cell_341,-,2,8,-,2,3,2,-,0,2,3,5,2,-,-,2
cell_342,-,2,8,5,2,3,2,19,-,2,3,5,2,-,5,-
cell_343,2,2,8,5,2,3,2,19,0,2,-,5,2,5,0,2
cell_344,-,2,8,-,2,3,2,-,0,2,-,-,-,5,2,2
cell_345,2,2,8,-,2,3,2,124,15,-,3,5,2,-,0,2
cell_346,2,2,8,5,2,3,2,124,15,2,3,5,2,5,-,2
cell_347,2,2,-,5,2,3,2,0,15,2,-,5,-,5,5,-
cell_348,-,2,8,5,-,3,2,0,15,2,3,5,2,5,2,-
cell_349,2,2,8,5,2,3,2,-,3,-,3,5,2,5,2,2
cell_350,2,2,8,5,2,-,-,2,3,-,-,5,2,5,-,-
cell_351,2,-,8,5,2,-,2,0,3,2,3,-,-,5,0,2
cell_352,-,2,8,5,2,3,2,0,3,2,3,5,-,5,0,2
cell_353,2,2,3,5,2,3,-,0,2,2,2,5,-,5,-,0
cell_354,2,-,0,5,-,3,2,-,-,0,2,5,-,5,-,-
cell_355,2,2,0,-,2,-,2,0,2,15,2,5,2,5,-,-
cell_356,2,2,-,-,2,3,-,12,2,15,-,5,2,5,0,0
cell_357,2,2,2,5,-,3,2,-,2,2,-,5,2,5,0,2
cell_358,2,2,-,-,2,-,2,0,2,0,0,-,2,5,0,2
cell_359,2,2,2,5,2,3,2,3,-,0,-,5,2,5,0,-
cell_360,2,-,-,5,2,3,2,3,2,-,2,-,2,5,5,-
cell_361,2,2,29,5,-,3,2,2,2,0,0,-,2,5,2,-
cell_362,2,2,29,5,2,-,-,2,2,0,-,5,-,5,2,2
cell_363,2,2,29,5,2,3,2,-,-,10,2,-,2,5,-,2
cell_364,2,-,29,5,-,3,2,2,0,-,2,5,2,5,2,2
cell_365,2,2,29,5,-,3,2,3,0,8,0,5,2,5,2,2
cell_366,2,-,29,5,-,3,2,-,-,0,4,5,2,5,-,2
cell_367,2,2,29,5,2,-,2,0,0,0,4,5,-,5,2,2
cell_368,-,2,29,5,2,-,2,0,0,0,4,5,-,-,-,2
cell_369,2,2,0,5,2,-,2,2,2,0,-,5,2,5,-,0
cell_370,2,2,-,-,-,-,-,-,-,-,3,5,2,-,3,0
cell_371,2,-,-,5,2,3,2,-,2,3,3,5,-,5,3,2
cell_372,-,2,0,-,2,3,-,-,2,3,3,-,2,5,3,2
cell_373,2,2,0,5,2,-,2,0,2,0,2,5,2,5,3,0
cell_374,2,2,-,5,2,-,2,3,2,0,0,5,2,5,-,0
cell_375,2,-,-,-,-,-,2,-,-,-,0,5,2,5,3,0
