,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12
cell_180,NA,2,2,2,5,3,2,8,2,NA,3,2
cell_181,2,2,2,NA,5,3,2,8,2,2,3,2
cell_182,2,2,NA,2,5,NA,NA,8,2,NA,3,2
cell_183,2,2,2,2,5,NA,2,NA,2,NA,3,2
cell_184,2,2,NA,2,NA,NA,2,NA,2,2,3,NA
cell_185,2,0,2,NA,5,3,2,8,2,2,3,2
cell_186,2,0,2,2,5,3,2,NA,2,2,3,2
cell_187,2,8,2,2,NA,3,2,8,2,2,3,2
cell_188,2,0,2,2,5,3,2,8,NA,2,3,2
cell_189,2,4,2,2,NA,3,2,8,2,2,3,2
cell_190,2,2,2,2,5,3,NA,8,NA,2,3,2
cell_191,2,0,2,2,5,3,2,NA,2,2,3,2
cell_192,2,0,2,2,NA,NA,2,8,2,2,NA,2
cell_193,2,0,2,2,5,NA,2,8,2,2,3,2
cell_194,2,0,2,2,NA,NA,NA,NA,2,2,NA,NA
cell_195,2,NA,2,2,5,3,2,NA,2,2,3,NA
cell_196,2,NA,2,2,5,NA,2,8,2,2,3,2
cell_197,NA,0,2,2,NA,3,2,8,2,2,3,NA
cell_198,2,2,2,2,5,NA,2,NA,2,2,3,2
cell_199,2,0,2,NA,5,3,2,8,2,2,3,2
cell_200,2,0,2,2,5,3,2,8,2,2,3,2
cell_201,NA,5,2,NA,5,3,2,8,2,NA,3,NA
cell_202,2,5,2,2,5,NA,2,8,2,2,NA,2
cell_203,2,5,2,2,5,3,2,8,2,2,NA,2
cell_204,NA,5,2,2,NA,3,2,NA,2,2,3,2
cell_205,2,5,2,2,NA,3,2,8,2,2,NA,2
cell_206,NA,5,2,2,5,3,2,8,2,2,3,2
cell_207,2,5,2,2,5,3,2,NA,2,2,3,2
cell_208,2,5,NA,2,5,NA,NA,8,2,NA,3,NA
cell_209,2,2,2,NA,NA,3,2,8,2,2,NA,2
cell_210,2,2,2,NA,5,3,2,NA,2,2,NA,2
cell_211,2,2,2,2,NA,3,2,8,2,2,3,2
cell_212,2,2,2,2,5,3,NA,8,2,NA,3,2
cell_213,NA,0,2,2,NA,3,2,8,2,2,3,NA
cell_214,2,0,2,NA,5,NA,2,8,2,2,3,2
cell_215,2,0,2,NA,5,3,2,NA,2,NA,3,2
cell_216,2,NA,2,2,5,3,2,8,2,2,3,2
cell_217,NA,0,2,2,NA,NA,2,8,2,2,3,2
cell_218,NA,NA,2,2,5,3,2,NA,2,2,3,2
cell_219,NA,0,2,2,5,3,2,8,2,2,3,NA
cell_220,2,0,2,2,5,3,2,NA,NA,2,3,2
cell_221,NA,NA,2,2,5,3,NA,8,2,2,3,2
cell_222,2,2,2,2,5,3,2,8,NA,2,3,2
cell_223,2,2,2,2,5,3,2,NA,NA,2,3,2
cell_224,2,2,2,NA,5,3,NA,8,2,2,3,2
cell_225,2,NA,2,2,5,3,NA,8,4,2,NA,2
cell_226,2,5,2,2,NA,3,2,8,4,2,3,2
cell_227,NA,5,2,2,5,3,2,8,NA,2,3,2
cell_228,2,NA,2,2,5,3,2,8,4,2,3,2
cell_229,2,5,2,2,5,3,2,8,4,2,3,2
cell_230,2,5,2,2,NA,3,2,8,4,2,NA,2
cell_231,2,5,2,2,NA,3,2,NA,4,2,3,2
cell_232,NA,NA,2,2,5,3,2,NA,4,2,NA,2
cell_233,2,0,2,2,5,3,2,NA,4,NA,3,2
cell_234,2,0,2,2,5,3,2,8,NA,NA,3,2
cell_235,2,2,NA,NA,5,NA,2,NA,4,NA,3,NA
cell_236,2,2,2,2,NA,3,NA,8,4,2,NA,2
cell_237,2,NA,NA,NA,5,3,2,8,4,2,3,NA
cell_238,2,0,2,2,5,3,2,8,4,2,3,2
cell_239,2,2,NA,2,5,3,2,NA,4,2,3,2
cell_240,2,2,NA,2,5,3,2,8,4,2,3,NA
cell_241,NA,NA,2,NA,5,3,2,8,2,2,3,2
cell_242,2,2,NA,2,5,3,NA,8,2,2,3,2
cell_243,2,2,2,2,5,3,2,8,2,2,3,NA
cell_244,2,2,NA,NA,5,3,NA,8,2,2,3,2
cell_245,2,NA,NA,2,5,3,2,8,2,2,NA,NA
cell_246,2,0,2,NA,5,3,2,NA,2,NA,3,NA
cell_247,2,0,2,NA,5,3,NA,NA,NA,2,3,NA
cell_248,2,0,2,2,5,3,2,8,2,2,3,NA
cell_249,2,7,2,2,NA,3,NA,8,0,2,3,2
cell_250,2,7,NA,2,NA,NA,2,8,0,NA,3,2
cell_251,2,7,NA,NA,5,3,2,8,NA,2,3,2
cell_252,2,7,NA,2,NA,3,NA,8,0,NA,3,2
cell_253,2,4,NA,NA,5,NA,2,8,NA,2,3,2
cell_254,2,4,2,2,5,3,2,8,0,2,3,NA
cell_255,2,4,2,NA,NA,3,2,8,NA,2,3,2
cell_256,NA,4,2,2,5,3,2,NA,0,2,3,NA
cell_257,NA,NA,NA,NA,NA,4,2,8,51,3,3,2
cell_258,2,2,2,NA,2,4,NA,NA,51,NA,3,NA
cell_259,NA,2,2,NA,2,4,2,8,51,3,3,NA
cell_260,NA,NA,2,2,2,4,NA,8,51,3,NA,2
cell_261,2,2,NA,2,NA,NA,2,8,51,3,3,9
cell_262,NA,2,2,2,2,4,2,8,51,3,NA,9
cell_263,2,2,2,2,2,4,NA,8,51,3,3,9
cell_264,2,NA,NA,2,2,4,2,NA,NA,3,NA,9
cell_265,2,2,2,2,2,4,2,NA,NA,3,3,3
cell_266,NA,2,NA,2,2,4,2,8,NA,3,3,3
cell_267,2,2,2,NA,2,4,2,8,51,3,3,3
cell_268,2,2,2,2,2,4,2,8,51,3,NA,NA
cell_269,2,2,2,2,NA,4,0,8,51,3,3,3
cell_270,2,NA,2,2,0,4,NA,8,51,3,3,3
cell_271,2,NA,NA,2,NA,4,0,8,51,NA,3,NA
cell_272,2,2,NA,2,0,4,0,8,51,3,3,NA
cell_273,2,2,2,2,8,NA,0,8,51,NA,3,8
cell_274,2,2,2,2,8,4,NA,8,NA,3,NA,8
cell_275,2,NA,2,NA,8,4,2,8,NA,NA,3,8
cell_276,2,2,2,2,8,4,NA,8,51,3,NA,8
cell_277,NA,2,2,2,NA,NA,2,NA,51,NA,NA,8
cell_278,NA,2,2,NA,8,4,10,8,51,3,3,NA
cell_279,2,NA,NA,NA,8,4,2,NA,51,NA,3,8
cell_280,2,2,2,2,8,4,2,8,NA,NA,3,NA
cell_281,NA,NA,NA,2,8,NA,0,8,51,3,NA,8
cell_282,2,2,2,2,8,4,0,8,51,3,3,8
cell_283,2,2,2,2,NA,NA,0,8,51,3,3,8
cell_284,2,2,2,2,8,4,NA,8,51,3,3,NA
cell_285,2,NA,2,2,NA,4,0,8,51,3,3,8
cell_286,2,2,2,2,8,4,0,8,NA,NA,3,NA
cell_287,2,2,NA,2,8,NA,0,8,NA,NA,3,8
cell_288,2,2,2,2,8,4,32,8,51,3,3,8
cell_289,2,2,NA,NA,16,4,48,8,51,NA,3,2
cell_290,2,NA,2,2,NA,NA,0,NA,51,15,3,2
cell_291,2,2,2,NA,16,4,0,NA,NA,0,3,NA
cell_292,2,2,2,NA,16,4,0,NA,51,NA,3,2
cell_293,2,NA,2,2,NA,4,2,8,51,2,3,NA
cell_294,2,NA,2,2,16,4,2,8,51,2,3,2
cell_295,2,NA,2,NA,16,4,2,8,NA,0,NA,NA
cell_296,2,2,2,2,16,4,NA,8,NA,NA,3,2
cell_297,NA,2,2,2,16,NA,0,8,51,NA,NA,2
cell_298,NA,2,2,2,16,4,3,8,NA,2,3,NA
cell_299,2,2,2,2,16,NA,0,NA,51,2,3,2
cell_300,2,2,2,2,16,4,0,NA,51,2,3,NA
cell_301,2,2,2,2,NA,NA,0,8,51,2,3,2
cell_302,2,2,2,2,NA,4,2,8,51,2,3,NA
cell_303,2,2,2,2,NA,4,NA,8,51,2,3,2
cell_304,NA,2,2,2,16,4,0,8,51,2,3,NA
cell_305,2,2,2,2,0,4,4,NA,51,NA,NA,2
cell_306,2,2,2,2,0,NA,4,8,51,0,3,0
cell_307,NA,2,2,2,2,4,4,8,NA,2,3,0
cell_308,2,2,2,2,2,4,4,8,51,2,3,14
cell_309,2,2,NA,2,2,NA,0,NA,51,NA,3,0
cell_310,2,2,2,2,2,4,2,NA,51,0,NA,0
cell_311,2,2,NA,2,2,4,2,8,51,0,3,NA
cell_312,2,2,NA,NA,2,4,2,NA,NA,2,3,NA
cell_313,2,2,NA,2,NA,4,NA,8,51,0,NA,4
cell_314,NA,2,NA,2,2,4,NA,8,NA,0,3,NA
cell_315,NA,2,2,2,5,4,NA,8,NA,2,3,4
cell_316,2,2,NA,2,5,4,2,NA,51,NA,3,NA
cell_317,2,NA,2,2,NA,4,0,8,51,2,3,2
cell_318,2,2,NA,2,0,4,25,8,NA,2,NA,NA
cell_319,2,2,2,2,5,NA,0,8,NA,NA,3,2
cell_320,2,2,NA,2,5,4,0,8,51,0,NA,2
cell_321,2,2,2,2,9,8,2,8,51,2,3,10
cell_322,NA,2,2,2,9,3,0,8,51,2,3,10
cell_323,2,2,2,2,9,NA,0,8,51,2,3,10
cell_324,NA,2,NA,2,NA,0,0,8,51,2,NA,10
cell_325,2,2,2,2,9,NA,0,8,NA,0,3,10
cell_326,2,2,2,2,9,0,0,8,NA,0,3,10
cell_327,2,2,2,NA,9,0,0,8,NA,NA,NA,10
cell_328,2,NA,2,2,9,NA,0,8,51,NA,NA,10
cell_329,2,2,NA,2,2,0,0,8,51,NA,3,NA
cell_330,2,2,2,2,2,2,0,8,51,11,3,12
cell_331,2,2,NA,2,NA,0,0,NA,NA,11,3,0
cell_332,2,NA,2,2,NA,NA,3,8,51,11,3,NA
cell_333,2,2,2,2,2,0,0,NA,51,11,3,NA
cell_334,2,2,2,2,2,0,NA,8,51,NA,3,0
cell_335,2,2,2,NA,14,0,0,NA,51,11,3,3
cell_336,NA,2,2,NA,NA,0,0,8,51,11,3,3
cell_337,2,2,2,2,2,0,4,NA,51,NA,3,0
cell_338,2,2,2,2,2,0,4,8,NA,2,3,NA
cell_339,NA,2,2,2,2,0,NA,NA,51,0,3,0
cell_340,2,2,2,2,2,NA,12,8,51,NA,3,0
cell_341,2,2,2,2,2,2,0,8,51,NA,NA,NA
cell_342,NA,2,2,2,2,0,0,8,51,2,3,NA
cell_343,2,NA,2,2,NA,0,2,8,51,0,3,3
cell_344,NA,NA,2,NA,2,0,0,8,51,0,NA,0
cell_345,2,2,NA,2,2,0,11,8,51,0,3,2
cell_346,NA,2,2,NA,2,NA,11,8,NA,5,NA,0
cell_347,2,NA,2,2,2,0,11,8,51,NA,NA,NA
cell_348,2,2,2,NA,2,NA,11,8,51,0,NA,2
cell_349,NA,2,2,2,2,12,11,NA,NA,2,3,2
cell_350,2,NA,2,NA,2,0,NA,8,51,2,3,2
cell_351,2,2,2,2,2,0,11,8,51,0,3,NA
cell_352,2,2,2,NA,2,2,11,NA,51,NA,3,5
cell_353,NA,NA,2,2,NA,2,0,NA,NA,NA,3,2
cell_354,2,2,2,2,2,0,0,NA,51,5,3,NA
cell_355,2,2,2,2,2,NA,3,8,51,NA,3,2
cell_356,2,2,2,2,2,NA,3,8,51,5,3,2
cell_357,NA,2,2,2,2,NA,5,8,51,5,3,NA
cell_358,2,2,2,2,2,0,NA,8,51,5,3,NA
cell_359,NA,NA,NA,NA,2,0,0,8,51,5,3,NA
cell_360,2,2,2,2,NA,NA,0,8,51,5,3,2
cell_361,2,2,2,2,2,2,2,NA,51,2,3,3
cell_362,NA,2,2,2,NA,2,0,8,51,2,3,3
cell_363,2,2,2,2,2,NA,0,8,NA,NA,3,3
cell_364,NA,2,2,2,2,2,0,8,51,2,3,3
cell_365,2,2,2,NA,2,2,3,8,51,NA,3,3
cell_366,2,NA,2,2,2,2,3,8,51,5,3,3
cell_367,NA,2,2,2,2,2,3,8,51,5,3,3
cell_368,2,2,2,2,2,2,3,8,51,NA,3,NA
cell_369,2,NA,2,2,2,2,2,NA,51,0,3,2
cell_370,2,2,2,2,NA,2,2,8,51,0,3,3
cell_371,2,2,2,2,2,2,2,8,51,0,3,0
cell_372,2,NA,2,2,NA,2,NA,NA,51,2,NA,0
cell_373,NA,2,2,2,2,NA,NA,NA,51,0,3,0
cell_374,2,2,2,2,NA,2,2,8,51,NA,3,0
cell_375,2,2,2,2,2,4,2,8,NA,0,3,0
cell_376,NA,2,2,2,NA,0,2,8,51,2,3,0
cell_377,2,NA,2,NA,2,NA,2,8,51,2,3,0
cell_378,2,2,2,NA,2,4,2,8,51,2,3,0
cell_379,2,2,2,2,2,4,2,8,51,2,3,0
cell_380,2,NA,2,2,NA,4,2,8,51,2,3,0
cell_381,2,NA,NA,2,NA,0,2,8,51,5,3,2
cell_382,2,2,2,2,2,NA,2,8,51,0,3,0
cell_383,2,2,NA,2,2,0,2,8,51,0,NA,2
cell_384,NA,NA,2,2,2,0,2,8,51,NA,3,2
cell_385,2,2,2,NA,0,15,NA,8,51,0,3,NA
cell_386,NA,2,2,2,0,15,3,8,51,0,3,5
cell_387,2,2,2,2,0,15,NA,NA,51,0,3,NA
cell_388,NA,2,2,2,2,15,3,8,51,0,3,5
cell_389,2,NA,2,2,2,0,NA,NA,51,92,3,5
cell_390,2,2,NA,2,2,5,3,NA,51,NA,NA,5
cell_391,2,2,2,2,NA,4,NA,8,51,92,NA,5
cell_392,2,NA,2,NA,NA,NA,3,8,51,92,NA,5
cell_393,NA,2,2,2,0,0,3,8,51,0,3,NA
cell_394,2,2,2,NA,NA,0,3,8,51,0,NA,5
cell_395,2,2,2,2,0,0,NA,NA,51,2,3,5
cell_396,NA,2,2,NA,0,2,3,8,51,2,3,5
cell_397,2,2,2,2,0,8,NA,8,NA,2,3,NA
cell_398,2,2,2,2,0,NA,3,8,51,NA,3,5
cell_399,2,2,NA,NA,NA,3,3,8,51,2,3,NA
cell_400,2,2,2,2,0,3,3,8,51,2,3,5
cell_401,2,2,2,2,0,3,NA,NA,51,2,3,5
cell_402,2,2,2,2,NA,3,3,8,NA,2,3,5
cell_403,2,2,2,2,5,3,3,8,51,2,3,5
cell_404,NA,2,2,2,NA,3,3,8,51,NA,3,5
cell_405,2,2,2,NA,NA,NA,3,NA,51,0,3,5
cell_406,2,NA,2,2,5,3,3,8,51,0,3,5
cell_407,2,2,NA,NA,60,3,3,8,51,0,3,5
cell_408,2,2,2,2,60,3,3,8,51,0,NA,5
cell_409,2,2,2,2,4,NA,3,NA,51,NA,3,5
cell_410,2,2,2,NA,4,3,3,8,51,0,3,5
cell_411,2,2,2,2,NA,NA,3,NA,51,NA,3,5
cell_412,2,2,2,NA,4,3,3,8,51,4,3,5
cell_413,2,2,2,2,NA,NA,NA,8,51,0,3,5
cell_414,2,NA,2,2,0,2,3,8,51,NA,3,NA
cell_415,2,2,2,2,0,0,NA,8,51,2,3,NA
cell_416,NA,2,2,2,NA,0,3,8,51,2,3,5
cell_417,2,2,2,2,0,NA,NA,NA,51,0,3,5
cell_418,2,2,NA,2,NA,NA,3,8,NA,NA,3,NA
cell_419,2,NA,2,2,2,2,3,8,NA,3,3,NA
cell_420,2,2,2,2,2,0,3,8,51,0,NA,5
cell_421,2,2,2,2,4,NA,3,8,51,0,3,5
cell_422,NA,2,2,2,0,0,3,8,51,2,NA,5
cell_423,2,2,2,2,NA,0,3,8,51,2,NA,5
cell_424,2,2,NA,2,0,2,3,8,51,2,3,5
cell_425,2,2,2,2,0,0,3,8,51,4,NA,5
cell_426,2,2,2,2,NA,0,3,8,51,4,3,5
cell_427,2,NA,2,2,3,0,3,8,51,4,3,5
cell_428,2,NA,2,2,0,3,3,8,51,4,NA,5
cell_429,2,2,2,NA,0,NA,3,8,51,4,3,5
cell_430,2,2,2,2,NA,0,3,8,51,4,3,5
cell_431,2,2,NA,2,NA,0,3,NA,51,NA,3,5
cell_432,NA,2,NA,2,0,NA,3,8,51,4,3,5
cell_433,2,2,2,NA,0,2,3,8,51,2,NA,5
cell_434,2,NA,2,2,0,2,3,8,51,0,3,NA
cell_435,2,2,2,2,0,2,3,8,51,0,3,5
cell_436,2,NA,2,2,0,2,3,NA,NA,0,3,NA
cell_437,2,NA,2,2,NA,0,3,NA,51,NA,3,5
cell_438,2,2,2,2,2,0,3,8,NA,0,3,5
cell_439,2,2,2,2,2,NA,3,8,51,2,NA,5
cell_440,2,2,2,NA,2,13,NA,8,51,2,3,5
cell_441,2,2,2,2,64,0,3,8,51,0,3,5
