,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16
cell_343,69,2,2,113,NA,NA,5,2,3,5,0,2,NA,NA,2,3
cell_344,69,2,2,113,4,4,5,2,3,5,NA,2,2,NA,NA,3
cell_345,69,2,2,113,4,4,4,2,2,5,NA,NA,2,NA,2,3
cell_346,69,NA,2,NA,4,4,4,NA,NA,5,7,2,NA,2,2,3
cell_347,69,2,2,113,4,4,4,2,NA,5,7,2,2,2,2,NA
cell_348,69,NA,2,113,4,NA,4,2,NA,NA,NA,2,NA,NA,NA,3
cell_349,69,2,2,113,4,4,NA,NA,2,5,3,2,2,2,2,3
cell_350,69,2,2,113,4,4,NA,NA,2,5,NA,2,2,NA,2,3
cell_351,69,2,NA,113,4,4,4,2,2,NA,3,2,NA,2,2,3
cell_352,69,2,2,NA,4,4,4,NA,2,5,3,2,2,2,2,3
cell_353,NA,2,2,0,NA,4,2,NA,NA,2,2,2,4,2,2,5
cell_354,2,2,2,0,4,4,2,3,2,2,2,2,4,NA,2,5
cell_355,0,2,2,14,NA,NA,2,3,2,NA,2,2,4,2,2,NA
cell_356,0,2,2,14,4,NA,2,3,2,2,NA,2,4,2,NA,5
cell_357,5,2,2,NA,NA,4,NA,12,2,2,2,2,4,NA,2,5
cell_358,5,2,2,NA,4,4,NA,12,2,2,2,NA,4,2,2,5
cell_359,NA,2,NA,2,4,4,2,2,2,2,2,2,NA,2,2,5
cell_360,0,2,2,2,NA,NA,NA,NA,2,2,NA,2,4,2,2,NA
cell_361,2,2,2,7,NA,4,2,6,0,0,NA,2,4,2,2,5
cell_362,2,NA,2,7,4,4,2,NA,NA,NA,2,2,4,2,2,5
cell_363,NA,2,2,0,4,4,2,NA,NA,0,2,NA,NA,2,2,5
cell_364,NA,2,NA,NA,NA,4,2,NA,5,0,2,2,4,NA,2,5
cell_365,2,2,2,3,4,NA,2,2,0,0,2,2,4,NA,2,5
cell_366,2,2,2,3,4,4,2,0,0,0,NA,2,4,2,2,5
cell_367,2,2,NA,3,4,4,NA,NA,0,NA,2,NA,4,2,2,NA
cell_368,2,2,2,3,4,4,2,0,4,2,2,2,NA,2,NA,5
cell_369,2,2,2,2,NA,4,2,2,3,NA,NA,2,9,2,2,0
cell_370,2,2,2,2,4,4,NA,2,3,NA,2,2,9,2,2,NA
cell_371,NA,NA,NA,2,NA,4,2,2,3,11,NA,2,NA,2,2,0
cell_372,2,2,NA,2,4,NA,2,2,3,11,2,2,9,2,2,0
cell_373,2,2,2,2,4,NA,2,2,NA,11,2,2,9,2,2,0
cell_374,NA,2,NA,2,NA,4,2,2,NA,11,2,2,9,2,2,2
cell_375,2,2,2,2,4,4,2,NA,3,11,2,2,9,2,2,0
cell_376,2,2,2,2,4,4,2,NA,3,11,2,2,9,2,2,NA
cell_377,2,2,2,NA,4,NA,NA,3,3,NA,2,2,9,2,2,4
cell_378,2,2,2,4,NA,4,NA,NA,3,11,2,2,9,2,2,NA
cell_379,59,2,2,0,4,4,NA,3,3,11,2,NA,9,NA,2,4
cell_380,59,2,2,0,NA,4,2,3,3,NA,2,2,9,NA,NA,4
cell_381,2,2,2,0,NA,4,2,5,3,11,2,2,9,2,2,4
cell_382,2,NA,2,0,4,4,2,5,3,11,2,2,9,2,2,4
cell_383,NA,2,2,2,4,4,2,NA,3,NA,2,2,NA,NA,2,4
cell_384,2,2,2,5,4,4,2,5,3,11,2,NA,9,2,2,4
cell_385,2,2,NA,3,NA,4,2,2,2,5,2,NA,2,2,2,NA
cell_386,0,2,NA,3,NA,4,2,2,NA,5,NA,2,0,2,2,NA
cell_387,NA,2,2,3,4,4,2,2,2,5,2,2,0,2,2,2
cell_388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2
cell_389,5,2,0,3,4,4,2,2,2,5,2,2,NA,2,2,2
cell_390,5,2,2,3,4,4,2,2,2,5,2,2,NA,2,2,NA
cell_391,5,2,2,3,NA,4,2,2,NA,5,NA,2,5,NA,2,2
cell_392,5,2,NA,NA,NA,4,2,2,NA,5,2,2,2,2,2,2
cell_393,NA,2,2,3,4,NA,2,2,NA,NA,2,2,0,2,NA,2
cell_394,2,2,2,3,4,4,NA,2,2,5,2,2,0,2,NA,NA
cell_395,2,2,0,3,4,4,2,2,2,5,2,2,NA,2,2,2
cell_396,2,2,0,NA,4,4,2,NA,2,NA,NA,2,0,2,2,2
cell_397,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2
cell_398,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2
cell_399,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
cell_400,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2
cell_401,0,2,NA,3,4,4,2,2,NA,NA,NA,2,NA,2,NA,2
cell_402,0,2,2,3,4,4,NA,2,2,5,NA,2,0,2,NA,2
cell_403,0,2,2,3,4,4,NA,2,2,5,2,2,0,NA,2,2
cell_404,0,NA,2,3,4,4,2,2,NA,5,NA,2,2,2,NA,2
cell_405,NA,NA,NA,NA,4,4,2,NA,2,5,2,2,5,2,2,2
cell_406,2,2,2,3,4,NA,2,2,2,5,2,2,5,2,2,2
cell_407,2,2,NA,3,4,4,2,2,NA,5,NA,NA,0,2,2,NA
cell_408,0,2,2,3,4,4,2,2,2,5,NA,2,0,2,2,2
cell_409,NA,NA,NA,3,4,4,NA,NA,2,NA,NA,NA,3,2,2,2
cell_410,0,2,3,3,4,4,2,2,NA,5,2,2,NA,NA,2,2
cell_411,5,2,3,3,4,4,2,2,2,5,NA,NA,NA,2,2,2
cell_412,0,2,NA,NA,4,4,2,2,2,5,NA,2,0,2,2,2
cell_413,0,2,3,3,4,4,NA,2,2,5,2,2,0,2,NA,2
cell_414,0,NA,NA,3,4,4,NA,NA,2,NA,NA,2,2,NA,2,2
cell_415,2,2,3,3,4,4,2,2,NA,5,2,2,0,2,2,2
cell_416,0,2,3,3,4,4,2,2,2,5,2,2,0,2,2,2
cell_417,3,2,2,3,4,NA,2,2,2,5,2,2,2,2,2,2
cell_418,3,2,2,3,4,4,2,2,2,5,2,NA,2,2,2,2
cell_419,NA,2,2,3,NA,4,2,2,NA,NA,2,2,2,2,2,2
cell_420,3,2,2,3,4,4,NA,2,2,5,2,2,2,NA,2,2
cell_421,3,NA,0,3,4,4,2,2,2,5,2,NA,9,2,NA,2
cell_422,3,2,0,3,4,4,2,2,2,5,2,2,9,2,2,2
cell_423,3,2,NA,3,NA,4,NA,NA,2,5,2,NA,9,2,2,2
cell_424,3,2,0,3,4,4,2,2,2,5,NA,2,9,2,NA,0
cell_425,NA,2,2,3,4,4,2,2,2,NA,NA,2,5,2,2,0
cell_426,3,2,0,3,4,4,2,2,2,5,2,2,0,2,NA,2
cell_427,3,2,0,NA,4,4,NA,2,2,5,2,2,0,NA,2,0
cell_428,3,2,0,3,4,4,2,2,2,5,2,NA,0,2,2,0
cell_429,3,NA,NA,NA,4,4,2,2,2,NA,NA,2,2,2,NA,NA
cell_430,3,2,0,3,4,4,2,NA,NA,NA,2,2,NA,2,2,0
cell_431,3,NA,2,3,4,4,2,2,2,NA,2,2,NA,2,2,0
cell_432,3,2,0,3,4,4,2,2,2,5,2,2,2,2,2,NA
cell_433,10,NA,NA,3,4,4,2,2,2,5,2,2,NA,2,2,0
cell_434,10,2,4,3,NA,4,NA,2,2,5,2,2,2,2,2,0
cell_435,0,2,3,3,4,NA,2,2,2,5,2,NA,2,2,2,5
cell_436,0,2,3,3,4,4,2,2,2,5,2,2,2,2,2,8
cell_437,0,2,2,3,4,4,NA,2,NA,5,2,2,NA,2,2,2
cell_438,NA,2,2,NA,4,4,2,2,2,5,2,NA,0,NA,2,2
cell_439,NA,2,NA,3,NA,4,NA,2,2,5,2,2,0,2,2,2
cell_440,NA,2,0,3,4,4,2,2,2,5,2,NA,0,2,2,2
cell_441,4,2,0,3,NA,4,NA,2,2,5,2,2,0,2,2,2
cell_442,4,2,0,3,4,4,2,NA,2,5,2,2,0,2,NA,2
cell_443,4,2,0,3,4,4,2,2,NA,5,2,NA,NA,NA,2,2
cell_444,NA,2,2,3,4,4,2,2,2,5,2,NA,0,2,NA,2
cell_445,2,2,0,NA,4,4,NA,2,2,5,2,2,NA,NA,2,NA
cell_446,0,2,4,NA,4,4,2,2,NA,NA,2,2,2,2,NA,2
cell_447,NA,2,NA,3,4,NA,2,NA,NA,5,2,2,NA,2,2,2
cell_448,0,2,0,3,4,4,2,NA,2,5,2,2,2,NA,NA,2
cell_449,4,2,2,2,4,4,2,4,0,NA,2,2,0,2,2,11
cell_450,4,2,2,2,4,4,2,4,5,2,NA,NA,0,2,2,11
cell_451,NA,2,2,2,4,NA,2,4,0,NA,2,2,0,2,2,NA
cell_452,4,2,2,2,4,NA,2,4,0,2,NA,NA,0,2,NA,11
cell_453,NA,2,2,2,4,4,5,4,12,2,2,2,0,NA,2,11
cell_454,4,2,NA,NA,4,4,2,4,NA,2,2,2,NA,NA,2,11
cell_455,4,2,2,2,4,4,0,4,12,2,2,2,0,2,NA,11
cell_456,4,2,2,2,4,NA,0,4,NA,2,2,2,0,NA,2,11
cell_457,4,2,2,NA,4,4,7,4,0,2,2,2,2,2,2,NA
cell_458,4,2,2,NA,4,4,0,4,0,2,NA,2,2,2,2,NA
cell_459,NA,2,2,2,4,4,0,NA,NA,2,2,2,0,2,NA,5
cell_460,4,2,2,2,NA,4,NA,4,3,2,2,2,2,2,2,NA
cell_461,NA,2,2,NA,4,4,0,4,2,2,2,2,0,2,2,0
cell_462,4,2,2,NA,4,4,0,4,0,2,2,2,0,NA,2,0
cell_463,4,2,2,NA,NA,4,0,4,0,2,2,2,NA,2,2,0
cell_464,4,2,2,NA,4,NA,NA,4,0,2,2,2,0,2,2,0
cell_465,4,2,2,2,4,4,2,4,2,NA,2,NA,2,NA,2,0
cell_466,NA,2,NA,2,4,4,2,4,NA,2,2,2,2,2,2,0
cell_467,4,2,2,2,4,4,2,4,2,2,2,2,2,NA,2,NA
cell_468,NA,NA,2,NA,4,NA,2,4,NA,2,2,2,2,NA,2,NA
cell_469,4,2,2,2,4,4,NA,4,2,NA,2,2,2,2,NA,NA
cell_470,4,2,NA,2,4,NA,2,NA,2,2,2,2,2,2,2,NA
cell_471,4,2,2,2,4,4,2,4,NA,2,2,2,NA,2,2,2
cell_472,4,NA,2,2,NA,NA,NA,NA,2,NA,2,NA,NA,2,2,0
cell_473,4,2,2,NA,4,4,2,4,NA,2,2,2,2,NA,2,NA
cell_474,NA,2,2,NA,4,4,2,4,0,2,2,2,2,2,NA,NA
cell_475,4,2,2,2,4,4,NA,4,0,NA,2,2,2,2,2,0
cell_476,4,2,2,2,4,4,NA,4,0,NA,2,NA,NA,2,2,0
cell_477,NA,2,2,2,4,4,2,4,NA,2,NA,2,2,2,2,2
cell_478,NA,NA,NA,2,4,4,2,4,NA,2,NA,2,2,NA,2,0
cell_479,4,2,2,2,4,4,NA,NA,2,2,2,2,NA,NA,NA,NA
cell_480,4,2,2,2,4,4,2,4,2,2,2,2,NA,2,2,0
cell_481,2,NA,2,NA,4,4,4,4,0,2,2,2,2,2,2,0
cell_482,2,2,2,NA,4,4,NA,4,NA,2,2,2,2,2,2,0
cell_483,0,2,0,2,4,4,NA,4,2,2,2,2,NA,2,2,0
cell_484,0,NA,5,2,4,4,4,4,2,NA,2,2,2,NA,2,0
cell_485,0,2,NA,2,NA,4,NA,4,5,2,NA,2,2,2,2,6
cell_486,0,2,0,2,4,NA,4,4,5,2,2,2,2,2,2,6
cell_487,0,2,0,2,4,4,NA,4,5,2,2,NA,NA,2,2,0
cell_488,0,2,0,2,4,4,NA,4,NA,2,2,NA,NA,NA,2,0
cell_489,NA,2,NA,NA,4,4,2,NA,0,2,2,2,0,NA,NA,2
cell_490,0,2,NA,2,4,NA,2,4,8,2,NA,2,0,2,NA,2
cell_491,2,2,0,NA,NA,4,0,4,2,2,2,2,NA,NA,NA,0
cell_492,2,NA,0,2,4,4,0,4,2,2,2,NA,0,2,2,0
cell_493,NA,2,0,2,4,4,5,4,0,NA,2,2,0,2,2,NA
cell_494,0,2,0,2,4,4,5,4,0,NA,2,2,0,NA,2,0
cell_495,NA,2,0,2,NA,4,5,NA,2,2,2,2,0,2,2,4
cell_496,2,2,0,2,4,4,5,4,2,2,2,NA,NA,2,2,NA
cell_497,4,2,0,NA,4,4,2,4,0,NA,NA,2,2,2,2,24
cell_498,4,2,0,NA,4,4,0,4,0,2,2,2,2,2,2,NA
cell_499,4,2,0,2,NA,4,0,4,0,NA,2,2,0,NA,NA,NA
cell_500,4,2,2,NA,4,NA,2,4,NA,2,2,2,0,2,2,0
cell_501,4,2,5,2,4,4,0,4,18,2,2,2,0,2,2,0
cell_502,4,2,3,NA,4,4,0,4,0,2,2,2,0,NA,2,0
cell_503,4,2,5,2,4,4,0,4,2,2,NA,2,0,2,2,2
cell_504,4,NA,0,2,4,NA,0,NA,2,2,2,2,0,2,NA,2
cell_505,NA,2,NA,2,4,4,NA,4,0,2,2,2,0,NA,2,0
cell_506,0,NA,0,2,4,4,NA,NA,NA,2,2,2,0,NA,2,0
cell_507,0,2,2,2,4,NA,3,4,0,2,2,2,0,NA,2,2
cell_508,0,2,0,2,4,4,3,4,0,2,2,2,0,NA,NA,2
cell_509,2,NA,0,2,4,4,0,NA,0,2,2,2,0,NA,2,2
cell_510,2,2,0,2,4,4,0,4,0,2,2,NA,0,2,2,2
cell_511,2,NA,0,2,4,4,0,4,0,2,2,2,NA,2,2,0
cell_512,2,NA,0,2,4,4,2,4,0,2,2,2,0,2,2,0
cell_513,NA,2,5,NA,4,30,NA,5,5,3,5,NA,4,4,2,2
cell_514,NA,2,0,0,NA,30,8,5,NA,NA,5,8,4,4,2,2
cell_515,2,NA,3,3,4,30,8,5,NA,3,5,8,4,4,2,2
cell_516,2,2,0,3,4,30,8,5,5,3,5,8,4,4,2,2
cell_517,2,NA,3,11,4,30,8,5,5,NA,5,8,4,4,2,2
cell_518,2,NA,3,11,4,NA,8,5,5,3,5,8,4,4,2,2
cell_519,2,NA,5,NA,4,30,8,5,5,NA,5,NA,4,NA,2,2
cell_520,2,2,0,0,NA,NA,8,5,5,3,5,8,4,4,2,2
cell_521,0,NA,9,5,4,30,8,NA,5,3,5,8,4,4,2,2
cell_522,5,2,9,5,4,30,8,5,5,3,5,NA,NA,4,2,2
cell_523,2,2,2,5,4,30,8,5,5,3,5,8,4,4,2,NA
cell_524,2,2,0,5,4,30,8,5,5,3,NA,8,4,4,2,2
cell_525,2,NA,2,5,4,30,8,5,5,NA,5,8,4,NA,2,2
cell_526,2,2,2,5,4,30,NA,NA,5,3,5,8,4,4,2,2
cell_527,NA,2,2,5,4,30,NA,5,5,NA,5,8,NA,4,2,2
cell_528,5,2,2,NA,4,30,8,5,5,3,5,8,4,4,NA,2
cell_529,21,2,2,2,4,30,8,5,NA,3,5,8,4,NA,2,2
cell_530,21,NA,0,2,4,30,8,5,5,3,NA,8,NA,4,2,2
cell_531,21,2,NA,NA,4,30,8,5,NA,3,5,8,4,4,2,2
cell_532,21,2,0,2,4,30,8,5,5,3,5,8,4,NA,NA,NA
cell_533,21,2,5,2,4,30,NA,5,5,NA,5,NA,4,4,2,2
cell_534,21,NA,5,2,4,NA,NA,5,5,3,5,8,4,NA,2,2
cell_535,21,NA,0,2,NA,30,8,5,5,3,5,8,4,4,NA,2
cell_536,21,NA,0,2,4,30,NA,5,5,NA,5,8,4,4,2,2
cell_537,NA,2,0,2,4,30,NA,5,5,3,5,8,4,4,2,2
cell_538,0,NA,0,2,4,30,8,5,5,3,NA,8,4,4,2,2
cell_539,2,2,2,NA,4,30,8,5,5,3,NA,NA,4,NA,2,NA
cell_540,2,2,0,2,4,30,8,5,5,3,5,8,4,4,NA,2
cell_541,2,2,0,2,NA,30,8,5,5,3,5,8,4,4,NA,2
cell_542,NA,2,0,2,4,30,NA,5,5,NA,5,8,4,4,2,2
cell_543,0,2,NA,2,4,30,8,NA,5,3,5,8,4,4,2,2
cell_544,0,NA,10,2,4,30,8,5,5,3,5,8,NA,4,2,2
cell_545,NA,2,NA,5,NA,30,NA,5,5,3,5,8,4,2,2,0
cell_546,5,2,2,NA,4,30,NA,5,5,3,5,8,4,2,2,NA
cell_547,5,NA,0,5,4,30,NA,5,5,3,5,8,NA,NA,2,2
cell_548,5,2,0,NA,4,NA,8,NA,5,3,5,8,4,2,NA,2
cell_549,5,2,NA,5,4,30,8,NA,5,3,5,8,NA,2,2,5
cell_550,NA,NA,0,5,NA,30,8,NA,5,3,5,NA,4,2,2,NA
cell_551,5,2,2,5,4,30,8,NA,5,3,5,8,4,NA,2,NA
cell_552,5,2,2,5,4,30,8,5,5,3,5,8,NA,2,2,NA
cell_553,2,2,5,NA,4,30,NA,5,5,3,NA,NA,4,NA,NA,NA
cell_554,NA,NA,5,5,4,30,8,5,5,3,5,NA,4,0,2,0
cell_555,2,2,5,5,4,30,8,5,5,3,5,NA,4,0,2,4
cell_556,2,2,5,5,4,30,NA,5,NA,3,5,8,NA,2,NA,4
cell_557,NA,2,5,NA,4,NA,8,5,5,NA,5,NA,NA,2,2,2
cell_558,2,2,NA,5,NA,NA,NA,5,5,NA,5,NA,4,NA,2,2
cell_559,0,NA,5,5,4,30,8,5,NA,3,5,8,NA,NA,2,NA
cell_560,3,2,5,5,NA,NA,8,5,NA,3,5,8,4,NA,NA,NA
cell_561,NA,2,5,5,4,30,8,5,NA,3,5,8,4,NA,2,5
cell_562,NA,2,0,5,4,30,NA,5,5,NA,5,8,4,5,2,5
cell_563,0,2,0,5,4,30,8,NA,5,3,NA,8,4,0,2,5
cell_564,0,2,2,5,4,NA,8,5,5,3,NA,8,4,NA,2,5
cell_565,NA,NA,NA,5,NA,30,8,5,5,3,5,8,4,2,2,0
cell_566,2,2,4,5,4,30,8,5,5,3,5,NA,4,2,2,0
cell_567,2,2,0,5,4,30,8,NA,5,3,NA,NA,4,2,2,0
cell_568,2,2,5,5,4,30,NA,5,5,NA,NA,8,4,2,2,0
cell_569,2,2,NA,5,4,30,8,5,NA,NA,NA,NA,NA,NA,2,8
cell_570,2,2,0,5,4,30,8,5,5,3,5,8,NA,0,2,8
cell_571,2,2,NA,5,4,NA,8,NA,5,3,NA,8,4,5,2,0
cell_572,2,2,0,5,4,30,8,5,5,NA,NA,8,4,5,2,NA
cell_573,2,2,0,5,NA,30,8,5,5,3,5,8,4,5,2,5
cell_574,2,2,2,5,NA,30,8,NA,5,3,5,8,4,5,2,5
cell_575,2,2,5,5,4,30,NA,NA,NA,3,5,NA,4,0,2,12
cell_576,NA,NA,0,NA,4,30,8,NA,5,3,NA,8,4,0,2,0
cell_577,0,NA,5,2,4,NA,0,NA,5,NA,5,8,NA,NA,2,16
cell_578,NA,2,5,2,NA,30,3,0,5,3,5,8,NA,NA,2,3
cell_579,2,2,5,2,4,30,NA,0,5,NA,5,8,0,0,2,NA
cell_580,2,2,NA,NA,4,NA,NA,2,5,3,NA,8,0,0,2,NA
cell_581,2,2,5,2,4,30,0,0,NA,3,5,8,NA,0,NA,2
cell_582,NA,2,5,2,4,NA,NA,2,5,3,5,NA,3,0,2,2
cell_583,2,2,5,2,NA,30,NA,0,5,3,5,8,0,0,2,NA
cell_584,NA,2,5,2,4,NA,NA,0,5,3,5,8,2,0,NA,NA
cell_585,2,2,5,2,NA,30,NA,NA,5,3,NA,8,0,NA,2,NA
cell_586,2,2,5,2,NA,30,5,NA,5,3,5,8,0,0,2,2
cell_587,2,2,5,2,4,NA,5,2,5,3,5,8,0,0,NA,0
cell_588,NA,2,5,2,4,30,5,2,5,3,5,8,5,NA,2,0
cell_589,NA,2,5,2,4,30,NA,0,5,3,5,NA,27,0,2,2
cell_590,NA,2,5,2,4,30,5,0,5,3,5,8,27,NA,2,0
cell_591,2,2,5,2,4,NA,5,2,5,3,5,8,27,0,NA,0
cell_592,2,2,NA,2,4,30,5,0,NA,3,5,8,27,0,2,0
cell_593,2,2,5,2,4,30,NA,NA,5,NA,5,8,2,2,2,NA
cell_594,2,2,NA,2,4,30,NA,2,5,NA,NA,8,0,2,2,2
cell_595,0,2,5,NA,4,30,0,0,5,3,5,NA,0,2,2,0
cell_596,0,NA,5,2,NA,30,0,0,5,3,5,8,2,2,NA,0
cell_597,2,NA,NA,2,4,30,NA,2,5,3,NA,8,NA,2,2,0
cell_598,2,2,2,2,4,30,0,2,5,3,NA,NA,0,2,2,NA
cell_599,2,2,NA,2,4,NA,NA,2,5,3,5,8,0,NA,2,0
cell_600,2,2,0,2,4,30,0,2,5,3,5,8,0,NA,NA,NA
cell_601,0,2,3,2,NA,30,0,0,5,3,5,NA,0,2,NA,3
cell_602,0,2,NA,2,NA,NA,2,0,5,NA,5,8,0,NA,NA,NA
cell_603,2,2,3,NA,4,30,3,0,5,3,NA,8,0,NA,NA,3
cell_604,2,2,3,2,4,30,0,0,5,3,5,8,NA,2,2,3
cell_605,0,NA,0,2,NA,30,0,0,5,NA,5,8,0,2,2,3
cell_606,0,2,NA,2,4,30,0,0,5,3,NA,8,4,2,2,NA
cell_607,4,2,2,2,4,NA,NA,0,5,3,5,8,0,2,2,NA
cell_608,4,2,2,NA,4,NA,NA,0,5,NA,5,8,0,2,2,3
cell_609,6,NA,0,0,4,30,4,0,5,NA,NA,8,23,56,2,2
cell_610,NA,2,0,0,4,30,4,0,NA,3,5,8,23,NA,2,2
cell_611,6,2,2,5,NA,NA,4,9,5,3,5,8,23,56,2,2
cell_612,NA,2,5,NA,4,NA,4,9,5,NA,NA,8,23,56,2,NA
cell_613,6,2,8,2,4,30,NA,0,NA,3,5,8,NA,NA,2,2
cell_614,NA,2,8,2,4,NA,2,5,5,3,5,NA,23,56,NA,2
cell_615,NA,2,NA,0,4,30,NA,NA,5,3,5,8,23,NA,NA,2
cell_616,NA,2,0,0,4,30,0,0,5,3,NA,8,23,56,NA,2
cell_617,0,2,2,2,NA,30,0,4,5,3,5,8,0,NA,2,NA
cell_618,0,2,NA,2,4,30,NA,4,NA,3,NA,8,0,56,2,2
cell_619,11,2,0,5,4,30,NA,4,5,3,NA,8,NA,56,2,2
cell_620,NA,NA,2,5,4,30,NA,4,5,3,NA,8,4,56,2,NA
cell_621,12,2,4,8,4,30,0,4,5,3,5,8,0,56,NA,NA
cell_622,12,2,4,8,4,30,NA,4,5,3,5,8,2,56,2,2
cell_623,12,2,21,0,4,30,0,4,5,NA,5,NA,0,56,2,NA
cell_624,12,2,0,0,4,30,11,4,5,3,5,NA,2,NA,NA,NA
cell_625,NA,2,2,NA,4,30,NA,0,5,3,5,8,0,NA,NA,2
cell_626,NA,2,2,0,4,30,NA,0,5,3,5,8,2,56,2,2
cell_627,NA,2,2,8,4,30,NA,2,5,3,5,8,2,56,2,2
cell_628,5,2,2,0,4,30,NA,0,NA,3,5,8,2,NA,2,NA
cell_629,0,2,2,NA,4,30,0,0,5,3,5,8,0,56,2,2
cell_630,0,2,2,2,4,NA,0,5,NA,3,5,8,NA,56,2,NA
cell_631,NA,NA,2,NA,4,30,0,0,5,NA,NA,NA,0,NA,2,2
cell_632,NA,2,2,2,4,30,0,0,5,3,5,8,0,56,2,2
cell_633,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,2,2
cell_634,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,2,2
cell_635,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,2,2
cell_636,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,2,2
cell_637,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA
cell_638,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
cell_639,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,2
cell_640,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cell_641,NA,2,NA,5,NA,2,0,0,5,3,5,8,NA,NA,11,64
cell_642,4,2,0,5,NA,2,0,0,5,3,NA,8,2,5,11,64
cell_643,4,2,2,5,NA,2,0,0,5,NA,5,8,2,2,11,NA
cell_644,4,2,2,5,4,2,2,0,5,3,5,8,NA,2,NA,NA
cell_645,4,2,0,5,NA,NA,0,0,5,3,5,8,2,4,11,NA
cell_646,4,2,2,5,4,2,NA,0,5,3,5,8,2,4,11,64
cell_647,4,2,NA,NA,4,2,0,0,5,3,5,8,2,4,11,64
cell_648,4,NA,0,5,4,2,30,0,NA,NA,5,8,2,4,11,NA
cell_649,4,2,3,NA,4,2,2,NA,5,3,5,8,2,NA,NA,64
cell_650,4,2,3,NA,NA,NA,2,2,5,3,5,8,2,0,11,64
cell_651,4,2,NA,0,4,2,2,2,5,3,5,8,2,2,11,NA
cell_652,4,2,3,0,NA,NA,2,2,5,3,NA,8,2,NA,11,64
cell_653,4,2,NA,0,4,NA,2,2,5,3,5,NA,2,0,NA,64
cell_654,4,2,NA,NA,4,2,2,2,5,3,5,8,2,0,11,64
cell_655,4,NA,0,0,4,2,2,2,5,3,5,NA,NA,9,11,64
cell_656,4,2,0,9,4,2,NA,2,5,3,5,8,NA,0,11,64
cell_657,4,2,2,NA,4,2,2,2,NA,3,5,NA,2,0,NA,2
cell_658,NA,2,2,0,4,NA,2,0,5,3,5,8,2,NA,11,2
cell_659,4,2,NA,0,4,2,2,NA,5,NA,5,8,2,2,11,2
cell_660,4,2,2,NA,NA,2,2,0,5,3,5,8,NA,0,11,2
cell_661,4,2,2,2,4,NA,0,2,5,NA,5,8,NA,NA,11,NA
cell_662,4,2,2,2,NA,2,2,0,5,3,5,8,2,2,11,2
cell_663,NA,2,2,2,4,NA,NA,0,5,3,5,8,2,0,NA,2
cell_664,4,2,2,NA,4,NA,NA,0,5,3,5,NA,2,0,11,NA
cell_665,4,2,0,2,4,NA,2,NA,NA,NA,NA,NA,NA,NA,11,2
cell_666,4,2,0,2,4,2,NA,0,5,3,5,8,NA,0,NA,2
cell_667,NA,NA,0,2,4,2,2,0,5,3,NA,8,2,NA,11,2
cell_668,4,2,0,NA,4,NA,2,0,5,NA,5,8,2,0,11,2
cell_669,4,2,2,0,4,NA,2,2,NA,3,5,8,2,0,11,NA
cell_670,4,2,0,0,4,2,2,0,5,3,5,8,NA,0,11,NA
cell_671,4,NA,0,0,4,2,NA,2,NA,NA,5,8,2,0,11,NA
cell_672,4,NA,0,0,4,NA,2,2,5,3,5,NA,2,0,11,NA
cell_673,4,NA,0,NA,4,0,0,3,5,3,NA,8,2,4,11,8
cell_674,4,2,NA,NA,4,0,0,3,5,3,5,NA,2,4,11,8
cell_675,NA,NA,0,NA,NA,2,2,3,5,NA,5,8,NA,4,11,8
cell_676,4,2,0,5,4,2,0,3,5,3,5,8,2,4,11,8
cell_677,4,2,0,NA,4,0,0,3,5,3,NA,8,2,4,11,8
cell_678,4,NA,5,0,4,0,0,3,NA,3,5,8,2,4,11,8
cell_679,4,2,NA,4,4,2,9,3,5,3,5,8,NA,NA,11,8
cell_680,4,2,0,0,4,2,9,3,5,3,5,8,2,NA,11,8
cell_681,4,NA,0,2,4,0,NA,3,5,NA,5,8,2,2,11,8
cell_682,4,NA,0,2,4,0,3,3,5,NA,5,8,NA,2,NA,8
cell_683,4,NA,2,0,4,0,3,3,5,3,5,8,NA,2,11,8
cell_684,NA,2,2,0,4,NA,3,NA,5,NA,5,8,2,NA,11,8
cell_685,4,2,0,2,4,5,0,3,5,NA,5,8,NA,3,NA,8
cell_686,4,NA,2,2,4,5,NA,3,5,3,5,8,NA,3,11,8
