,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12
cell_72,2,3,2,NA,5,3,2,2,NA,3,3,2
cell_73,2,NA,2,2,5,3,2,2,4,3,NA,2
cell_74,2,3,2,NA,5,3,2,2,4,3,0,2
cell_75,2,3,2,2,5,3,2,2,4,3,0,2
cell_76,2,3,2,2,5,3,NA,2,4,NA,5,NA
cell_77,2,3,2,2,5,3,0,2,4,3,0,2
cell_78,2,3,2,2,5,3,5,2,4,3,0,2
cell_79,NA,3,2,2,5,3,0,2,4,3,NA,2
cell_80,2,3,2,2,NA,3,0,2,4,3,2,2
cell_81,2,3,2,2,5,3,3,2,4,8,2,NA
cell_82,NA,3,2,2,5,3,3,2,4,8,NA,2
cell_83,NA,3,2,NA,5,3,3,2,4,NA,2,NA
cell_84,2,3,2,2,5,3,3,2,4,8,2,2
cell_85,2,3,2,2,5,3,3,NA,4,8,4,2
cell_86,2,3,2,2,5,3,NA,2,4,8,0,2
cell_87,2,3,2,2,5,3,3,2,4,NA,0,NA
cell_88,2,3,2,2,5,3,3,2,NA,8,NA,2
cell_89,2,3,2,NA,5,3,3,2,4,0,0,2
cell_90,NA,3,2,2,5,3,3,2,4,0,NA,2
cell_91,2,3,2,2,5,3,3,NA,4,0,0,2
cell_92,2,3,2,2,5,NA,3,2,4,0,20,2
cell_93,2,3,2,2,5,3,3,2,4,2,0,2
cell_94,2,3,2,2,5,3,NA,2,4,2,2,2
cell_95,2,3,2,2,5,3,3,2,4,NA,3,2
cell_96,2,3,2,2,5,3,3,2,4,2,0,2
cell_97,2,3,NA,2,5,3,NA,2,NA,0,2,2
cell_98,2,3,2,2,5,NA,3,2,NA,0,NA,2
cell_99,2,NA,2,NA,5,3,3,NA,4,5,2,2
cell_100,2,3,2,2,5,NA,3,2,4,NA,NA,2
cell_101,2,3,2,2,5,3,3,NA,4,NA,2,2
cell_102,2,3,2,2,5,NA,3,2,4,0,2,NA
cell_103,NA,3,2,2,5,3,3,2,4,5,NA,2
cell_104,2,3,2,2,NA,NA,NA,2,NA,0,NA,2
cell_105,3,3,2,2,5,3,3,2,4,0,2,2
cell_106,3,NA,2,2,5,3,3,2,4,0,2,2
cell_107,0,3,2,2,NA,3,3,NA,4,0,2,NA
cell_108,NA,NA,2,2,5,3,3,2,4,0,2,2
cell_109,0,3,2,2,5,3,3,2,4,4,2,2
cell_110,NA,NA,2,2,5,NA,NA,2,4,4,2,2
cell_111,0,3,2,2,5,3,NA,NA,4,NA,NA,2
cell_112,0,NA,2,2,5,3,3,2,4,4,2,2
cell_113,0,3,2,2,5,3,3,2,4,3,2,2
cell_114,0,3,2,2,5,3,3,2,4,0,2,2
cell_115,4,3,2,2,5,3,3,2,4,2,2,2
cell_116,5,NA,2,2,5,3,3,2,4,0,2,2
cell_117,0,3,2,2,5,3,3,2,4,0,2,2
cell_118,0,NA,NA,2,5,3,NA,2,4,0,2,2
cell_119,2,3,2,2,5,3,3,2,4,0,2,2
cell_120,NA,3,2,2,5,3,3,NA,4,0,2,2
cell_121,2,3,2,2,5,3,3,2,4,2,2,2
cell_122,0,NA,NA,2,5,3,3,2,4,0,2,2
cell_123,0,3,2,2,NA,3,3,2,NA,5,2,2
cell_124,0,3,2,2,5,3,3,2,4,2,2,2
cell_125,NA,3,2,2,5,3,3,NA,4,3,2,2
cell_126,0,3,2,2,5,3,3,2,4,3,2,2
cell_127,8,3,2,2,5,NA,3,2,4,NA,2,2
cell_128,8,3,2,2,5,3,3,2,4,3,2,2
cell_129,0,3,2,2,2,3,2,2,NA,2,2,2
cell_130,0,3,2,2,2,3,11,NA,0,2,2,2
cell_131,0,3,2,2,2,3,0,2,0,2,NA,2
cell_132,0,3,2,2,2,3,0,2,2,NA,NA,2
cell_133,NA,3,2,2,2,3,3,2,0,2,2,2
cell_134,NA,3,2,2,2,3,0,NA,0,2,2,2
cell_135,0,3,2,NA,2,3,0,2,0,2,2,2
cell_136,NA,3,NA,2,2,3,2,2,0,2,2,2
cell_137,0,3,2,2,2,3,2,NA,0,2,0,2
cell_138,0,3,2,2,2,NA,2,2,3,2,0,2
cell_139,0,3,2,2,2,3,2,2,0,2,2,2
cell_140,0,3,2,2,2,3,2,2,0,2,0,2
cell_141,7,3,NA,2,2,3,2,2,0,2,0,2
cell_142,0,3,2,2,2,3,2,2,2,2,0,2
cell_143,2,3,2,2,2,3,2,2,0,2,5,2
cell_144,NA,3,2,2,2,3,NA,2,NA,2,5,2
cell_145,NA,3,2,2,2,3,2,2,2,5,NA,2
cell_146,2,3,2,2,2,3,0,2,2,4,2,2
cell_147,2,3,NA,2,2,3,2,2,2,NA,2,2
cell_148,2,3,2,2,2,NA,2,2,2,0,NA,2
cell_149,3,NA,2,2,2,3,0,2,0,2,2,2
cell_150,3,3,2,2,NA,3,0,2,2,2,2,2
cell_151,3,3,2,NA,2,3,2,2,0,0,2,2
cell_152,3,3,2,NA,2,3,2,2,0,2,NA,2
cell_153,4,3,2,2,2,3,2,2,0,5,NA,2
cell_154,4,3,2,2,2,3,2,2,0,NA,0,2
cell_155,4,3,2,2,2,3,0,2,4,NA,0,2
cell_156,4,3,2,NA,2,NA,0,2,4,5,0,2
cell_157,4,NA,2,2,2,3,5,NA,0,NA,2,2
cell_158,4,3,2,2,NA,3,5,2,0,0,2,2
cell_159,4,3,2,2,2,3,0,2,0,0,2,2
cell_160,4,3,2,2,2,3,0,NA,0,0,2,2
cell_161,2,3,2,2,2,3,0,2,2,2,2,2
cell_162,NA,3,2,2,2,3,0,2,2,2,0,NA
cell_163,2,3,2,2,2,3,0,2,2,2,NA,NA
cell_164,2,3,NA,2,2,3,0,2,2,2,NA,2
cell_165,NA,3,2,2,2,3,6,2,2,2,2,NA
cell_166,2,3,2,2,2,3,6,2,2,2,2,2
cell_167,2,3,2,2,2,3,0,2,2,2,2,2
cell_168,NA,3,2,2,NA,3,5,2,2,2,2,2
cell_169,57,3,2,2,2,3,2,2,NA,2,0,2
cell_170,57,3,2,2,2,3,2,2,NA,2,0,2
cell_171,57,3,2,2,2,3,2,2,2,2,NA,2
cell_172,57,3,2,2,2,3,2,2,2,2,0,NA
cell_173,NA,3,2,2,2,3,2,2,2,2,5,2
cell_174,57,3,NA,2,2,3,2,2,2,2,5,2
cell_175,57,3,2,2,2,3,2,NA,2,2,5,2
cell_176,57,3,2,NA,2,3,2,2,2,2,5,2
cell_177,0,3,2,2,2,3,4,2,3,2,0,2
cell_178,0,NA,2,2,2,3,3,2,3,2,2,2
cell_179,2,3,2,2,2,3,0,2,3,2,0,2
cell_180,NA,NA,2,2,2,3,0,2,3,2,0,2
cell_181,10,3,2,2,2,3,0,2,3,2,2,2
cell_182,10,3,2,2,2,3,0,2,3,2,2,NA
cell_183,10,3,2,2,NA,3,0,2,3,2,NA,2
cell_184,10,3,2,NA,2,3,0,2,3,2,2,2
cell_185,2,3,2,2,2,3,0,2,3,NA,0,2
cell_186,2,3,2,2,2,3,0,2,NA,2,0,2
cell_187,2,NA,2,2,NA,3,NA,2,3,2,0,2
cell_188,2,3,2,2,NA,3,0,2,3,2,0,2
cell_189,2,3,2,2,2,3,3,2,3,2,5,2
cell_190,2,3,2,2,2,3,3,2,3,2,0,2
cell_191,2,3,2,2,2,NA,3,2,3,2,4,2
cell_192,2,3,2,2,2,3,3,2,3,NA,4,NA
cell_193,2,3,2,2,NA,3,0,NA,3,2,2,2
cell_194,2,NA,2,2,4,3,0,NA,3,2,NA,2
cell_195,2,3,NA,2,4,NA,0,2,3,2,2,2
cell_196,2,NA,2,NA,4,3,NA,2,3,2,2,2
cell_197,2,3,2,2,3,3,0,2,3,2,3,2
cell_198,2,3,2,2,3,3,0,2,3,2,3,2
cell_199,2,3,2,2,3,3,0,2,3,NA,0,2
cell_200,2,3,2,2,NA,3,0,2,3,2,3,NA
cell_201,2,3,2,2,4,3,0,2,3,NA,0,2
cell_202,2,3,2,2,4,3,NA,2,3,2,0,2
cell_203,2,3,2,2,4,3,8,2,3,2,30,2
cell_204,2,3,2,2,4,3,8,2,3,2,0,2
cell_205,2,NA,NA,NA,4,3,3,2,3,2,5,2
cell_206,NA,3,2,2,4,3,NA,2,3,2,5,2
cell_207,2,3,2,2,4,3,0,NA,3,2,5,2
cell_208,2,3,2,2,4,NA,NA,2,3,2,5,2
cell_209,0,3,2,2,57,3,2,2,5,2,5,2
cell_210,0,3,2,2,57,3,2,2,5,2,5,2
cell_211,0,3,2,2,57,3,2,2,5,2,6,2
cell_212,5,3,2,2,57,3,2,NA,5,2,0,2
cell_213,0,3,2,2,57,NA,2,2,NA,2,0,2
cell_214,0,NA,2,2,57,3,2,2,5,2,0,2
cell_215,0,3,2,2,57,3,0,2,NA,2,0,2
cell_216,0,3,2,2,57,3,0,2,5,2,0,2
cell_217,0,3,NA,2,57,3,9,NA,0,2,2,2
cell_218,0,3,2,2,57,3,NA,NA,5,NA,2,NA
cell_219,0,3,2,2,57,3,9,2,0,2,2,2
cell_220,0,3,2,2,57,3,9,2,0,2,2,2
cell_221,0,3,2,2,57,3,9,2,0,2,0,2
cell_222,0,NA,2,2,57,3,9,2,NA,2,3,2
cell_223,0,3,2,2,NA,3,9,2,0,2,2,2
cell_224,2,3,NA,2,57,3,9,2,0,2,NA,2
cell_225,2,3,2,2,3,3,NA,2,3,27,2,2
cell_226,2,3,2,2,3,3,5,2,3,27,2,2
cell_227,2,3,2,2,3,3,5,2,3,27,2,2
cell_228,2,3,2,2,3,3,5,2,3,27,2,2
cell_229,2,3,2,2,0,3,5,2,3,NA,2,2
cell_230,NA,3,2,2,0,3,5,2,3,27,NA,2
cell_231,2,3,2,2,0,3,5,2,3,27,2,NA
cell_232,2,3,NA,2,0,3,5,2,3,27,2,2
cell_233,2,3,NA,2,0,3,5,2,2,27,2,2
cell_234,2,3,2,NA,2,3,NA,NA,2,27,2,2
cell_235,2,3,2,NA,0,3,0,2,2,27,2,2
cell_236,NA,3,2,2,0,3,0,2,2,27,2,2
cell_237,2,3,NA,2,0,3,NA,2,0,27,2,2
cell_238,2,3,2,2,0,3,0,2,2,27,2,2
cell_239,2,3,2,2,8,3,0,2,0,NA,NA,2
cell_240,2,3,2,2,3,3,0,2,0,27,2,2
cell_241,3,3,NA,2,0,3,2,2,2,27,0,2
cell_242,NA,3,2,2,0,3,2,2,2,27,0,2
cell_243,3,3,2,2,0,NA,2,2,2,27,0,2
cell_244,3,3,2,2,5,3,2,2,NA,27,0,2
cell_245,3,3,2,2,0,3,2,NA,26,27,0,2
cell_246,3,3,2,2,0,3,2,2,26,27,0,2
cell_247,3,3,NA,2,0,3,2,2,NA,27,0,2
cell_248,3,3,2,2,24,3,2,2,NA,27,0,2
cell_249,5,3,2,2,2,3,2,2,0,27,0,NA
cell_250,5,3,2,2,2,3,2,2,0,NA,5,NA
cell_251,2,3,2,2,2,3,2,2,0,27,0,2
cell_252,2,3,2,2,2,3,2,2,0,NA,2,2
cell_253,5,NA,2,2,2,NA,NA,2,0,27,0,2
cell_254,NA,3,2,2,NA,NA,2,2,0,27,0,2
cell_255,0,3,2,2,2,NA,2,2,0,27,0,2
cell_256,NA,3,2,2,2,3,2,NA,0,27,10,2
cell_257,73,0,8,2,5,3,2,0,2,NA,0,2
cell_258,73,0,8,2,5,3,2,0,2,4,0,2
cell_259,NA,0,8,2,5,3,2,2,2,4,0,2
cell_260,73,0,8,2,5,3,2,2,2,4,0,2
cell_261,73,2,8,2,5,3,2,NA,2,4,0,2
cell_262,73,2,8,2,5,3,2,2,2,4,0,2
cell_263,73,2,8,2,5,3,2,0,2,4,0,2
cell_264,73,2,8,2,5,3,2,0,2,4,0,2
cell_265,73,11,8,NA,5,3,2,5,2,0,0,2
cell_266,73,11,8,2,5,3,2,5,2,0,0,2
cell_267,73,11,8,2,5,3,2,5,2,2,NA,2
cell_268,73,11,8,NA,5,3,2,5,2,2,0,2
cell_269,73,11,8,2,5,3,2,NA,2,2,0,2
cell_270,73,11,8,2,5,3,2,2,2,2,0,NA
cell_271,73,11,8,2,5,3,2,2,NA,2,0,2
cell_272,73,11,8,2,5,3,2,2,2,2,0,2
cell_273,73,0,NA,2,21,3,NA,4,2,0,5,2
cell_274,73,0,8,2,21,3,2,4,2,2,5,NA
cell_275,73,0,8,2,21,3,2,4,2,0,5,2
cell_276,NA,0,8,2,21,3,2,4,NA,0,5,2
cell_277,73,0,8,2,3,3,4,4,2,0,5,2
cell_278,73,0,8,2,2,3,0,4,2,0,5,2
cell_279,73,5,8,2,0,3,0,4,2,0,5,NA
cell_280,73,5,8,2,0,3,0,4,2,0,5,2
cell_281,73,2,8,2,3,3,4,4,2,2,5,2
cell_282,73,2,8,2,3,3,4,4,2,2,5,2
cell_283,73,NA,8,NA,0,3,4,4,2,2,5,2
cell_284,73,0,8,2,0,3,4,NA,2,2,5,2
cell_285,73,NA,8,2,5,3,4,4,2,2,5,2
cell_286,73,0,8,2,5,3,4,4,2,NA,5,2
cell_287,73,2,8,2,0,3,NA,4,2,2,5,2
cell_288,73,0,8,2,0,3,4,4,2,2,NA,2
cell_289,73,4,10,2,2,3,0,8,2,4,2,2
cell_290,73,4,10,NA,2,3,NA,NA,2,NA,2,2
cell_291,73,4,10,2,2,3,0,8,2,4,2,2
cell_292,73,4,10,2,NA,3,0,8,2,4,2,2
cell_293,73,NA,0,NA,2,3,0,0,2,4,2,2
cell_294,73,4,0,2,2,3,0,0,2,4,2,2
cell_295,73,4,0,2,NA,3,2,NA,2,4,2,NA
cell_296,NA,4,0,2,NA,3,2,0,2,4,2,2
cell_297,73,4,2,2,2,3,2,0,2,4,5,2
cell_298,73,4,NA,2,2,3,2,0,2,4,NA,2
cell_299,NA,4,2,2,NA,3,2,2,2,4,0,2
cell_300,73,4,2,2,2,3,NA,2,2,4,0,2
cell_301,73,4,0,NA,2,NA,2,2,2,4,0,2
cell_302,73,4,2,2,2,3,0,2,2,4,0,2
cell_303,73,NA,0,2,2,NA,2,2,2,4,2,2
cell_304,NA,4,0,2,2,3,2,2,2,4,0,2
cell_305,73,4,0,2,NA,3,2,2,2,4,2,2
cell_306,73,4,0,2,2,3,2,2,2,NA,2,2
cell_307,73,4,0,2,NA,3,2,2,2,4,NA,2
cell_308,73,4,NA,NA,2,NA,2,2,2,4,6,2
cell_309,73,NA,3,2,2,NA,2,2,2,4,3,2
cell_310,73,4,3,2,2,3,2,2,2,4,3,2
cell_311,73,4,3,2,2,3,2,2,2,4,3,2
cell_312,NA,NA,3,2,2,3,2,2,2,4,3,2
cell_313,NA,4,13,2,NA,3,2,NA,2,4,4,2
cell_314,NA,4,0,NA,2,3,NA,2,2,4,NA,2
cell_315,73,4,2,2,2,NA,2,2,2,4,NA,2
cell_316,73,4,2,2,2,3,2,2,2,4,4,NA
cell_317,73,NA,2,2,2,3,2,2,2,4,7,2
cell_318,73,4,0,NA,2,3,2,2,NA,4,7,2
cell_319,73,4,0,2,2,3,2,2,2,4,7,2
cell_320,73,4,0,2,2,3,2,2,2,4,7,2
cell_321,2,2,3,2,4,NA,2,NA,2,2,NA,2
cell_322,2,2,3,2,4,3,2,0,2,2,NA,2
cell_323,2,0,3,2,NA,3,2,0,2,2,2,2
cell_324,2,9,3,2,4,3,2,0,2,NA,2,2
cell_325,0,2,3,2,NA,3,2,2,2,2,2,2
cell_326,0,2,NA,2,3,3,2,2,2,2,2,NA
cell_327,0,0,NA,2,11,3,2,15,NA,NA,2,2
cell_328,0,5,3,2,0,3,2,0,2,2,2,2
cell_329,0,0,3,2,0,3,2,NA,2,2,3,2
cell_330,0,5,3,2,0,3,2,0,NA,2,3,2
cell_331,2,0,3,2,0,3,2,0,2,2,NA,2
cell_332,0,0,3,2,0,3,2,0,2,2,3,2
cell_333,2,0,3,2,0,NA,2,0,NA,NA,3,2
cell_334,2,0,3,2,NA,3,NA,2,2,2,3,2
cell_335,0,0,3,2,5,3,2,0,2,2,NA,2
cell_336,0,0,3,2,5,3,2,0,2,2,3,2
cell_337,8,2,3,2,0,3,NA,0,2,2,4,2
cell_338,8,2,3,2,0,3,NA,NA,2,2,4,2
cell_339,NA,2,3,2,0,3,2,2,2,2,0,2
cell_340,8,2,3,2,0,3,2,0,2,2,0,2
cell_341,8,2,3,2,NA,3,2,0,2,2,0,2
cell_342,8,NA,3,2,0,3,2,0,2,2,0,2
cell_343,8,2,3,2,5,3,2,NA,2,NA,5,2
cell_344,8,NA,3,2,0,3,2,2,NA,NA,5,NA
cell_345,5,2,0,2,5,3,2,2,2,2,3,2
cell_346,5,2,0,2,5,3,2,2,2,2,0,2
cell_347,5,2,49,2,5,NA,2,2,NA,2,0,2
cell_348,5,2,49,2,5,3,2,2,2,2,2,2
cell_349,NA,2,2,2,0,3,2,0,2,2,0,2
cell_350,0,2,2,2,2,3,2,0,2,NA,NA,2
cell_351,2,2,NA,2,0,3,2,2,2,NA,8,2
cell_352,2,2,0,2,NA,3,NA,2,2,2,8,2
cell_353,4,2,11,2,NA,3,2,3,2,2,10,2
cell_354,NA,2,11,2,2,3,2,3,2,NA,10,2
cell_355,0,2,11,2,2,NA,2,3,NA,2,10,2
cell_356,0,2,11,2,2,3,2,3,2,2,10,2
cell_357,0,2,11,2,2,3,2,3,2,0,10,2
cell_358,0,2,11,2,2,3,2,3,2,NA,10,2
cell_359,0,2,11,2,2,3,2,NA,2,0,NA,2
cell_360,0,2,11,2,2,3,2,3,NA,0,NA,NA
cell_361,0,2,11,NA,2,NA,2,3,2,2,0,2
cell_362,0,2,11,2,2,3,2,NA,2,2,0,2
cell_363,0,NA,11,2,2,3,2,3,NA,2,0,NA
cell_364,2,2,11,NA,2,3,2,3,2,NA,0,2
cell_365,0,NA,11,NA,NA,3,2,3,2,0,0,2
cell_366,0,2,11,2,2,3,2,3,2,0,0,2
cell_367,0,2,11,2,2,3,2,3,NA,0,2,2
cell_368,0,2,11,NA,2,3,2,3,2,0,2,2
cell_369,0,0,NA,2,2,3,2,2,2,0,0,2
cell_370,0,0,11,2,NA,3,2,2,2,0,0,2
cell_371,0,26,11,2,0,3,2,2,2,0,0,2
cell_372,0,NA,NA,2,2,3,2,2,NA,NA,3,2
cell_373,2,0,11,2,0,3,2,2,2,5,2,2
cell_374,2,0,11,NA,0,3,NA,2,2,3,2,2
cell_375,2,5,11,2,3,NA,NA,NA,2,0,2,NA
cell_376,2,0,11,2,3,3,2,2,2,2,2,2
cell_377,NA,0,11,2,2,3,2,2,2,5,48,2
cell_378,NA,0,11,2,0,3,NA,2,2,0,48,2
cell_379,2,11,11,2,0,3,2,2,2,0,48,2
cell_380,2,11,11,2,0,3,2,NA,2,2,48,2
cell_381,0,2,NA,2,2,3,2,2,2,2,48,NA
cell_382,0,NA,11,2,2,3,2,2,2,2,48,2
cell_383,4,2,NA,2,2,3,NA,2,2,2,48,2
cell_384,6,2,11,2,2,3,2,2,NA,2,48,2
cell_385,2,0,3,2,3,3,5,4,2,2,2,2
cell_386,2,5,NA,NA,3,3,5,4,2,2,2,2
cell_387,2,0,3,2,3,3,5,4,2,2,2,2
cell_388,2,0,3,2,3,3,5,4,2,NA,2,2
cell_389,2,5,3,2,3,3,5,4,NA,2,0,NA
cell_390,2,5,3,2,3,3,5,NA,2,2,0,NA
cell_391,2,0,3,NA,NA,3,5,4,2,NA,0,2
cell_392,2,0,3,2,NA,3,NA,4,2,2,0,2
cell_393,2,0,3,2,3,3,5,4,2,11,5,2
cell_394,2,0,3,2,NA,3,5,4,2,11,0,2
cell_395,NA,5,NA,2,3,3,5,4,2,11,0,2
cell_396,2,5,NA,2,3,3,5,4,2,11,0,2
cell_397,2,2,3,2,NA,3,5,4,2,0,NA,2
cell_398,2,2,3,2,3,3,5,4,2,3,0,NA
cell_399,2,0,3,2,3,3,5,4,2,2,0,2
cell_400,2,0,3,2,3,3,5,4,2,0,0,2
cell_401,2,3,NA,2,3,3,5,4,0,16,0,2
cell_402,2,3,3,2,NA,3,5,4,0,16,0,2
cell_403,2,3,3,2,3,3,5,4,0,16,2,2
cell_404,2,3,3,2,3,3,5,4,0,16,2,2
cell_405,2,2,3,2,3,3,5,4,3,16,0,2
cell_406,2,2,3,2,3,3,5,NA,3,16,0,2
cell_407,2,3,3,2,3,3,5,4,3,16,0,2
cell_408,2,0,3,NA,3,3,5,4,3,16,0,2
cell_409,2,2,3,2,3,3,5,4,0,2,0,2
cell_410,2,0,NA,NA,3,3,5,4,0,2,0,2
cell_411,2,0,3,2,3,3,5,4,0,NA,4,2
cell_412,NA,0,3,2,3,3,5,4,3,2,0,2
cell_413,2,0,3,2,3,3,5,4,2,0,0,2
cell_414,2,0,3,2,3,3,5,4,2,0,NA,2
cell_415,2,0,3,2,3,3,5,4,2,0,30,2
cell_416,2,0,3,2,3,3,5,4,2,0,0,2
cell_417,2,2,3,2,3,3,5,4,2,5,5,2
cell_418,2,2,3,2,3,3,5,4,2,5,NA,2
cell_419,2,NA,3,NA,3,3,NA,NA,2,5,5,2
cell_420,2,2,3,2,3,3,5,4,2,5,5,NA
cell_421,2,NA,3,2,3,3,5,4,NA,5,5,2
cell_422,2,2,3,2,3,3,5,4,0,5,5,2
cell_423,NA,2,3,2,NA,3,5,4,0,5,5,2
cell_424,2,2,3,2,3,3,5,4,0,5,5,2
cell_425,2,2,3,2,3,3,5,4,2,5,5,2
cell_426,2,2,3,2,3,3,5,4,2,5,5,2
cell_427,2,2,3,2,3,3,5,4,2,5,5,2
cell_428,2,2,3,2,3,3,5,4,2,5,5,2
cell_429,2,2,3,2,3,NA,5,4,2,5,5,2
cell_430,2,2,3,2,3,3,5,4,2,5,5,2
cell_431,2,2,3,2,3,3,5,4,2,NA,5,2
cell_432,2,2,3,2,3,NA,5,NA,2,5,5,2
cell_433,2,0,3,2,3,3,NA,4,0,4,5,2
cell_434,NA,0,3,2,3,NA,NA,4,0,NA,5,2
cell_435,2,0,NA,2,3,3,5,4,2,4,5,2
cell_436,2,4,3,2,3,3,5,4,2,4,5,2
cell_437,2,2,3,NA,3,3,5,4,2,NA,5,2
cell_438,2,2,3,2,3,3,5,4,2,4,5,NA
cell_439,2,2,3,2,3,3,5,4,0,4,5,2
cell_440,NA,2,3,NA,3,3,5,4,0,4,5,2
cell_441,2,49,3,2,3,3,5,4,0,5,NA,2
cell_442,2,49,3,2,3,3,5,NA,NA,NA,NA,2
cell_443,NA,49,3,2,3,3,5,4,0,2,5,2
cell_444,2,49,3,NA,3,3,5,4,0,NA,5,2
cell_445,2,49,3,2,3,3,5,4,0,2,5,2
cell_446,2,49,3,2,NA,NA,5,4,0,2,5,2
cell_447,2,49,3,2,3,3,5,NA,0,0,5,2
cell_448,2,49,3,2,3,3,5,4,0,0,5,2
cell_449,2,5,3,2,2,3,5,4,2,2,2,2
cell_450,2,0,3,2,2,3,5,4,2,2,2,2
cell_451,2,2,3,2,0,3,5,4,2,2,2,2
cell_452,2,2,3,2,0,3,5,4,2,2,2,2
cell_453,2,0,3,2,0,3,5,4,2,NA,0,2
cell_454,2,0,NA,2,0,3,5,4,2,2,0,2
cell_455,2,0,3,2,3,NA,5,4,2,NA,NA,2
cell_456,2,2,3,2,0,3,5,4,2,NA,5,2
cell_457,2,0,3,2,0,3,5,4,2,2,NA,2
cell_458,2,0,3,2,0,3,5,4,2,2,0,2
cell_459,2,0,3,2,4,3,5,NA,2,2,NA,2
cell_460,2,7,3,2,4,3,5,4,2,NA,0,2
cell_461,NA,NA,3,NA,0,3,5,4,2,2,NA,2
