,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16
cell_345,NA,2,6,NA,3,2,10,NA,4,5,5,2,5,27,4,3
cell_346,10,2,6,5,3,2,NA,3,4,5,NA,2,5,0,4,3
cell_347,10,2,6,5,NA,NA,10,NA,NA,5,NA,2,0,0,4,3
cell_348,10,2,6,5,3,2,NA,3,4,5,5,2,0,0,4,3
cell_349,NA,2,8,NA,15,2,10,3,4,5,5,2,0,0,NA,NA
cell_350,10,0,8,5,4,2,10,NA,4,5,5,NA,0,0,4,5
cell_351,10,0,NA,5,3,2,10,NA,4,5,NA,2,NA,0,4,NA
cell_352,10,0,2,5,0,2,10,3,NA,5,NA,2,0,NA,4,5
cell_353,10,0,0,5,NA,NA,NA,NA,NA,5,5,2,0,0,4,5
cell_354,10,0,0,5,NA,NA,NA,NA,NA,5,NA,2,73,NA,4,NA
cell_355,10,2,3,5,NA,NA,NA,NA,NA,5,5,2,NA,NA,4,5
cell_356,10,2,3,NA,NA,NA,NA,NA,NA,NA,5,2,0,0,NA,5
cell_357,10,0,5,5,NA,NA,NA,NA,NA,5,5,2,7,2,4,5
cell_358,10,0,NA,5,NA,NA,NA,NA,NA,NA,5,2,7,2,4,NA
cell_359,10,0,NA,5,NA,NA,NA,NA,NA,5,5,NA,7,2,4,5
cell_360,NA,0,NA,5,NA,NA,NA,NA,NA,5,5,2,7,0,4,5
cell_361,10,2,8,5,NA,NA,NA,NA,NA,5,5,2,2,NA,4,5
cell_362,10,NA,8,5,NA,NA,NA,NA,NA,5,5,NA,2,2,4,NA
cell_363,10,2,8,5,NA,NA,NA,NA,NA,NA,NA,2,NA,2,4,11
cell_364,10,0,NA,5,NA,NA,NA,NA,NA,5,5,NA,2,NA,4,2
cell_365,10,3,NA,5,NA,NA,NA,NA,NA,5,5,NA,2,NA,NA,NA
cell_366,10,0,8,NA,NA,NA,NA,NA,NA,5,5,2,2,NA,NA,NA
cell_367,10,2,NA,NA,NA,NA,NA,NA,NA,5,5,2,2,NA,NA,NA
cell_368,10,0,8,5,NA,NA,NA,NA,NA,5,5,2,2,NA,NA,NA
cell_369,10,5,4,5,NA,NA,NA,NA,NA,5,5,2,3,NA,NA,0
cell_370,10,5,4,5,NA,NA,NA,NA,NA,5,5,2,3,NA,4,5
cell_371,10,NA,4,5,NA,NA,NA,NA,NA,5,5,NA,3,2,4,0
cell_372,10,5,4,NA,NA,NA,NA,NA,NA,5,5,NA,3,2,4,0
cell_373,10,5,4,5,NA,NA,NA,NA,NA,5,5,2,3,5,4,NA
cell_374,10,5,NA,5,NA,NA,NA,NA,NA,5,5,2,3,5,4,NA
cell_375,10,5,4,5,NA,NA,NA,NA,NA,NA,5,2,NA,5,4,0
cell_376,10,5,NA,5,NA,NA,NA,NA,NA,5,5,2,3,5,NA,0
cell_377,10,5,4,5,NA,NA,NA,NA,NA,NA,5,2,3,2,4,NA
cell_378,10,5,NA,5,NA,NA,NA,NA,NA,5,5,2,3,2,4,0
cell_379,10,5,NA,5,NA,NA,NA,NA,NA,5,5,NA,NA,2,4,NA
cell_380,NA,5,4,5,NA,NA,NA,NA,NA,5,5,2,NA,2,4,0
cell_381,10,5,4,NA,NA,NA,NA,NA,NA,5,5,2,3,2,4,NA
cell_382,10,5,4,5,NA,NA,NA,NA,NA,5,5,2,NA,NA,4,16
cell_383,NA,5,4,5,NA,NA,NA,NA,NA,5,5,2,3,NA,4,16
cell_384,10,5,NA,5,NA,NA,NA,NA,NA,5,5,2,3,0,4,16
cell_385,10,2,0,NA,2,2,3,2,2,5,5,2,3,NA,4,2
cell_386,10,2,3,5,2,2,3,2,2,5,5,2,3,2,4,2
cell_387,10,2,4,NA,2,2,3,2,NA,5,5,2,3,2,4,0
cell_388,NA,2,0,5,2,2,3,NA,NA,NA,NA,2,3,2,4,2
cell_389,10,2,0,5,2,2,3,2,0,5,5,2,3,NA,4,0
cell_390,10,2,5,5,NA,2,3,NA,0,5,NA,2,NA,2,4,0
cell_391,NA,2,NA,5,NA,2,3,2,0,NA,5,2,3,2,4,5
cell_392,10,2,NA,5,2,2,3,NA,NA,5,NA,2,NA,2,4,NA
cell_393,NA,2,0,NA,2,2,3,2,0,5,5,2,3,2,4,0
cell_394,10,2,NA,NA,NA,NA,NA,NA,NA,5,5,2,3,2,4,0
cell_395,10,2,NA,5,2,2,NA,2,0,5,5,2,NA,2,4,NA
cell_396,10,2,0,5,2,2,NA,NA,0,5,5,2,3,NA,4,NA
cell_397,10,2,NA,5,2,2,3,2,2,5,NA,NA,3,NA,NA,5
cell_398,10,NA,2,5,2,2,NA,2,NA,5,5,NA,3,2,4,5
cell_399,10,2,0,5,2,2,3,2,0,5,NA,2,3,2,NA,2
cell_400,10,2,0,5,NA,NA,NA,2,0,5,5,2,3,2,NA,0
cell_401,10,2,0,5,2,2,NA,2,3,5,5,2,3,2,4,2
cell_402,10,2,0,5,2,2,3,2,NA,5,5,2,3,NA,NA,NA
cell_403,10,NA,NA,5,2,NA,3,NA,NA,5,5,2,3,2,4,2
cell_404,10,2,0,NA,NA,2,3,2,3,5,5,NA,3,2,4,2
cell_405,NA,2,6,NA,NA,NA,3,2,0,5,5,2,3,2,NA,NA
cell_406,NA,2,6,5,2,NA,3,2,NA,5,5,NA,3,NA,4,0
cell_407,10,2,NA,5,2,2,3,2,0,5,5,NA,3,NA,NA,0
cell_408,10,2,3,5,2,NA,3,2,0,5,5,NA,3,2,4,0
cell_409,10,NA,2,5,2,2,NA,2,0,5,NA,2,3,2,4,0
cell_410,10,2,2,5,2,2,3,2,2,5,5,2,3,NA,4,0
cell_411,NA,2,2,5,2,2,3,2,0,NA,5,2,3,NA,4,5
cell_412,NA,2,2,NA,2,2,3,2,0,5,NA,2,NA,2,4,0
cell_413,10,2,2,5,2,2,3,NA,2,5,NA,2,NA,2,4,0
cell_414,10,NA,2,5,2,2,3,2,NA,5,5,NA,3,2,4,0
cell_415,NA,NA,2,5,2,2,3,2,0,5,5,2,3,2,NA,8
cell_416,10,2,NA,5,2,2,3,2,NA,NA,5,NA,3,2,4,8
cell_417,10,2,2,5,2,2,3,2,0,NA,5,2,3,0,4,2
cell_418,10,NA,NA,5,2,NA,NA,NA,0,5,5,2,3,NA,4,2
cell_419,10,2,NA,5,2,2,3,2,0,5,5,2,NA,0,4,0
cell_420,10,2,0,5,2,2,3,2,2,5,5,2,3,NA,4,0
cell_421,10,NA,2,5,NA,2,3,2,2,5,5,NA,3,0,4,NA
cell_422,NA,2,0,NA,2,NA,3,NA,2,5,5,NA,NA,48,4,2
cell_423,10,2,0,NA,2,2,3,NA,NA,5,5,2,NA,NA,4,3
cell_424,NA,2,0,5,NA,2,3,2,NA,5,5,2,3,2,4,3
cell_425,10,2,2,5,NA,NA,NA,2,NA,NA,5,2,3,0,4,2
cell_426,10,NA,4,5,NA,2,3,2,2,5,5,NA,3,0,NA,0
cell_427,10,2,0,NA,NA,NA,NA,2,2,5,5,2,3,NA,4,0
cell_428,10,2,0,NA,2,2,3,2,2,5,5,2,3,0,NA,2
cell_429,10,2,3,NA,NA,NA,3,NA,0,NA,5,2,NA,0,4,0
cell_430,10,2,3,5,2,2,3,2,0,5,NA,2,NA,0,4,2
cell_431,10,2,3,5,2,NA,3,2,0,5,5,2,3,0,4,0
cell_432,10,NA,3,5,2,NA,3,NA,NA,5,5,NA,NA,0,4,NA
cell_433,10,2,0,NA,NA,2,NA,NA,2,5,NA,NA,3,2,NA,2
cell_434,NA,2,0,5,2,2,3,2,2,5,5,2,3,NA,4,2
cell_435,NA,2,0,NA,2,NA,3,2,2,5,NA,2,3,2,4,2
cell_436,NA,2,2,5,2,NA,3,2,NA,5,5,2,NA,2,NA,NA
cell_437,NA,NA,NA,5,2,NA,NA,2,2,5,5,2,3,2,NA,2
cell_438,10,NA,NA,5,2,2,3,2,2,5,5,NA,3,2,4,2
cell_439,10,NA,3,NA,NA,NA,3,2,NA,NA,5,2,3,2,4,2
cell_440,NA,NA,3,5,2,2,3,2,2,5,5,2,3,2,NA,2
cell_441,10,2,NA,5,NA,NA,3,2,NA,5,NA,2,NA,0,4,2
cell_442,10,2,NA,5,2,2,3,2,2,5,5,2,3,0,NA,2
cell_443,10,2,2,5,2,2,3,2,2,5,5,2,3,3,4,NA
cell_444,10,2,NA,5,2,2,3,NA,NA,5,5,2,3,2,NA,2
cell_445,NA,2,0,5,NA,2,NA,2,NA,NA,5,NA,3,0,4,2
cell_446,10,2,0,NA,2,2,3,2,NA,5,NA,NA,3,0,4,2
cell_447,10,2,0,5,2,2,NA,2,2,NA,NA,NA,3,0,4,2
cell_448,10,2,0,5,2,2,3,NA,2,NA,5,2,3,0,4,NA
cell_449,10,2,3,NA,NA,NA,3,NA,5,NA,5,2,3,NA,4,NA
cell_450,10,2,3,5,NA,2,3,2,0,NA,NA,2,3,5,4,0
cell_451,10,NA,NA,5,2,2,3,2,3,5,NA,2,2,5,NA,0
cell_452,10,2,3,NA,2,NA,3,2,NA,NA,5,2,0,5,4,0
cell_453,NA,2,NA,NA,NA,NA,3,0,NA,5,5,NA,9,NA,4,3
cell_454,10,2,3,5,NA,2,3,0,NA,5,5,NA,NA,0,4,3
cell_455,10,2,NA,5,NA,2,3,62,NA,NA,5,NA,9,0,NA,3
cell_456,10,2,3,5,2,2,3,4,2,5,5,2,9,NA,NA,3
cell_457,10,2,2,5,NA,2,3,3,2,5,5,2,5,0,4,NA
cell_458,10,2,0,5,2,2,3,3,2,5,5,2,NA,0,NA,0
cell_459,NA,2,51,5,2,2,3,3,2,NA,5,NA,5,NA,4,2
cell_460,10,2,NA,5,2,2,3,3,NA,5,5,NA,5,0,4,0
cell_461,10,2,0,5,2,2,NA,3,2,5,5,2,NA,0,4,3
cell_462,10,2,4,NA,2,2,3,3,2,NA,NA,NA,NA,0,4,3
cell_463,NA,2,NA,5,2,NA,3,3,2,5,5,2,5,0,4,3
cell_464,10,2,2,5,2,2,3,3,NA,5,5,NA,5,2,4,3
cell_465,10,2,NA,NA,2,2,3,2,NA,NA,NA,2,NA,2,4,2
cell_466,10,2,NA,5,2,2,3,2,5,5,5,2,3,2,4,2
cell_467,10,NA,2,5,2,2,3,2,0,5,5,2,3,NA,NA,2
cell_468,10,2,2,5,2,NA,3,2,NA,5,NA,2,NA,2,NA,2
cell_469,10,NA,NA,5,2,2,3,2,NA,5,5,2,NA,2,4,2
cell_470,NA,2,0,5,2,2,NA,2,0,NA,5,2,NA,2,4,2
cell_471,10,2,0,NA,2,2,3,NA,9,5,5,2,2,2,4,2
cell_472,NA,2,3,NA,2,2,3,2,9,5,5,2,11,2,4,2
cell_473,NA,2,2,5,2,2,3,2,2,5,5,NA,NA,0,4,0
cell_474,10,2,0,5,2,2,NA,NA,2,5,5,2,5,0,4,0
cell_475,10,NA,NA,NA,2,2,NA,2,2,5,5,2,5,5,4,0
cell_476,10,2,NA,5,2,2,3,NA,2,5,5,2,5,5,4,NA
cell_477,10,NA,2,5,2,2,3,2,2,5,NA,2,5,2,4,0
cell_478,10,2,0,5,2,2,3,NA,2,5,NA,2,5,NA,4,0
cell_479,10,2,0,5,NA,2,NA,NA,NA,5,5,2,5,2,NA,5
cell_480,10,2,0,5,2,2,3,2,2,5,5,2,5,2,4,5
cell_481,10,2,0,5,NA,2,3,2,NA,5,5,2,23,0,NA,3
cell_482,10,NA,2,5,2,2,3,NA,5,NA,5,2,23,0,4,3
cell_483,10,2,0,NA,2,2,3,2,NA,NA,5,2,NA,NA,4,3
cell_484,NA,2,0,5,2,2,3,2,5,5,NA,NA,2,NA,4,NA
cell_485,10,2,NA,5,2,2,3,2,12,5,NA,2,5,2,4,3
cell_486,NA,2,NA,5,2,2,3,2,12,5,5,2,5,0,4,3
cell_487,10,2,2,5,2,2,3,2,12,5,5,2,4,0,4,3
cell_488,NA,2,2,5,2,2,3,2,12,5,5,2,NA,5,4,NA
cell_489,10,NA,2,5,2,2,NA,2,0,NA,5,2,NA,NA,NA,3
cell_490,10,2,NA,5,2,NA,3,NA,0,NA,5,2,5,5,4,NA
cell_491,NA,NA,2,5,2,2,NA,2,2,5,5,2,NA,0,4,3
cell_492,10,NA,2,5,2,NA,NA,2,NA,5,NA,2,0,0,4,3
cell_493,NA,2,0,5,2,NA,3,2,2,5,5,NA,39,0,4,3
cell_494,10,2,0,5,2,2,NA,2,NA,NA,5,2,39,0,NA,3
cell_495,NA,2,NA,5,2,2,NA,2,2,NA,NA,2,39,4,4,NA
cell_496,10,NA,5,5,2,2,3,2,2,5,5,2,39,4,4,3
cell_497,10,2,2,5,2,2,3,2,2,5,NA,2,0,2,4,NA
cell_498,10,2,2,5,2,NA,3,2,NA,5,NA,NA,0,2,NA,2
cell_499,10,2,2,5,2,2,3,2,0,NA,5,2,2,0,4,NA
cell_500,10,NA,2,5,2,NA,3,NA,2,5,5,2,NA,0,4,2
cell_501,10,2,2,NA,NA,NA,NA,2,20,5,5,2,25,0,NA,2
cell_502,10,2,2,5,2,NA,3,2,NA,5,NA,2,NA,0,4,2
cell_503,10,2,NA,NA,2,2,3,NA,0,5,5,NA,25,0,NA,2
cell_504,10,2,2,5,2,2,3,2,0,5,5,2,25,5,4,2
cell_505,10,2,2,5,2,2,3,2,0,5,5,2,NA,5,4,2
cell_506,NA,2,2,5,2,NA,NA,NA,3,5,5,2,0,5,4,2
cell_507,10,2,NA,5,2,2,3,2,0,5,5,2,2,5,NA,2
cell_508,10,2,2,5,2,2,3,2,NA,NA,5,2,0,NA,4,2
cell_509,10,NA,2,5,2,2,3,2,0,5,5,NA,12,5,4,NA
cell_510,10,2,2,NA,2,2,NA,2,2,5,5,NA,12,5,4,2
cell_511,10,2,NA,NA,2,2,3,2,NA,NA,NA,2,5,5,4,NA
cell_512,10,2,2,5,2,2,3,NA,2,5,5,2,0,5,4,2
cell_513,NA,2,2,2,0,3,5,2,0,9,NA,2,2,2,9,27
cell_514,3,2,2,0,NA,3,5,2,0,9,NA,2,2,2,9,NA
cell_515,NA,NA,2,0,5,3,5,2,0,9,9,2,NA,2,9,2
cell_516,3,2,2,2,0,3,5,2,NA,9,NA,2,2,NA,NA,0
cell_517,3,2,NA,NA,2,3,5,2,0,NA,9,2,NA,2,9,0
cell_518,3,2,2,5,2,3,5,2,0,9,NA,NA,2,2,9,2
cell_519,3,2,NA,NA,2,3,5,2,NA,NA,9,2,2,2,9,0
cell_520,3,2,NA,0,2,3,5,2,0,9,9,2,2,NA,NA,0
cell_521,NA,2,NA,0,2,NA,NA,0,0,NA,2,2,2,2,9,2
cell_522,3,2,NA,0,2,NA,5,3,0,9,2,2,2,2,9,2
cell_523,3,2,2,0,0,NA,NA,2,0,9,2,NA,2,NA,9,NA
cell_524,3,2,2,0,0,3,5,2,0,9,2,2,NA,2,9,4
cell_525,NA,2,2,NA,0,3,5,NA,2,9,2,2,2,2,NA,0
cell_526,NA,2,2,0,NA,NA,NA,2,0,9,2,2,2,2,9,0
cell_527,3,2,NA,4,NA,NA,5,2,NA,9,2,2,2,2,9,0
cell_528,3,2,2,0,NA,3,5,2,0,9,2,2,2,2,9,0
cell_529,3,2,2,2,NA,3,2,0,2,NA,2,5,2,NA,NA,2
cell_530,3,2,2,2,NA,3,2,0,2,2,2,5,2,2,9,0
cell_531,3,2,2,2,5,3,2,5,NA,2,2,5,2,2,9,0
cell_532,NA,2,NA,2,5,3,2,0,2,2,2,5,2,NA,9,NA
cell_533,3,2,2,2,NA,3,2,0,NA,2,2,5,2,2,9,0
cell_534,3,2,NA,2,2,NA,2,2,0,NA,2,5,NA,2,9,24
cell_535,NA,2,NA,2,0,3,2,NA,5,2,NA,5,NA,2,9,NA
cell_536,3,2,2,NA,2,3,2,2,5,2,2,5,2,2,9,2
cell_537,NA,2,2,NA,0,3,4,12,2,NA,2,0,2,NA,9,NA
cell_538,NA,2,2,2,0,3,4,0,2,2,2,NA,2,NA,9,NA
cell_539,3,2,NA,2,0,3,0,5,10,2,2,0,2,2,9,0
cell_540,3,2,2,2,0,3,0,5,NA,2,2,0,NA,2,9,0
cell_541,NA,2,2,2,0,NA,0,NA,30,2,NA,0,2,2,9,0
cell_542,3,NA,2,2,0,3,2,0,30,NA,2,NA,NA,2,9,0
cell_543,3,2,NA,2,0,3,NA,0,0,NA,NA,2,2,2,9,0
cell_544,3,2,2,NA,0,3,NA,2,0,NA,NA,0,2,2,9,0
cell_545,3,2,2,2,NA,3,NA,NA,NA,NA,NA,NA,2,2,9,2
cell_546,NA,NA,2,2,2,3,NA,NA,NA,NA,NA,NA,2,2,9,NA
cell_547,3,NA,2,2,3,3,NA,NA,NA,NA,NA,NA,2,2,NA,2
cell_548,3,2,2,2,3,3,NA,NA,NA,NA,NA,NA,2,2,9,NA
cell_549,NA,2,2,2,NA,NA,NA,2,NA,3,11,2,2,NA,NA,NA
cell_550,3,2,2,NA,NA,NA,NA,2,3,0,11,0,2,2,9,2
cell_551,NA,NA,2,NA,NA,NA,NA,9,3,0,NA,3,NA,2,9,2
cell_552,3,2,2,2,NA,NA,NA,NA,3,0,11,NA,2,2,NA,2
cell_553,3,2,2,NA,2,3,2,5,3,0,5,3,2,2,9,NA
cell_554,3,2,NA,2,0,3,2,5,3,0,5,3,NA,2,NA,2
cell_555,NA,2,2,2,5,3,2,4,3,0,NA,0,NA,2,9,2
cell_556,3,NA,2,2,0,3,2,NA,3,NA,0,0,2,NA,9,2
cell_557,3,2,2,2,0,NA,NA,0,3,3,0,0,2,2,NA,2
cell_558,3,2,2,NA,0,3,2,NA,NA,3,0,2,2,2,9,2
cell_559,NA,2,NA,NA,0,3,2,0,3,NA,2,NA,2,2,9,NA
cell_560,3,2,NA,2,0,3,2,0,3,0,2,0,2,2,9,2
cell_561,NA,2,2,3,3,3,0,2,3,NA,0,NA,2,2,9,2
cell_562,3,NA,2,3,NA,3,0,NA,3,0,NA,0,2,NA,NA,2
cell_563,NA,2,2,3,3,3,NA,2,3,2,5,0,NA,NA,NA,NA
cell_564,NA,2,2,3,NA,NA,NA,2,3,2,NA,0,NA,2,9,2
cell_565,3,2,2,NA,3,3,2,2,3,0,NA,NA,2,NA,9,0
cell_566,3,2,NA,NA,3,3,0,NA,3,4,0,NA,2,NA,9,5
cell_567,3,2,2,NA,3,3,0,2,3,2,0,0,2,2,9,NA
cell_568,3,NA,2,NA,3,NA,0,NA,3,NA,0,0,2,2,NA,0
cell_569,NA,2,2,2,74,NA,0,2,NA,2,4,NA,2,2,9,0
cell_570,3,2,2,NA,NA,NA,0,2,NA,2,4,2,2,2,NA,0
cell_571,3,2,2,NA,74,NA,2,2,3,2,0,2,NA,2,9,0
cell_572,3,NA,2,0,74,3,NA,2,NA,NA,0,2,2,2,9,NA
cell_573,NA,2,2,0,0,3,NA,2,3,0,0,NA,2,2,9,NA
cell_574,3,NA,NA,0,0,NA,53,NA,3,0,0,0,2,2,9,0
cell_575,3,2,2,0,NA,3,53,2,3,0,2,2,2,NA,NA,NA
cell_576,3,2,2,NA,0,NA,53,2,3,0,2,4,2,2,9,NA
cell_577,3,NA,2,2,2,NA,5,NA,NA,2,8,2,NA,2,9,NA
cell_578,3,2,2,NA,NA,3,5,0,0,2,8,2,2,2,9,9
cell_579,3,2,2,2,2,3,5,0,0,NA,8,2,NA,2,9,NA
cell_580,NA,2,NA,2,2,3,5,0,0,2,NA,2,2,NA,9,9
cell_581,3,2,2,2,2,3,5,0,0,2,8,2,NA,2,9,NA
cell_582,3,2,NA,2,2,NA,5,NA,0,2,8,2,NA,2,9,9
cell_583,3,2,NA,2,NA,3,5,NA,0,NA,8,2,2,2,NA,9
cell_584,3,2,2,2,NA,NA,5,0,0,2,8,2,2,2,9,9
cell_585,3,NA,2,3,NA,3,5,0,0,2,8,2,NA,2,9,9
cell_586,NA,2,NA,3,2,3,5,5,NA,2,NA,2,2,2,NA,9
cell_587,3,2,2,0,NA,3,5,5,2,2,8,2,2,2,9,9
cell_588,3,NA,2,0,2,3,NA,0,0,2,8,2,2,2,9,9
cell_589,NA,2,NA,NA,2,3,5,0,0,NA,8,NA,2,2,9,9
cell_590,3,2,2,NA,2,3,5,0,3,2,8,2,2,2,9,9
cell_591,3,2,2,2,2,3,5,0,NA,2,8,2,2,NA,9,9
cell_592,3,2,2,2,2,3,5,3,0,2,8,NA,2,2,9,9
cell_593,3,2,2,5,NA,3,0,3,0,2,2,2,2,2,9,9
cell_594,NA,NA,NA,NA,2,3,0,3,0,2,2,2,2,2,9,9
cell_595,3,NA,2,5,2,3,0,NA,3,2,2,2,2,2,9,9
cell_596,3,2,2,5,2,3,2,3,3,2,2,2,2,NA,9,9
cell_597,NA,2,2,5,NA,NA,10,0,0,2,0,2,NA,2,NA,9
cell_598,3,2,2,5,2,3,10,NA,0,2,0,2,2,NA,9,9
cell_599,3,2,2,5,2,NA,10,4,0,2,0,2,2,NA,9,9
cell_600,NA,2,2,NA,2,3,10,2,0,2,0,2,NA,2,NA,9
cell_601,3,2,2,0,2,3,NA,5,2,2,14,2,2,2,9,NA
cell_602,3,2,NA,8,2,3,4,0,2,2,NA,NA,NA,NA,9,NA
cell_603,3,2,2,0,2,NA,4,2,2,NA,4,2,2,NA,9,9
cell_604,3,2,2,2,2,NA,4,0,2,2,4,NA,2,2,NA,NA
cell_605,NA,2,2,0,NA,3,4,8,2,NA,0,2,2,2,9,9
cell_606,NA,2,2,2,2,3,4,NA,NA,2,NA,2,2,2,NA,NA
cell_607,3,2,2,0,2,3,4,0,NA,2,0,2,2,2,9,9
cell_608,3,2,2,NA,NA,NA,4,NA,2,NA,0,2,2,2,9,9
cell_609,3,2,2,2,0,3,0,2,0,0,8,NA,2,2,9,2
cell_610,3,2,2,NA,0,3,0,0,0,0,8,4,2,2,9,2
cell_611,3,2,2,2,2,3,2,2,0,5,8,NA,2,2,NA,NA
cell_612,3,2,NA,2,2,3,0,NA,0,5,8,4,NA,2,9,8
cell_613,3,2,2,2,4,3,2,5,40,0,NA,4,2,2,9,2
cell_614,3,2,2,2,0,NA,2,5,40,0,8,4,2,2,9,2
cell_615,NA,NA,2,NA,NA,3,2,5,40,NA,8,4,2,2,9,NA
cell_616,3,NA,2,2,0,NA,2,NA,40,3,8,4,2,2,9,2
cell_617,3,2,NA,2,9,3,8,0,2,NA,8,NA,2,2,9,5
cell_618,3,2,2,2,NA,3,8,0,2,2,8,NA,2,2,9,5
cell_619,3,NA,NA,2,2,NA,NA,0,2,NA,NA,4,2,2,9,0
cell_620,3,2,2,2,2,3,8,2,2,NA,8,4,2,2,9,2
cell_621,3,2,2,NA,2,3,8,0,8,NA,NA,4,NA,2,9,2
cell_622,3,2,2,2,2,3,8,NA,0,2,8,NA,2,2,9,2
cell_623,3,2,2,2,2,3,8,0,0,0,8,NA,2,2,NA,2
cell_624,3,2,2,2,NA,NA,NA,2,5,0,8,4,2,NA,NA,2
cell_625,3,2,2,8,5,3,NA,2,5,2,6,4,2,NA,9,5
cell_626,3,2,2,NA,NA,3,5,NA,NA,2,6,4,NA,2,NA,5
cell_627,3,2,2,NA,5,3,0,2,3,2,0,4,2,2,9,5
cell_628,NA,2,2,0,5,3,NA,2,3,2,0,4,2,2,9,5
cell_629,NA,2,2,0,5,3,0,2,NA,0,NA,4,2,2,NA,5
cell_630,3,NA,2,0,NA,3,0,NA,2,0,NA,4,2,2,9,5
cell_631,NA,2,2,0,5,3,4,2,2,NA,0,4,2,NA,NA,5
cell_632,3,2,2,3,5,3,4,2,2,0,0,4,2,2,9,5
cell_633,3,2,2,2,5,3,10,2,0,2,6,4,2,2,9,5
cell_634,3,2,2,2,NA,3,NA,0,0,2,6,4,2,2,9,5
cell_635,3,2,2,0,5,3,3,0,NA,NA,6,4,2,2,9,5
cell_636,3,2,2,3,5,3,3,0,NA,0,6,4,2,2,NA,5
cell_637,3,2,2,3,5,3,2,0,NA,0,2,4,2,2,9,5
cell_638,3,2,2,3,5,3,0,0,0,0,2,4,2,2,9,5
cell_639,3,NA,2,3,NA,3,0,0,5,2,2,4,2,2,9,5
cell_640,3,2,2,3,5,3,0,0,5,0,2,4,2,2,NA,5
cell_641,0,19,NA,3,2,NA,0,NA,NA,3,2,12,2,2,8,2
cell_642,0,19,2,NA,NA,10,NA,2,5,3,2,12,2,NA,8,NA
cell_643,0,19,2,3,2,10,0,NA,5,3,2,12,2,2,NA,0
cell_644,0,NA,2,3,2,10,NA,2,NA,NA,2,NA,NA,2,8,NA
cell_645,NA,19,2,3,2,10,0,NA,5,3,2,12,NA,2,8,NA
cell_646,0,19,NA,NA,2,10,NA,2,5,NA,NA,NA,2,2,8,0
cell_647,0,19,2,3,2,10,0,2,5,3,2,12,2,NA,8,0
cell_648,0,19,2,3,2,10,0,2,5,3,2,12,NA,NA,8,NA
cell_649,0,19,2,3,2,10,0,2,5,NA,0,12,2,2,8,0
cell_650,0,19,2,3,2,10,0,NA,5,3,2,12,NA,2,8,0
cell_651,0,19,NA,3,2,10,0,2,5,3,NA,NA,NA,2,8,0
cell_652,0,19,2,NA,2,10,NA,2,5,NA,NA,12,2,2,NA,0
cell_653,NA,19,2,3,NA,10,2,2,5,3,NA,12,2,2,8,0
cell_654,0,19,NA,3,2,NA,0,2,NA,3,0,12,2,NA,8,0
cell_655,0,19,NA,NA,2,10,2,2,5,3,NA,12,2,2,8,0
cell_656,0,NA,2,3,NA,10,NA,NA,5,3,0,NA,2,NA,NA,0
cell_657,57,19,NA,3,0,10,0,2,0,3,NA,12,2,2,8,3
cell_658,NA,19,NA,3,0,10,NA,2,0,3,2,NA,2,2,8,3
cell_659,4,19,2,3,0,10,NA,2,NA,3,2,12,2,2,8,3
cell_660,0,19,2,3,NA,10,0,2,2,3,2,12,NA,2,8,3
cell_661,NA,19,2,5,0,10,NA,2,NA,3,2,12,2,2,8,3
cell_662,2,19,2,5,0,10,0,2,NA,NA,2,12,2,2,8,3
cell_663,0,NA,2,5,NA,NA,2,2,10,3,NA,12,2,2,8,3
cell_664,0,19,2,5,5,NA,0,2,10,3,2,12,2,NA,8,NA
cell_665,NA,19,2,2,0,10,2,2,2,NA,0,12,2,2,8,NA
cell_666,NA,19,2,NA,NA,10,2,2,NA,NA,0,12,2,2,8,3
cell_667,2,19,NA,0,0,NA,2,NA,3,NA,NA,12,2,2,NA,3
cell_668,2,19,2,5,0,10,NA,2,0,3,0,12,2,NA,8,3
cell_669,0,NA,NA,NA,2,10,0,2,0,3,0,12,2,2,8,3
cell_670,0,19,NA,5,2,10,0,2,NA,3,0,12,2,2,8,3
cell_671,0,19,2,5,0,NA,0,2,0,3,2,12,2,2,8,3
cell_672,2,19,2,5,2,NA,NA,2,0,3,0,12,2,2,8,3
cell_673,NA,19,2,2,2,NA,0,2,NA,3,12,NA,NA,2,NA,0
cell_674,2,19,2,2,NA,10,NA,2,0,3,12,0,2,2,2,NA
cell_675,NA,19,2,2,0,10,0,2,3,NA,NA,0,2,2,0,5
cell_676,2,19,NA,NA,0,10,NA,2,3,NA,12,0,NA,2,0,0
cell_677,2,19,2,NA,5,10,0,2,83,3,0,2,NA,NA,0,0
cell_678,NA,NA,2,NA,5,10,0,2,83,3,0,2,NA,2,NA,0
cell_679,2,19,2,2,NA,10,5,2,NA,NA,3,NA,2,2,NA,23
cell_680,2,19,2,NA,0,10,NA,2,0,NA,3,2,2,2,0,0
cell_681,NA,19,2,NA,0,NA,NA,2,0,NA,NA,0,2,2,0,5
cell_682,9,19,2,2,0,NA,2,2,NA,3,0,NA,NA,2,0,0
cell_683,9,NA,2,2,0,10,NA,NA,0,3,0,NA,2,2,9,0
cell_684,NA,19,2,2,2,NA,NA,2,2,3,NA,0,2,2,9,NA
cell_685,9,19,NA,2,0,NA,2,NA,2,3,2,NA,NA,2,NA,0
